TempC,time,RH,week_of_year
5.949,2019-09-17 00:00:00,94.1,38
6.357,2019-09-17 01:00:00,92.5,38
5.231,2019-09-17 02:00:00,92.6,38
5.514,2019-09-17 03:00:00,93.5,38
4.792,2019-09-17 04:00:00,94.0,38
3.827,2019-09-17 05:00:00,94.7,38
3.643,2019-09-17 06:00:00,95.9,38
4.011,2019-09-17 07:00:00,96.3,38
6.99,2019-09-17 08:00:00,93.8,38
9.064,2019-09-17 09:00:00,87.1,38
12.268,2019-09-17 10:00:00,80.4,38
16.249,2019-09-17 11:00:00,64.0,38
15.461,2019-09-17 12:00:00,59.1,38
13.738,2019-09-17 13:00:00,61.2,38
12.751,2019-09-17 14:00:00,63.3,38
12.534,2019-09-17 15:00:00,72.5,38
12.654,2019-09-17 16:00:00,73.8,38
10.32,2019-09-17 17:00:00,81.1,38
9.903,2019-09-17 18:00:00,90.4,38
9.213,2019-09-17 19:00:00,93.9,38
8.469,2019-09-17 20:00:00,95.3,38
7.995,2019-09-17 21:00:00,95.9,38
7.645,2019-09-17 22:00:00,96.6,38
7.594,2019-09-17 23:00:00,97.1,38
7.444,2019-09-18 00:00:00,97.3,38
7.444,2019-09-18 01:00:00,97.6,38
7.419,2019-09-18 02:00:00,98.2,38
7.368,2019-09-18 03:00:00,98.5,38
6.94,2019-09-18 04:00:00,98.5,38
6.788,2019-09-18 05:00:00,98.6,38
6.661,2019-09-18 06:00:00,98.8,38
7.217,2019-09-18 07:00:00,98.9,38
8.17,2019-09-18 08:00:00,99.1,38
9.015,2019-09-18 09:00:00,98.6,38
10.345,2019-09-18 10:00:00,97.7,38
11.175,2019-09-18 11:00:00,94.5,38
12.147,2019-09-18 12:00:00,88.5,38
12.944,2019-09-18 13:00:00,85.7,38
13.281,2019-09-18 14:00:00,77.0,38
13.209,2019-09-18 15:00:00,74.6,38
11.759,2019-09-18 16:00:00,83.7,38
11.297,2019-09-18 17:00:00,87.4,38
9.41,2019-09-18 18:00:00,93.4,38
7.167,2019-09-18 19:00:00,95.7,38
5.462,2019-09-18 20:00:00,96.5,38
5.257,2019-09-18 21:00:00,97.2,38
5.488,2019-09-18 22:00:00,98.0,38
5.334,2019-09-18 23:00:00,98.2,38
6.0,2019-09-19 00:00:00,98.2,38
5.924,2019-09-19 01:00:00,97.7,38
5.872,2019-09-19 02:00:00,97.0,38
5.898,2019-09-19 03:00:00,95.7,38
6.0,2019-09-19 04:00:00,95.5,38
6.179,2019-09-19 05:00:00,95.7,38
6.687,2019-09-19 06:00:00,95.0,38
7.142,2019-09-19 07:00:00,93.9,38
7.92,2019-09-19 08:00:00,93.1,38
8.568,2019-09-19 09:00:00,92.5,38
8.419,2019-09-19 10:00:00,93.6,38
8.792,2019-09-19 11:00:00,95.2,38
9.805,2019-09-19 12:00:00,94.0,38
