wind_direction,air_temperature,wind_gust_speed,tendency_amount,wind_speed,mean_sea_level,dew_point,snow_amount,air_temperature_yesterday_high,relative_humidity,time,air_temperature_yesterday_low,total_precipitation,week_of_year
0.0, -12.7, None, -0.21, 10.0, 101.3, -23.8, None, None, 39.0,2017-03-05 00:00:00, None, None,10
0.0, -13.0, None, -0.13, 10.0, 101.3, -23.4, None, None, 41.0,2017-03-05 01:00:00, None, None,10
0.0, -13.6, None, -0.09, 10.0, 101.3, -22.8, None, None, 46.0,2017-03-05 02:00:00, None, None,10
0.0, -14.8, None, -0.02, 7.0, 101.3, -22.4, None, None, 52.0,2017-03-05 03:00:00, None, None,10
0.0, -15.3, None, 0.01, 10.0, 101.3, -22.8, None, None, 53.0,2017-03-05 04:00:00, None, None,10
22.5, -16.0, None, 0.01, 7.0, 101.3, -22.7, None, None, 56.0,2017-03-05 05:00:00, None, None,10
22.5, -16.2, None, -0.02, 8.0, 101.2, -22.5, None, None, 58.0,2017-03-05 06:00:00, None, None,10
0.0, -16.5, None, -0.04, 9.0, 101.2, -22.6, None, None, 60.0,2017-03-05 07:00:00, None, None,10
0.0, -16.8, None, -0.04, 5.0, 101.2, -22.7, None, None, 60.0,2017-03-05 08:00:00, None, None,10
0.0, -17.0, None, -0.05, 1.0, 101.1, -22.9, None, None, 60.0,2017-03-05 09:00:00, None, None,10
45.0, -17.4, None, -0.08, 6.0, 101.1, -22.5, None, None, 65.0,2017-03-05 10:00:00, None, None,10
None, -17.5, None, -0.1, 0.0, 101.0, -22.8, None, None, 63.0,2017-03-05 11:00:00, None, None,10
112.5, -18.2, None, -0.1, 5.0, 101.0, -22.6, None, None, 68.0,2017-03-05 12:00:00, None, None,10
None, -18.5, None, -0.09, 0.0, 101.0, -22.6, None, None, 70.0,2017-03-05 13:00:00, None, None,10
None, -18.6, None, -0.07, 0.0, 101.0, -22.7, None, None, 70.0,2017-03-05 14:00:00, None, None,10
None, -18.7, None, -0.06, 0.0, 101.0, -22.6, None, None, 72.0,2017-03-05 15:00:00, None, None,10
None, -18.7, None, -0.07, 0.0, 100.9, -22.4, None, None, 73.0,2017-03-05 16:00:00, None, None,10
None, -18.1, None, -0.07, 0.0, 100.9, -22.1, None, None, 71.0,2017-03-05 17:00:00, None, None,10
