pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,rel_hum,dwpt_temp,air_temp,min_air_temp_snc_last_reset,DEW_POINT,pcpn_amt_pst1hr,snwfl_amt_pst1hr,time,snw_dpth,stn_pres,week_of_year
0.0, -1.279, 94.7, -0.7, 95.0, -2.0, -1.3, -2.5, -2.0, 0.0, 0.0,2020-01-29 00:00:00, -6999.0, None,5
None, -1.244, 94.6, None, None, None, None, None, -2.0, None, None,2020-01-29 01:00:00, None, None,5
None, -0.995, 94.6, None, None, None, None, None, -2.0, None, None,2020-01-29 02:00:00, None, None,5
None, -0.117, 89.0, None, None, None, None, None, -2.0, None, None,2020-01-29 03:00:00, None, None,5
None, 0.467, 80.8, 0.7, 81.0, -3.0, 0.5, -2.5, -3.0, 0.0, 0.0,2020-01-29 04:00:00, -6999.0, None,5
None, 0.736, 81.1, 0.7, 81.0, -2.0, 0.7, -2.5, -2.0, 0.0, 0.0,2020-01-29 05:00:00, -6999.0, None,5
None, 0.701, 83.0, 0.9, 83.0, -2.0, 0.7, -2.5, -2.0, 0.0, 0.0,2020-01-29 06:00:00, -6999.0, None,5
None, 0.957, 83.9, 1.1, 84.0, -2.0, 1.0, 0.6, -2.0, 0.0, 0.0,2020-01-29 07:00:00, -6999.0, None,5
None, 1.233, 81.8, 1.5, 82.0, -1.0, 1.2, 0.6, -1.0, 0.0, 0.0,2020-01-29 08:00:00, -6999.0, None,5
None, 1.977, 78.68, 2.0, 79.0, -1.0, 2.0, 0.6, -1.0, 0.0, 0.0,2020-01-29 09:00:00, -6999.0, None,5
None, 2.894, 75.01, 2.9, 75.0, -1.0, 2.9, 0.6, -1.0, 0.0, 0.0,2020-01-29 10:00:00, -6999.0, None,5
None, 4.019, 70.47, 4.1, 70.0, -1.0, 4.0, 0.6, -1.0, 0.0, 0.0,2020-01-29 11:00:00, -6999.0, None,5
None, 5.074, 65.85, 5.1, 66.0, -1.0, 5.1, 0.6, -1.0, 0.0, 0.0,2020-01-29 12:00:00, -6999.0, None,5
None, 5.362, 66.2, 5.5, 66.0, 0.0, 5.4, 0.6, 0.0, 0.0, 0.0,2020-01-29 13:00:00, -6999.0, None,5
None, 3.995, 76.15, 5.5, 76.0, 0.0, 4.0, 0.6, 0.0, 0.0, 0.0,2020-01-29 14:00:00, -6999.0, None,5
None, 3.351, 79.54, 5.5, 80.0, 0.0, 3.4, 0.6, 0.0, 0.0, 0.0,2020-01-29 15:00:00, -6999.0, None,5
None, 2.57, 82.6, 5.5, 83.0, 0.0, 2.6, 0.6, 0.0, 0.0, 0.0,2020-01-29 16:00:00, -6999.0, None,5
None, 0.732, 88.9, 5.5, 89.0, -1.0, 0.7, 0.6, -1.0, 0.0, 0.0,2020-01-29 17:00:00, -6999.0, None,5
None, -0.552, 92.0, 5.5, 92.0, -2.0, -0.6, -0.5, -2.0, 0.0, 0.0,2020-01-29 18:00:00, -6999.0, None,5
None, -1.54, 93.5, -0.5, 94.0, -2.0, -1.5, -1.5, -2.0, 0.0, 0.0,2020-01-29 19:00:00, -6999.0, None,5
None, -1.847, 94.8, -0.5, 95.0, -2.0, -1.8, -1.9, -2.0, 0.0, 0.0,2020-01-29 20:00:00, -6999.0, None,5
None, -2.173, 95.0, -0.5, 95.0, -3.0, -2.2, -2.2, -3.0, 0.0, 0.0,2020-01-29 21:00:00, -6999.0, None,5
None, -1.302, 93.5, -0.4, 94.0, -2.0, -1.3, -2.5, -2.0, 0.0, 0.0,2020-01-29 22:00:00, -6999.0, None,5
None, -2.534, 94.8, -0.4, 95.0, -3.0, -2.5, -2.5, -3.0, 0.0, 0.0,2020-01-29 23:00:00, -6999.0, None,5
None, -2.08, 95.4, -0.4, 95.0, -3.0, -2.1, -3.1, -3.0, 0.0, 0.0,2020-01-30 00:00:00, -6999.0, None,5
None, -3.344, 95.6, -0.4, 96.0, -3.0, -3.3, -3.4, -3.0, 0.0, 0.0,2020-01-30 01:00:00, -6999.0, None,5
None, -3.839, 95.7, -0.4, 96.0, -4.0, -3.8, -4.0, -4.0, 0.0, 0.0,2020-01-30 02:00:00, -6999.0, None,5
0.0, -4.154, 95.5, -0.4, 96.0, -5.0, -4.2, -4.2, -5.0, 0.0, 0.0,2020-01-30 03:00:00, -6999.0, None,5
0.0, -4.048, 95.2, -0.4, 95.0, -5.0, -4.0, -4.3, -5.0, 0.0, 0.0,2020-01-30 04:00:00, -6999.0, None,5
0.0, -2.944, 94.2, -0.4, 94.0, -4.0, -2.9, -4.3, -4.0, 0.0, 0.0,2020-01-30 05:00:00, -6999.0, None,5
0.0, -2.753, 92.0, -0.4, 92.0, -4.0, -2.8, -4.3, -4.0, 0.0, 0.0,2020-01-30 06:00:00, -6999.0, None,5
0.0, -2.691, 91.0, -2.6, 91.0, -4.0, -2.7, -2.8, -4.0, 0.0, 0.0,2020-01-30 07:00:00, -6999.0, None,5
0.0, -2.456, 89.9, -2.4, 90.0, -4.0, -2.5, -2.8, -4.0, 0.0, 0.0,2020-01-30 08:00:00, -6999.0, None,5
0.0, -2.248, 89.7, -2.2, 90.0, -3.0, -2.2, -2.8, -3.0, 0.0, 0.0,2020-01-30 09:00:00, -6999.0, None,5
0.0, -1.649, 86.3, -1.6, 86.0, -3.0, -1.6, -2.8, -3.0, 0.0, 0.0,2020-01-30 10:00:00, -6999.0, None,5
0.0, -0.488, 78.36, -0.4, 78.0, -4.0, -0.5, -2.8, -4.0, 0.0, 0.0,2020-01-30 11:00:00, -6999.0, None,5
0.0, 0.744, 72.49, 0.8, 72.0, -4.0, 0.7, -2.8, -4.0, 0.0, 0.0,2020-01-30 12:00:00, -6999.0, None,5
0.0, 1.745, 71.3, 1.8, 71.0, -3.0, 1.7, -2.8, -3.0, 0.0, 0.0,2020-01-30 13:00:00, -6999.0, None,5
0.0, 2.789, 65.28, 2.9, 65.0, -3.0, 2.8, -2.8, -3.0, 0.0, 0.0,2020-01-30 14:00:00, -6999.0, None,5
None, 3.272, 64.59, None, None, None, None, None, -3.0, None, None,2020-01-30 15:00:00, None, None,5
0.0, 3.355, 61.51, 3.5, 62.0, -4.0, 3.4, -2.8, -4.0, 0.0, 0.0,2020-01-30 16:00:00, -6999.0, None,5
0.0, 1.892, 70.99, 3.5, 71.0, -3.0, 1.9, -2.8, -3.0, 0.0, 0.0,2020-01-30 17:00:00, -6999.0, None,5
0.0, 1.175, 73.64, 3.5, 74.0, -3.0, 1.2, -2.8, -3.0, 0.0, 0.0,2020-01-30 18:00:00, -6999.0, None,5
0.0, 1.999, 68.88, 2.0, 69.0, -3.0, 2.0, 0.9, -3.0, 0.0, 0.0,2020-01-30 19:00:00, -6999.0, None,5
0.0, 1.775, 72.37, 2.0, 72.0, -3.0, 1.8, 0.9, -3.0, 0.0, 0.0,2020-01-30 20:00:00, -6999.0, None,5
0.0, 2.209, 70.78, 2.2, 71.0, -3.0, 2.2, 0.9, -3.0, 0.0, 0.0,2020-01-30 21:00:00, -6999.0, None,5
0.0, 2.263, 73.54, 2.8, 74.0, -2.0, 2.3, 0.9, -2.0, 0.0, 0.0,2020-01-30 22:00:00, -6999.0, None,5
0.0, 1.909, 74.33, 2.8, 74.0, -2.0, 1.9, 0.9, -2.0, 0.0, 0.0,2020-01-30 23:00:00, -6999.0, None,5
0.0, 1.089, 77.26, 2.8, 77.0, -2.0, 1.1, 0.9, -2.0, 0.0, 0.0,2020-01-31 00:00:00, -6999.0, None,5
0.0, 1.332, 77.76, 2.8, 78.0, -2.0, 1.3, 0.9, -2.0, 0.0, 0.0,2020-01-31 01:00:00, -6999.0, None,5
0.0, 1.939, 78.2, 2.8, 78.0, -1.0, 1.9, 0.9, -1.0, 0.0, 0.0,2020-01-31 02:00:00, -6999.0, None,5
0.0, 2.528, 75.21, 2.8, 75.0, -1.0, 2.5, 0.9, -1.0, 0.0, 0.0,2020-01-31 03:00:00, -6999.0, None,5
0.0, 2.223, 77.14, 2.8, 77.0, -2.0, 2.2, 0.9, -2.0, 0.0, 0.0,2020-01-31 04:00:00, -6999.0, None,5
0.0, 2.3, 78.76, 2.8, 79.0, -1.0, 2.3, 0.9, -1.0, 0.0, 0.0,2020-01-31 05:00:00, -6999.0, None,5
0.0, 2.525, 79.9, 2.8, 80.0, -1.0, 2.5, 0.9, -1.0, 0.0, 0.0,2020-01-31 06:00:00, -6999.0, None,5
0.0, 2.585, 81.8, 2.8, 82.0, 0.0, 2.6, 2.4, 0.0, 0.0, 0.0,2020-01-31 07:00:00, -6999.0, None,5
