RELATIVE_HUMIDITY1,STANDARD_SNOW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,min_air_temp_snc_last_reset,DEW_POINT,avg_wnd_dir_10m_pst10mts,ACTUAL_WIND_DIRECTION,MAXIMUM_AIR_TEMPERATURE,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,PRECIPITATION_NEW,max_air_temp_snc_last_reset,rel_hum,ACTUAL_WIND_SPEED,WIND_DIRECTION_STD_DEVIATION1,avg_wnd_spd_10m_pst10mts,air_temp,pcpn_amt_pst1hr,snwfl_amt_pst1hr,time,stn_pres,week_of_year
50.45, None, None, 11.7, 4.085, 140.9, -12.0, -4.7, -12.0, 141.0, None, None, -6999.0, None, None, None, None, -4.645, None, -4.2, 50.0, None, 21.6, 4.1, -4.6, 0.0, -6999.0,2020-01-29 00:00:00, -6999.0,5
49.95, None, None, 12.1, 5.501, 121.1, -13.0, -4.8, -13.0, 121.0, None, None, -6999.0, None, None, None, None, -4.828, None, -4.2, 50.0, None, 20.8, 5.5, -4.8, 0.2, -6999.0,2020-01-29 01:00:00, -6999.0,5
49.19, None, None, 15.0, 6.135, 119.0, -13.0, -5.0, -13.0, 119.0, None, None, -6999.0, None, None, None, None, -5.041, None, -4.2, 49.0, None, 13.77, 6.1, -5.0, 0.0, -6999.0,2020-01-29 02:00:00, -6999.0,5
47.06, None, None, 20.5, 10.1, 118.8, -14.0, -5.3, -14.0, 119.0, None, None, -6999.0, None, None, None, None, -5.214, None, -4.2, 47.0, None, 17.37, 10.1, -5.2, 0.0, -6999.0,2020-01-29 03:00:00, -6999.0,5
46.9, None, None, 27.8, 14.08, 120.1, -14.0, -5.3, -14.0, 120.0, None, None, -6999.0, None, None, None, None, -5.263, None, -4.2, 47.0, None, 18.76, 14.1, -5.3, 0.0, -6999.0,2020-01-29 04:00:00, -6999.0,5
46.07, None, None, 30.4, 15.22, 124.9, -14.0, -5.4, -14.0, 125.0, None, None, -6999.0, None, None, None, None, -5.36, None, -4.2, 46.0, None, 15.61, 15.2, -5.4, 0.0, -6999.0,2020-01-29 05:00:00, -6999.0,5
46.46, None, None, 31.4, 12.97, 122.1, -14.0, -5.5, -14.0, 122.0, None, None, -6999.0, None, None, None, None, -5.302, None, -4.2, 46.0, None, 17.66, 13.0, -5.3, 0.0, -6999.0,2020-01-29 06:00:00, -6999.0,5
47.46, None, None, 31.7, 15.28, 121.9, -14.0, -5.3, -14.0, 122.0, None, None, -6999.0, None, None, None, None, -5.254, None, -5.2, 47.0, None, 15.66, 15.3, -5.3, 0.1, -6999.0,2020-01-29 07:00:00, -6999.0,5
47.83, None, None, 28.5, 14.14, 124.8, -13.0, -5.3, -13.0, 125.0, None, None, -6999.0, None, None, None, None, -5.118, None, -5.1, 48.0, None, 17.36, 14.1, -5.1, -0.1, -6999.0,2020-01-29 08:00:00, -6999.0,5
48.13, None, None, 28.9, 14.12, 135.4, -13.0, -5.3, -13.0, 135.0, None, None, -6999.0, None, None, None, None, -5.031, None, -5.0, 48.0, None, 18.31, 14.1, -5.0, 0.2, -6999.0,2020-01-29 09:00:00, -6999.0,5
49.54, None, None, 34.2, 14.89, 134.5, -13.0, -5.3, -13.0, 135.0, None, None, -6999.0, None, None, None, None, -4.827, None, -4.8, 50.0, None, 17.34, 14.9, -4.8, 0.9, -6999.0,2020-01-29 10:00:00, -6999.0,5
49.52, None, None, 34.9, 15.89, 127.3, -13.0, -5.3, -13.0, 127.0, None, None, -6999.0, None, None, None, None, -4.616, None, -4.6, 50.0, None, 19.03, 15.9, -4.6, 0.9, -6999.0,2020-01-29 11:00:00, -6999.0,5
49.12, None, None, 35.8, 14.48, 132.1, -13.0, -5.3, -13.0, 132.0, None, None, -6999.0, None, None, None, None, -4.453, None, -4.5, 49.0, None, 17.59, 14.5, -4.5, 1.6, -6999.0,2020-01-29 12:00:00, -6999.0,5
49.55, None, None, 23.2, 11.67, 130.0, -12.0, -5.3, -12.0, 130.0, None, None, -6999.0, None, None, None, None, -4.337, None, -4.3, 50.0, None, 17.03, 11.7, -4.3, 1.6, -6999.0,2020-01-29 13:00:00, -6999.0,5
49.75, None, None, 27.2, 13.07, 126.0, -12.0, -5.3, -12.0, 126.0, None, None, -6999.0, None, None, None, None, -4.231, None, -4.2, 50.0, None, 16.19, 13.1, -4.2, 1.6, -6999.0,2020-01-29 14:00:00, -6999.0,5
49.27, None, None, 25.4, 13.32, 124.7, -12.0, -5.3, -12.0, 125.0, None, None, -6999.0, None, None, None, None, -4.298, None, -4.2, 49.0, None, 16.84, 13.3, -4.3, 1.3, -6999.0,2020-01-29 15:00:00, -6999.0,5
49.63, None, None, 20.0, 9.23, 131.4, -12.0, -5.3, -12.0, 131.0, None, None, -6999.0, None, None, None, None, -4.308, None, -4.2, 50.0, None, 19.32, 9.2, -4.3, 1.3, -6999.0,2020-01-29 16:00:00, -6999.0,5
48.83, None, None, 16.0, 5.636, 138.4, -13.0, -5.3, -13.0, 138.0, None, None, -6999.0, None, None, None, None, -4.443, None, -4.2, 49.0, None, 32.09, 5.6, -4.4, 1.4, -6999.0,2020-01-29 17:00:00, -6999.0,5
48.53, None, None, 12.2, 0.83, 219.4, -13.0, -5.3, -13.0, 219.0, None, None, -6999.0, None, None, None, None, -4.683, None, -4.2, 49.0, None, 68.94, 0.8, -4.7, 2.0, -6999.0,2020-01-29 18:00:00, -6999.0,5
50.61, None, None, 16.3, 3.595, 234.6, -12.0, -4.7, -12.0, 235.0, None, None, -6999.0, None, None, None, None, -4.394, None, -4.4, 51.0, None, 44.61, 3.6, -4.4, 1.0, -6999.0,2020-01-29 19:00:00, -6999.0,5
