pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,rel_hum,dwpt_temp,air_temp,min_air_temp_snc_last_reset,DEW_POINT,pcpn_amt_pst1hr,snwfl_amt_pst1hr,time,snw_dpth,HEIGHT_OF_SNOW,week_of_year
None, -1.071, 71.92, None, None, None, None, None, -5.0, None, None,2020-01-29 00:00:00, None, 79.31,5
None, 0.054, 64.82, None, None, None, None, None, -6.0, None, None,2020-01-29 01:00:00, None, 78.97,5
None, 1.449, 55.55, None, None, None, None, None, -6.0, None, None,2020-01-29 02:00:00, None, 79.63,5
None, 0.529, 62.24, None, None, None, None, None, -6.0, None, None,2020-01-29 03:00:00, None, 79.68,5
None, 0.954, 60.72, None, None, None, None, None, -6.0, None, None,2020-01-29 04:00:00, None, 79.63,5
None, -0.254, 77.88, None, None, None, None, None, -3.0, None, None,2020-01-29 05:00:00, None, 79.62,5
None, 0.323, 72.85, None, None, None, None, None, -4.0, None, None,2020-01-29 06:00:00, None, 79.78,5
None, 1.063, 68.23, None, None, None, None, None, -4.0, None, None,2020-01-29 07:00:00, None, 79.8,5
None, 1.84, 63.55, None, None, None, None, None, -5.0, None, None,2020-01-29 08:00:00, None, 79.67,5
None, 2.298, 63.92, None, None, None, None, None, -4.0, None, None,2020-01-29 09:00:00, None, 79.69,5
None, 2.642, 63.32, None, None, None, None, None, -3.0, None, None,2020-01-29 10:00:00, None, 79.58,5
None, 2.755, 64.01, None, None, None, None, None, -3.0, None, None,2020-01-29 11:00:00, None, 79.54,5
None, 3.174, 63.81, None, None, None, None, None, -3.0, None, None,2020-01-29 12:00:00, None, 79.54,5
None, 0.929, 88.1, None, None, None, None, None, -1.0, None, None,2020-01-29 13:00:00, None, 79.5,5
None, 0.016, 96.7, None, None, None, None, None, 0.0, None, None,2020-01-29 14:00:00, None, 80.7,5
None, -0.243, 88.9, None, None, None, None, None, -2.0, None, None,2020-01-29 15:00:00, None, 80.9,5
None, -0.432, 92.0, None, None, None, None, None, -1.0, None, None,2020-01-29 16:00:00, None, 80.3,5
None, -1.407, 93.6, None, None, None, None, None, -2.0, None, None,2020-01-29 17:00:00, None, 81.8,5
None, -2.798, 94.3, None, None, None, None, None, -4.0, None, None,2020-01-29 18:00:00, None, 81.9,5
None, -3.194, 90.7, None, None, None, None, None, -5.0, None, None,2020-01-29 19:00:00, None, 81.7,5
None, -4.414, 94.2, None, None, None, None, None, -5.0, None, None,2020-01-29 20:00:00, None, 81.9,5
None, -5.776, 93.6, None, None, None, None, None, -7.0, None, None,2020-01-29 21:00:00, None, 81.8,5
None, -6.085, 94.4, None, None, None, None, None, -7.0, None, None,2020-01-29 22:00:00, None, 81.9,5
None, -7.02, 94.2, None, None, None, None, None, -8.0, None, None,2020-01-29 23:00:00, None, 81.8,5
None, -7.744, 91.0, None, None, None, None, None, -9.0, None, None,2020-01-30 00:00:00, None, 81.6,5
None, -8.51, 89.4, None, None, None, None, None, -10.0, None, None,2020-01-30 01:00:00, None, 81.6,5
None, -9.87, 90.2, None, None, None, None, None, -11.0, None, None,2020-01-30 02:00:00, None, 81.6,5
None, -8.01, 90.4, None, None, None, None, None, -9.0, None, None,2020-01-30 03:00:00, None, 81.6,5
None, -6.876, 90.3, None, None, None, None, None, -8.0, None, None,2020-01-30 04:00:00, None, 81.6,5
None, -6.416, 91.0, None, None, None, None, None, -8.0, None, None,2020-01-30 05:00:00, None, 81.7,5
None, -4.959, 86.2, None, None, None, None, None, -7.0, None, None,2020-01-30 06:00:00, None, 81.5,5
None, -5.007, 87.2, None, None, None, None, None, -7.0, None, None,2020-01-30 07:00:00, None, 81.6,5
None, -3.127, 80.1, None, None, None, None, None, -6.0, None, None,2020-01-30 08:00:00, None, 81.6,5
None, -1.673, 75.32, None, None, None, None, None, -5.0, None, None,2020-01-30 09:00:00, None, 81.4,5
None, -0.754, 65.81, None, None, None, None, None, -5.0, None, None,2020-01-30 10:00:00, None, 81.5,5
None, 0.466, 55.03, None, None, None, None, None, -8.0, None, None,2020-01-30 11:00:00, None, 81.5,5
None, 1.244, 44.76, None, None, None, None, None, -10.0, None, None,2020-01-30 12:00:00, None, 81.5,5
None, 1.217, 44.92, None, None, None, None, None, -10.0, None, None,2020-01-30 13:00:00, None, 81.2,5
None, 1.329, 41.89, None, None, None, None, None, -11.0, None, None,2020-01-30 14:00:00, None, 81.2,5
None, 1.574, 39.26, None, None, None, None, None, -10.0, None, None,2020-01-30 15:00:00, None, 81.2,5
None, 1.284, 44.26, None, None, None, None, None, -9.0, None, None,2020-01-30 16:00:00, None, 81.0,5
None, 1.42, 40.99, None, None, None, None, None, -10.0, None, None,2020-01-30 17:00:00, None, 80.9,5
None, 1.376, 44.55, None, None, None, None, None, -10.0, None, None,2020-01-30 18:00:00, None, 80.8,5
None, 1.291, 47.96, None, None, None, None, None, -9.0, None, None,2020-01-30 19:00:00, None, 80.9,5
None, 1.435, 50.11, None, None, None, None, None, -8.0, None, None,2020-01-30 20:00:00, None, 80.8,5
None, 0.914, 57.8, None, None, None, None, None, -6.0, None, None,2020-01-30 21:00:00, None, 80.9,5
None, 0.793, 59.98, None, None, None, None, None, -6.0, None, None,2020-01-30 22:00:00, None, 80.9,5
None, 0.084, 63.47, None, None, None, None, None, -6.0, None, None,2020-01-30 23:00:00, None, 80.6,5
None, -0.564, 66.22, None, None, None, None, None, -5.0, None, None,2020-01-31 00:00:00, None, 80.4,5
None, -2.291, 75.25, None, None, None, None, None, -5.0, None, None,2020-01-31 01:00:00, None, 80.7,5
None, -2.909, 77.99, None, None, None, None, None, -6.0, None, None,2020-01-31 02:00:00, None, 80.7,5
None, -3.982, 81.5, None, None, None, None, None, -6.0, None, None,2020-01-31 03:00:00, None, 80.6,5
None, -4.563, 82.8, None, None, None, None, None, -7.0, None, None,2020-01-31 04:00:00, None, 80.7,5
None, -3.3, 80.9, None, None, None, None, None, -6.0, None, None,2020-01-31 05:00:00, None, 80.7,5
None, -3.4, 82.1, None, None, None, None, None, -6.0, None, None,2020-01-31 06:00:00, None, 80.7,5
None, -3.765, 83.8, None, None, None, None, None, -6.0, None, None,2020-01-31 07:00:00, None, 80.7,5
None, -4.43, 83.6, None, None, None, None, None, -7.0, None, None,2020-01-31 08:00:00, None, 80.7,5
None, -3.351, 86.5, None, None, None, None, None, -5.0, None, None,2020-01-31 09:00:00, None, 80.6,5
None, -2.354, 84.8, None, None, None, None, None, -4.0, None, None,2020-01-31 10:00:00, None, 80.6,5
None, -1.039, 80.4, None, None, None, None, None, -4.0, None, None,2020-01-31 11:00:00, None, 80.5,5
None, -0.991, 88.8, None, None, None, None, None, -2.0, None, None,2020-01-31 12:00:00, None, 80.2,5
None, -1.249, 94.8, None, None, None, None, None, -2.0, None, None,2020-01-31 13:00:00, None, 81.4,5
None, -1.057, 95.2, None, None, None, None, None, -2.0, None, None,2020-01-31 14:00:00, None, 82.2,5
None, -0.793, 96.2, None, None, None, None, None, -1.0, None, None,2020-01-31 15:00:00, None, None,5
None, 0.893, 93.3, None, None, None, None, None, 0.0, None, None,2020-01-31 16:00:00, None, 82.2,5
