pcpn_amt_pst24hrs,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,snwfl_amt_pst1hr,max_air_temp_snc_last_reset,rel_hum,time,snw_dpth,dwpt_temp,week_of_year
1.3,6.9,6.6,0.0,0.0,7.9,-6999.0,2020-01-29 00:00:00,-6999.0,-6999.0,5
1.3,7.0,6.6,0.0,0.0,7.9,-6999.0,2020-01-29 01:00:00,-6999.0,-6999.0,5
0.7,7.3,6.6,0.0,0.0,7.9,-6999.0,2020-01-29 02:00:00,-6999.0,-6999.0,5
0.0,7.2,6.6,0.0,0.0,7.9,-6999.0,2020-01-29 03:00:00,-6999.0,-6999.0,5
0.2,7.0,6.6,0.2,0.0,7.9,-6999.0,2020-01-29 04:00:00,-6999.0,-6999.0,5
1.1,7.6,6.6,0.9,0.0,7.9,-6999.0,2020-01-29 05:00:00,-6999.0,-6999.0,5
2.4,8.1,6.6,1.3,0.0,8.1,-6999.0,2020-01-29 06:00:00,-6999.0,-6999.0,5
4.0,8.5,8.1,1.6,0.0,8.7,-6999.0,2020-01-29 07:00:00,-6999.0,-6999.0,5
5.7,8.5,8.1,1.7,0.0,8.7,-6999.0,2020-01-29 08:00:00,-6999.0,-6999.0,5
7.2,8.3,8.1,1.5,0.0,8.7,-6999.0,2020-01-29 09:00:00,-6999.0,-6999.0,5
9.1,8.2,8.1,1.9,0.0,8.7,-6999.0,2020-01-29 10:00:00,-6999.0,-6999.0,5
10.4,8.2,8.1,1.3,0.0,8.7,-6999.0,2020-01-29 11:00:00,-6999.0,-6999.0,5
11.9,8.6,8.1,1.5,0.0,8.7,-6999.0,2020-01-29 12:00:00,-6999.0,-6999.0,5
11.9,9.5,8.1,0.0,0.0,9.4,-6999.0,2020-01-29 13:00:00,-6999.0,-6999.0,5
11.9,10.9,8.1,0.0,0.0,11.0,-6999.0,2020-01-29 14:00:00,-6999.0,-6999.0,5
11.9,11.0,8.1,0.0,0.0,11.3,-6999.0,2020-01-29 15:00:00,-6999.0,-6999.0,5
11.9,10.3,8.1,0.0,0.0,11.3,-6999.0,2020-01-29 16:00:00,-6999.0,-6999.0,5
11.9,9.8,8.1,0.0,0.0,11.3,-6999.0,2020-01-29 17:00:00,-6999.0,-6999.0,5
