RELATIVE_HUMIDITY1,STANDARD_SNOW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,min_air_temp_snc_last_reset,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,ACTUAL_WIND_DIRECTION,MAXIMUM_AIR_TEMPERATURE,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,PRECIPITATION_NEW,max_air_temp_snc_last_reset,rel_hum,ACTUAL_WIND_SPEED,WIND_DIRECTION_STD_DEVIATION1,avg_wnd_spd_10m_pst10mts,air_temp,pcpn_amt_pst1hr,snwfl_amt_pst1hr,time,week_of_year
49.69, None, None, None, 9.77, 252.7, 6.0, 17.1, None, None, None, None, None, None, None, None, None, None, 17.06, None, 23.4, 50.0, None, 64.81, None, 17.1, -0.6, None,2022-08-13 00:00:00,33
61.18, None, None, None, 12.88, 318.1, 7.0, 14.8, None, None, None, None, None, None, None, None, None, None, 14.8, None, 23.4, 61.0, None, 33.77, None, 14.8, 0.0, None,2022-08-13 01:00:00,33
56.74, None, None, None, 14.11, 320.7, 7.0, 14.7, None, None, None, None, None, None, None, None, None, None, 15.34, None, 23.4, 57.0, None, 25.46, None, 15.3, -0.2, None,2022-08-13 02:00:00,33
50.59, None, None, None, 12.65, 321.6, 7.0, 14.7, None, None, None, None, None, None, None, None, None, None, 17.05, None, 23.4, 51.0, None, 17.4, None, 17.1, 0.5, None,2022-08-13 03:00:00,33
52.06, None, None, None, 6.058, 309.5, 7.0, 14.7, None, None, None, None, None, None, None, None, None, None, 17.41, None, 23.4, 52.0, None, 29.86, None, 17.4, 0.0, None,2022-08-13 04:00:00,33
54.42, None, None, None, 4.672, 240.3, 8.0, 14.7, None, None, None, None, None, None, None, None, None, None, 17.22, None, 23.4, 54.0, None, 20.47, None, 17.2, 0.0, None,2022-08-13 05:00:00,33
56.93, None, None, None, 3.778, 224.5, 8.0, 14.7, None, None, None, None, None, None, None, None, None, None, 16.42, None, 23.4, 57.0, None, 43.81, None, 16.4, 0.0, None,2022-08-13 06:00:00,33
54.6, None, None, None, 5.9, 199.4, 9.0, 16.4, None, None, None, None, None, None, None, None, None, None, 18.05, None, 18.0, 55.0, None, 29.8, None, 18.1, -0.1, None,2022-08-13 07:00:00,33
52.81, None, None, None, 13.85, 198.4, 9.0, 16.4, None, None, None, None, None, None, None, None, None, None, 19.27, None, 19.1, 53.0, None, 16.33, None, 19.3, 0.1, None,2022-08-13 08:00:00,33
52.08, None, None, None, 13.22, 195.9, 10.0, 16.4, None, None, None, None, None, None, None, None, None, None, 19.53, None, 20.3, 52.0, None, 19.95, None, 19.5, 0.0, None,2022-08-13 09:00:00,33
48.76, None, None, None, 13.74, 197.8, 9.0, 16.4, None, None, None, None, None, None, None, None, None, None, 20.46, None, 20.5, 49.0, None, 21.74, None, 20.5, 0.0, None,2022-08-13 10:00:00,33
None, None, None, None, None, None, 6.0, 16.4, None, None, None, None, None, None, None, None, None, None, None, None, 21.6, 38.0, None, None, None, 21.6, 0.1, None,2022-08-13 11:00:00,33
44.03, None, None, None, 14.03, 201.9, 9.0, 16.4, None, None, None, None, None, None, None, None, None, None, 22.43, None, 22.5, 44.0, None, 24.02, None, 22.4, 0.1, None,2022-08-13 12:00:00,33
37.79, None, None, None, 13.25, 199.3, 7.0, 16.4, None, None, None, None, None, None, None, None, None, None, 23.08, None, 23.3, 38.0, None, 24.39, None, 23.1, 0.0, None,2022-08-13 13:00:00,33
None, None, None, None, None, None, 8.0, 16.4, None, None, None, None, None, None, None, None, None, None, None, None, 23.3, 37.0, None, None, None, 22.6, 0.1, None,2022-08-13 14:00:00,33
34.25, None, None, None, 11.75, 195.3, 6.0, 16.4, None, None, None, None, None, None, None, None, None, None, 21.51, None, 23.3, 34.0, None, 35.36, None, 21.5, -0.2, None,2022-08-13 15:00:00,33
34.67, None, None, None, 11.12, 193.4, 5.0, 16.4, None, None, None, None, None, None, None, None, None, None, 21.73, None, 23.3, 35.0, None, 33.57, None, 21.7, -0.1, None,2022-08-13 16:00:00,33
34.03, None, None, None, 11.03, 193.7, 5.0, 16.4, None, None, None, None, None, None, None, None, None, None, 21.86, None, 23.3, 34.0, None, 29.98, None, 21.9, 0.0, None,2022-08-13 17:00:00,33
36.77, None, None, None, 8.86, 192.8, 6.0, 16.4, None, None, None, None, None, None, None, None, None, None, 21.27, None, 23.3, 37.0, None, 28.67, None, 21.3, 0.0, None,2022-08-13 18:00:00,33
