air_temp,min_air_temp_snc_last_reset,snwfl_amt_pst1hr,max_air_temp_snc_last_reset,rel_hum,time,dwpt_temp,week_of_year
18.1,18.1, None,22.1,72.0,2022-08-13 00:00:00,13.0,33
17.2,17.1, None,22.1,74.0,2022-08-13 01:00:00,12.0,33
17.4,17.1, None,22.1,74.0,2022-08-13 02:00:00,13.0,33
16.2,16.3, None,22.1,96.0,2022-08-13 03:00:00,16.0,33
17.3,15.9, None,22.1,75.0,2022-08-13 04:00:00,13.0,33
16.2,15.9, None,22.1,96.0,2022-08-13 05:00:00,16.0,33
16.4,15.9, None,22.1,77.0,2022-08-13 06:00:00,12.0,33
16.0,15.8, None,16.4,74.0,2022-08-13 07:00:00,11.0,33
15.5,15.5, None,16.4,83.0,2022-08-13 08:00:00,13.0,33
15.7,15.2, None,16.4,83.0,2022-08-13 09:00:00,13.0,33
15.7,15.2, None,16.4,80.0,2022-08-13 10:00:00,12.0,33
18.0,15.2, None,18.1,68.0,2022-08-13 12:00:00,12.0,33
17.9,15.2, None,18.3,68.0,2022-08-13 13:00:00,12.0,33
19.2,15.2, None,19.4,64.0,2022-08-13 14:00:00,12.0,33
20.5,15.2, None,20.8,54.0,2022-08-13 15:00:00,10.0,33
20.9,15.2, None,21.9,58.0,2022-08-13 16:00:00,13.0,33
20.9,15.2, None,21.9,54.0,2022-08-13 17:00:00,11.0,33
20.9,15.2, None,21.9,54.0,2022-08-13 18:00:00,11.0,33
21.0,20.8, None,21.2,53.0,2022-08-13 19:00:00,11.0,33
20.5,20.4, None,21.2,53.0,2022-08-13 20:00:00,11.0,33
20.3,20.0, None,21.2,54.0,2022-08-13 21:00:00,11.0,33
20.3,20.0, None,21.2,56.0,2022-08-13 22:00:00,11.0,33
19.1,19.1, None,21.2,65.0,2022-08-13 23:00:00,12.0,33
18.9,18.6, None,21.2,66.0,2022-08-14 00:00:00,13.0,33
18.4,18.2, None,21.2,74.0,2022-08-14 01:00:00,14.0,33
17.5,17.5, None,21.2,89.0,2022-08-14 02:00:00,16.0,33
17.0,17.0, None,21.2,78.0,2022-08-14 03:00:00,13.0,33
17.3,16.6, None,21.2,74.0,2022-08-14 04:00:00,12.0,33
16.3,16.2, None,21.2,96.0,2022-08-14 05:00:00,15.0,33
16.2,16.1, None,21.2,96.0,2022-08-14 06:00:00,15.0,33
16.5,16.1, None,17.1,87.0,2022-08-14 07:00:00,14.0,33
17.3,16.1, None,17.4,80.0,2022-08-14 08:00:00,14.0,33
17.7,16.1, None,17.7,83.0,2022-08-14 09:00:00,15.0,33
17.8,16.1, None,18.5,79.0,2022-08-14 10:00:00,14.0,33
18.8,16.1, None,18.9,70.0,2022-08-14 11:00:00,13.0,33
19.8,16.1, None,19.8,66.0,2022-08-14 12:00:00,13.0,33
20.4,16.1, None,20.6,61.0,2022-08-14 13:00:00,13.0,33
21.7,16.1, None,22.0,57.0,2022-08-14 14:00:00,13.0,33
22.4,16.1, None,22.8,52.0,2022-08-14 15:00:00,12.0,33
23.1,16.1, None,23.3,47.0,2022-08-14 16:00:00,11.0,33
23.6,16.1, None,23.8,49.0,2022-08-14 17:00:00,12.0,33
22.7,16.1, None,23.8,55.0,2022-08-14 18:00:00,13.0,33
21.9,21.8, None,22.8,55.0,2022-08-14 19:00:00,13.0,33
21.7,21.4, None,22.8,53.0,2022-08-14 20:00:00,12.0,33
21.0,21.0, None,22.8,59.0,2022-08-14 21:00:00,13.0,33
20.9,20.8, None,22.8,56.0,2022-08-14 22:00:00,12.0,33
21.1,20.8, None,22.8,52.0,2022-08-14 23:00:00,11.0,33
20.7,20.7, None,22.8,54.0,2022-08-15 00:00:00,11.0,33
19.3,19.3, None,22.8,71.0,2022-08-15 01:00:00,14.0,33
