air_temp,min_air_temp_snc_last_reset,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,rel_hum,max_wnd_spd_10m_pst1hr,time,avg_wnd_spd_10m_pst10mts,dwpt_temp,week_of_year
12.1,12.1, None,27.5, None, None,2022-08-13 00:00:00, None, None,33
11.3,11.2, None,27.5, None, None,2022-08-13 01:00:00, None, None,33
12.0,11.1, None,27.5, None, None,2022-08-13 02:00:00, None, None,33
11.1,11.1, None,27.5, None, None,2022-08-13 03:00:00, None, None,33
10.1,10.0, None,27.5, None, None,2022-08-13 04:00:00, None, None,33
9.9,9.9, None,27.5, None, None,2022-08-13 05:00:00, None, None,33
9.0,9.0, None,27.5, None, None,2022-08-13 06:00:00, None, None,33
9.1,8.6, None,9.0, None, None,2022-08-13 07:00:00, None, None,33
12.3,8.6, None,12.3, None, None,2022-08-13 08:00:00, None, None,33
14.3,8.6, None,14.4, None, None,2022-08-13 09:00:00, None, None,33
18.2,8.6, None,18.2, None, None,2022-08-13 10:00:00, None, None,33
18.8,8.6, None,18.9, None, None,2022-08-13 11:00:00, None, None,33
19.8,8.6, None,19.7, None, None,2022-08-13 12:00:00, None, None,33
21.0,8.6, None,21.1, None, None,2022-08-13 13:00:00, None, None,33
22.7,8.6, None,22.7, None, None,2022-08-13 14:00:00, None, None,33
22.9,8.6, None,23.2, None, None,2022-08-13 15:00:00, None, None,33
24.0,8.6, None,24.3, None, None,2022-08-13 16:00:00, None, None,33
24.4,8.6, None,24.3, None, None,2022-08-13 17:00:00, None, None,33
24.3,8.6, None,24.6, None, None,2022-08-13 18:00:00, None, None,33
24.0,22.9, None,24.4, None, None,2022-08-13 19:00:00, None, None,33
19.8,19.9, None,24.4, None, None,2022-08-13 20:00:00, None, None,33
16.7,16.8, None,24.4, None, None,2022-08-13 21:00:00, None, None,33
15.2,15.3, None,24.4, None, None,2022-08-13 22:00:00, None, None,33
14.1,14.2, None,24.4, None, None,2022-08-13 23:00:00, None, None,33
15.5,13.9, None,24.4, None, None,2022-08-14 00:00:00, None, None,33
15.7,13.9, None,24.4, None, None,2022-08-14 01:00:00, None, None,33
16.2,13.9, None,24.4, None, None,2022-08-14 02:00:00, None, None,33
15.3,13.9, None,24.4, None, None,2022-08-14 03:00:00, None, None,33
13.8,13.9, None,24.4, None, None,2022-08-14 04:00:00, None, None,33
12.6,12.7, None,24.4, None, None,2022-08-14 05:00:00, None, None,33
12.7,12.3, None,24.4, None, None,2022-08-14 06:00:00, None, None,33
13.1,12.7, None,13.5, None, None,2022-08-14 07:00:00, None, None,33
12.5,12.3, None,13.5, None, None,2022-08-14 08:00:00, None, None,33
14.1,11.7, None,14.1, None, None,2022-08-14 09:00:00, None, None,33
14.6,11.7, None,14.8, None, None,2022-08-14 10:00:00, None, None,33
16.1,11.7, None,16.1, None, None,2022-08-14 11:00:00, None, None,33
17.8,11.7, None,17.8, None, None,2022-08-14 12:00:00, None, None,33
17.0,11.7, None,17.8, None, None,2022-08-14 13:00:00, None, None,33
17.2,11.7, None,18.1, None, None,2022-08-14 14:00:00, None, None,33
18.4,11.7, None,18.7, None, None,2022-08-14 15:00:00, None, None,33
18.6,11.7, None,18.7, None, None,2022-08-14 16:00:00, None, None,33
18.3,11.7, None,18.7, None, None,2022-08-14 17:00:00, None, None,33
17.4,11.7, None,18.7, None, None,2022-08-14 18:00:00, None, None,33
16.9,16.8, None,17.4, None, None,2022-08-14 19:00:00, None, None,33
15.8,15.8, None,17.4, None, None,2022-08-14 20:00:00, None, None,33
14.8,14.8, None,17.4, None, None,2022-08-14 21:00:00, None, None,33
13.4,13.4, None,17.4, None, None,2022-08-14 22:00:00, None, None,33
13.4,12.8, None,17.4, None, None,2022-08-14 23:00:00, None, None,33
12.2,12.3, None,17.4, None, None,2022-08-15 00:00:00, None, None,33
10.1,10.1, None,17.4, None, None,2022-08-15 01:00:00, None, None,33
8.1,8.1, None,17.4, None, None,2022-08-15 02:00:00, None, None,33
8.6,7.9, None,17.4, None, None,2022-08-15 03:00:00, None, None,33
8.6,7.9, None,17.4, None, None,2022-08-15 04:00:00, None, None,33
7.9,7.9, None,17.4, None, None,2022-08-15 05:00:00, None, None,33
8.4,7.7, None,17.4, None, None,2022-08-15 06:00:00, None, None,33
8.3,7.8, None,8.6, None, None,2022-08-15 07:00:00, None, None,33
10.0,7.8, None,9.9, None, None,2022-08-15 08:00:00, None, None,33
13.8,7.8, None,14.0, None, None,2022-08-15 09:00:00, None, None,33
13.1,7.8, None,14.5, None, None,2022-08-15 10:00:00, None, None,33
15.1,7.8, None,15.0, None, None,2022-08-15 11:00:00, None, None,33
16.1,7.8, None,16.1, None, None,2022-08-15 12:00:00, None, None,33
16.6,7.8, None,16.7, None, None,2022-08-15 13:00:00, None, None,33
17.3,7.8, None,17.9, None, None,2022-08-15 14:00:00, None, None,33
18.3,7.8, None,18.7, None, None,2022-08-15 15:00:00, None, None,33
18.1,7.8, None,18.7, None, None,2022-08-15 16:00:00, None, None,33
19.1,7.8, None,19.0, None, None,2022-08-15 17:00:00, None, None,33
17.7,7.8, None,19.2, None, None,2022-08-15 18:00:00, None, None,33
16.8,16.9, None,18.7, None, None,2022-08-15 19:00:00, None, None,33
15.0,15.0, None,18.7, None, None,2022-08-15 20:00:00, None, None,33
13.0,13.0, None,18.7, None, None,2022-08-15 21:00:00, None, None,33
9.9,9.9, None,18.7, None, None,2022-08-15 22:00:00, None, None,33
8.1,8.1, None,18.7, None, None,2022-08-15 23:00:00, None, None,33
6.7,6.7, None,18.7, None, None,2022-08-16 00:00:00, None, None,33
6.1,6.1, None,18.7, None, None,2022-08-16 01:00:00, None, None,33
6.1,5.9, None,18.7, None, None,2022-08-16 02:00:00, None, None,33
5.6,5.5, None,18.7, None, None,2022-08-16 03:00:00, None, None,33
5.7,5.5, None,18.7, None, None,2022-08-16 04:00:00, None, None,33
14.1,5.1, None,14.3, None, None,2022-08-16 10:00:00, None, None,33
15.1,5.1, None,15.1, None, None,2022-08-16 11:00:00, None, None,33
16.0,5.1, None,15.9, None, None,2022-08-16 12:00:00, None, None,33
17.1,5.1, None,17.4, None, None,2022-08-16 13:00:00, None, None,33
17.2,5.1, None,17.9, None, None,2022-08-16 14:00:00, None, None,33
18.4,5.1, None,18.4, None, None,2022-08-16 15:00:00, None, None,33
19.3,5.1, None,19.2, None, None,2022-08-16 16:00:00, None, None,33
17.8,5.1, None,19.3, None, None,2022-08-16 17:00:00, None, None,33
17.1,5.1, None,19.3, None, None,2022-08-16 18:00:00, None, None,33
17.1,16.5, None,17.2, None, None,2022-08-16 19:00:00, None, None,33
15.8,15.9, None,17.5, None, None,2022-08-16 20:00:00, None, None,33
13.6,13.5, None,17.5, None, None,2022-08-16 21:00:00, None, None,33
11.8,11.8, None,17.5, None, None,2022-08-16 22:00:00, None, None,33
10.5,10.5, None,17.5, None, None,2022-08-16 23:00:00, None, None,33
11.7,10.5, None,17.5, None, None,2022-08-17 00:00:00, None, None,33
11.5,10.5, None,17.5, None, None,2022-08-17 01:00:00, None, None,33
12.2,10.5, None,17.5, None, None,2022-08-17 02:00:00, None, None,33
12.4,10.5, None,17.5, None, None,2022-08-17 03:00:00, None, None,33
11.3,10.5, None,17.5, None, None,2022-08-17 04:00:00, None, None,33
10.7,10.5, None,17.5, None, None,2022-08-17 05:00:00, None, None,33
10.1,10.0, None,17.5, None, None,2022-08-17 06:00:00, None, None,33
10.1,9.8, None,10.4, None, None,2022-08-17 07:00:00, None, None,33
13.4,9.8, None,13.8, None, None,2022-08-17 08:00:00, None, None,33
17.7,9.8, None,17.7, None, None,2022-08-17 09:00:00, None, None,33
18.7,9.8, None,18.6, None, None,2022-08-17 10:00:00, None, None,33
20.2,9.8, None,20.7, None, None,2022-08-17 11:00:00, None, None,33
21.6,9.8, None,21.8, None, None,2022-08-17 12:00:00, None, None,33
21.4,9.8, None,22.0, None, None,2022-08-17 13:00:00, None, None,33
23.7,9.8, None,23.8, None, None,2022-08-17 14:00:00, None, None,33
23.2,9.8, None,23.9, None, None,2022-08-17 15:00:00, None, None,33
21.8,9.8, None,23.9, None, None,2022-08-17 16:00:00, None, None,33
22.9,9.8, None,23.9, None, None,2022-08-17 17:00:00, None, None,33
22.0,9.8, None,23.9, None, None,2022-08-17 18:00:00, None, None,33
21.4,21.5, None,22.2, None, None,2022-08-17 19:00:00, None, None,33
15.7,15.9, None,22.2, None, None,2022-08-17 21:00:00, None, None,33
