pcpn_amt_pst24hrs,air_temp,CURRENT_AIR_TEMPERATURE1,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,snwfl_amt_pst1hr,max_air_temp_snc_last_reset,rel_hum,HEIGHT_OF_SNOW,time,snw_dpth,dwpt_temp,week_of_year
None, 19.9, 19.89, 19.9, 435.0, 0.0, 29.0, None, -3.769,2022-08-13 00:00:00, -4.0, None,33
None, 19.5, 19.52, 19.5, 435.0, 0.0, 29.0, None, -3.922,2022-08-13 01:00:00, -4.0, None,33
None, 19.3, 19.32, 19.3, 435.3, 0.0, 29.0, None, -3.747,2022-08-13 02:00:00, -4.0, None,33
None, 19.0, 19.0, 19.0, 436.0, 1.0, 29.0, None, -3.381,2022-08-13 03:00:00, -3.0, None,33
None, 18.8, 18.81, 18.8, 436.0, 0.0, 29.0, None, -3.812,2022-08-13 04:00:00, -4.0, None,33
None, 18.1, 18.05, 18.1, 436.0, 1.0, 29.0, None, -3.435,2022-08-13 05:00:00, -3.0, None,33
None, 17.1, 17.07, 17.1, 436.0, 0.0, 29.0, None, -3.437,2022-08-13 06:00:00, -3.0, None,33
None, 17.8, 17.8, 16.7, 436.0, 0.0, 17.7, None, -3.499,2022-08-13 07:00:00, -3.0, None,33
None, 23.0, 22.95, 16.7, 436.0, -2.0, 22.9, None, None,2022-08-13 08:00:00, -5.0, None,33
None, 26.0, 25.97, 16.7, 436.0, -1.0, 25.9, None, None,2022-08-13 09:00:00, -6.0, None,33
None, 28.5, 28.48, 16.7, 436.0, 0.0, 28.4, None, None,2022-08-13 10:00:00, -6.0, None,33
None, 30.4, 30.41, 16.7, 436.0, 0.0, 30.4, None, None,2022-08-13 11:00:00, -7.0, None,33
None, 32.5, 32.48, 16.7, 436.0, 0.0, 32.5, None, None,2022-08-13 12:00:00, -7.0, None,33
None, 33.3, 33.27, 16.7, 436.0, 0.0, 33.5, None, None,2022-08-13 13:00:00, -7.0, None,33
None, 30.5, 30.47, 16.7, 436.9, 3.0, 33.5, None, None,2022-08-13 14:00:00, -5.0, None,33
None, 32.9, 32.86, 16.7, 436.8, -1.0, 33.5, None, None,2022-08-13 15:00:00, -7.0, None,33
None, 31.6, 31.6, 16.7, 436.7, 0.0, 33.5, None, None,2022-08-13 16:00:00, -7.0, None,33
None, 30.7, 30.65, 16.7, 436.6, 1.0, 33.5, None, None,2022-08-13 17:00:00, -6.0, None,33
None, 29.9, 29.85, 16.7, 436.8, -1.0, 33.5, None, None,2022-08-13 18:00:00, -7.0, None,33
None, 28.6, 28.56, 28.6, 436.0, 1.0, 29.9, None, None,2022-08-13 19:00:00, -6.0, None,33
None, 26.9, 26.93, 27.0, 436.0, 0.0, 29.9, None, None,2022-08-13 20:00:00, -6.0, None,33
None, 23.8, 23.8, 23.8, 436.0, 0.0, 29.9, None, None,2022-08-13 21:00:00, -6.0, None,33
None, 21.7, 21.68, 21.7, 436.0, 0.0, 29.9, None, None,2022-08-13 22:00:00, -5.0, None,33
None, 20.1, 20.13, 20.2, 436.0, 1.0, 29.9, None, None,2022-08-13 23:00:00, -5.0, None,33
None, 18.7, 18.68, 18.7, 436.0, 1.0, 29.9, None, -4.807,2022-08-14 00:00:00, -5.0, None,33
None, 18.3, 18.3, 18.3, 436.0, 0.0, 29.9, None, None,2022-08-14 01:00:00, -5.0, None,33
None, 17.3, 17.34, 17.3, 436.0, 0.0, 29.9, None, None,2022-08-14 02:00:00, -5.0, None,33
None, 17.4, 17.4, 17.3, 436.2, -1.0, 29.9, None, None,2022-08-14 03:00:00, -6.0, None,33
