pcpn_amt_pst24hrs,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,snwfl_amt_pst1hr,max_air_temp_snc_last_reset,rel_hum,time,snw_dpth,dwpt_temp,week_of_year
0.0,19.8,19.7, 0.0, None,23.9, None,2022-08-13 00:00:00, None, None,33
0.0,18.7,18.7, 0.0, None,23.9, None,2022-08-13 01:00:00, None, None,33
0.0,18.0,18.0, 0.0, None,23.9, None,2022-08-13 02:00:00, None, None,33
0.0,17.8,17.8, 0.0, None,23.9, None,2022-08-13 03:00:00, None, None,33
0.0,17.6,17.5, 0.0, None,23.9, None,2022-08-13 04:00:00, None, None,33
0.0,17.5,17.5, 0.0, None,23.9, None,2022-08-13 05:00:00, None, None,33
0.0,17.7,17.3, 0.0, None,23.9, None,2022-08-13 06:00:00, None, None,33
0.0,17.5,17.5, 0.0, None,17.9, None,2022-08-13 07:00:00, None, None,33
0.0,17.3,17.2, 0.0, None,17.9, None,2022-08-13 08:00:00, None, None,33
0.0,17.6,17.0, 0.0, None,17.9, None,2022-08-13 09:00:00, None, None,33
0.0,17.7,17.0, 0.0, None,18.0, None,2022-08-13 10:00:00, None, None,33
0.0,19.6,17.0, 0.0, None,19.6, None,2022-08-13 11:00:00, None, None,33
0.0,19.7,17.0, 0.0, None,20.2, None,2022-08-13 12:00:00, None, None,33
0.0,21.0,17.0, 0.0, None,21.6, None,2022-08-13 13:00:00, None, None,33
0.0,21.9,17.0, 0.0, None,22.4, None,2022-08-13 14:00:00, None, None,33
0.0,23.5,17.0, 0.0, None,23.6, None,2022-08-13 15:00:00, None, None,33
0.0,23.7,17.0, 0.0, None,24.5, None,2022-08-13 16:00:00, None, None,33
0.0,23.6,17.0, 0.0, None,24.7, None,2022-08-13 17:00:00, None, None,33
0.0,23.4,17.0, 0.0, None,24.7, None,2022-08-13 18:00:00, None, None,33
0.0,23.3,23.1, 0.0, None,24.0, None,2022-08-13 19:00:00, None, None,33
0.0,22.7,22.6, 0.0, None,24.0, None,2022-08-13 20:00:00, None, None,33
0.0,20.6,20.7, 0.0, None,24.0, None,2022-08-13 21:00:00, None, None,33
0.0,20.3,19.6, 0.1, None,24.0, None,2022-08-13 22:00:00, None, None,33
0.0,19.1,19.0, 0.0, None,24.0, None,2022-08-13 23:00:00, None, None,33
0.0,17.9,17.9, 0.0, None,24.0, None,2022-08-14 00:00:00, None, None,33
0.0,17.7,17.7, 0.0, None,24.0, None,2022-08-14 01:00:00, None, None,33
0.0,17.1,17.1, 0.0, None,24.0, None,2022-08-14 02:00:00, None, None,33
0.0,16.1,16.1, 0.0, None,24.0, None,2022-08-14 03:00:00, None, None,33
0.0,16.8,15.9, 0.0, None,24.0, None,2022-08-14 04:00:00, None, None,33
0.0,16.6,15.9, 0.0, None,24.0, None,2022-08-14 05:00:00, None, None,33
0.0,16.5,15.9, 0.0, None,24.0, None,2022-08-14 06:00:00, None, None,33
0.0,17.1,16.5, 0.0, None,17.7, None,2022-08-14 07:00:00, None, None,33
0.0,18.0,16.5, 0.0, None,18.1, None,2022-08-14 08:00:00, None, None,33
0.0,19.0,16.5, 0.0, None,19.0, None,2022-08-14 09:00:00, None, None,33
0.0,20.6,16.5, 0.0, None,20.6, None,2022-08-14 10:00:00, None, None,33
0.0,22.1,16.5, 0.0, None,22.0, None,2022-08-14 11:00:00, None, None,33
0.0,23.3,16.5, 0.0, None,22.9, None,2022-08-14 12:00:00, None, None,33
2.8,23.6,16.5, 2.8, None,23.4, None,2022-08-14 13:00:00, None, None,33
2.8,24.6,16.5, 0.0, None,24.4, None,2022-08-14 14:00:00, None, None,33
2.8,25.2,16.5, 0.0, None,25.8, None,2022-08-14 15:00:00, None, None,33
2.8,26.5,16.5, 0.0, None,26.5, None,2022-08-14 16:00:00, None, None,33
2.8,26.4,16.5, 0.0, None,26.6, None,2022-08-14 17:00:00, None, None,33
2.8,25.0,16.5, 0.0, None,26.9, None,2022-08-14 18:00:00, None, None,33
2.8,23.8,23.6, 0.0, None,25.2, None,2022-08-14 19:00:00, None, None,33
2.8,22.5,22.4, 0.0, None,25.2, None,2022-08-14 20:00:00, None, None,33
2.8,21.3,21.2, 0.0, None,25.2, None,2022-08-14 21:00:00, None, None,33
2.8,20.4,20.4, 0.0, None,25.2, None,2022-08-14 22:00:00, None, None,33
2.8,20.1,20.1, 0.0, None,25.2, None,2022-08-14 23:00:00, None, None,33
2.8,19.1,19.0, 0.0, None,25.2, None,2022-08-15 00:00:00, None, None,33
2.8,18.7,18.7, 0.0, None,25.2, None,2022-08-15 01:00:00, None, None,33
2.8,18.1,18.1, 0.0, None,25.2, None,2022-08-15 02:00:00, None, None,33
2.8,18.1,18.1, 0.0, None,25.2, None,2022-08-15 03:00:00, None, None,33
2.8,17.7,17.6, 0.0, None,25.2, None,2022-08-15 04:00:00, None, None,33
2.8,17.1,17.1, 0.0, None,25.2, None,2022-08-15 05:00:00, None, None,33
2.8,16.6,16.2, 0.0, None,25.2, None,2022-08-15 06:00:00, None, None,33
2.8,18.3,16.6, 0.0, None,18.3, None,2022-08-15 07:00:00, None, None,33
2.8,19.7,16.6, 0.0, None,20.0, None,2022-08-15 08:00:00, None, None,33
2.8,20.7,16.6, 0.0, None,21.0, None,2022-08-15 09:00:00, None, None,33
2.8,21.4,16.6, 0.0, None,22.2, None,2022-08-15 10:00:00, None, None,33
2.8,22.9,16.6, 0.0, None,22.9, None,2022-08-15 11:00:00, None, None,33
2.8,23.5,16.6, 0.0, None,24.0, None,2022-08-15 12:00:00, None, None,33
0.0,25.2,16.6, 0.0, None,25.6, None,2022-08-15 13:00:00, None, None,33
0.0,25.8,16.6, 0.0, None,26.2, None,2022-08-15 14:00:00, None, None,33
0.0,27.8,16.6, 0.0, None,27.7, None,2022-08-15 15:00:00, None, None,33
0.0,27.6,16.6, 0.0, None,28.3, None,2022-08-15 16:00:00, None, None,33
0.0,26.9,16.6, 0.0, None,28.6, None,2022-08-15 17:00:00, None, None,33
0.0,25.3,16.6, 0.0, None,28.6, None,2022-08-15 18:00:00, None, None,33
0.0,24.7,24.7, 0.0, None,25.6, None,2022-08-15 19:00:00, None, None,33
0.0,22.4,22.4, 0.0, None,25.6, None,2022-08-15 20:00:00, None, None,33
0.0,21.2,21.1, 0.0, None,25.6, None,2022-08-15 21:00:00, None, None,33
0.0,20.3,20.1, 0.0, None,25.6, None,2022-08-15 22:00:00, None, None,33
0.0,20.2,19.7, 0.0, None,25.6, None,2022-08-15 23:00:00, None, None,33
0.0,19.9,19.6, 0.0, None,25.6, None,2022-08-16 00:00:00, None, None,33
0.0,18.3,18.2, 0.0, None,25.6, None,2022-08-16 01:00:00, None, None,33
0.0,18.2,17.8, 0.0, None,25.6, None,2022-08-16 02:00:00, None, None,33
0.0,18.2,17.8, 0.0, None,25.6, None,2022-08-16 03:00:00, None, None,33
0.0,17.5,17.5, 0.0, None,25.6, None,2022-08-16 04:00:00, None, None,33
0.8,23.6,18.3, 0.0, None,23.4, None,2022-08-16 10:00:00, None, None,33
0.8,23.5,18.3, 0.0, None,23.8, None,2022-08-16 11:00:00, None, None,33
0.8,23.8,18.3, 0.0, None,24.3, None,2022-08-16 12:00:00, None, None,33
0.8,25.0,18.3, 0.0, None,24.9, None,2022-08-16 13:00:00, None, None,33
0.8,27.2,18.3, 0.0, None,27.3, None,2022-08-16 14:00:00, None, None,33
0.8,27.8,18.3, 0.0, None,28.1, None,2022-08-16 15:00:00, None, None,33
0.8,27.8,18.3, 0.0, None,28.7, None,2022-08-16 16:00:00, None, None,33
0.8,27.7,18.3, 0.0, None,28.7, None,2022-08-16 17:00:00, None, None,33
0.8,27.1,18.3, 0.0, None,28.7, None,2022-08-16 18:00:00, None, None,33
0.8,26.8,26.3, 0.0, None,27.2, None,2022-08-16 19:00:00, None, None,33
0.8,24.6,24.7, 0.0, None,27.2, None,2022-08-16 20:00:00, None, None,33
0.8,22.4,22.3, 0.1, None,27.2, None,2022-08-16 21:00:00, None, None,33
0.8,21.9,22.0, 0.0, None,27.2, None,2022-08-16 22:00:00, None, None,33
0.8,19.8,19.8, 0.0, None,27.2, None,2022-08-16 23:00:00, None, None,33
0.8,19.9,19.5, 0.0, None,27.2, None,2022-08-17 00:00:00, None, None,33
0.8,18.5,18.4, 0.0, None,27.2, None,2022-08-17 01:00:00, None, None,33
0.8,18.4,18.4, 0.0, None,27.2, None,2022-08-17 02:00:00, None, None,33
0.8,18.0,17.9, 0.0, None,27.2, None,2022-08-17 03:00:00, None, None,33
0.8,17.5,17.4, 0.0, None,27.2, None,2022-08-17 04:00:00, None, None,33
0.8,17.6,17.4, 0.0, None,27.2, None,2022-08-17 05:00:00, None, None,33
0.8,17.8,17.2, 0.0, None,27.2, None,2022-08-17 06:00:00, None, None,33
0.8,18.6,17.7, 0.0, None,18.8, None,2022-08-17 07:00:00, None, None,33
0.8,19.9,17.7, 0.0, None,19.8, None,2022-08-17 08:00:00, None, None,33
0.0,22.3,17.7, 0.0, None,22.2, None,2022-08-17 09:00:00, None, None,33
0.0,24.0,17.7, 0.0, None,23.9, None,2022-08-17 10:00:00, None, None,33
0.0,26.3,17.7, 0.0, None,26.5, None,2022-08-17 11:00:00, None, None,33
0.0,27.1,17.7, 0.0, None,27.6, None,2022-08-17 12:00:00, None, None,33
0.0,27.8,17.7, 0.0, None,28.1, None,2022-08-17 13:00:00, None, None,33
0.0,29.2,17.7, 0.0, None,29.5, None,2022-08-17 14:00:00, None, None,33
0.0,30.1,17.7, 0.0, None,30.4, None,2022-08-17 15:00:00, None, None,33
0.0,31.5,17.7, 0.0, None,31.4, None,2022-08-17 16:00:00, None, None,33
0.0,31.9,17.7, 0.0, None,32.0, None,2022-08-17 17:00:00, None, None,33
0.0,30.9,17.7, 0.0, None,32.2, None,2022-08-17 18:00:00, None, None,33
0.0,30.2,30.2, 0.0, None,31.2, None,2022-08-17 19:00:00, None, None,33
None,26.0,26.0, 0.0, None,31.2, None,2022-08-17 21:00:00, None, None,33
None,25.2,25.1, 0.0, None,31.2, None,2022-08-17 22:00:00, None, None,33
None,23.8,23.7, 0.0, None,31.2, None,2022-08-17 23:00:00, None, None,33
