AirTemperature,Rain,WindSpeed,SnowDepth,time,WindDirection,RelativeHumidity,week_of_year
-4.4,0.0,7.3, None,2017-12-24 00:00:00,331.0,79.0,52
-3.8,0.0,9.5, None,2017-12-24 00:15:00,320.0,74.0,52
-4.5,0.0,7.8, None,2017-12-24 00:30:00,306.0,79.0,52
-4.8,0.0,7.1, None,2017-12-24 00:45:00,313.0,83.0,52
-4.4,0.0,7.9, None,2017-12-24 01:00:00,306.0,85.0,52
-4.5,0.0,7.3, None,2017-12-24 01:15:00,300.0,86.0,52
-3.7,0.0,9.6, None,2017-12-24 01:30:00,315.0,72.0,52
-4.0,0.0,6.1, None,2017-12-24 01:45:00,318.0,83.0,52
-4.0,0.0,7.0, None,2017-12-24 02:00:00,308.0,85.0,52
-4.3,0.0,6.7, None,2017-12-24 02:15:00,304.0,85.0,52
-3.8,0.0,8.7, None,2017-12-24 02:30:00,304.0,78.0,52
-3.8,0.0,8.9, None,2017-12-24 02:45:00,305.0,80.0,52
-3.8,0.0,7.3, None,2017-12-24 03:00:00,295.0,86.0,52
-4.3,0.0,8.3, None,2017-12-24 03:15:00,294.0,89.0,52
-4.1,0.0,8.2, None,2017-12-24 03:30:00,298.0,83.0,52
-3.7,0.0,6.8, None,2017-12-24 03:45:00,305.0,85.0,52
-3.8,0.0,6.6, None,2017-12-24 04:00:00,308.0,84.0,52
-3.9,0.0,5.5, None,2017-12-24 04:15:00,283.0,87.0,52
-4.0,0.0,5.2, None,2017-12-24 04:30:00,306.0,86.0,52
-4.1,0.0,6.5, None,2017-12-24 04:45:00,300.0,88.0,52
-3.8,0.0,6.9, None,2017-12-24 05:00:00,312.0,87.0,52
-3.6,0.0,7.1, None,2017-12-24 05:15:00,318.0,72.0,52
-3.5,0.0,7.0, None,2017-12-24 05:30:00,305.0,84.0,52
-3.7,0.0,7.1, None,2017-12-24 05:45:00,307.0,86.0,52
-3.9,0.0,7.3, None,2017-12-24 06:00:00,301.0,82.0,52
-3.5,0.0,7.3, None,2017-12-24 06:15:00,319.0,84.0,52
-3.7,0.0,6.8, None,2017-12-24 06:30:00,302.0,83.0,52
-3.9,0.0,6.6, None,2017-12-24 06:45:00,309.0,86.0,52
-3.9,0.0,7.9, None,2017-12-24 07:00:00,304.0,87.0,52
-3.6,0.0,7.0, None,2017-12-24 07:15:00,308.0,85.0,52
-3.4,0.0,7.8, None,2017-12-24 07:30:00,304.0,80.0,52
-4.0,0.0,6.6, None,2017-12-24 07:45:00,302.0,86.0,52
-3.6,0.0,6.7, None,2017-12-24 08:00:00,297.0,84.0,52
-3.9,0.0,6.9, None,2017-12-24 08:15:00,289.0,90.0,52
-3.9,0.0,6.0, None,2017-12-24 08:30:00,301.0,89.0,52
-3.9,0.0,6.9, None,2017-12-24 08:45:00,289.0,92.0,52
-3.8,0.0,6.8, None,2017-12-24 09:00:00,286.0,90.0,52
-3.7,0.0,6.3, None,2017-12-24 09:15:00,286.0,91.0,52
-3.5,0.0,6.0, None,2017-12-24 09:30:00,291.0,91.0,52
-3.4,0.0,7.0, None,2017-12-24 09:45:00,292.0,91.0,52
-3.0,0.0,6.4, None,2017-12-24 10:00:00,285.0,87.0,52
-2.9,0.0,5.9, None,2017-12-24 10:15:00,291.0,89.0,52
-2.8,0.0,5.9, None,2017-12-24 10:30:00,293.0,90.0,52
-2.8,0.0,5.5, None,2017-12-24 10:45:00,289.0,91.0,52
-2.5,0.0,5.0, None,2017-12-24 11:00:00,289.0,86.0,52
-2.1,0.0,5.2, None,2017-12-24 11:15:00,288.0,88.0,52
-2.1,0.0,5.7, None,2017-12-24 11:30:00,288.0,85.0,52
-1.8,0.0,4.2, None,2017-12-24 11:45:00,302.0,83.0,52
-1.7,0.0,5.1, None,2017-12-24 12:00:00,293.0,87.0,52
-1.1,0.0,4.3, None,2017-12-24 12:15:00,330.0,72.0,52
-0.8,0.0,5.0, None,2017-12-24 12:30:00,9.0,71.0,52
-0.9,0.0,5.1, None,2017-12-24 12:45:00,1.0,69.0,52
-0.9,0.0,3.8, None,2017-12-24 13:00:00,14.0,69.0,52
-0.9,0.0,4.8, None,2017-12-24 13:15:00,41.0,71.0,52
-1.0,0.0,3.1, None,2017-12-24 13:30:00,19.0,83.0,52
-1.3,0.0,4.3, None,2017-12-24 13:45:00,325.0,81.0,52
-1.2,0.0,4.8, None,2017-12-24 14:00:00,329.0,72.0,52
-1.2,0.0,5.8, None,2017-12-24 14:15:00,325.0,74.0,52
-1.4,0.0,5.7, None,2017-12-24 14:30:00,327.0,71.0,52
-1.5,0.0,4.1, None,2017-12-24 14:45:00,1.0,81.0,52
-2.1,0.0,4.6, None,2017-12-24 15:00:00,334.0,89.0,52
-2.6,0.0,7.4, None,2017-12-24 15:15:00,303.0,93.0,52
-2.8,0.0,6.1, None,2017-12-24 15:30:00,297.0,95.0,52
-2.8,0.0,6.3, None,2017-12-24 15:45:00,298.0,95.0,52
-2.7,0.0,5.5, None,2017-12-24 16:00:00,327.0,94.0,52
-2.8,0.0,6.2, None,2017-12-24 16:15:00,290.0,95.0,52
-2.8,0.0,4.9, None,2017-12-24 16:30:00,281.0,96.0,52
-2.8,0.0,3.8, None,2017-12-24 16:45:00,302.0,95.0,52
-2.8,0.0,3.9, None,2017-12-24 17:00:00,304.0,95.0,52
-2.8,0.0,3.2, None,2017-12-24 17:15:00,340.0,95.0,52
-2.8,0.0,3.9, None,2017-12-24 17:30:00,23.0,96.0,52
-2.8,0.0,3.4, None,2017-12-24 17:45:00,30.0,96.0,52
-2.8,0.0,3.8, None,2017-12-24 18:00:00,356.0,96.0,52
-2.7,0.0,5.1, None,2017-12-24 18:15:00,19.0,96.0,52
-2.7,0.0,5.0, None,2017-12-24 18:30:00,349.0,96.0,52
-2.7,0.0,4.5, None,2017-12-24 18:45:00,346.0,94.0,52
-2.5,0.0,7.0, None,2017-12-24 19:00:00,322.0,92.0,52
-2.5,0.0,6.3, None,2017-12-24 19:15:00,325.0,93.0,52
-2.6,0.0,6.9, None,2017-12-24 19:30:00,319.0,94.0,52
-2.6,0.0,5.4, None,2017-12-24 19:45:00,298.0,95.0,52
-2.5,0.0,6.3, None,2017-12-24 20:00:00,302.0,95.0,52
-2.5,0.0,3.7, None,2017-12-24 20:15:00,355.0,94.0,52
-2.5,0.0,5.4, None,2017-12-24 20:30:00,335.0,94.0,52
-2.4,0.0,6.4, None,2017-12-24 20:45:00,316.0,93.0,52
-2.4,0.0,4.2, None,2017-12-24 21:00:00,322.0,93.0,52
-2.4,0.0,6.9, None,2017-12-24 21:15:00,315.0,94.0,52
-2.4,0.0,6.1, None,2017-12-24 21:30:00,313.0,94.0,52
-2.4,0.0,4.6, None,2017-12-24 21:45:00,308.0,94.0,52
-2.4,0.0,3.8, None,2017-12-24 22:00:00,330.0,94.0,52
-2.3,0.0,7.3, None,2017-12-24 22:15:00,324.0,94.0,52
-2.3,0.0,5.5, None,2017-12-24 22:30:00,316.0,94.0,52
-2.3,0.0,4.9, None,2017-12-24 22:45:00,319.0,94.0,52
-2.3,0.0,5.3, None,2017-12-24 23:00:00,309.0,94.0,52
-2.3,0.0,4.1, None,2017-12-24 23:15:00,289.0,95.0,52
-2.5,0.0,6.0, None,2017-12-24 23:30:00,276.0,96.0,52
-2.5,0.0,4.4, None,2017-12-24 23:45:00,303.0,97.0,52
-2.6,0.0,5.0, None,2017-12-25 00:00:00,299.0,97.0,52
-2.5,0.0,4.8, None,2017-12-25 00:15:00,294.0,97.0,52
-2.5,0.0,3.7, None,2017-12-25 00:30:00,310.0,95.0,52
-2.4,0.0,2.8, None,2017-12-25 00:45:00,307.0,95.0,52
-2.4,0.0,1.7, None,2017-12-25 01:00:00,46.0,96.0,52
-2.5,0.0,3.4, None,2017-12-25 01:15:00,293.0,96.0,52
-2.5,0.0,4.0, None,2017-12-25 01:30:00,289.0,96.0,52
-2.5,0.0,3.8, None,2017-12-25 01:45:00,324.0,95.0,52
-2.3,0.0,5.4, None,2017-12-25 02:00:00,331.0,94.0,52
-2.4,0.0,4.3, None,2017-12-25 02:15:00,320.0,95.0,52
-2.4,0.0,1.6, None,2017-12-25 02:30:00,342.0,95.0,52
-2.5,0.0,1.5, None,2017-12-25 02:45:00,70.0,96.0,52
