AirTemperature,Precipitation,Rain,WindSpeed,SnowDepth,time,WindDirection,RelativeHumidity,week_of_year
-3.4, -43.0, 0.0, 20.3, 0.224,2017-12-24 00:00:00, 51.0,60.0,52
-3.5, None, 0.0, 18.8, None,2017-12-24 00:15:00, 45.0,62.0,52
-3.4, None, 0.0, 17.4, None,2017-12-24 00:30:00, 47.0,59.0,52
-3.3, None, 0.0, 16.9, None,2017-12-24 00:45:00, 44.0,58.0,52
-3.1, -44.0, 0.0, 14.7, 0.225,2017-12-24 01:00:00, 38.0,57.0,52
-3.0, None, 0.0, 14.8, None,2017-12-24 01:15:00, 46.0,56.0,52
-3.1, None, 0.0, 11.1, None,2017-12-24 01:30:00, 45.0,60.0,52
-3.3, None, 0.0, 10.6, None,2017-12-24 01:45:00, 44.0,62.0,52
-3.5, 13.0, 0.0, 10.3, 0.223,2017-12-24 02:00:00, 38.0,67.0,52
-3.6, None, 0.0, 12.0, None,2017-12-24 02:15:00, 34.0,71.0,52
-3.6, None, 0.0, 11.2, None,2017-12-24 02:30:00, 24.0,72.0,52
-3.6, None, 0.0, 10.7, None,2017-12-24 02:45:00, 31.0,70.0,52
-3.5, 22.0, 0.0, 8.6, 0.223,2017-12-24 03:00:00, 22.0,72.0,52
-3.5, None, 0.0, 6.6, None,2017-12-24 03:15:00, 6.0,65.0,52
-3.5, None, 0.0, 5.0, None,2017-12-24 03:30:00, 23.0,62.0,52
-3.2, None, 0.0, 9.4, None,2017-12-24 03:45:00, 51.0,64.0,52
-3.4, -5.0, 0.0, 7.2, 0.222,2017-12-24 04:00:00, 47.0,66.0,52
-3.4, None, 0.0, 5.4, None,2017-12-24 04:15:00, 88.0,67.0,52
-3.6, None, 0.0, 8.9, None,2017-12-24 04:30:00, 33.0,66.0,52
-3.6, None, 0.0, 13.3, None,2017-12-24 04:45:00, 37.0,66.0,52
-3.6, 53.0, 0.0, 12.8, 0.221,2017-12-24 05:00:00, 29.0,66.0,52
-3.6, None, 0.0, 11.2, None,2017-12-24 05:15:00, 32.0,65.0,52
-3.8, None, 0.0, 8.4, None,2017-12-24 05:30:00, 29.0,68.0,52
-3.8, None, 0.0, 9.8, None,2017-12-24 05:45:00, 34.0,64.0,52
-3.8, 14.0, 0.0, 7.3, 0.222,2017-12-24 06:00:00, 38.0,64.0,52
-3.7, None, 0.0, 7.2, None,2017-12-24 06:15:00, 64.0,64.0,52
-3.7, None, 0.0, 8.7, None,2017-12-24 06:30:00, 49.0,65.0,52
-3.7, None, 0.0, 10.1, None,2017-12-24 06:45:00, 53.0,63.0,52
-3.7, -5.0, 0.0, 6.4, 0.221,2017-12-24 07:00:00, 46.0,61.0,52
-3.7, None, 0.0, 4.5, None,2017-12-24 07:15:00, 256.0,61.0,52
-3.6, None, 0.0, 7.8, None,2017-12-24 07:30:00, 3.0,64.0,52
-3.7, None, 0.0, 7.4, None,2017-12-24 07:45:00, 20.0,63.0,52
-3.7, -12.0, 0.0, 6.6, 0.222,2017-12-24 08:00:00, 7.0,61.0,52
-3.5, None, 0.0, 6.8, None,2017-12-24 08:15:00, 34.0,63.0,52
-3.6, None, 0.0, 5.8, None,2017-12-24 08:30:00, 27.0,66.0,52
-3.7, None, 0.0, 5.5, None,2017-12-24 08:45:00, 346.0,69.0,52
-3.7, -44.0, 0.0, 3.5, 0.219,2017-12-24 09:00:00, 1.0,71.0,52
-3.6, None, 0.0, 5.8, None,2017-12-24 09:15:00, 355.0,75.0,52
-3.4, None, 0.0, 4.4, None,2017-12-24 09:30:00, 23.0,74.0,52
-3.2, None, 0.0, 4.0, None,2017-12-24 09:45:00, 234.0,76.0,52
-3.2, -79.0, 0.0, 3.3, 0.215,2017-12-24 10:00:00, 245.0,78.0,52
-3.0, None, 0.0, 3.4, None,2017-12-24 10:15:00, 258.0,79.0,52
-2.6, None, 0.0, 2.2, None,2017-12-24 10:30:00, 282.0,77.0,52
-2.4, None, 0.0, 3.4, None,2017-12-24 10:45:00, 303.0,74.0,52
-2.4, -53.0, 0.0, 5.1, 0.215,2017-12-24 11:00:00, 302.0,69.0,52
-2.5, None, 0.0, 8.4, None,2017-12-24 11:15:00, 319.0,70.0,52
-2.4, None, 0.0, 7.7, None,2017-12-24 11:30:00, 321.0,71.0,52
-2.5, None, 0.0, 8.5, None,2017-12-24 11:45:00, 332.0,70.0,52
-2.2, -15.0, 0.0, 4.1, 0.213,2017-12-24 12:00:00, 271.0,71.0,52
-2.0, None, 0.0, 5.6, None,2017-12-24 12:15:00, 342.0,68.0,52
-2.0, None, 0.0, 5.6, None,2017-12-24 12:30:00, 345.0,69.0,52
-1.7, None, 0.0, 3.5, None,2017-12-24 12:45:00, 26.0,64.0,52
-1.6, -10.0, 0.0, 4.2, 0.212,2017-12-24 13:00:00, 322.0,62.0,52
-1.6, None, 0.0, 4.3, None,2017-12-24 13:15:00, 4.0,65.0,52
-1.5, None, 0.0, 4.0, None,2017-12-24 13:30:00, 6.0,61.0,52
-1.4, None, 0.0, 3.0, None,2017-12-24 13:45:00, 333.0,67.0,52
-1.5, -4.0, 0.0, 7.0, 0.212,2017-12-24 14:00:00, 351.0,58.0,52
-1.5, None, 0.0, 4.8, None,2017-12-24 14:15:00, 16.0,57.0,52
-1.5, None, 0.0, 4.2, None,2017-12-24 14:30:00, 48.0,61.0,52
-1.9, None, 0.0, 9.0, None,2017-12-24 14:45:00, 40.0,61.0,52
-2.8, 87.0, 0.0, 10.4, 0.21,2017-12-24 15:00:00, 43.0,80.0,52
-3.1, None, 0.0, 8.7, None,2017-12-24 15:15:00, 48.0,85.0,52
-3.3, None, 0.0, 5.7, None,2017-12-24 15:30:00, 32.0,88.0,52
-3.3, None, 0.0, 5.8, None,2017-12-24 15:45:00, 30.0,88.0,52
-3.3, 29.0, 0.0, 5.1, 0.22,2017-12-24 16:00:00, 47.0,90.0,52
-3.3, None, 0.0, 4.3, None,2017-12-24 16:15:00, 57.0,92.0,52
-3.4, None, 0.0, 7.0, None,2017-12-24 16:30:00, 72.0,92.0,52
-3.4, None, 0.0, 7.7, None,2017-12-24 16:45:00, 62.0,90.0,52
-3.5, 52.0, 0.0, 5.2, 0.228,2017-12-24 17:00:00, 34.0,90.0,52
-3.6, None, 0.0, 7.2, None,2017-12-24 17:15:00, 52.0,89.0,52
-3.6, None, 0.0, 6.0, None,2017-12-24 17:30:00, 49.0,90.0,52
-3.6, None, 0.0, 5.9, None,2017-12-24 17:45:00, 49.0,90.0,52
-3.7, 24.0, 0.0, 3.7, 0.235,2017-12-24 18:00:00, 335.0,92.0,52
-3.7, None, 0.0, 3.7, None,2017-12-24 18:15:00, 5.0,91.0,52
-3.5, None, 0.0, 6.5, None,2017-12-24 18:30:00, 31.0,88.0,52
-3.3, None, 0.0, 4.1, None,2017-12-24 18:45:00, 30.0,88.0,52
-3.3, -9.0, 0.0, 5.4, 0.227,2017-12-24 19:00:00, 38.0,89.0,52
-3.3, None, 0.0, 5.3, None,2017-12-24 19:15:00, 26.0,90.0,52
-3.3, None, 0.0, 5.5, None,2017-12-24 19:30:00, 33.0,90.0,52
-3.3, None, 0.0, 6.9, None,2017-12-24 19:45:00, 13.0,90.0,52
-3.2, 3.0, 0.0, 5.6, 0.236,2017-12-24 20:00:00, 41.0,90.0,52
-3.2, None, 0.0, 2.7, None,2017-12-24 20:15:00, 351.0,90.0,52
-3.0, None, 0.0, 4.4, None,2017-12-24 20:30:00, 24.0,90.0,52
-3.1, None, 0.0, 5.6, None,2017-12-24 20:45:00, 11.0,89.0,52
-3.3, -9.0, 0.0, 3.5, 0.224,2017-12-24 21:00:00, 318.0,91.0,52
-3.4, None, 0.0, 3.7, None,2017-12-24 21:15:00, 291.0,92.0,52
-3.3, None, 0.0, 3.4, None,2017-12-24 21:30:00, 320.0,92.0,52
-3.3, None, 0.0, 3.9, None,2017-12-24 21:45:00, 220.0,93.0,52
-3.3, 9.0, 0.0, 3.2, 0.224,2017-12-24 22:00:00, 212.0,93.0,52
-3.3, None, 0.0, 3.5, None,2017-12-24 22:15:00, 258.0,93.0,52
-3.3, None, 0.0, 1.3, None,2017-12-24 22:30:00, 276.0,93.0,52
-3.2, None, 0.0, 2.6, None,2017-12-24 22:45:00, 334.0,94.0,52
-3.2, -27.0, 0.0, 1.4, 0.229,2017-12-24 23:00:00, 314.0,94.0,52
-3.2, None, 0.0, 2.0, None,2017-12-24 23:15:00, 274.0,93.0,52
-3.2, None, 0.0, 3.5, None,2017-12-24 23:30:00, 303.0,93.0,52
-3.2, None, 0.0, 2.9, None,2017-12-24 23:45:00, 319.0,92.0,52
-3.2, 18.0, 0.0, 4.0, 0.227,2017-12-25 00:00:00, 225.0,93.0,52
-3.2, None, 0.0, 0.0, None,2017-12-25 00:15:00, 271.0,93.0,52
-3.3, None, 0.0, 3.4, None,2017-12-25 00:30:00, 344.0,92.0,52
