CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,time,DEW_POINT,week_of_year
1.767,92.4,2021-03-19 00:00:00,1.0,12
1.909,85.7,2021-03-19 01:00:00,0.0,12
1.091,84.8,2021-03-19 02:00:00,-1.0,12
-0.162,88.4,2021-03-19 03:00:00,-2.0,12
-2.383,93.6,2021-03-19 04:00:00,-3.0,12
-2.828,94.9,2021-03-19 05:00:00,-4.0,12
-2.57,94.4,2021-03-19 06:00:00,-3.0,12
-2.293,91.9,2021-03-19 07:00:00,-4.0,12
-1.065,86.5,2021-03-19 08:00:00,-3.0,12
0.357,78.4,2021-03-19 09:00:00,-3.0,12
1.837,68.89,2021-03-19 10:00:00,-3.0,12
3.79,58.89,2021-03-19 11:00:00,-4.0,12
5.002,53.29,2021-03-19 12:00:00,-4.0,12
5.114,51.56,2021-03-19 13:00:00,-4.0,12
6.648,43.56,2021-03-19 14:00:00,-5.0,12
7.228,40.12,2021-03-19 15:00:00,-6.0,12
6.621,39.34,2021-03-19 16:00:00,-6.0,12
6.643,38.88,2021-03-19 17:00:00,-6.0,12
5.579,39.4,2021-03-19 18:00:00,-7.0,12
4.646,39.68,2021-03-19 19:00:00,-8.0,12
3.356,44.26,2021-03-19 20:00:00,-8.0,12
0.07,58.44,2021-03-19 21:00:00,-7.0,12
-1.071,69.07,2021-03-19 22:00:00,-6.0,12
1.595,54.3,2021-03-19 23:00:00,-6.0,12
1.091,58.69,2021-03-20 00:00:00,-6.0,12
-0.504,67.56,2021-03-20 01:00:00,-5.0,12
-2.37,75.07,2021-03-20 02:00:00,-5.0,12
-3.235,81.0,2021-03-20 03:00:00,-6.0,12
-4.066,84.5,2021-03-20 04:00:00,-6.0,12
-3.775,85.1,2021-03-20 05:00:00,-5.0,12
-5.055,88.1,2021-03-20 06:00:00,-7.0,12
-4.878,89.8,2021-03-20 07:00:00,-6.0,12
-1.887,79.41,2021-03-20 08:00:00,-5.0,12
0.801,69.55,2021-03-20 09:00:00,-4.0,12
2.221,63.09,2021-03-20 10:00:00,-4.0,12
4.656,53.03,2021-03-20 11:00:00,-4.0,12
6.533,35.76,2021-03-20 12:00:00,-7.0,12
6.902,32.06,2021-03-20 13:00:00,-9.0,12
4.553,49.92,2021-03-20 14:00:00,-5.0,12
5.724,45.63,2021-03-20 15:00:00,-5.0,12
5.641,40.28,2021-03-20 16:00:00,-7.0,12
5.77,37.7,2021-03-20 17:00:00,-8.0,12
5.403,41.53,2021-03-20 18:00:00,-7.0,12
4.027,43.52,2021-03-20 19:00:00,-7.0,12
2.711,44.63,2021-03-20 20:00:00,-8.0,12
1.343,53.51,2021-03-20 21:00:00,-7.0,12
0.404,58.81,2021-03-20 22:00:00,-7.0,12
1.059,47.19,2021-03-20 23:00:00,-9.0,12
-0.257,58.89,2021-03-21 00:00:00,-7.0,12
-1.171,64.48,2021-03-21 01:00:00,-6.0,12
-1.99,71.64,2021-03-21 02:00:00,-6.0,12
-1.683,69.71,2021-03-21 03:00:00,-6.0,12
-2.248,71.52,2021-03-21 04:00:00,-6.0,12
-3.433,75.33,2021-03-21 05:00:00,-7.0,12
-3.599,75.4,2021-03-21 06:00:00,-7.0,12
-3.387,73.37,2021-03-21 07:00:00,-7.0,12
-1.189,71.99,2021-03-21 08:00:00,-5.0,12
-0.758,75.21,2021-03-21 09:00:00,-4.0,12
-0.587,75.18,2021-03-21 10:00:00,-4.0,12
-0.201,71.7,2021-03-21 11:00:00,-4.0,12
0.314,66.8,2021-03-21 12:00:00,-5.0,12
0.821,62.58,2021-03-21 13:00:00,-5.0,12
1.209,56.97,2021-03-21 14:00:00,-7.0,12
1.959,53.4,2021-03-21 15:00:00,-6.0,12
2.883,49.99,2021-03-21 16:00:00,-6.0,12
3.387,51.87,2021-03-21 17:00:00,-6.0,12
2.053,59.12,2021-03-21 18:00:00,-5.0,12
1.738,60.39,2021-03-21 19:00:00,-5.0,12
1.083,60.04,2021-03-21 20:00:00,-6.0,12
0.3,61.73,2021-03-21 21:00:00,-6.0,12
-0.499,64.61,2021-03-21 22:00:00,-6.0,12
-0.347,64.98,2021-03-21 23:00:00,-5.0,12
-0.524,66.38,2021-03-22 00:00:00,-5.0,12
-1.957,72.26,2021-03-22 01:00:00,-6.0,12
-2.793,76.98,2021-03-22 02:00:00,-6.0,12
-2.002,75.2,2021-03-22 03:00:00,-5.0,12
-2.153,89.2,2021-03-22 04:00:00,-3.0,12
-2.251,94.8,2021-03-22 05:00:00,-3.0,12
-2.45,93.9,2021-03-22 06:00:00,-3.0,12
-3.08,93.5,2021-03-22 07:00:00,-4.0,12
-2.993,94.8,2021-03-22 08:00:00,-4.0,12
-0.631,91.3,2021-03-22 09:00:00,-2.0,12
0.138,80.9,2021-03-22 10:00:00,-2.0,12
-0.446,74.28,2021-03-22 11:00:00,-4.0,12
-0.26,82.5,2021-03-22 12:00:00,-3.0,12
0.7,70.4,2021-03-22 13:00:00,-4.0,12
1.649,58.16,2021-03-22 14:00:00,-6.0,12
2.652,50.69,2021-03-22 15:00:00,-7.0,12
2.148,58.54,2021-03-22 16:00:00,-5.0,12
3.291,43.24,2021-03-22 17:00:00,-8.0,12
3.453,48.36,2021-03-22 18:00:00,-7.0,12
-0.792,67.66,2021-03-22 19:00:00,-5.0,12
-2.696,76.24,2021-03-22 20:00:00,-6.0,12
-3.769,82.5,2021-03-22 21:00:00,-6.0,12
-5.058,84.6,2021-03-22 22:00:00,-7.0,12
-6.284,86.5,2021-03-22 23:00:00,-8.0,12
-7.398,88.3,2021-03-23 00:00:00,-9.0,12
-7.094,89.2,2021-03-23 01:00:00,-8.0,12
-6.35,87.8,2021-03-23 02:00:00,-8.0,12
-6.028,88.5,2021-03-23 03:00:00,-7.0,12
-7.512,89.2,2021-03-23 04:00:00,-9.0,12
-8.71,89.8,2021-03-23 05:00:00,-10.0,12
-9.68,89.9,2021-03-23 06:00:00,-11.0,12
-9.65,90.3,2021-03-23 07:00:00,-11.0,12
-8.44,88.8,2021-03-23 08:00:00,-10.0,12
-2.554,82.5,2021-03-23 09:00:00,-5.0,12
-0.258,71.25,2021-03-23 10:00:00,-4.0,12
1.518,60.68,2021-03-23 11:00:00,-6.0,12
2.882,56.14,2021-03-23 12:00:00,-5.0,12
3.992,50.39,2021-03-23 13:00:00,-5.0,12
4.321,49.92,2021-03-23 14:00:00,-5.0,12
5.625,43.93,2021-03-23 15:00:00,-6.0,12
4.959,47.58,2021-03-23 16:00:00,-5.0,12
4.824,51.37,2021-03-23 17:00:00,-4.0,12
2.39,73.83,2021-03-23 18:00:00,-2.0,12
1.391,79.66,2021-03-23 19:00:00,-2.0,12
1.265,77.91,2021-03-23 20:00:00,-2.0,12
1.177,77.6,2021-03-23 21:00:00,-2.0,12
2.431,61.93,2021-03-23 22:00:00,-4.0,12
2.765,60.23,2021-03-23 23:00:00,-4.0,12
3.945,52.75,2021-03-24 00:00:00,-5.0,12
3.547,54.6,2021-03-24 01:00:00,-5.0,12
3.196,56.13,2021-03-24 02:00:00,-5.0,12
2.018,63.94,2021-03-24 03:00:00,-4.0,12
1.072,69.04,2021-03-24 04:00:00,-4.0,12
0.566,70.34,2021-03-24 05:00:00,-4.0,12
0.491,71.18,2021-03-24 06:00:00,-4.0,12
0.34,72.85,2021-03-24 07:00:00,-4.0,12
0.522,72.87,2021-03-24 08:00:00,-4.0,12
2.595,62.45,2021-03-24 09:00:00,-4.0,12
1.717,78.86,2021-03-24 10:00:00,-1.0,12
1.755,87.3,2021-03-24 11:00:00,0.0,12
3.603,74.01,2021-03-24 12:00:00,-1.0,12
5.794,49.75,2021-03-24 13:00:00,-4.0,12
4.035,61.7,2021-03-24 14:00:00,-3.0,12
5.426,53.82,2021-03-24 15:00:00,-3.0,12
5.584,45.1,2021-03-24 16:00:00,-5.0,12
4.06,60.76,2021-03-24 17:00:00,-3.0,12
4.352,58.1,2021-03-24 18:00:00,-3.0,12
3.857,58.85,2021-03-24 19:00:00,-3.0,12
1.806,69.3,2021-03-24 20:00:00,-3.0,12
2.108,69.76,2021-03-24 21:00:00,-3.0,12
-1.09,82.1,2021-03-24 22:00:00,-3.0,12
-0.851,83.8,2021-03-24 23:00:00,-3.0,12
-0.12,85.9,2021-03-25 00:00:00,-2.0,12
0.556,84.8,2021-03-25 01:00:00,-2.0,12
0.695,81.1,2021-03-25 02:00:00,-2.0,12
0.112,88.2,2021-03-25 03:00:00,-2.0,12
-0.374,90.9,2021-03-25 04:00:00,-1.0,12
-0.488,91.8,2021-03-25 05:00:00,-2.0,12
-0.663,89.7,2021-03-25 06:00:00,-2.0,12
-0.814,89.4,2021-03-25 07:00:00,-2.0,12
-0.518,85.5,2021-03-25 08:00:00,-2.0,12
0.586,77.56,2021-03-25 09:00:00,-3.0,12
0.876,70.41,2021-03-25 10:00:00,-4.0,12
1.721,61.59,2021-03-25 11:00:00,-4.0,12
1.644,60.09,2021-03-25 12:00:00,-6.0,12
3.042,54.44,2021-03-25 13:00:00,-5.0,12
