pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,rel_hum,dwpt_temp,air_temp,min_air_temp_snc_last_reset,mslp,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,snwfl_amt_pst1hr,time,snw_dpth,HEIGHT_OF_SNOW,stn_pres,week_of_year
4.0, -2.97, 96.8, -0.8, 97.0, -3.0, -3.0, -3.0, 997.5, 0.1, -3.0, 902.0, 3.0,2021-03-19 00:00:00, 90.0, 89.7, 902.0,12
4.9, -3.151, 97.1, -0.8, 97.0, -3.0, -3.2, -3.1, 997.4, 0.9, -3.0, 902.0, 1.0,2021-03-19 01:00:00, 90.0, 89.9, 902.0,12
4.9, -4.148, 96.3, -0.8, 96.0, -5.0, -4.1, -4.1, 997.4, 0.0, -5.0, 902.0, 2.0,2021-03-19 02:00:00, 91.0, 91.2, 902.0,12
4.9, -4.869, 95.4, -0.8, 95.0, -5.0, -4.9, -4.9, 997.4, 0.0, -5.0, 902.0, 0.0,2021-03-19 03:00:00, 91.0, 91.4, 902.0,12
5.9, -5.295, 95.6, -0.8, 96.0, -6.0, -5.3, -5.3, 997.5, 1.0, -6.0, 902.0, 2.0,2021-03-19 04:00:00, 92.0, 92.4, 902.0,12
5.9, -5.748, 95.5, -0.8, 96.0, -6.0, -5.7, -5.7, 997.7, 0.0, -6.0, 902.0, 3.0,2021-03-19 05:00:00, 95.0, 94.9, 902.0,12
6.9, -6.088, 95.4, -0.8, 95.0, -7.0, -6.1, -6.1, 998.8, 1.0, -7.0, 903.0, 3.0,2021-03-19 06:00:00, 97.0, 97.1, 903.0,12
6.9, -6.375, 95.2, -6.1, 95.0, -7.0, -6.4, -6.4, 998.9, 0.0, -7.0, 903.0, 2.0,2021-03-19 07:00:00, 99.0, 98.9, 903.0,12
6.9, -7.069, 94.7, -6.1, 95.0, -8.0, -7.1, -7.0, 999.0, 0.0, -8.0, 903.0, -1.0,2021-03-19 08:00:00, 98.0, 98.4, 903.0,12
None, -8.16, 94.3, -6.1, 94.0, -9.0, -8.2, -8.2, 999.1, -0.1, -9.0, 903.0, -1.0,2021-03-19 09:00:00, 98.0, 97.8, 903.0,12
None, -9.0, 92.7, -6.1, 93.0, -10.0, -9.0, -9.5, 999.3, 0.0, -10.0, 903.0, 0.0,2021-03-19 10:00:00, 98.0, 97.8, 903.0,12
None, -7.494, 91.5, -6.1, 92.0, -8.0, -7.5, -9.5, 999.2, 0.5, -8.0, 903.0, 0.0,2021-03-19 11:00:00, 98.0, 97.5, 903.0,12
None, -4.324, 84.7, -4.2, 85.0, -6.0, -4.3, -9.5, 998.8, 0.5, -6.0, 903.0, 0.0,2021-03-19 12:00:00, 97.0, 97.4, 903.0,12
None, -3.25, 83.5, -3.1, 84.0, -5.0, -3.3, -9.5, 998.8, 0.0, -5.0, 903.0, 0.0,2021-03-19 13:00:00, 97.0, 97.2, 903.0,12
None, -0.458, 66.69, -0.5, 67.0, -5.0, -0.5, -9.5, 998.6, 0.0, -5.0, 903.0, 0.0,2021-03-19 14:00:00, 97.0, 97.0, 903.0,12
None, 1.148, 59.25, 1.6, 59.0, -6.0, 1.1, -9.5, 998.5, 0.0, -6.0, 903.0, -1.0,2021-03-19 15:00:00, 96.0, 95.8, 903.0,12
None, 0.332, 62.33, 1.6, 62.0, -6.0, 0.3, -9.5, 998.6, 0.0, -6.0, 903.0, 0.0,2021-03-19 16:00:00, 96.0, 95.5, 903.0,12
None, -1.516, 76.06, 1.6, 76.0, -5.0, -1.5, -9.5, 998.8, 0.0, -5.0, 903.0, 0.0,2021-03-19 17:00:00, 96.0, 95.6, 903.0,12
None, -2.772, 75.22, 1.6, 75.0, -6.0, -2.8, -9.5, 999.0, 0.0, -6.0, 903.0, 0.0,2021-03-19 18:00:00, 96.0, 95.8, 903.0,12
None, -2.946, 76.31, -2.7, 76.0, -6.0, -2.9, -3.2, 999.1, 0.0, -6.0, 903.0, -1.0,2021-03-19 19:00:00, 95.0, 95.3, 903.0,12
None, -4.475, 93.0, -2.7, 93.0, -5.0, -4.5, -4.5, 1000.4, 0.0, -5.0, 904.0, 1.0,2021-03-19 20:00:00, 96.0, 95.6, 904.0,12
None, -5.017, 89.9, -2.7, 90.0, -6.0, -5.0, -5.0, 1001.7, 0.0, -6.0, 905.0, 0.0,2021-03-19 21:00:00, 96.0, 95.6, 905.0,12
None, -6.031, 83.5, -2.7, 84.0, -8.0, -6.0, -6.0, 1001.9, 0.0, -8.0, 905.0, -1.0,2021-03-19 22:00:00, 95.0, 95.0, 905.0,12
None, -7.577, 90.4, -2.7, 90.0, -9.0, -7.6, -7.5, 1003.0, 0.0, -9.0, 906.0, 0.0,2021-03-19 23:00:00, 95.0, 94.8, 906.0,12
None, -9.53, 92.5, -2.7, 93.0, -10.0, -9.5, -9.5, 1002.8, 0.0, -10.0, 906.0, 0.0,2021-03-20 00:00:00, 95.0, 94.6, 906.0,12
None, -11.05, 93.5, -2.7, 94.0, -12.0, -11.1, -11.1, 1002.9, 0.0, -12.0, 906.0, 0.0,2021-03-20 01:00:00, 94.0, 94.4, 906.0,12
None, -11.76, 92.7, -2.7, 93.0, -13.0, -11.8, -11.8, 1003.8, 0.0, -13.0, 907.0, 0.0,2021-03-20 02:00:00, 94.0, 94.4, 907.0,12
None, -12.29, 93.3, -2.7, 93.0, -13.0, -12.3, -12.5, 1003.7, 0.0, -13.0, 907.0, 0.0,2021-03-20 03:00:00, 94.0, 94.4, 907.0,12
None, -11.72, 91.2, -2.7, 91.0, -13.0, -11.7, -12.5, 1004.8, 0.0, -13.0, 908.0, 0.0,2021-03-20 04:00:00, 95.0, 94.6, 908.0,12
None, -10.35, 89.7, -2.7, 90.0, -12.0, -10.4, -12.5, 1004.9, 0.0, -12.0, 908.0, 0.0,2021-03-20 05:00:00, 94.0, 94.2, 908.0,12
None, -11.87, 89.8, -2.7, 90.0, -13.0, -11.9, -12.5, 1006.3, 0.0, -13.0, 909.0, -1.0,2021-03-20 06:00:00, 94.0, 93.7, 909.0,12
None, -14.95, 90.3, -11.8, 90.0, -16.0, -15.0, -14.9, 1007.7, 0.0, -16.0, 910.0, 1.0,2021-03-20 07:00:00, 94.0, 94.0, 910.0,12
None, -15.76, 89.3, -11.8, 89.0, -17.0, -15.8, -16.0, 1008.0, 0.0, -17.0, 910.0, 0.0,2021-03-20 08:00:00, 94.0, 93.7, 910.0,12
1.0, -15.22, 87.8, -11.8, 88.0, -17.0, -15.2, -16.0, 1009.0, 0.0, -17.0, 911.0, 0.0,2021-03-20 09:00:00, 94.0, 93.9, 911.0,12
1.0, -14.17, 86.5, -11.8, 87.0, -16.0, -14.2, -16.0, 1010.2, 0.0, -16.0, 912.0, 0.0,2021-03-20 10:00:00, 94.0, 93.7, 912.0,12
0.5, -9.45, 86.3, -9.6, 86.0, -11.0, -9.5, -16.0, 1009.8, 0.0, -11.0, 912.0, 0.0,2021-03-20 11:00:00, 94.0, 93.7, 912.0,12
