station_observations
pcpn_amt_pst24hrs, SWE, cum_pcpn_amt, ONE_DAY_SNOW, air_temp_2, air_temp_1, snw_dpth, MAX_TEMP, ONE_DAY_PRECIPITATION, pcpn_amt_pst1hr, snw_dpth_wtr_equiv, MIN_TEMP, time, SNOW_ON_THE_GROUND
None, None, None, None, None, -0.3, 103.0, None, None, 1321.0, 353.0, None, 2015-01-01 00:00:00, None
None, None, None, None, None, -1.7, 104.0, None, None, 1322.0, 353.0, None, 2015-01-01 01:00:00, None
None, None, None, None, None, -0.3, 103.0, None, None, 1322.0, 353.0, None, 2015-01-01 02:00:00, None
None, None, None, None, None, -2.0, 104.0, None, None, 1322.0, 353.0, None, 2015-01-01 03:00:00, None
None, None, None, None, None, -0.3, 103.0, None, None, 1322.0, 353.0, None, 2015-01-01 04:00:00, None
None, None, None, None, None, -1.4, 104.0, None, None, 1323.0, 353.0, None, 2015-01-01 05:00:00, None
None, None, None, None, None, 0.3, 102.0, None, None, 1322.0, 353.0, None, 2015-01-01 06:00:00, None
None, None, None, None, None, -1.0, 104.0, None, None, 1323.0, 353.0, None, 2015-01-01 07:00:00, None
None, None, None, None, None, -1.5, 104.0, None, None, 1323.0, 353.0, None, 2015-01-01 08:00:00, None
None, None, None, None, None, -0.5, 103.0, None, None, 1323.0, 353.0, None, 2015-01-01 09:00:00, None
None, None, None, None, None, 0.2, 102.0, None, None, 1322.0, 353.0, None, 2015-01-01 10:00:00, None
None, None, None, None, None, 0.1, 103.0, None, None, 1322.0, 353.0, None, 2015-01-01 11:00:00, None
None, None, None, None, None, -0.5, 103.0, None, None, 1322.0, 353.0, None, 2015-01-01 12:00:00, None
None, None, None, None, None, -1.0, 103.0, None, None, 1322.0, 353.0, None, 2015-01-01 13:00:00, None
None, None, None, None, None, -1.2, 102.0, None, None, 1322.0, 353.0, None, 2015-01-01 14:00:00, None
None, None, None, None, None, -0.9, 102.0, None, None, 1322.0, 353.0, None, 2015-01-01 15:00:00, None
None, 1376.0, None, None, None, -0.6, 102.0, None, None, 1322.0, 353.0, None, 2015-01-01 16:00:00, None
None, None, None, None, None, 0.2, 101.0, None, None, 1320.0, 352.0, None, 2015-01-01 17:00:00, None
None, None, None, None, None, 2.2, 100.0, None, None, 1314.0, 352.0, None, 2015-01-01 18:00:00, None
None, None, None, None, None, 5.7, 98.0, None, None, 1310.0, 353.0, None, 2015-01-01 19:00:00, None
None, None, None, None, None, 6.1, 100.0, None, None, 1313.0, 353.0, None, 2015-01-01 20:00:00, None
None, None, None, None, None, 5.3, 100.0, None, None, 1316.0, 354.0, None, 2015-01-01 21:00:00, None
None, None, None, None, None, 5.9, 101.0, None, None, 1318.0, 355.0, None, 2015-01-01 22:00:00, None
None, None, None, None, None, 4.6, 101.0, None, None, 1319.0, 356.0, None, 2015-01-01 23:00:00, None
None, None, None, None, None, 2.5, 101.0, None, None, 1322.0, 356.0, None, 2015-01-02 00:00:00, None
None, None, None, None, None, 0.5, 101.0, None, None, 1323.0, 355.0, None, 2015-01-02 01:00:00, None
None, None, None, None, None, 0.4, 101.0, None, None, 1323.0, 356.0, None, 2015-01-02 02:00:00, None
None, None, None, None, None, 0.3, 101.0, None, None, 1322.0, 356.0, None, 2015-01-02 03:00:00, None
None, None, None, None, None, 0.7, 101.0, None, None, 1322.0, 356.0, None, 2015-01-02 04:00:00, None
None, None, None, None, None, 0.9, 100.0, None, None, 1322.0, 355.0, None, 2015-01-02 05:00:00, None
None, None, None, None, None, 0.8, 101.0, None, None, 1321.0, 355.0, None, 2015-01-02 06:00:00, None
None, None, None, None, None, 0.5, 101.0, None, None, 1321.0, 355.0, None, 2015-01-02 07:00:00, None
None, None, None, None, None, 0.2, 101.0, None, None, 1321.0, 355.0, None, 2015-01-02 08:00:00, None
None, None, None, None, None, 0.3, 100.0, None, None, 1322.0, 356.0, None, 2015-01-02 09:00:00, None
None, None, None, None, None, 0.6, 100.0, None, None, 1321.0, 356.0, None, 2015-01-02 10:00:00, None
None, None, None, None, None, 0.5, 101.0, None, None, 1321.0, 356.0, None, 2015-01-02 11:00:00, None
None, None, None, None, None, 0.1, 101.0, None, None, 1320.0, 356.0, None, 2015-01-02 12:00:00, None
None, None, None, None, None, -0.4, 101.0, None, None, 1320.0, 356.0, None, 2015-01-02 13:00:00, None
None, None, None, None, None, -0.9, 100.0, None, None, 1320.0, 356.0, None, 2015-01-02 14:00:00, None
None, None, None, None, None, -1.4, 100.0, None, None, 1319.0, 356.0, None, 2015-01-02 15:00:00, None
None, 1361.0, None, None, None, -1.7, 100.0, None, None, 1319.0, 357.0, None, 2015-01-02 16:00:00, None
None, None, None, None, None, -2.0, 100.0, None, None, 1318.0, 357.0, None, 2015-01-02 17:00:00, None
None, None, None, None, None, -3.4, 101.0, None, None, 1318.0, 357.0, None, 2015-01-02 18:00:00, None
None, None, None, None, None, -3.5, 101.0, None, None, 1318.0, 357.0, None, 2015-01-02 19:00:00, None
None, None, None, None, None, -3.5, 101.0, None, None, 1319.0, 358.0, None, 2015-01-02 20:00:00, None
None, None, None, None, None, -3.0, 101.0, None, None, 1317.0, 359.0, None, 2015-01-02 21:00:00, None
None, None, None, None, None, -2.9, 101.0, None, None, 1317.0, 362.0, None, 2015-01-02 22:00:00, None
None, None, None, None, None, -3.1, 102.0, None, None, 1317.0, 362.0, None, 2015-01-02 23:00:00, None
None, None, None, None, None, -3.8, 102.0, None, None, 1318.0, 362.0, None, 2015-01-03 00:00:00, None
None, None, None, None, None, -4.3, 102.0, None, None, 1319.0, 362.0, None, 2015-01-03 01:00:00, None
None, None, None, None, None, -4.4, 102.0, None, None, 1320.0, 362.0, None, 2015-01-03 02:00:00, None
None, None, None, None, None, -4.9, 102.0, None, None, 1320.0, 362.0, None, 2015-01-03 03:00:00, None
None, None, None, None, None, -5.7, 103.0, None, None, 1321.0, 363.0, None, 2015-01-03 04:00:00, None
None, None, None, None, None, -5.8, 104.0, None, None, 1322.0, 363.0, None, 2015-01-03 05:00:00, None
None, None, None, None, None, -6.1, 104.0, None, None, 1323.0, 363.0, None, 2015-01-03 06:00:00, None
None, None, None, None, None, -6.4, 104.0, None, None, 1324.0, 363.0, None, 2015-01-03 07:00:00, None
None, None, None, None, None, -6.9, 104.0, None, None, 1324.0, 363.0, None, 2015-01-03 08:00:00, None
None, None, None, None, None, -7.4, 104.0, None, None, 1325.0, 363.0, None, 2015-01-03 09:00:00, None
None, None, None, None, None, -8.1, 103.0, None, None, 1326.0, 363.0, None, 2015-01-03 10:00:00, None
None, None, None, None, None, -7.4, 103.0, None, None, 1326.0, 363.0, None, 2015-01-03 11:00:00, None
None, None, None, None, None, -7.1, 103.0, None, None, 1327.0, 363.0, None, 2015-01-03 12:00:00, None
None, None, None, None, None, -7.8, 103.0, None, None, 1328.0, 363.0, None, 2015-01-03 13:00:00, None
None, None, None, None, None, -7.7, 103.0, None, None, 1329.0, 363.0, None, 2015-01-03 14:00:00, None
None, None, None, None, None, -7.4, 103.0, None, None, 1329.0, 363.0, None, 2015-01-03 15:00:00, None
None, 1350.0, None, None, None, -7.4, 103.0, None, None, 1330.0, 363.0, None, 2015-01-03 16:00:00, None
None, None, None, None, None, -6.9, 103.0, None, None, 1330.0, 363.0, None, 2015-01-03 17:00:00, None
None, None, None, None, None, -6.0, 102.0, None, None, 1330.0, 363.0, None, 2015-01-03 18:00:00, None
None, None, None, None, None, -5.4, 102.0, None, None, 1330.0, 363.0, None, 2015-01-03 19:00:00, None
None, None, None, None, None, -4.4, 101.0, None, None, 1328.0, 364.0, None, 2015-01-03 20:00:00, None
None, None, None, None, None, -5.1, 102.0, None, None, 1330.0, 365.0, None, 2015-01-03 21:00:00, None
None, None, None, None, None, -5.3, 102.0, None, None, 1330.0, 366.0, None, 2015-01-03 22:00:00, None
None, None, None, None, None, -5.3, 102.0, None, None, 1330.0, 366.0, None, 2015-01-03 23:00:00, None
None, None, None, None, None, -5.8, 102.0, None, None, 1331.0, 366.0, None, 2015-01-04 00:00:00, None
None, None, None, None, None, -6.3, 102.0, None, None, 1331.0, 366.0, None, 2015-01-04 01:00:00, None
