AirTemp,ONE_DAY_PRECIPITATION,time,MIN_TEMP,MAX_TEMP,week_of_year
8.3, None,2021-05-07 00:00:00, None, None,19
8.1, None,2021-05-07 01:00:00, None, None,19
8.1, None,2021-05-07 02:00:00, None, None,19
8.3, None,2021-05-07 03:00:00, None, None,19
8.1, None,2021-05-07 04:00:00, None, None,19
7.8, None,2021-05-07 05:00:00, None, None,19
8.1, None,2021-05-07 06:00:00, None, None,19
9.0, None,2021-05-07 07:00:00, None, None,19
10.7, None,2021-05-07 08:00:00, None, None,19
12.2, None,2021-05-07 09:00:00, None, None,19
9.7, None,2021-05-07 10:00:00, None, None,19
10.4, None,2021-05-07 11:00:00, None, None,19
12.3, None,2021-05-07 12:00:00, None, None,19
11.5, None,2021-05-07 13:00:00, None, None,19
10.2, None,2021-05-07 14:00:00, None, None,19
10.3, None,2021-05-07 15:00:00, None, None,19
10.5, None,2021-05-07 16:00:00, None, None,19
10.0, None,2021-05-07 17:00:00, None, None,19
9.3, None,2021-05-07 18:00:00, None, None,19
8.1, None,2021-05-07 19:00:00, None, None,19
7.3, None,2021-05-07 20:00:00, None, None,19
6.7, None,2021-05-07 21:00:00, None, None,19
6.4, None,2021-05-07 22:00:00, None, None,19
5.9, None,2021-05-07 23:00:00, None, None,19
5.5, None,2021-05-08 00:00:00, None, None,19
5.2, None,2021-05-08 01:00:00, None, None,19
4.9, None,2021-05-08 02:00:00, None, None,19
4.8, None,2021-05-08 03:00:00, None, None,19
4.7, None,2021-05-08 04:00:00, None, None,19
4.5, None,2021-05-08 05:00:00, None, None,19
5.0, None,2021-05-08 06:00:00, None, None,19
5.8, None,2021-05-08 07:00:00, None, None,19
7.6, None,2021-05-08 08:00:00, None, None,19
9.0, None,2021-05-08 09:00:00, None, None,19
10.4, None,2021-05-08 10:00:00, None, None,19
11.4, None,2021-05-08 11:00:00, None, None,19
12.4, None,2021-05-08 12:00:00, None, None,19
13.3, None,2021-05-08 13:00:00, None, None,19
14.5, None,2021-05-08 14:00:00, None, None,19
14.0, None,2021-05-08 15:00:00, None, None,19
13.7, None,2021-05-08 16:00:00, None, None,19
12.0, None,2021-05-08 17:00:00, None, None,19
9.1, None,2021-05-08 18:00:00, None, None,19
6.6, None,2021-05-08 19:00:00, None, None,19
4.6, None,2021-05-08 20:00:00, None, None,19
4.0, None,2021-05-08 21:00:00, None, None,19
3.8, None,2021-05-08 22:00:00, None, None,19
2.4, None,2021-05-08 23:00:00, None, None,19
1.7, None,2021-05-09 00:00:00, None, None,19
1.9, None,2021-05-09 01:00:00, None, None,19
2.0, None,2021-05-09 02:00:00, None, None,19
1.6, None,2021-05-09 03:00:00, None, None,19
1.7, None,2021-05-09 04:00:00, None, None,19
2.1, None,2021-05-09 05:00:00, None, None,19
2.9, None,2021-05-09 06:00:00, None, None,19
4.3, None,2021-05-09 07:00:00, None, None,19
