wind_direction,rel_hum,avg_wnd_spd_10m_pst10mts,precipitation,dwpt_temp,wind_speed,air_temp,temperature,avg_wnd_dir_10m_pst10mts,rnfl_amt_pst1hr,rnfl_amt_pst24hrs,relative_humidity,time,week_of_year,AirTemp,ONE_DAY_PRECIPITATION,MIN_TEMP,Snow_WE,SNOW_ON_THE_GROUND,MAX_TEMP
341.0, 49.0, 3.6,0.0, 5.4,6.5, 16.1,14.3, 26.0, 0.0, 0.0,56.0,2021-08-13 00:00:00,33,,,,,,
350.0, None, None,0.0, None,8.4, None,15.1, None, None, None,52.0,2021-08-13 01:00:00,33,,,,,,
347.0, 56.0, 6.5,0.0, 5.6,5.6, 14.3,14.2, 341.0, 0.0, 0.0,55.0,2021-08-13 02:00:00,33,,,,,,
341.0, 52.0, 8.4,0.0, 5.3,10.8, 15.1,14.0, 350.0, 0.0, 0.0,56.0,2021-08-13 03:00:00,33,,,,,,
348.0, 55.0, 5.6,0.0, 5.3,13.5, 14.2,16.7, 347.0, 0.0, 0.0,49.0,2021-08-13 04:00:00,33,,,,,,
356.0, 56.0, 10.8,0.0, 5.4,9.8, 14.0,16.3, 341.0, 0.0, 0.0,50.0,2021-08-13 05:00:00,33,,,,,,
34.0, 49.0, 13.5,0.0, 5.9,2.3, 16.7,16.6, 348.0, 0.0, 0.0,50.0,2021-08-13 06:00:00,33,,,,,,
217.0, 50.0, 9.8,0.0, 5.9,2.2, 16.3,19.1, 356.0, 0.0, 0.0,51.0,2021-08-13 07:00:00,33,,,,,,
177.0, None, None,0.0, None,4.8, None,23.4, None, None, None,31.0,2021-08-13 08:00:00,33,,,,,,
179.0, 51.0, 2.2,0.0, 8.7,8.0, 19.1,24.9, 217.0, 0.0, 0.0,29.0,2021-08-13 09:00:00,33,,,,,,
196.0, 31.0, 4.8,0.0, 5.3,8.1, 23.4,26.7, 177.0, 0.0, 0.0,25.0,2021-08-13 10:00:00,33,,,,,,
146.0, 29.0, 8.0,0.0, 5.7,9.0, 24.9,26.8, 179.0, 0.0, 0.0,27.0,2021-08-13 11:00:00,33,,,,,,
106.0, None, None,0.0, None,8.6, None,28.1, None, None, None,25.0,2021-08-13 12:00:00,33,,,,,,
108.0, 27.0, 9.0,0.0, 6.3,9.0, 26.8,28.6, 146.0, 0.0, None,25.0,2021-08-13 13:00:00,33,,,,,,
131.0, 25.0, 8.6,0.0, 6.2,9.1, 28.1,28.4, 106.0, 0.0, 0.0,24.0,2021-08-13 14:00:00,33,,,,,,
133.0, 25.0, 9.0,0.0, 6.7,8.6, 28.6,28.2, 108.0, 0.0, 0.0,22.0,2021-08-13 15:00:00,33,,,,,,
140.0, 24.0, 9.1,0.0, 5.9,9.0, 28.4,27.4, 131.0, 0.0, 0.0,20.0,2021-08-13 16:00:00,33,,,,,,
113.0, 22.0, 8.6,0.0, 4.5,3.8, 28.2,26.7, 133.0, 0.0, 0.0,22.0,2021-08-13 17:00:00,33,,,,,,
309.0, 20.0, 9.0,0.0, 2.5,3.9, 27.4,21.5, 140.0, 0.0, 0.0,33.0,2021-08-13 18:00:00,33,,,,,,
333.0, 22.0, 3.8,0.0, 3.2,3.3, 26.7,19.3, 113.0, 0.0, 0.0,33.0,2021-08-13 19:00:00,33,,,,,,
146.0, None, None,0.0, None,3.5, None,18.5, None, None, None,38.0,2021-08-13 20:00:00,33,,,,,,
315.0, None, None,0.0, None,5.3, None,20.1, None, None, None,31.0,2021-08-13 21:00:00,33,,,,,,
308.0, 38.0, 3.5,0.0, 3.9,8.0, 18.5,21.6, 146.0, 0.0, 0.0,30.0,2021-08-13 22:00:00,33,,,,,,
254.0, 31.0, 5.3,0.0, 2.5,5.9, 20.1,19.1, 315.0, 0.0, 0.0,36.0,2021-08-13 23:00:00,33,,,,,,
254.0, 30.0, 8.0,0.0, 3.3,4.2, 21.6,17.6, 308.0, 0.0, 0.0,42.0,2021-08-14 00:00:00,33,,,,,,
300.0, 36.0, 5.9,0.0, 3.7,5.4, 19.1,19.2, 254.0, 0.0, 0.0,39.0,2021-08-14 01:00:00,33,,,,,,
259.0, None, None,0.0, None,7.6, None,19.4, None, None, None,41.0,2021-08-14 02:00:00,33,,,,,,
253.0, 39.0, 5.4,0.0, 4.9,10.3, 19.2,20.3, 300.0, 0.0, 0.0,34.0,2021-08-14 03:00:00,33,,,,,,
315.0, 41.0, 7.6,0.0, 5.8,12.2, 19.4,20.2, 259.0, 0.0, 0.0,36.0,2021-08-14 04:00:00,33,,,,,,
302.0, None, None,0.0, None,13.5, None,20.1, None, None, None,35.0,2021-08-14 05:00:00,33,,,,,,
266.0, 36.0, 12.2,0.0, 4.7,9.5, 20.2,20.2, 315.0, 0.0, None,38.0,2021-08-14 06:00:00,33,,,,,,
273.0, None, None,0.0, None,11.0, None,21.7, None, None, None,35.0,2021-08-14 07:00:00,33,,,,,,
221.0, None, None,0.0, None,15.6, None,24.0, None, None, None,32.0,2021-08-14 08:00:00,33,,,,,,
221.0, 35.0, 11.0,0.0, 5.6,14.0, 21.7,25.2, 273.0, 0.0, 0.0,31.0,2021-08-14 09:00:00,33,,,,,,
250.0, None, None,0.0, None,13.6, None,27.1, None, None, None,26.0,2021-08-14 10:00:00,33,,,,,,
290.0, None, None,0.0, None,14.0, None,28.1, None, None, None,22.0,2021-08-14 11:00:00,33,,,,,,
272.0, 26.0, 13.6,0.0, 6.0,14.9, 27.1,28.4, 250.0, 0.0, 0.0,23.0,2021-08-14 12:00:00,33,,,,,,
255.0, 22.0, 14.0,0.0, 4.4,15.7, 28.1,28.4, 290.0, 0.0, 0.0,22.0,2021-08-14 13:00:00,33,,,,,,
285.0, None, None,0.0, None,14.9, None,27.3, None, None, None,22.0,2021-08-14 14:00:00,33,,,,,,
300.0, 22.0, 15.7,0.0, 4.6,17.1, 28.4,26.1, 255.0, 0.0, None,22.0,2021-08-14 15:00:00,33,,,,,,
261.0, 22.0, 14.9,0.0, 3.7,11.5, 27.3,24.9, 285.0, 0.0, None,22.0,2021-08-14 16:00:00,33,,,,,,
276.0, 22.0, 17.1,0.0, 2.7,13.1, 26.1,24.2, 300.0, 0.0, 0.0,22.0,2021-08-14 17:00:00,33,,,,,,
285.0, None, None,0.0, None,15.7, None,23.0, None, None, None,22.0,2021-08-14 18:00:00,33,,,,,,
292.0, 22.0, 13.1,0.0, 1.2,15.8, 24.2,21.9, 276.0, 0.0, 0.0,25.0,2021-08-14 19:00:00,33,,,,,,
314.0, None, None,0.0, None,21.6, None,21.4, None, None, None,27.0,2021-08-14 20:00:00,33,,,,,,
313.0, 25.0, 15.8,0.0, 1.0,19.5, 21.9,20.7, 292.0, 0.0, None,27.0,2021-08-14 21:00:00,33,,,,,,
315.0, 27.0, 21.6,0.0, 1.6,19.3, 21.4,20.8, 314.0, 0.0, 0.0,25.0,2021-08-14 22:00:00,33,,,,,,
336.0, 27.0, 19.5,0.0, 1.0,21.6, 20.7,20.5, 313.0, 0.0, 0.0,27.0,2021-08-14 23:00:00,33,,,,,,
247.0, 25.0, 19.3,0.0, 0.1,10.1, 20.8,17.5, 315.0, 0.0, 0.0,40.0,2021-08-15 00:00:00,33,,,,,,
306.0, None, None,0.0, None,7.4, None,17.5, None, None, None,46.0,2021-08-15 01:00:00,33,,,,,,
292.0, 40.0, 10.1,0.0, 3.8,6.5, 17.5,16.1, 247.0, 0.0, None,50.0,2021-08-15 02:00:00,33,,,,,,
327.0, 46.0, 7.4,0.0, 5.8,7.1, 17.5,15.5, 306.0, 0.0, 0.0,55.0,2021-08-15 03:00:00,33,,,,,,
293.0, None, None,0.0, None,9.3, None,16.6, None, None, None,54.0,2021-08-15 04:00:00,33,,,,,,
