snw_dpth_wtr_equiv,ONE_DAY_SNOW,time,air_temp_1,MIN_TEMP,snw_dpth,MAX_TEMP,week_of_year
None, None,2016-12-09 00:00:00, -19.2, None, 149.0, None,50
None, None,2016-12-09 01:00:00, -20.1, None, 149.0, None,50
None, None,2016-12-09 02:00:00, -19.8, None, 149.0, None,50
None, None,2016-12-09 03:00:00, -19.6, None, 149.0, None,50
None, None,2016-12-09 04:00:00, -19.6, None, 149.0, None,50
None, None,2016-12-09 05:00:00, -19.6, None, 148.0, None,50
None, None,2016-12-09 06:00:00, -19.8, None, 148.0, None,50
None, None,2016-12-09 07:00:00, -19.9, None, 148.0, None,50
None, None,2016-12-09 08:00:00, -19.9, None, 148.0, None,50
None, None,2016-12-09 09:00:00, -20.0, None, 148.0, None,50
None, None,2016-12-09 10:00:00, -19.9, None, 148.0, None,50
None, None,2016-12-09 11:00:00, -19.9, None, 148.0, None,50
None, None,2016-12-09 12:00:00, -19.8, None, 147.0, None,50
None, None,2016-12-09 13:00:00, -20.2, None, 147.0, None,50
None, None,2016-12-09 14:00:00, -20.3, None, 147.0, None,50
None, None,2016-12-09 15:00:00, -20.4, None, 147.0, None,50
None, None,2016-12-09 16:00:00, -20.5, None, 147.0, None,50
None, None,2016-12-09 17:00:00, -20.3, None, 147.0, None,50
None, None,2016-12-09 18:00:00, -20.1, None, 147.0, None,50
None, None,2016-12-09 19:00:00, -19.5, None, 146.0, None,50
None, None,2016-12-09 20:00:00, -19.8, None, 146.0, None,50
None, None,2016-12-09 21:00:00, -19.4, None, 145.0, None,50
None, None,2016-12-09 22:00:00, -20.1, None, 145.0, None,50
None, None,2016-12-09 23:00:00, -20.2, None, 145.0, None,50
None, None,2016-12-10 00:00:00, -20.5, None, 146.0, None,50
None, None,2016-12-10 01:00:00, -20.3, None, 146.0, None,50
None, None,2016-12-10 02:00:00, -20.6, None, 145.0, None,50
None, None,2016-12-10 03:00:00, -20.9, None, 145.0, None,50
None, None,2016-12-10 04:00:00, -20.7, None, 145.0, None,50
None, None,2016-12-10 05:00:00, -20.9, None, 145.0, None,50
None, None,2016-12-10 06:00:00, -20.7, None, 145.0, None,50
None, None,2016-12-10 07:00:00, -21.5, None, 145.0, None,50
None, None,2016-12-10 08:00:00, -22.0, None, 145.0, None,50
None, None,2016-12-10 09:00:00, -22.3, None, 144.0, None,50
None, None,2016-12-10 10:00:00, -22.3, None, 144.0, None,50
None, None,2016-12-10 11:00:00, -21.5, None, 145.0, None,50
None, None,2016-12-10 12:00:00, -20.6, None, 144.0, None,50
None, None,2016-12-10 13:00:00, -20.4, None, 144.0, None,50
None, None,2016-12-10 14:00:00, -20.4, None, 144.0, None,50
None, None,2016-12-10 15:00:00, -21.6, None, 144.0, None,50
None, None,2016-12-10 16:00:00, -22.3, None, 144.0, None,50
None, None,2016-12-10 17:00:00, -22.2, None, 144.0, None,50
None, None,2016-12-10 18:00:00, -21.4, None, 143.0, None,50
None, None,2016-12-10 19:00:00, -19.7, None, 142.0, None,50
None, None,2016-12-10 20:00:00, -18.6, None, 142.0, None,50
None, None,2016-12-10 21:00:00, -18.2, None, 141.0, None,50
None, None,2016-12-10 22:00:00, -19.4, None, 142.0, None,50
None, None,2016-12-10 23:00:00, -20.5, None, 142.0, None,50
None, None,2016-12-11 00:00:00, -21.7, None, 142.0, None,50
None, None,2016-12-11 01:00:00, -21.8, None, 142.0, None,50
None, None,2016-12-11 02:00:00, -22.0, None, 142.0, None,50
None, None,2016-12-11 03:00:00, -21.7, None, 142.0, None,50
None, None,2016-12-11 04:00:00, -21.2, None, 142.0, None,50
None, None,2016-12-11 05:00:00, -21.1, None, 142.0, None,50
None, None,2016-12-11 06:00:00, -20.4, None, 141.0, None,50
None, None,2016-12-11 07:00:00, -19.7, None, 142.0, None,50
None, None,2016-12-11 08:00:00, -19.0, None, 141.0, None,50
None, None,2016-12-11 09:00:00, -19.3, None, 142.0, None,50
None, None,2016-12-11 10:00:00, -18.8, None, 141.0, None,50
None, None,2016-12-11 11:00:00, -18.4, None, 141.0, None,50
None, None,2016-12-11 12:00:00, -17.6, None, 141.0, None,50
None, None,2016-12-11 13:00:00, -17.2, None, 141.0, None,50
None, None,2016-12-11 14:00:00, -16.4, None, 141.0, None,50
None, None,2016-12-11 15:00:00, -16.1, None, 141.0, None,50
None, None,2016-12-11 16:00:00, -16.2, None, 141.0, None,50
None, None,2016-12-11 17:00:00, -16.7, None, 141.0, None,50
None, None,2016-12-11 18:00:00, -16.6, None, 141.0, None,50
None, None,2016-12-11 19:00:00, -15.7, None, 140.0, None,50
None, None,2016-12-11 20:00:00, -15.2, None, 140.0, None,50
None, None,2016-12-11 21:00:00, -14.6, None, 140.0, None,50
None, None,2016-12-11 22:00:00, -14.7, None, 140.0, None,50
None, None,2016-12-11 23:00:00, -15.4, None, 140.0, None,50
None, None,2016-12-12 00:00:00, -16.2, None, 141.0, None,50
None, None,2016-12-12 01:00:00, -16.4, None, 140.0, None,50
None, None,2016-12-12 02:00:00, -17.2, None, 141.0, None,50
None, None,2016-12-12 03:00:00, -17.5, None, 140.0, None,50
None, None,2016-12-12 04:00:00, -18.0, None, 139.0, None,50
None, None,2016-12-12 05:00:00, -18.3, None, 139.0, None,50
None, None,2016-12-12 06:00:00, -18.7, None, 139.0, None,50
None, None,2016-12-12 07:00:00, -18.7, None, 139.0, None,50
None, None,2016-12-12 08:00:00, -19.6, None, 139.0, None,50
None, None,2016-12-12 09:00:00, -19.9, None, 139.0, None,50
None, None,2016-12-12 10:00:00, -20.1, None, 139.0, None,50
None, None,2016-12-12 11:00:00, -20.2, None, 139.0, None,50
None, None,2016-12-12 12:00:00, -20.3, None, 139.0, None,50
None, None,2016-12-12 13:00:00, -21.1, None, 138.0, None,50
None, None,2016-12-12 14:00:00, -21.8, None, 139.0, None,50
None, None,2016-12-12 15:00:00, -21.9, None, 138.0, None,50
None, None,2016-12-12 16:00:00, -21.5, None, 139.0, None,50
None, None,2016-12-12 17:00:00, -21.3, None, 138.0, None,50
None, None,2016-12-12 18:00:00, -21.4, None, 138.0, None,50
None, None,2016-12-12 19:00:00, -21.0, None, 138.0, None,50
None, None,2016-12-12 20:00:00, -20.1, None, 137.0, None,50
None, None,2016-12-12 21:00:00, -20.4, None, 137.0, None,50
None, None,2016-12-12 22:00:00, -20.0, None, 136.0, None,50
None, None,2016-12-12 23:00:00, -20.9, None, 137.0, None,50
None, None,2016-12-13 00:00:00, -21.2, None, 138.0, None,50
None, None,2016-12-13 01:00:00, -21.2, None, 138.0, None,50
None, None,2016-12-13 02:00:00, -21.3, None, 138.0, None,50
None, None,2016-12-13 03:00:00, -20.9, None, 138.0, None,50
None, None,2016-12-13 04:00:00, -21.4, None, 137.0, None,50
None, None,2016-12-13 05:00:00, -21.1, None, 137.0, None,50
None, None,2016-12-13 06:00:00, -21.3, None, 137.0, None,50
None, None,2016-12-13 07:00:00, -21.6, None, 137.0, None,50
None, None,2016-12-13 08:00:00, -21.9, None, 137.0, None,50
None, None,2016-12-13 09:00:00, -21.9, None, 137.0, None,50
None, None,2016-12-13 10:00:00, -22.1, None, 137.0, None,50
None, None,2016-12-13 11:00:00, -23.0, None, 137.0, None,50
None, None,2016-12-13 12:00:00, -23.0, None, 136.0, None,50
None, None,2016-12-13 13:00:00, -23.5, None, 136.0, None,50
None, None,2016-12-13 14:00:00, -24.3, None, 136.0, None,50
None, None,2016-12-13 15:00:00, -24.4, None, 136.0, None,50
None, None,2016-12-13 16:00:00, -24.8, None, 136.0, None,50
None, None,2016-12-13 17:00:00, -24.7, None, 136.0, None,50
None, None,2016-12-13 18:00:00, -24.2, None, 135.0, None,50
None, None,2016-12-13 19:00:00, -23.2, None, 136.0, None,50
None, None,2016-12-13 20:00:00, -22.2, None, 135.0, None,50
None, None,2016-12-13 21:00:00, -22.1, None, 135.0, None,50
None, None,2016-12-13 22:00:00, -20.9, None, 135.0, None,50
None, None,2016-12-13 23:00:00, -21.5, None, 136.0, None,50
None, None,2016-12-14 00:00:00, -21.0, None, 136.0, None,50
None, None,2016-12-14 01:00:00, -22.0, None, 136.0, None,50
None, None,2016-12-14 02:00:00, -22.3, None, 136.0, None,50
None, None,2016-12-14 03:00:00, -22.2, None, 136.0, None,50
None, None,2016-12-14 04:00:00, -21.9, None, 135.0, None,50
None, None,2016-12-14 05:00:00, -22.1, None, 136.0, None,50
None, None,2016-12-14 06:00:00, -21.3, None, 136.0, None,50
None, None,2016-12-14 07:00:00, -21.1, None, 136.0, None,50
None, None,2016-12-14 08:00:00, -21.2, None, 135.0, None,50
None, None,2016-12-14 09:00:00, -21.6, None, 135.0, None,50
None, None,2016-12-14 10:00:00, -21.6, None, 135.0, None,50
None, None,2016-12-14 11:00:00, -21.9, None, 135.0, None,50
None, None,2016-12-14 12:00:00, -22.3, None, 135.0, None,50
None, None,2016-12-14 13:00:00, -22.9, None, 135.0, None,50
None, None,2016-12-14 14:00:00, -23.2, None, 135.0, None,50
None, None,2016-12-14 15:00:00, -22.9, None, 135.0, None,50
None, None,2016-12-14 16:00:00, -23.4, None, 134.0, None,50
None, None,2016-12-14 17:00:00, -23.7, None, 135.0, None,50
None, None,2016-12-14 18:00:00, -23.6, None, 135.0, None,50
