station_observations
CURRENT_AIR_TEMPERATURE2, CURRENT_AIR_TEMPERATURE1, RELATIVE_HUMIDITY1, STANDARD_SNOW, time, MINIMUM_AIR_TEMPERATURE, ACTUAL_WIND_SPEED, WIND_DIRECTION_STD_DEVIATION1, MEASURED_WIND_SPEED1, MEASURED_WIND_DIRECTION1, DEW_POINT, ATMOSPHERIC_PRESSURE, ACTUAL_WIND_DIRECTION, MAXIMUM_AIR_TEMPERATURE, PRECIPITATION_NEW, MAXIMUM_MEASURED_WIND_SPEED1, HEIGHT_OF_SNOW
None, -7.34, None, None, 2012-01-01 19:00:00, None, None, 22.28, 24.48, 37.96, None, None, None, None, None, None, None
None, -7.55, None, None, 2012-01-01 20:00:00, None, None, 25.09, 24.7, 24.16, None, None, None, None, None, None, 280.5
None, -6.915, None, None, 2012-01-01 21:00:00, None, None, 17.96, 25.37, 18.21, None, None, None, None, None, None, 279.6
None, -5.966, None, None, 2012-01-01 22:00:00, None, None, 20.39, 18.16, 16.82, None, None, None, None, None, None, 276.3
None, -6.748, None, None, 2012-01-01 23:00:00, None, None, 14.42, 20.09, 24.31, None, None, None, None, None, None, 277.7
None, -5.976, None, None, 2012-01-02 00:00:00, None, None, 14.67, 17.21, 22.72, None, None, None, None, None, None, 273.6
None, -5.927, None, None, 2012-01-02 01:00:00, None, None, 13.4, 21.12, 28.64, None, None, None, None, None, None, None
None, -5.627, None, None, 2012-01-02 02:00:00, None, None, 19.96, 20.99, 26.69, None, None, None, None, None, None, 278.8
None, -5.027, None, None, 2012-01-02 03:00:00, None, None, 19.03, 19.06, 25.16, None, None, None, None, None, None, None
None, -5.017, None, None, 2012-01-02 04:00:00, None, None, 22.06, 18.32, 28.87, None, None, None, None, None, None, 273.9
None, -4.478, None, None, 2012-01-02 05:00:00, None, None, 18.88, 12.5, 21.37, None, None, None, None, None, None, None
None, -4.334, None, None, 2012-01-02 06:00:00, None, None, 13.11, 12.92, 23.95, None, None, None, None, None, None, None
None, -4.449, None, None, 2012-01-02 07:00:00, None, None, 18.36, 12.35, 25.69, None, None, None, None, None, None, None
None, -4.497, None, None, 2012-01-02 08:00:00, None, None, 19.43, 11.29, 21.34, None, None, None, None, None, None, None
None, -4.353, None, None, 2012-01-02 09:00:00, None, None, 15.03, 10.93, 25.79, None, None, None, None, None, None, None
None, -4.142, None, None, 2012-01-02 10:00:00, None, None, 22.2, 7.95, 19.84, None, None, None, None, None, None, None
None, -3.415, None, None, 2012-01-02 11:00:00, None, None, 26.53, 7.45, 14.41, None, None, None, None, None, None, None
None, -2.614, None, None, 2012-01-02 12:00:00, None, None, 75.4, 0.292, 351.4, None, None, None, None, None, None, None
None, -2.29, None, None, 2012-01-02 13:00:00, None, None, 34.89, 4.199, 248.1, None, None, None, None, None, None, None
None, -2.862, None, None, 2012-01-02 14:00:00, None, None, 43.62, 4.082, 26.23, None, None, None, None, None, None, None
None, -3.072, None, None, 2012-01-02 15:00:00, None, None, 24.82, 4.718, 225.5, None, None, None, None, None, None, None
None, -3.692, None, None, 2012-01-02 16:00:00, None, None, 16.05, 10.18, 262.0, None, None, None, None, None, None, None
None, -3.96, None, None, 2012-01-02 17:00:00, None, None, 15.76, 18.01, 263.8, None, None, None, None, None, None, 274.7
None, -4.825, None, None, 2012-01-02 18:00:00, None, None, 26.78, 10.42, 261.3, None, None, None, None, None, None, None
None, -4.979, None, None, 2012-01-02 19:00:00, None, None, 15.48, 13.29, 274.7, None, None, None, None, None, None, None
None, -5.047, None, None, 2012-01-02 20:00:00, None, None, 16.64, 12.09, 277.8, None, None, None, None, None, None, 272.9
None, -5.268, None, None, 2012-01-02 21:00:00, None, None, 12.11, 7.95, 295.2, None, None, None, None, None, None, 272.7
None, -5.085, None, None, 2012-01-02 22:00:00, None, None, 24.33, 8.86, 22.15, None, None, None, None, None, None, 272.3
None, -5.075, None, None, 2012-01-02 23:00:00, None, None, 15.28, 10.55, 33.7, None, None, None, None, None, None, 272.2
None, -4.43, None, None, 2012-01-03 00:00:00, None, None, 19.6, 9.12, 23.23, None, None, None, None, None, None, 271.9
None, -3.989, None, None, 2012-01-03 01:00:00, None, None, 27.04, 6.962, 43.64, None, None, None, None, None, None, 271.7
None, -4.171, None, None, 2012-01-03 02:00:00, None, None, 19.72, 13.39, 27.71, None, None, None, None, None, None, 270.9
None, -3.998, None, None, 2012-01-03 03:00:00, None, None, 13.77, 16.72, 28.34, None, None, None, None, None, None, 271.6
None, -3.759, None, None, 2012-01-03 04:00:00, None, None, 13.38, 16.91, 18.53, None, None, None, None, None, None, 273.5
None, -3.922, None, None, 2012-01-03 05:00:00, None, None, 14.63, 15.52, 24.42, None, None, None, None, None, None, None
None, -4.065, None, None, 2012-01-03 06:00:00, None, None, 19.53, 12.03, 30.53, None, None, None, None, None, None, None
None, -3.195, None, None, 2012-01-03 07:00:00, None, None, 18.7, 14.48, 18.75, None, None, None, None, None, None, None
None, -3.062, None, None, 2012-01-03 08:00:00, None, None, 22.18, 14.24, 18.66, None, None, None, None, None, None, None
None, -2.719, None, None, 2012-01-03 09:00:00, None, None, 23.57, 12.82, 66.8, None, None, None, None, None, None, None
None, -2.49, None, None, 2012-01-03 10:00:00, None, None, 27.1, 9.58, 43.63, None, None, None, None, None, None, None
None, -2.243, None, None, 2012-01-03 11:00:00, None, None, 24.09, 13.1, 68.03, None, None, None, None, None, None, None
None, -2.376, None, None, 2012-01-03 12:00:00, None, None, 23.43, 14.91, 60.74, None, None, None, None, None, None, None
None, -1.739, None, None, 2012-01-03 13:00:00, None, None, 33.07, 11.06, 66.84, None, None, None, None, None, None, None
None, -2.528, None, None, 2012-01-03 14:00:00, None, None, 31.85, 15.68, 48.35, None, None, None, None, None, None, None
None, -2.157, None, None, 2012-01-03 15:00:00, None, None, 20.93, 18.12, 30.21, None, None, None, None, None, None, 282.6
None, -2.414, None, None, 2012-01-03 16:00:00, None, None, 18.83, 15.33, 28.44, None, None, None, None, None, None, 283.8
None, -2.319, None, None, 2012-01-03 17:00:00, None, None, 14.75, 15.42, 30.18, None, None, None, None, None, None, None
None, -2.129, None, None, 2012-01-03 18:00:00, None, None, 15.9, 13.33, 21.77, None, None, None, None, None, None, None
None, -1.787, None, None, 2012-01-03 19:00:00, None, None, 16.18, 14.5, 26.08, None, None, None, None, None, None, 284.0
None, -1.569, None, None, 2012-01-03 20:00:00, None, None, 13.95, 13.46, 24.17, None, None, None, None, None, None, 283.7
None, -1.094, None, None, 2012-01-03 21:00:00, None, None, 17.71, 11.83, 26.56, None, None, None, None, None, None, 282.9
None, -0.592, None, None, 2012-01-03 22:00:00, None, None, 14.62, 15.9, 21.29, None, None, None, None, None, None, 282.7
None, -0.516, None, None, 2012-01-03 23:00:00, None, None, 14.23, 14.58, 23.38, None, None, None, None, None, None, None
None, -0.497, None, None, 2012-01-04 00:00:00, None, None, 25.49, 11.48, 67.96, None, None, None, None, None, None, None
None, -0.706, None, None, 2012-01-04 01:00:00, None, None, 20.45, 13.64, 50.64, None, None, None, None, None, None, None
None, -0.63, None, None, 2012-01-04 02:00:00, None, None, 26.39, 12.21, 96.9, None, None, None, None, None, None, None
None, -0.469, None, None, 2012-01-04 03:00:00, None, None, 26.6, 6.293, 78.3, None, None, None, None, None, None, None
None, -0.753, None, None, 2012-01-04 04:00:00, None, None, 23.06, 8.83, 89.9, None, None, None, None, None, None, None
None, -0.715, None, None, 2012-01-04 05:00:00, None, None, 22.7, 12.44, 74.2, None, None, None, None, None, None, None
None, -1.218, None, None, 2012-01-04 06:00:00, None, None, 21.54, 15.33, 70.6, None, None, None, None, None, None, None
None, -1.597, None, None, 2012-01-04 07:00:00, None, None, 25.9, 14.03, 37.23, None, None, None, None, None, None, 297.7
None, -0.943, None, None, 2012-01-04 08:00:00, None, None, 42.81, 7.75, 23.59, None, None, None, None, None, None, None
None, -0.696, None, None, 2012-01-04 09:00:00, None, None, 41.08, 6.726, 12.06, None, None, None, None, None, None, None
None, -0.762, None, None, 2012-01-04 10:00:00, None, None, 18.56, 11.59, 11.71, None, None, None, None, None, None, None
None, -0.582, None, None, 2012-01-04 11:00:00, None, None, 17.7, 7.96, 13.34, None, None, None, None, None, None, None
None, -0.261, None, None, 2012-01-04 12:00:00, None, None, 29.87, 9.28, 6.746, None, None, None, None, None, None, None
None, -0.525, None, None, 2012-01-04 13:00:00, None, None, 34.62, 10.58, 19.77, None, None, None, None, None, None, None
None, -0.403, None, None, 2012-01-04 14:00:00, None, None, 36.18, 10.66, 21.93, None, None, None, None, None, None, 299.9
None, -0.062, None, None, 2012-01-04 15:00:00, None, None, 46.94, 9.84, 231.4, None, None, None, None, None, None, None
None, -1.369, None, None, 2012-01-04 16:00:00, None, None, 33.33, 10.79, 17.8, None, None, None, None, None, None, 297.8
None, -1.436, None, None, 2012-01-04 17:00:00, None, None, 16.1, 12.79, 43.07, None, None, None, None, None, None, None
None, -1.455, None, None, 2012-01-04 18:00:00, None, None, 12.1, 12.74, 41.63, None, None, None, None, None, None, None
None, -1.588, None, None, 2012-01-04 19:00:00, None, None, 22.54, 10.26, 51.05, None, None, None, None, None, None, None
None, -1.901, None, None, 2012-01-04 20:00:00, None, None, 32.69, 0.0, 37.57, None, None, None, None, None, None, None
None, -1.996, None, None, 2012-01-04 21:00:00, None, None, 25.62, 0.0, 324.0, None, None, None, None, None, None, None
None, -2.034, None, None, 2012-01-04 22:00:00, None, None, 43.59, 0.0, 36.33, None, None, None, None, None, None, None
None, -2.215, None, None, 2012-01-04 23:00:00, None, None, 22.07, 0.0, 38.51, None, None, None, None, None, None, None
None, -2.3, None, None, 2012-01-05 00:00:00, None, None, 58.54, 0.0, 317.8, None, None, None, None, None, None, None
None, -2.424, None, None, 2012-01-05 01:00:00, None, None, 75.4, 0.0, 246.4, None, None, None, None, None, None, None
None, -2.424, None, None, 2012-01-05 02:00:00, None, None, 30.21, 0.0, 33.04, None, None, None, None, None, None, None
None, -2.605, None, None, 2012-01-05 03:00:00, None, None, 23.46, 0.0, 36.06, None, None, None, None, None, None, None
None, -2.776, None, None, 2012-01-05 04:00:00, None, None, 15.36, 0.0, 32.4, None, None, None, None, None, None, None
None, -2.833, None, None, 2012-01-05 05:00:00, None, None, 15.86, 0.0, 32.64, None, None, None, None, None, None, None
None, -2.919, None, None, 2012-01-05 06:00:00, None, None, 13.68, 0.0, 36.74, None, None, None, None, None, None, None
None, -3.129, None, None, 2012-01-05 07:00:00, None, None, 16.25, 0.0, 41.36, None, None, None, None, None, None, None
None, -3.32, None, None, 2012-01-05 08:00:00, None, None, 13.58, 0.0, 47.79, None, None, None, None, None, None, None
None, -3.453, None, None, 2012-01-05 09:00:00, None, None, 15.28, 0.0, 47.82, None, None, None, None, None, None, None
None, -3.424, None, None, 2012-01-05 10:00:00, None, None, 16.63, 0.0, 40.88, None, None, None, None, None, None, None
None, -3.1, None, None, 2012-01-05 11:00:00, None, None, 60.67, 0.0, 300.4, None, None, None, None, None, None, None
None, -2.824, None, None, 2012-01-05 12:00:00, None, None, 46.56, 0.0, 245.4, None, None, None, None, None, None, None
None, -2.976, None, None, 2012-01-05 13:00:00, None, None, 37.07, 0.0, 241.2, None, None, None, None, None, None, 311.7
None, -3.53, None, None, 2012-01-05 14:00:00, None, None, 33.89, 3.87, 235.8, None, None, None, None, None, None, 310.1
None, -4.171, None, None, 2012-01-05 15:00:00, None, None, 34.72, 13.19, 255.1, None, None, None, None, None, None, 308.4
None, -4.517, None, None, 2012-01-05 16:00:00, None, None, 38.7, 9.56, 256.1, None, None, None, None, None, None, 307.9
None, -4.883, None, None, 2012-01-05 17:00:00, None, None, 22.53, 22.1, 247.3, None, None, None, None, None, None, 304.7
None, -5.336, None, None, 2012-01-05 18:00:00, None, None, 19.66, 24.8, 250.4, None, None, None, None, None, None, 302.4
None, -5.831, None, None, 2012-01-05 19:00:00, None, None, 22.02, 18.16, 248.7, None, None, None, None, None, None, 301.4
None, -5.637, None, None, 2012-01-05 20:00:00, None, None, 21.63, 18.49, 245.1, None, None, None, None, None, None, 300.1
None, -6.025, None, None, 2012-01-05 21:00:00, None, None, 20.66, 19.42, 249.5, None, None, None, None, None, None, 298.9
None, -6.064, None, None, 2012-01-05 22:00:00, None, None, 16.77, 23.42, 254.2, None, None, None, None, None, None, 297.6
None, -6.474, None, None, 2012-01-05 23:00:00, None, None, 26.68, 11.93, 253.5, None, None, None, None, None, None, 296.7
None, -6.464, None, None, 2012-01-06 00:00:00, None, None, 20.39, 14.89, 257.2, None, None, None, None, None, None, None
None, -6.591, None, None, 2012-01-06 01:00:00, None, None, 20.04, 13.52, 258.7, None, None, None, None, None, None, None
None, -6.552, None, None, 2012-01-06 02:00:00, None, None, 17.42, 14.83, 257.1, None, None, None, None, None, None, None
None, -6.787, None, None, 2012-01-06 03:00:00, None, None, 14.31, 12.03, 263.6, None, None, None, None, None, None, None
None, -7.54, None, None, 2012-01-06 04:00:00, None, None, 15.2, 8.36, 272.8, None, None, None, None, None, None, None
None, -8.27, None, None, 2012-01-06 05:00:00, None, None, 39.61, 1.507, 359.6, None, None, None, None, None, None, None
None, -7.96, None, None, 2012-01-06 06:00:00, None, None, 14.65, 4.345, 32.25, None, None, None, None, None, None, None
None, -7.37, None, None, 2012-01-06 07:00:00, None, None, 13.37, 7.76, 25.68, None, None, None, None, None, None, None
None, -7.27, None, None, 2012-01-06 08:00:00, None, None, 14.61, 10.0, 21.38, None, None, None, None, None, None, None
None, -7.15, None, None, 2012-01-06 09:00:00, None, None, 12.97, 12.94, 27.69, None, None, None, None, None, None, None
None, -6.904, None, None, 2012-01-06 10:00:00, None, None, 11.28, 13.43, 29.54, None, None, None, None, None, None, None
None, -6.62, None, None, 2012-01-06 11:00:00, None, None, 11.04, 16.35, 27.3, None, None, None, None, None, None, None
None, -6.61, None, None, 2012-01-06 12:00:00, None, None, 12.82, 15.12, 32.59, None, None, None, None, None, None, None
None, -6.464, None, None, 2012-01-06 13:00:00, None, None, 18.32, 14.03, 46.57, None, None, None, None, None, None, None
None, -6.337, None, None, 2012-01-06 14:00:00, None, None, 12.97, 14.5, 33.03, None, None, None, None, None, None, 297.2
None, -6.474, None, None, 2012-01-06 15:00:00, None, None, 11.85, 16.25, 35.79, None, None, None, None, None, None, 299.0
None, -6.65, None, None, 2012-01-06 16:00:00, None, None, 10.13, 17.07, 33.58, None, None, None, None, None, None, None
None, -6.63, None, None, 2012-01-06 17:00:00, None, None, 10.65, 16.62, 31.35, None, None, None, None, None, None, None
None, -6.611, None, None, 2012-01-06 18:00:00, None, None, 11.05, 15.59, 28.24, None, None, None, None, None, None, None
None, -6.464, None, None, 2012-01-06 19:00:00, None, None, 12.54, 13.25, 28.69, None, None, None, None, None, None, None
None, -6.385, None, None, 2012-01-06 20:00:00, None, None, 11.89, 11.71, 30.7, None, None, None, None, None, None, None
None, -6.288, None, None, 2012-01-06 21:00:00, None, None, 11.84, 10.42, 38.98, None, None, None, None, None, None, None
None, -6.132, None, None, 2012-01-06 22:00:00, None, None, 13.23, 8.26, 33.97, None, None, None, None, None, None, None
None, -5.976, None, None, 2012-01-06 23:00:00, None, None, 13.38, 7.24, 29.43, None, None, None, None, None, None, None
None, -5.869, None, None, 2012-01-07 00:00:00, None, None, 13.05, 7.3, 24.51, None, None, None, None, None, None, None
None, -5.733, None, None, 2012-01-07 01:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, -5.656, None, None, 2012-01-07 02:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, -5.452, None, None, 2012-01-07 03:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, -5.452, None, None, 2012-01-07 04:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, -5.317, None, None, 2012-01-07 05:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, -5.259, None, None, 2012-01-07 06:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, -5.181, None, None, 2012-01-07 07:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, -5.153, None, None, 2012-01-07 08:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, -4.104, None, None, 2012-01-07 09:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, -4.594, None, None, 2012-01-07 10:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, -4.353, None, None, 2012-01-07 11:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, -4.113, None, None, 2012-01-07 12:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, -3.835, None, None, 2012-01-07 13:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, -3.883, None, None, 2012-01-07 14:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, -3.625, None, None, 2012-01-07 15:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, -3.491, None, None, 2012-01-07 16:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, -3.357, None, None, 2012-01-07 17:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, -3.243, None, None, 2012-01-07 18:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, -3.234, None, None, 2012-01-07 19:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, -3.129, None, None, 2012-01-07 20:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, -3.1, None, None, 2012-01-07 21:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, -2.986, None, None, 2012-01-07 22:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, -2.862, None, None, 2012-01-07 23:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, -2.814, None, None, 2012-01-08 00:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, -2.747, None, None, 2012-01-08 01:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, -2.433, None, None, 2012-01-08 02:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, -1.721, None, None, 2012-01-08 03:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, -1.815, None, None, 2012-01-08 04:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, -1.958, None, None, 2012-01-08 05:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, -1.711, None, None, 2012-01-08 06:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, -2.006, None, None, 2012-01-08 07:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, -1.873, None, None, 2012-01-08 08:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, -1.958, None, None, 2012-01-08 09:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, -1.949, None, None, 2012-01-08 10:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, -1.54, None, None, 2012-01-08 11:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, -1.483, None, None, 2012-01-08 12:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, -1.142, None, None, 2012-01-08 13:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, -1.597, None, None, 2012-01-08 14:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, -1.654, None, None, 2012-01-08 15:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, -1.967, None, None, 2012-01-08 16:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, -2.253, None, None, 2012-01-08 17:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, -2.31, None, None, 2012-01-08 18:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, -2.253, None, None, 2012-01-08 19:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, -2.31, None, None, 2012-01-08 20:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, -2.443, None, None, 2012-01-08 21:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, -2.595, None, None, 2012-01-08 22:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, -2.519, None, None, 2012-01-08 23:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, -2.576, None, None, 2012-01-09 00:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, -2.538, None, None, 2012-01-09 01:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, -2.614, None, None, 2012-01-09 02:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, -2.719, None, None, 2012-01-09 03:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, -2.948, None, None, 2012-01-09 04:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, -3.005, None, None, 2012-01-09 05:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, -3.836, None, None, 2012-01-09 06:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, -3.922, None, None, 2012-01-09 07:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, -4.296, None, None, 2012-01-09 08:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, -4.018, None, None, 2012-01-09 09:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, -4.152, None, None, 2012-01-09 10:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, -4.43, None, None, 2012-01-09 11:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, -5.095, None, None, 2012-01-09 12:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, -5.937, None, None, 2012-01-09 13:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, -6.709, None, None, 2012-01-09 14:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, -7.47, None, None, 2012-01-09 15:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, -7.89, None, None, 2012-01-09 16:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, -8.42, None, None, 2012-01-09 17:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, -8.68, None, None, 2012-01-09 18:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, -8.68, None, None, 2012-01-09 19:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, -8.7, None, None, 2012-01-09 20:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, -8.51, None, None, 2012-01-09 21:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, -8.57, None, None, 2012-01-09 22:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, -8.67, None, None, 2012-01-09 23:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, -8.88, None, None, 2012-01-10 00:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, -8.96, None, None, 2012-01-10 01:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, -9.23, None, None, 2012-01-10 02:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, -9.5, None, None, 2012-01-10 03:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, -10.08, None, None, 2012-01-10 04:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, -10.45, None, None, 2012-01-10 05:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, -10.34, None, None, 2012-01-10 06:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, -10.35, None, None, 2012-01-10 07:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, -10.54, None, None, 2012-01-10 08:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, -10.58, None, None, 2012-01-10 09:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, -9.76, None, None, 2012-01-10 10:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, -8.71, None, None, 2012-01-10 11:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, -8.23, None, None, 2012-01-10 12:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, -8.88, None, None, 2012-01-10 13:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, -9.18, None, None, 2012-01-10 14:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, -9.48, None, None, 2012-01-10 15:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, -10.51, None, None, 2012-01-10 16:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, -11.63, None, None, 2012-01-10 17:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, -12.16, None, None, 2012-01-10 18:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, -11.96, None, None, 2012-01-10 19:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, -11.65, None, None, 2012-01-10 20:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, -11.29, None, None, 2012-01-10 21:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, -11.02, None, None, 2012-01-10 22:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, -11.26, None, None, 2012-01-10 23:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, -11.1, None, None, 2012-01-11 00:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, -10.94, None, None, 2012-01-11 01:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, -11.05, None, None, 2012-01-11 02:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, -11.02, None, None, 2012-01-11 03:00:00, None, None, None, None, None, None, None, None, None, None, None, None
