station_observations
CURRENT_AIR_TEMPERATURE2, CURRENT_AIR_TEMPERATURE1, RELATIVE_HUMIDITY1, STANDARD_SNOW, time, MINIMUM_AIR_TEMPERATURE, ACTUAL_WIND_SPEED, WIND_DIRECTION_STD_DEVIATION1, MEASURED_WIND_SPEED1, MEASURED_WIND_DIRECTION1, DEW_POINT, ACTUAL_WIND_DIRECTION, MAXIMUM_AIR_TEMPERATURE, PRECIPITATION_NEW, MAXIMUM_MEASURED_WIND_SPEED1, HEIGHT_OF_SNOW
None, 6.751, None, None, 2012-04-23 02:00:00, None, None, 8.17, 0.015, 152.1, None, None, None, None, None, 129.2
None, 5.993, None, None, 2012-04-23 03:00:00, None, None, 0.015, 0.0, 45.64, None, None, None, None, None, 129.4
None, 5.544, None, None, 2012-04-23 04:00:00, None, None, 0.0, 0.0, 0.0, None, None, None, None, None, 129.4
None, 5.447, None, None, 2012-04-23 05:00:00, None, None, 4.719, 0.042, 182.9, None, None, None, None, None, 128.6
None, 5.305, None, None, 2012-04-23 06:00:00, None, None, 1.564, 0.011, 78.3, None, None, None, None, None, 129.0
None, 5.715, None, None, 2012-04-23 07:00:00, None, None, 0.002, 0.0, 164.2, None, None, None, None, None, 129.0
None, 9.21, None, None, 2012-04-23 08:00:00, None, None, 7.23, 0.001, 13.56, None, None, None, None, None, 128.0
None, 11.19, None, None, 2012-04-23 09:00:00, None, None, 49.91, 0.055, 140.7, None, None, None, None, None, 127.9
None, 12.41, None, None, 2012-04-23 10:00:00, None, None, 24.98, 0.068, 78.7, None, None, None, None, None, 128.0
None, 15.3, None, None, 2012-04-23 11:00:00, None, None, 23.0, 0.966, 167.4, None, None, None, None, None, 128.4
None, 17.55, None, None, 2012-04-23 12:00:00, None, None, 25.14, 4.686, 161.5, None, None, None, None, None, 126.1
None, 19.57, None, None, 2012-04-23 13:00:00, None, None, 27.22, 5.551, 160.0, None, None, None, None, None, 126.4
None, 20.64, None, None, 2012-04-23 14:00:00, None, None, 51.96, 2.007, 211.3, None, None, None, None, None, 125.4
None, 19.18, None, None, 2012-04-23 15:00:00, None, None, 50.96, 2.435, 242.1, None, None, None, None, None, 121.5
None, 17.57, None, None, 2012-04-23 16:00:00, None, None, 40.39, 5.488, 272.8, None, None, None, None, None, 123.7
None, 16.85, None, None, 2012-04-23 17:00:00, None, None, 33.06, 10.79, 272.0, None, None, None, None, None, 121.5
None, 17.52, None, None, 2012-04-23 18:00:00, None, None, 32.63, 3.816, 266.2, None, None, None, None, None, 120.9
None, 14.93, None, None, 2012-04-23 19:00:00, None, None, 23.36, 3.146, 272.4, None, None, None, None, None, 121.8
None, 12.26, None, None, 2012-04-23 20:00:00, None, None, 21.87, 2.862, 167.9, None, None, None, None, None, 121.1
None, 11.76, None, None, 2012-04-23 21:00:00, None, None, 14.89, 8.5, 174.2, None, None, None, None, None, 121.7
None, 9.88, None, None, 2012-04-23 22:00:00, None, None, 13.02, 2.474, 150.1, None, None, None, None, None, 120.5
None, 9.47, None, None, 2012-04-23 23:00:00, None, None, 18.18, 4.954, 149.7, None, None, None, None, None, 120.7
None, 8.76, None, None, 2012-04-24 00:00:00, None, None, 15.98, 4.028, 165.7, None, None, None, None, None, 120.5
None, 8.36, None, None, 2012-04-24 01:00:00, None, None, 19.56, 2.26, 159.6, None, None, None, None, None, 120.2
None, 8.23, None, None, 2012-04-24 02:00:00, None, None, 16.54, 8.31, 145.3, None, None, None, None, None, 119.3
None, 7.73, None, None, 2012-04-24 03:00:00, None, None, 14.83, 8.29, 140.5, None, None, None, None, None, 119.5
None, 7.38, None, None, 2012-04-24 04:00:00, None, None, 15.54, 8.17, 147.2, None, None, None, None, None, 118.5
None, 7.07, None, None, 2012-04-24 05:00:00, None, None, 17.25, 11.1, 143.2, None, None, None, None, None, 118.6
None, 6.798, None, None, 2012-04-24 06:00:00, None, None, 15.33, 11.35, 141.9, None, None, None, None, None, 117.7
None, 6.703, None, None, 2012-04-24 07:00:00, None, None, 17.02, 11.52, 141.6, None, None, None, None, None, 117.7
None, 6.528, None, None, 2012-04-24 08:00:00, None, None, 18.82, 12.28, 140.6, None, None, None, None, None, 117.0
None, 6.895, None, None, 2012-04-24 09:00:00, None, None, 18.03, 10.9, 145.2, None, None, None, None, None, 115.5
None, 6.721, None, None, 2012-04-24 10:00:00, None, None, 21.94, 10.58, 143.8, None, None, None, None, None, 117.5
None, 6.875, None, None, 2012-04-24 11:00:00, None, None, 24.74, 11.39, 146.0, None, None, None, None, None, 117.4
None, 7.03, None, None, 2012-04-24 12:00:00, None, None, 24.52, 11.35, 151.7, None, None, None, None, None, 116.6
None, 6.471, None, None, 2012-04-24 13:00:00, None, None, 22.03, 11.96, 158.3, None, None, None, None, None, 115.8
None, 6.634, None, None, 2012-04-24 14:00:00, None, None, 23.56, 11.38, 163.3, None, None, None, None, None, 115.5
None, 7.54, None, None, 2012-04-24 15:00:00, None, None, 23.58, 10.28, 158.2, None, None, None, None, None, 114.6
None, 8.31, None, None, 2012-04-24 16:00:00, None, None, 19.68, 7.99, 159.3, None, None, None, None, None, 114.0
None, 7.84, None, None, 2012-04-24 17:00:00, None, None, 20.27, 4.812, 165.2, None, None, None, None, None, 114.2
None, 5.834, None, None, 2012-04-24 18:00:00, None, None, 18.69, 3.676, 153.9, None, None, None, None, None, 112.5
None, 4.853, None, None, 2012-04-24 19:00:00, None, None, 17.3, 4.982, 162.5, None, None, None, None, None, 114.0
None, 4.521, None, None, 2012-04-24 20:00:00, None, None, 18.36, 8.24, 166.2, None, None, None, None, None, 113.9
None, 4.444, None, None, 2012-04-24 21:00:00, None, None, 16.38, 3.809, 167.9, None, None, None, None, None, 113.9
None, 4.378, None, None, 2012-04-24 22:00:00, None, None, 15.53, 2.834, 164.5, None, None, None, None, None, 113.8
None, 4.311, None, None, 2012-04-24 23:00:00, None, None, 18.39, 1.502, 159.8, None, None, None, None, None, 113.3
None, 4.389, None, None, 2012-04-25 00:00:00, None, None, 18.41, 2.782, 160.2, None, None, None, None, None, 112.7
None, 4.503, None, None, 2012-04-25 01:00:00, None, None, 17.48, 5.106, 147.6, None, None, None, None, None, 113.1
None, 4.424, None, None, 2012-04-25 02:00:00, None, None, 20.17, 5.507, 135.2, None, None, None, None, None, 112.8
None, 4.522, None, None, 2012-04-25 03:00:00, None, None, 24.83, 6.728, 134.3, None, None, None, None, None, 112.4
None, 4.625, None, None, 2012-04-25 04:00:00, None, None, 27.31, 6.52, 134.5, None, None, None, None, None, 112.2
None, 4.661, None, None, 2012-04-25 05:00:00, None, None, 23.04, 4.972, 133.7, None, None, None, None, None, 111.7
None, 4.863, None, None, 2012-04-25 06:00:00, None, None, 24.97, 6.697, 137.5, None, None, None, None, None, 110.9
None, 5.177, None, None, 2012-04-25 07:00:00, None, None, 25.22, 6.293, 134.4, None, None, None, None, None, 110.6
None, 5.35, None, None, 2012-04-25 08:00:00, None, None, 23.47, 6.142, 141.1, None, None, None, None, None, 108.3
None, 5.548, None, None, 2012-04-25 09:00:00, None, None, 21.67, 4.867, 142.5, None, None, None, None, None, 107.2
None, 6.143, None, None, 2012-04-25 10:00:00, None, None, 20.01, 8.48, 145.0, None, None, None, None, None, 111.4
None, 7.18, None, None, 2012-04-25 11:00:00, None, None, 22.41, 6.408, 146.9, None, None, None, None, None, 111.1
None, 7.74, None, None, 2012-04-25 12:00:00, None, None, 19.48, 6.007, 152.4, None, None, None, None, None, 110.1
None, 9.82, None, None, 2012-04-25 13:00:00, None, None, 8.84, 1.176, 148.3, None, None, None, None, None, 109.8
None, 10.4, None, None, 2012-04-25 14:00:00, None, None, 5.932, 0.058, 179.4, None, None, None, None, None, 109.4
None, 9.0, None, None, 2012-04-25 15:00:00, None, None, 5.596, 0.285, 168.9, None, None, None, None, None, 108.1
None, 9.12, None, None, 2012-04-25 16:00:00, None, None, 0.0, 0.0, 0.0, None, None, None, None, None, 109.8
None, 7.1, None, None, 2012-04-25 17:00:00, None, None, 18.52, 1.817, 39.8, None, None, None, None, None, 108.7
None, 6.834, None, None, 2012-04-25 18:00:00, None, None, 18.98, 2.136, 40.74, None, None, None, None, None, 109.1
None, 6.692, None, None, 2012-04-25 19:00:00, None, None, 0.0, 0.0, 0.0, None, None, None, None, None, 109.8
None, 6.26, None, None, 2012-04-25 20:00:00, None, None, 0.0, 0.0, 0.0, None, None, None, None, None, 108.3
None, 5.924, None, None, 2012-04-25 21:00:00, None, None, 0.235, 0.0, 67.04, None, None, None, None, None, 107.4
None, 5.56, None, None, 2012-04-25 22:00:00, None, None, 6.682, 0.463, 161.9, None, None, None, None, None, 109.2
None, 5.485, None, None, 2012-04-25 23:00:00, None, None, 11.19, 2.026, 156.7, None, None, None, None, None, 108.2
None, 5.14, None, None, 2012-04-26 00:00:00, None, None, 42.77, 0.321, 104.4, None, None, None, None, None, 108.5
None, 5.151, None, None, 2012-04-26 01:00:00, None, None, 6.109, 0.002, 171.9, None, None, None, None, None, 108.4
None, 5.284, None, None, 2012-04-26 02:00:00, None, None, 10.69, 4.197, 153.6, None, None, None, None, None, 107.2
None, 5.254, None, None, 2012-04-26 03:00:00, None, None, 9.47, 0.058, 146.3, None, None, None, None, None, 108.0
None, 5.408, None, None, 2012-04-26 04:00:00, None, None, 0.14, 0.004, 165.0, None, None, None, None, None, 105.6
None, 4.966, None, None, 2012-04-26 05:00:00, None, None, 1.389, 0.012, 187.6, None, None, None, None, None, 106.0
None, 4.71, None, None, 2012-04-26 06:00:00, None, None, 0.466, 0.046, 186.6, None, None, None, None, None, 105.8
None, 4.633, None, None, 2012-04-26 07:00:00, None, None, 10.66, 1.841, 168.1, None, None, None, None, None, 103.4
None, 4.225, None, None, 2012-04-26 08:00:00, None, None, 18.97, 2.988, 158.7, None, None, None, None, None, 105.1
None, 4.662, None, None, 2012-04-26 09:00:00, None, None, 15.61, 3.71, 145.8, None, None, None, None, None, 105.8
None, 4.68, None, None, 2012-04-26 10:00:00, None, None, 14.43, 2.999, 140.6, None, None, None, None, None, 106.3
None, 4.955, None, None, 2012-04-26 11:00:00, None, None, 13.56, 5.731, 148.6, None, None, None, None, None, 106.5
None, 4.918, None, None, 2012-04-26 12:00:00, None, None, 17.62, 6.32, 161.9, None, None, None, None, None, 105.6
None, 5.55, None, None, 2012-04-26 13:00:00, None, None, 17.83, 9.38, 164.4, None, None, None, None, None, 105.8
None, 6.068, None, None, 2012-04-26 14:00:00, None, None, 19.69, 9.24, 160.3, None, None, None, None, None, 104.9
None, 3.615, None, None, 2012-04-26 15:00:00, None, None, 26.17, 10.52, 159.6, None, None, None, None, None, 105.4
None, 3.12, None, None, 2012-04-26 16:00:00, None, None, 28.49, 15.05, 161.9, None, None, None, None, None, 105.8
None, 2.002, None, None, 2012-04-26 17:00:00, None, None, 27.88, 12.94, 150.6, None, None, None, None, None, 105.8
None, 1.71, None, None, 2012-04-26 18:00:00, None, None, 26.85, 10.4, 145.9, None, None, None, None, None, 105.7
None, 1.276, None, None, 2012-04-26 19:00:00, None, None, 20.57, 7.49, 128.2, None, None, None, None, None, 105.8
None, 0.641, None, None, 2012-04-26 20:00:00, None, None, 15.59, 9.3, 138.3, None, None, None, None, None, 105.9
None, 0.225, None, None, 2012-04-26 21:00:00, None, None, 16.92, 10.9, 148.8, None, None, None, None, None, 105.9
None, 0.092, None, None, 2012-04-26 22:00:00, None, None, 17.41, 11.21, 143.1, None, None, None, None, None, 106.0
None, 0.215, None, None, 2012-04-26 23:00:00, None, None, 17.06, 9.54, 148.2, None, None, None, None, None, 106.0
None, 0.281, None, None, 2012-04-27 00:00:00, None, None, 13.95, 8.57, 147.3, None, None, None, None, None, 106.0
None, 0.377, None, None, 2012-04-27 01:00:00, None, None, 22.57, 5.992, 158.4, None, None, None, None, None, 105.5
None, 0.451, None, None, 2012-04-27 02:00:00, None, None, 19.03, 7.75, 159.4, None, None, None, None, None, 105.8
None, 0.273, None, None, 2012-04-27 03:00:00, None, None, 18.27, 8.33, 155.3, None, None, None, None, None, 105.9
None, 0.291, None, None, 2012-04-27 04:00:00, None, None, 21.31, 10.21, 152.6, None, None, None, None, None, 105.7
None, -0.115, None, None, 2012-04-27 05:00:00, None, None, 21.59, 10.79, 160.3, None, None, None, None, None, 105.7
None, 0.009, None, None, 2012-04-27 06:00:00, None, None, 23.44, 9.28, 150.7, None, None, None, None, None, 105.4
None, 0.103, None, None, 2012-04-27 07:00:00, None, None, 21.43, 9.8, 149.8, None, None, None, None, None, 105.4
None, 0.225, None, None, 2012-04-27 08:00:00, None, None, 27.05, 9.23, 149.9, None, None, None, None, None, 105.7
None, 1.51, None, None, 2012-04-27 09:00:00, None, None, 26.52, 7.53, 143.5, None, None, None, None, None, 105.9
None, 2.92, None, None, 2012-04-27 10:00:00, None, None, 25.04, 7.25, 144.3, None, None, None, None, None, 105.7
None, 3.975, None, None, 2012-04-27 11:00:00, None, None, 23.15, 7.87, 147.3, None, None, None, None, None, 106.0
None, 4.185, None, None, 2012-04-27 12:00:00, None, None, 20.66, 5.937, 149.1, None, None, None, None, None, 104.5
None, 5.195, None, None, 2012-04-27 13:00:00, None, None, 25.7, 6.087, 162.5, None, None, None, None, None, 103.7
None, 6.333, None, None, 2012-04-27 14:00:00, None, None, 23.35, 4.189, 180.3, None, None, None, None, None, 102.1
None, 5.623, None, None, 2012-04-27 15:00:00, None, None, 27.49, 2.166, 196.2, None, None, None, None, None, 103.2
None, 6.803, None, None, 2012-04-27 16:00:00, None, None, 33.53, 8.94, 260.2, None, None, None, None, None, 99.9
None, 7.92, None, None, 2012-04-27 17:00:00, None, None, 46.86, 5.071, 255.9, None, None, None, None, None, 101.1
None, 4.383, None, None, 2012-04-27 18:00:00, None, None, 49.7, 5.434, 243.0, None, None, None, None, None, 101.9
None, 3.223, None, None, 2012-04-27 19:00:00, None, None, 31.96, 1.634, 206.9, None, None, None, None, None, 101.1
None, 2.325, None, None, 2012-04-27 20:00:00, None, None, 20.07, 3.643, 169.1, None, None, None, None, None, 101.5
None, 1.313, None, None, 2012-04-27 21:00:00, None, None, 11.54, 3.281, 153.8, None, None, None, None, None, 101.0
None, 1.363, None, None, 2012-04-27 22:00:00, None, None, 7.1, 3.369, 148.9, None, None, None, None, None, 100.9
None, 1.484, None, None, 2012-04-27 23:00:00, None, None, 12.79, 6.592, 140.6, None, None, None, None, None, 100.6
None, 1.342, None, None, 2012-04-28 00:00:00, None, None, 12.29, 7.47, 145.6, None, None, None, None, None, 100.9
None, 1.361, None, None, 2012-04-28 01:00:00, None, None, 12.24, 6.152, 147.7, None, None, None, None, None, 101.3
None, 0.944, None, None, 2012-04-28 02:00:00, None, None, 14.16, 6.932, 147.7, None, None, None, None, None, 101.6
None, 1.275, None, None, 2012-04-28 03:00:00, None, None, 10.97, 7.15, 146.7, None, None, None, None, None, 101.5
None, 1.397, None, None, 2012-04-28 04:00:00, None, None, 9.34, 7.07, 145.3, None, None, None, None, None, 102.0
None, 1.398, None, None, 2012-04-28 05:00:00, None, None, 14.31, 7.37, 147.6, None, None, None, None, None, 102.0
None, 1.435, None, None, 2012-04-28 06:00:00, None, None, 11.34, 8.56, 145.7, None, None, None, None, None, 102.3
None, 1.294, None, None, 2012-04-28 07:00:00, None, None, 17.74, 8.46, 147.2, None, None, None, None, None, 102.0
None, 1.397, None, None, 2012-04-28 08:00:00, None, None, 20.38, 9.79, 142.1, None, None, None, None, None, 102.1
None, 3.168, None, None, 2012-04-28 09:00:00, None, None, 18.73, 9.54, 145.4, None, None, None, None, None, 102.0
None, 5.375, None, None, 2012-04-28 10:00:00, None, None, 21.22, 8.09, 148.3, None, None, None, None, None, 101.3
None, 7.36, None, None, 2012-04-28 11:00:00, None, None, 23.71, 7.46, 152.0, None, None, None, None, None, 100.5
None, 8.56, None, None, 2012-04-28 12:00:00, None, None, 25.14, 7.88, 154.3, None, None, None, None, None, 99.7
None, 11.84, None, None, 2012-04-28 13:00:00, None, None, 34.38, 5.743, 169.2, None, None, None, None, None, 98.4
None, 9.7, None, None, 2012-04-28 14:00:00, None, None, 29.38, 5.249, 181.6, None, None, None, None, None, 98.4
None, 12.5, None, None, 2012-04-28 15:00:00, None, None, 32.47, 5.433, 177.8, None, None, None, None, None, 96.5
None, 9.71, None, None, 2012-04-28 16:00:00, None, None, 28.44, 6.435, 185.7, None, None, None, None, None, 96.2
None, 8.0, None, None, 2012-04-28 17:00:00, None, None, 26.81, 2.327, 203.3, None, None, None, None, None, 97.1
None, 7.33, None, None, 2012-04-28 18:00:00, None, None, 24.05, 4.524, 171.3, None, None, None, None, None, 96.2
None, 7.3, None, None, 2012-04-28 19:00:00, None, None, 20.68, 7.58, 169.8, None, None, None, None, None, 96.0
None, 5.559, None, None, 2012-04-28 20:00:00, None, None, 19.66, 6.415, 170.1, None, None, None, None, None, 96.5
None, 4.816, None, None, 2012-04-28 21:00:00, None, None, 19.9, 4.919, 141.1, None, None, None, None, None, 96.8
None, 4.489, None, None, 2012-04-28 22:00:00, None, None, 19.01, 8.04, 144.0, None, None, None, None, None, 97.0
None, 4.251, None, None, 2012-04-28 23:00:00, None, None, 13.37, 7.9, 148.4, None, None, None, None, None, 96.9
None, 3.874, None, None, 2012-04-29 00:00:00, None, None, 16.68, 9.54, 156.9, None, None, None, None, None, 97.0
None, 3.777, None, None, 2012-04-29 01:00:00, None, None, 16.12, 8.79, 152.0, None, None, None, None, None, 97.0
None, 3.671, None, None, 2012-04-29 02:00:00, None, None, 16.67, 8.46, 155.4, None, None, None, None, None, 96.8
None, 3.597, None, None, 2012-04-29 03:00:00, None, None, 20.57, 7.74, 165.3, None, None, None, None, None, 96.8
None, 3.245, None, None, 2012-04-29 04:00:00, None, None, 15.11, 6.537, 148.9, None, None, None, None, None, 96.6
None, 2.942, None, None, 2012-04-29 05:00:00, None, None, 10.39, 1.362, 151.0, None, None, None, None, None, 96.8
None, 3.835, None, None, 2012-04-29 06:00:00, None, None, 15.48, 1.536, 142.7, None, None, None, None, None, 96.0
None, 3.985, None, None, 2012-04-29 07:00:00, None, None, 17.31, 1.014, 155.6, None, None, None, None, None, 95.3
None, 4.423, None, None, 2012-04-29 08:00:00, None, None, 14.54, 1.333, 149.2, None, None, None, None, None, 96.3
None, 6.182, None, None, 2012-04-29 09:00:00, None, None, 14.75, 0.65, 180.6, None, None, None, None, None, 96.6
None, 7.96, None, None, 2012-04-29 10:00:00, None, None, 12.21, 0.522, 178.7, None, None, None, None, None, 95.6
None, 9.95, None, None, 2012-04-29 11:00:00, None, None, 22.39, 0.953, 171.6, None, None, None, None, None, 94.7
None, 10.44, None, None, 2012-04-29 12:00:00, None, None, 26.31, 4.317, 164.8, None, None, None, None, None, 94.1
None, 12.3, None, None, 2012-04-29 13:00:00, None, None, 32.11, 3.228, 160.0, None, None, None, None, None, 92.8
None, 13.15, None, None, 2012-04-29 14:00:00, None, None, 38.12, 3.504, 193.2, None, None, None, None, None, 91.4
None, 13.08, None, None, 2012-04-29 15:00:00, None, None, 36.48, 3.284, 223.5, None, None, None, None, None, 90.6
None, 10.82, None, None, 2012-04-29 16:00:00, None, None, 35.99, 3.333, 250.1, None, None, None, None, None, 92.8
None, 11.68, None, None, 2012-04-29 17:00:00, None, None, 39.68, 1.712, 228.5, None, None, None, None, None, 89.1
None, 9.02, None, None, 2012-04-29 18:00:00, None, None, 21.12, 3.876, 182.4, None, None, None, None, None, 90.9
None, 6.996, None, None, 2012-04-29 19:00:00, None, None, 19.27, 6.526, 169.5, None, None, None, None, None, 91.2
None, 5.713, None, None, 2012-04-29 20:00:00, None, None, 16.51, 3.845, 147.8, None, None, None, None, None, 90.3
None, 5.301, None, None, 2012-04-29 21:00:00, None, None, 15.91, 5.824, 148.2, None, None, None, None, None, 91.2
None, 4.91, None, None, 2012-04-29 22:00:00, None, None, 11.68, 6.869, 143.6, None, None, None, None, None, 91.0
None, 4.528, None, None, 2012-04-29 23:00:00, None, None, 13.73, 7.73, 145.6, None, None, None, None, None, 89.7
None, 4.034, None, None, 2012-04-30 00:00:00, None, None, 15.74, 3.682, 152.8, None, None, None, None, None, 90.6
None, 3.863, None, None, 2012-04-30 01:00:00, None, None, 12.65, 2.72, 144.8, None, None, None, None, None, 89.7
None, 3.891, None, None, 2012-04-30 02:00:00, None, None, 13.22, 2.319, 173.9, None, None, None, None, None, 89.6
None, 3.501, None, None, 2012-04-30 03:00:00, None, None, 15.22, 2.164, 148.5, None, None, None, None, None, 89.2
None, 3.056, None, None, 2012-04-30 04:00:00, None, None, 14.55, 2.179, 163.3, None, None, None, None, None, 89.8
None, 2.666, None, None, 2012-04-30 05:00:00, None, None, 11.8, 1.349, 153.5, None, None, None, None, None, 89.8
None, 2.551, None, None, 2012-04-30 06:00:00, None, None, 12.39, 2.779, 148.3, None, None, None, None, None, 88.1
None, 2.601, None, None, 2012-04-30 07:00:00, None, None, 13.44, 5.199, 146.9, None, None, None, None, None, 89.1
None, 2.61, None, None, 2012-04-30 08:00:00, None, None, 17.1, 5.764, 142.8, None, None, None, None, None, 89.4
None, 3.206, None, None, 2012-04-30 09:00:00, None, None, 18.63, 5.424, 146.0, None, None, None, None, None, 88.5
None, 4.339, None, None, 2012-04-30 10:00:00, None, None, 24.6, 5.154, 157.6, None, None, None, None, None, 87.5
None, 6.393, None, None, 2012-04-30 11:00:00, None, None, 26.96, 5.377, 164.4, None, None, None, None, None, 87.9
None, 6.766, None, None, 2012-04-30 12:00:00, None, None, 26.28, 5.529, 163.2, None, None, None, None, None, 87.8
None, 6.218, None, None, 2012-04-30 13:00:00, None, None, 29.66, 7.5, 152.9, None, None, None, None, None, 85.8
None, 6.67, None, None, 2012-04-30 14:00:00, None, None, 30.76, 9.63, 149.8, None, None, None, None, None, 84.7
None, 5.241, None, None, 2012-04-30 15:00:00, None, None, 26.35, 10.17, 147.9, None, None, None, None, None, 85.6
None, 9.43, None, None, 2012-04-30 16:00:00, None, None, 38.2, 8.11, 202.7, None, None, None, None, None, 85.2
None, 8.23, None, None, 2012-04-30 17:00:00, None, None, 38.75, 7.18, 206.2, None, None, None, None, None, 83.7
None, 4.058, None, None, 2012-04-30 18:00:00, None, None, 25.2, 9.85, 154.9, None, None, None, None, None, 84.3
None, 2.57, None, None, 2012-04-30 19:00:00, None, None, 27.52, 11.23, 150.5, None, None, None, None, None, 83.7
None, 1.975, None, None, 2012-04-30 20:00:00, None, None, 30.56, 14.17, 158.2, None, None, None, None, None, 84.1
None, 1.491, None, None, 2012-04-30 21:00:00, None, None, 28.32, 13.04, 153.3, None, None, None, None, None, 84.8
None, 1.474, None, None, 2012-04-30 22:00:00, None, None, 22.89, 9.43, 137.2, None, None, None, None, None, 84.8
None, 1.38, None, None, 2012-04-30 23:00:00, None, None, 25.83, 11.55, 150.0, None, None, None, None, None, 84.8
None, 1.191, None, None, 2012-05-01 00:00:00, None, None, 28.84, 11.42, 150.9, None, None, None, None, None, 84.5
None, 0.936, None, None, 2012-05-01 01:00:00, None, None, 27.55, 10.79, 150.9, None, None, None, None, None, 84.2
None, 0.708, None, None, 2012-05-01 02:00:00, None, None, 26.83, 10.38, 146.3, None, None, None, None, None, 84.2
None, 0.613, None, None, 2012-05-01 03:00:00, None, None, 23.09, 9.61, 140.1, None, None, None, None, None, 83.9
None, 0.517, None, None, 2012-05-01 04:00:00, None, None, 21.45, 9.49, 139.8, None, None, None, None, None, 83.9
None, 0.414, None, None, 2012-05-01 05:00:00, None, None, 21.25, 8.76, 139.4, None, None, None, None, None, 83.6
None, 0.207, None, None, 2012-05-01 06:00:00, None, None, 26.97, 11.85, 148.9, None, None, None, None, None, 83.7
None, 0.272, None, None, 2012-05-01 07:00:00, None, None, 22.72, 11.31, 146.7, None, None, None, None, None, 83.8
None, 0.565, None, None, 2012-05-01 08:00:00, None, None, 24.91, 11.08, 149.2, None, None, None, None, None, 83.8
None, 1.227, None, None, 2012-05-01 09:00:00, None, None, 23.81, 8.99, 145.7, None, None, None, None, None, 83.8
None, 1.699, None, None, 2012-05-01 10:00:00, None, None, 23.35, 7.57, 145.1, None, None, None, None, None, 83.0
None, 2.751, None, None, 2012-05-01 11:00:00, None, None, 27.36, 9.41, 148.5, None, None, None, None, None, 82.4
None, 4.43, None, None, 2012-05-01 12:00:00, None, None, 28.08, 8.74, 155.2, None, None, None, None, None, 82.3
None, 5.118, None, None, 2012-05-01 13:00:00, None, None, 30.46, 8.09, 180.4, None, None, None, None, None, 80.8
None, 5.385, None, None, 2012-05-01 14:00:00, None, None, 32.79, 4.871, 194.5, None, None, None, None, None, 80.2
None, 6.487, None, None, 2012-05-01 15:00:00, None, None, 30.83, 4.504, 187.9, None, None, None, None, None, 80.1
None, 8.4, None, None, 2012-05-01 16:00:00, None, None, 38.08, 3.54, 197.4, None, None, None, None, None, 79.4
None, 5.87, None, None, 2012-05-01 17:00:00, None, None, 27.75, 5.431, 188.3, None, None, None, None, None, 78.3
None, 5.068, None, None, 2012-05-01 18:00:00, None, None, 28.37, 1.394, 190.8, None, None, None, None, None, 79.8
None, 3.642, None, None, 2012-05-01 19:00:00, None, None, 18.52, 2.922, 186.5, None, None, None, None, None, 79.5
None, 1.926, None, None, 2012-05-01 20:00:00, None, None, 17.95, 6.772, 176.8, None, None, None, None, None, 79.8
None, 0.896, None, None, 2012-05-01 21:00:00, None, None, 16.28, 6.184, 155.7, None, None, None, None, None, 80.1
None, 0.356, None, None, 2012-05-01 22:00:00, None, None, 11.09, 7.56, 152.9, None, None, None, None, None, 80.2
None, 0.65, None, None, 2012-05-01 23:00:00, None, None, 11.73, 7.5, 150.7, None, None, None, None, None, 79.9
None, 0.121, None, None, 2012-05-02 00:00:00, None, None, 15.05, 8.92, 147.6, None, None, None, None, None, 80.0
None, -0.219, None, None, 2012-05-02 01:00:00, None, None, 13.78, 8.63, 151.0, None, None, None, None, None, 80.0
None, -0.162, None, None, 2012-05-02 02:00:00, None, None, 14.14, 7.14, 147.0, None, None, None, None, None, 79.9
None, -0.303, None, None, 2012-05-02 03:00:00, None, None, 15.13, 7.26, 151.3, None, None, None, None, None, 79.8
None, -0.389, None, None, 2012-05-02 04:00:00, None, None, 16.78, 7.08, 151.6, None, None, None, None, None, 79.6
None, -0.494, None, None, 2012-05-02 05:00:00, None, None, 15.21, 8.94, 145.4, None, None, None, None, None, 79.6
None, -0.617, None, None, 2012-05-02 06:00:00, None, None, 18.48, 7.83, 149.4, None, None, None, None, None, 79.5
None, -0.465, None, None, 2012-05-02 07:00:00, None, None, 19.38, 7.4, 146.2, None, None, None, None, None, 79.3
None, 0.017, None, None, 2012-05-02 08:00:00, None, None, 20.93, 8.02, 151.3, None, None, None, None, None, 79.1
None, 1.453, None, None, 2012-05-02 09:00:00, None, None, 21.46, 8.16, 145.8, None, None, None, None, None, 78.8
None, 4.033, None, None, 2012-05-02 10:00:00, None, None, 20.98, 7.54, 141.0, None, None, None, None, None, 78.5
None, 3.983, None, None, 2012-05-02 11:00:00, None, None, 25.48, 6.876, 149.2, None, None, None, None, None, 78.2
None, 7.66, None, None, 2012-05-02 12:00:00, None, None, 27.17, 5.843, 142.9, None, None, None, None, None, 77.2
None, 8.62, None, None, 2012-05-02 13:00:00, None, None, 31.91, 5.474, 150.1, None, None, None, None, None, 77.9
None, 8.11, None, None, 2012-05-02 14:00:00, None, None, 36.08, 5.28, 163.3, None, None, None, None, None, 76.9
None, 8.7, None, None, 2012-05-02 15:00:00, None, None, 33.58, 4.438, 165.2, None, None, None, None, None, 74.3
None, 7.15, None, None, 2012-05-02 16:00:00, None, None, 26.15, 6.721, 161.2, None, None, None, None, None, 74.5
None, 8.48, None, None, 2012-05-02 17:00:00, None, None, 37.25, 4.248, 236.4, None, None, None, None, None, 74.0
