station_observations
pcpn_amt_pst24hrs, CURRENT_AIR_TEMPERATURE1, RELATIVE_HUMIDITY1, STANDARD_SNOW, PRECIPITATION_NEW, MINIMUM_AIR_TEMPERATURE, snwfl_amt_pst1hr, dwpt_temp, air_temp, min_air_temp_snc_last_reset, mslp, pcpn_amt_pst1hr, DEW_POINT, ATMOSPHERIC_PRESSURE, max_air_temp_snc_last_reset, rel_hum, MAXIMUM_AIR_TEMPERATURE, time, snw_dpth, HEIGHT_OF_SNOW, stn_pres
None, -8.37, 94.3, None, None, None, None, None, None, None, None, None, -9.0, None, None, None, None, 2012-01-03 04:00:00, None, 50.88, None
None, -8.85, 95.0, None, None, None, None, None, None, None, None, None, -9.0, None, None, None, None, 2012-01-03 05:00:00, None, 50.85, None
None, -9.52, 94.4, None, None, None, None, None, None, None, None, None, -10.0, None, None, None, None, 2012-01-03 06:00:00, None, 50.73, None
None, -9.52, 95.0, None, None, None, None, None, None, None, None, None, -10.0, None, None, None, None, 2012-01-03 07:00:00, None, 50.69, None
None, -9.61, 94.9, None, None, None, None, None, None, None, None, None, -10.0, None, None, None, None, 2012-01-03 08:00:00, None, 50.94, None
None, -8.0, 95.3, None, None, None, None, None, None, None, None, None, -9.0, None, None, None, None, 2012-01-03 09:00:00, None, 50.91, None
None, -6.298, 90.5, None, None, None, None, None, None, None, None, None, -7.0, None, None, None, None, 2012-01-03 10:00:00, None, 50.75, None
None, -2.924, 78.3, None, None, None, None, None, None, None, None, None, -6.0, None, None, None, None, 2012-01-03 11:00:00, None, 50.69, None
None, -1.498, 77.0, None, None, None, None, None, None, None, None, None, -5.0, None, None, None, None, 2012-01-03 12:00:00, None, 50.71, None
None, -0.945, 78.2, None, None, None, None, None, None, None, None, None, -4.0, None, None, None, None, 2012-01-03 13:00:00, None, 50.62, None
None, -0.81, 82.9, None, None, None, None, None, None, None, None, None, -3.0, None, None, None, None, 2012-01-03 14:00:00, None, 50.54, None
None, -0.803, 80.7, None, None, None, None, None, None, None, None, None, -3.0, None, None, None, None, 2012-01-03 15:00:00, None, 50.23, None
None, -1.685, 92.8, None, None, None, None, None, None, None, None, None, -3.0, None, None, None, None, 2012-01-03 16:00:00, None, 49.81, None
None, -2.014, 97.0, None, None, None, None, None, None, None, None, None, -2.0, None, None, None, None, 2012-01-03 17:00:00, None, 50.14, None
None, -2.21, 99.4, None, None, None, None, None, None, None, None, None, -2.0, None, None, None, None, 2012-01-03 18:00:00, None, 51.0, None
None, -2.143, 100.7, None, None, None, None, None, None, None, None, None, -2.0, None, None, None, None, 2012-01-03 19:00:00, None, 51.0, None
None, -2.199, 101.0, None, None, None, None, None, None, None, None, None, -2.0, None, None, None, None, 2012-01-03 20:00:00, None, 51.32, None
None, -2.178, 101.3, None, None, None, None, None, None, None, None, None, -2.0, None, None, None, None, 2012-01-03 21:00:00, None, 51.64, None
None, -1.898, 101.2, None, None, None, None, None, None, None, None, None, -2.0, None, None, None, None, 2012-01-03 22:00:00, None, 51.74, None
None, -1.988, 101.2, None, None, None, None, None, None, None, None, None, -2.0, None, None, None, None, 2012-01-03 23:00:00, None, 51.71, None
None, -2.199, 101.4, None, None, None, None, None, None, None, None, None, -2.0, None, None, None, None, 2012-01-04 00:00:00, None, 51.54, None
None, -2.382, 101.6, None, None, None, None, None, None, None, None, None, -2.0, None, None, None, None, 2012-01-04 01:00:00, None, 51.54, None
None, -2.256, 101.8, None, None, None, None, None, None, None, None, None, -2.0, None, None, None, None, 2012-01-04 02:00:00, None, 52.13, None
None, -2.135, 101.8, None, None, None, None, None, None, None, None, None, -2.0, None, None, None, None, 2012-01-04 03:00:00, None, 51.86, None
None, -2.488, 102.0, None, None, None, None, None, None, None, None, None, -2.0, None, None, None, None, 2012-01-04 04:00:00, None, 51.73, None
None, -2.826, 101.9, None, None, None, None, None, None, None, None, None, -3.0, None, None, None, None, 2012-01-04 05:00:00, None, 51.79, None
None, -2.892, 102.1, None, None, None, None, None, None, None, None, None, -3.0, None, None, None, None, 2012-01-04 06:00:00, None, 51.79, None
None, -3.189, 101.9, None, None, None, None, None, None, None, None, None, -3.0, None, None, None, None, 2012-01-04 07:00:00, None, 51.79, None
None, -3.499, 101.8, None, None, None, None, None, None, None, None, None, -3.0, None, None, None, None, 2012-01-04 08:00:00, None, 51.71, None
None, -2.553, 101.5, None, None, None, None, None, None, None, None, None, -3.0, None, None, None, None, 2012-01-04 09:00:00, None, 51.68, None
None, -1.852, 99.7, None, None, None, None, None, None, None, None, None, -2.0, None, None, None, None, 2012-01-04 10:00:00, None, 51.68, None
None, -0.894, 97.2, None, None, None, None, None, None, None, None, None, -1.0, None, None, None, None, 2012-01-04 11:00:00, None, 51.74, None
None, -0.462, 97.6, None, None, None, None, None, None, None, None, None, -1.0, None, None, None, None, 2012-01-04 12:00:00, None, 51.85, None
None, 0.199, 98.5, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-04 13:00:00, None, 51.65, None
None, 1.916, 99.7, None, None, None, None, None, None, None, None, None, 2.0, None, None, None, None, 2012-01-04 14:00:00, None, 51.15, None
None, 1.927, 101.2, None, None, None, None, None, None, None, None, None, 2.0, None, None, None, None, 2012-01-04 15:00:00, None, 51.15, None
None, 1.779, 101.1, None, None, None, None, None, None, None, None, None, 2.0, None, None, None, None, 2012-01-04 16:00:00, None, 51.0, None
None, 1.533, 101.6, None, None, None, None, None, None, None, None, None, 2.0, None, None, None, None, 2012-01-04 17:00:00, None, 50.8, None
None, 1.371, 101.8, None, None, None, None, None, None, None, None, None, 1.0, None, None, None, None, 2012-01-04 18:00:00, None, 50.72, None
None, 0.953, 102.0, None, None, None, None, None, None, None, None, None, 1.0, None, None, None, None, 2012-01-04 19:00:00, None, 50.5, None
None, 0.483, 102.3, None, None, None, None, None, None, None, None, None, 0.0, None, None, None, None, 2012-01-04 20:00:00, None, 50.37, None
None, 0.401, 102.3, None, None, None, None, None, None, None, None, None, 0.0, None, None, None, None, 2012-01-04 21:00:00, None, 50.28, None
None, 0.375, 102.3, None, None, None, None, None, None, None, None, None, 0.0, None, None, None, None, 2012-01-04 22:00:00, None, 50.15, None
None, 0.677, 102.3, None, None, None, None, None, None, None, None, None, 1.0, None, None, None, None, 2012-01-04 23:00:00, None, 50.17, None
None, 1.23, 102.3, None, None, None, None, None, None, None, None, None, 1.0, None, None, None, None, 2012-01-05 00:00:00, None, 50.24, None
None, 0.854, 102.3, None, None, None, None, None, None, None, None, None, 1.0, None, None, None, None, 2012-01-05 01:00:00, None, 50.16, None
None, 1.455, 102.2, None, None, None, None, None, None, None, None, None, 1.0, None, None, None, None, 2012-01-05 02:00:00, None, 50.23, None
None, 1.263, 102.3, None, None, None, None, None, None, None, None, None, 1.0, None, None, None, None, 2012-01-05 03:00:00, None, 50.06, None
None, 0.647, 102.4, None, None, None, None, None, None, None, None, None, 1.0, None, None, None, None, 2012-01-05 04:00:00, None, 49.89, None
None, 0.362, 102.5, None, None, None, None, None, None, None, None, None, 0.0, None, None, None, None, 2012-01-05 05:00:00, None, 49.88, None
None, 0.194, 102.4, None, None, None, None, None, None, None, None, None, 0.0, None, None, None, None, 2012-01-05 06:00:00, None, 49.84, None
None, -0.069, 102.5, None, None, None, None, None, None, None, None, None, 0.0, None, None, None, None, 2012-01-05 07:00:00, None, 49.54, None
None, -0.313, 102.6, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-05 08:00:00, None, 49.43, None
None, -0.486, 102.5, None, None, None, None, None, None, None, None, None, 0.0, None, None, None, None, 2012-01-05 09:00:00, None, 49.44, None
None, -0.485, 102.5, None, None, None, None, None, None, None, None, None, 0.0, None, None, None, None, 2012-01-05 10:00:00, None, 49.93, None
None, -0.123, 102.3, None, None, None, None, None, None, None, None, None, 0.0, None, None, None, None, 2012-01-05 11:00:00, None, 49.03, None
None, 0.433, 97.3, None, None, None, None, None, None, None, None, None, 0.0, None, None, None, None, 2012-01-05 12:00:00, None, 50.22, None
None, 1.365, 70.0, None, None, None, None, None, None, None, None, None, -3.0, None, None, None, None, 2012-01-05 13:00:00, None, 50.39, None
None, 0.325, 69.39, None, None, None, None, None, None, None, None, None, -5.0, None, None, None, None, 2012-01-05 14:00:00, None, 50.52, None
None, -1.766, 97.1, None, None, None, None, None, None, None, None, None, -2.0, None, None, None, None, 2012-01-05 15:00:00, None, 50.84, None
None, -1.856, 94.9, None, None, None, None, None, None, None, None, None, -2.0, None, None, None, None, 2012-01-05 16:00:00, None, 51.58, None
None, -1.333, 74.7, None, None, None, None, None, None, None, None, None, -5.0, None, None, None, None, 2012-01-05 17:00:00, None, 52.12, None
None, -1.852, 80.9, None, None, None, None, None, None, None, None, None, -4.0, None, None, None, None, 2012-01-05 18:00:00, None, 51.82, None
None, -2.234, 82.6, None, None, None, None, None, None, None, None, None, -4.0, None, None, None, None, 2012-01-05 19:00:00, None, 51.83, None
None, -2.111, 78.3, None, None, None, None, None, None, None, None, None, -5.0, None, None, None, None, 2012-01-05 20:00:00, None, 51.78, None
None, -2.065, 74.4, None, None, None, None, None, None, None, None, None, -6.0, None, None, None, None, 2012-01-05 21:00:00, None, 51.79, None
None, -2.439, 76.3, None, None, None, None, None, None, None, None, None, -6.0, None, None, None, None, 2012-01-05 22:00:00, None, 51.6, None
None, -3.334, 84.4, None, None, None, None, None, None, None, None, None, -5.0, None, None, None, None, 2012-01-05 23:00:00, None, 51.36, None
None, -4.339, 90.2, None, None, None, None, None, None, None, None, None, -6.0, None, None, None, None, 2012-01-06 00:00:00, None, 51.4, None
None, -4.965, 94.3, None, None, None, None, None, None, None, None, None, -6.0, None, None, None, None, 2012-01-06 01:00:00, None, 51.21, None
None, -6.251, 97.1, None, None, None, None, None, None, None, None, None, -7.0, None, None, None, None, 2012-01-06 02:00:00, None, 51.26, None
None, -7.24, 98.6, None, None, None, None, None, None, None, None, None, -7.0, None, None, None, None, 2012-01-06 03:00:00, None, 51.23, None
None, -7.39, 99.3, None, None, None, None, None, None, None, None, None, -7.0, None, None, None, None, 2012-01-06 04:00:00, None, 51.19, None
None, -7.57, 99.4, None, None, None, None, None, None, None, None, None, -8.0, None, None, None, None, 2012-01-06 05:00:00, None, 50.96, None
None, -7.95, 99.4, None, None, None, None, None, None, None, None, None, -8.0, None, None, None, None, 2012-01-06 06:00:00, None, 51.1, None
None, -7.98, 99.1, None, None, None, None, None, None, None, None, None, -8.0, None, None, None, None, 2012-01-06 07:00:00, None, 50.93, None
None, -8.42, 98.8, None, None, None, None, None, None, None, None, None, -9.0, None, None, None, None, 2012-01-06 08:00:00, None, 50.84, None
None, -7.4, 98.6, None, None, None, None, None, None, None, None, None, -8.0, None, None, None, None, 2012-01-06 09:00:00, None, 50.65, None
None, -5.179, 95.6, None, None, None, None, None, None, None, None, None, -6.0, None, None, None, None, 2012-01-06 10:00:00, None, 50.66, None
None, -2.431, 76.0, None, None, None, None, None, None, None, None, None, -6.0, None, None, None, None, 2012-01-06 11:00:00, None, 50.49, None
None, -0.473, 71.1, None, None, None, None, None, None, None, None, None, -5.0, None, None, None, None, 2012-01-06 12:00:00, None, 50.43, None
None, -1.473, 71.2, None, None, None, None, None, None, None, None, None, -5.0, None, None, None, None, 2012-01-06 13:00:00, None, 50.59, None
None, -0.793, 62.61, None, None, None, None, None, None, None, None, None, -6.0, None, None, None, None, 2012-01-06 14:00:00, None, 50.59, None
None, -2.06, 67.76, None, None, None, None, None, None, None, None, None, -7.0, None, None, None, None, 2012-01-06 15:00:00, None, 50.68, None
None, -3.541, 74.4, None, None, None, None, None, None, None, None, None, -7.0, None, None, None, None, 2012-01-06 16:00:00, None, 50.56, None
None, -4.635, 73.1, None, None, None, None, None, None, None, None, None, -8.0, None, None, None, None, 2012-01-06 17:00:00, None, 50.45, None
None, -6.889, 87.0, None, None, None, None, None, None, None, None, None, -8.0, None, None, None, None, 2012-01-06 18:00:00, None, 50.57, None
None, -7.92, 94.3, None, None, None, None, None, None, None, None, None, -9.0, None, None, None, None, 2012-01-06 19:00:00, None, 50.57, None
None, -9.14, 95.7, None, None, None, None, None, None, None, None, None, -10.0, None, None, None, None, 2012-01-06 20:00:00, None, 50.42, None
None, -9.41, 97.4, None, None, None, None, None, None, None, None, None, -10.0, None, None, None, None, 2012-01-06 21:00:00, None, 50.43, None
None, -10.48, 95.9, None, None, None, None, None, None, None, None, None, -11.0, None, None, None, None, 2012-01-06 22:00:00, None, 50.5, None
None, -10.24, 96.1, None, None, None, None, None, None, None, None, None, -11.0, None, None, None, None, 2012-01-06 23:00:00, None, 50.46, None
None, -9.96, 95.7, None, None, None, None, None, None, None, None, None, -10.0, None, None, None, None, 2012-01-07 00:00:00, None, 50.39, None
None, -10.26, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-07 01:00:00, None, None, None
None, -10.46, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-07 02:00:00, None, None, None
None, -10.57, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-07 03:00:00, None, None, None
None, -10.79, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-07 04:00:00, None, None, None
None, -10.96, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-07 05:00:00, None, None, None
None, -11.81, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-07 06:00:00, None, None, None
None, -12.11, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-07 07:00:00, None, None, None
None, -12.49, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-07 08:00:00, None, None, None
None, -12.44, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-07 09:00:00, None, None, None
None, -11.27, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-07 10:00:00, None, None, None
None, -7.49, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-07 11:00:00, None, None, None
None, -5.256, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-07 12:00:00, None, None, None
None, -2.808, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-07 13:00:00, None, None, None
None, -2.58, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-07 14:00:00, None, None, None
None, -3.473, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-07 15:00:00, None, None, None
None, -4.787, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-07 16:00:00, None, None, None
None, -6.598, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-07 17:00:00, None, None, None
None, -7.58, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-07 18:00:00, None, None, None
None, -7.44, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-07 19:00:00, None, None, None
None, -7.28, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-07 20:00:00, None, None, None
None, -7.27, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-07 21:00:00, None, None, None
None, -7.24, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-07 22:00:00, None, None, None
None, -7.46, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-07 23:00:00, None, None, None
None, -7.77, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-08 00:00:00, None, None, None
None, -8.2, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-08 01:00:00, None, None, None
None, -8.33, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-08 02:00:00, None, None, None
None, -8.28, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-08 03:00:00, None, None, None
None, -7.85, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-08 04:00:00, None, None, None
None, -7.63, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-08 05:00:00, None, None, None
None, -7.89, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-08 06:00:00, None, None, None
None, -8.14, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-08 07:00:00, None, None, None
None, -7.73, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-08 08:00:00, None, None, None
None, -6.941, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-08 09:00:00, None, None, None
None, -5.198, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-08 10:00:00, None, None, None
None, -2.658, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-08 11:00:00, None, None, None
None, -2.285, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-08 12:00:00, None, None, None
None, -2.62, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-08 13:00:00, None, None, None
None, -2.819, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-08 14:00:00, None, None, None
None, -2.746, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-08 15:00:00, None, None, None
None, -3.166, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-08 16:00:00, None, None, None
None, -3.564, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-08 17:00:00, None, None, None
None, -3.683, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-08 18:00:00, None, None, None
None, -3.801, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-08 19:00:00, None, None, None
None, -3.873, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-08 20:00:00, None, None, None
None, -3.946, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-08 21:00:00, None, None, None
None, -4.1, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-08 22:00:00, None, None, None
None, -4.119, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-08 23:00:00, None, None, None
None, -4.292, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-09 00:00:00, None, None, None
None, -4.54, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-09 01:00:00, None, None, None
None, -5.035, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-09 02:00:00, None, None, None
None, -5.777, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-09 03:00:00, None, None, None
None, -6.474, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-09 04:00:00, None, None, None
None, -5.918, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-09 05:00:00, None, None, None
None, -5.729, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-09 06:00:00, None, None, None
None, -5.323, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-09 07:00:00, None, None, None
None, -5.009, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-09 08:00:00, None, None, None
None, -3.426, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-09 09:00:00, None, None, None
None, -2.013, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-09 10:00:00, None, None, None
None, 0.696, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-09 11:00:00, None, None, None
None, 4.833, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-09 12:00:00, None, None, None
None, 4.117, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-09 13:00:00, None, None, None
None, 4.417, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-09 14:00:00, None, None, None
None, 4.112, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-09 15:00:00, None, None, None
None, 3.499, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-09 16:00:00, None, None, None
None, 2.624, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-09 17:00:00, None, None, None
None, 3.12, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-09 18:00:00, None, None, None
None, 3.529, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-09 19:00:00, None, None, None
None, 3.306, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-09 20:00:00, None, None, None
