station_observations
CURRENT_AIR_TEMPERATURE2, CURRENT_AIR_TEMPERATURE1, RELATIVE_HUMIDITY1, PRECIPITATION_NEW, MINIMUM_AIR_TEMPERATURE, max_wnd_spd_10m_pst1hr, WIND_DIRECTION_STD_DEVIATION1, MEASURED_WIND_SPEED1, PRECIP_DETECTOR_RATIO, MEASURED_WIND_DIRECTION1, dwpt_temp, avg_wnd_spd_10m_pst10mts, air_temp, min_air_temp_snc_last_reset, pcpn_amt_pst1hr, DEW_POINT, ATMOSPHERIC_PRESSURE, avg_wnd_dir_10m_pst10mts, max_air_temp_snc_last_reset, ACTUAL_WIND_DIRECTION, ACTUAL_WIND_SPEED, rel_hum, MAXIMUM_AIR_TEMPERATURE, time, snw_dpth, MAXIMUM_MEASURED_WIND_SPEED1, snwfl_amt_pst1hr, stn_pres
None, -0.099, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-02 04:00:00, None, None, None, None
None, 0.045, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-02 05:00:00, None, None, None, None
None, 0.093, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-02 06:00:00, None, None, None, None
None, -0.147, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-02 07:00:00, None, None, None, None
None, -0.53, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-02 08:00:00, None, None, None, None
None, -1.297, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-02 09:00:00, None, None, None, None
None, -1.68, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-02 10:00:00, None, None, None, None
None, -1.778, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-02 11:00:00, None, None, None, None
None, -1.787, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-02 12:00:00, None, None, None, None
None, -2.028, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-02 13:00:00, None, None, None, None
None, -1.357, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-02 14:00:00, None, None, None, None
None, -2.89, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-02 15:00:00, None, None, None, None
None, -4.231, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-02 16:00:00, None, None, None, None
None, -4.615, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-02 17:00:00, None, None, None, None
None, -4.508, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-02 18:00:00, None, None, None, None
None, -4.793, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-02 19:00:00, None, None, None, None
None, -4.64, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-02 20:00:00, None, None, None, None
None, -4.927, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-02 21:00:00, None, None, None, None
None, -4.975, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-02 22:00:00, None, None, None, None
None, -4.783, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-02 23:00:00, None, None, None, None
None, -4.448, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-03 00:00:00, None, None, None, None
None, -4.496, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-03 01:00:00, None, None, None, None
None, -4.783, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-03 02:00:00, None, None, None, None
None, -5.55, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-03 03:00:00, None, None, None, None
None, -6.221, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-03 04:00:00, None, None, None, None
None, -7.04, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-03 05:00:00, None, None, None, None
None, -7.23, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-03 06:00:00, None, None, None, None
None, -7.13, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-03 07:00:00, None, None, None, None
None, -7.08, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-03 08:00:00, None, None, None, None
None, -6.886, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-03 09:00:00, None, None, None, None
None, -6.603, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-03 10:00:00, None, None, None, None
None, -5.934, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-03 11:00:00, None, None, None, None
None, -5.359, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-03 12:00:00, None, None, None, None
None, -4.927, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-03 13:00:00, None, None, None, None
None, -4.783, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-03 14:00:00, None, None, None, None
None, -4.688, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-03 15:00:00, None, None, None, None
None, -4.64, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-03 16:00:00, None, None, None, None
None, -3.921, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-03 17:00:00, None, None, None, None
None, -3.537, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-03 18:00:00, None, None, None, None
None, -3.058, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-03 19:00:00, None, None, None, None
None, -3.202, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-03 20:00:00, None, None, None, None
None, -3.585, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-03 21:00:00, None, None, None, None
None, -3.489, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-03 22:00:00, None, None, None, None
None, -3.394, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-03 23:00:00, None, None, None, None
None, -3.442, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-04 00:00:00, None, None, None, None
None, -3.01, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-04 01:00:00, None, None, None, None
None, -2.1, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-04 02:00:00, None, None, None, None
None, -1.764, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-04 03:00:00, None, None, None, None
None, -2.628, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-04 04:00:00, None, None, None, None
None, -3.016, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-04 05:00:00, None, None, None, None
None, -3.016, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-04 06:00:00, None, None, None, None
None, -3.538, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-04 07:00:00, None, None, None, None
None, -3.729, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-04 08:00:00, None, None, None, None
None, -3.969, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-04 09:00:00, None, None, None, None
None, -3.921, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-04 10:00:00, None, None, None, None
None, -3.825, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-04 11:00:00, None, None, None, None
None, -3.585, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-04 12:00:00, None, None, None, None
None, -3.346, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-04 13:00:00, None, None, None, None
None, -3.254, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-04 14:00:00, None, None, None, None
None, -3.258, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-04 15:00:00, None, None, None, None
None, -3.452, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-04 16:00:00, None, None, None, None
None, -3.784, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-04 17:00:00, None, None, None, None
None, -3.876, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-04 18:00:00, None, None, None, None
None, -3.969, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-04 19:00:00, None, None, None, None
None, -3.921, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-04 20:00:00, None, None, None, None
None, -5.407, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-04 21:00:00, None, None, None, None
None, -6.317, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-04 22:00:00, None, None, None, None
None, -6.557, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-04 23:00:00, None, None, None, None
None, -6.94, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-05 00:00:00, None, None, None, None
None, -7.37, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-05 01:00:00, None, None, None, None
None, -7.56, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-05 02:00:00, None, None, None, None
None, -7.52, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-05 03:00:00, None, None, None, None
None, -7.75, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-05 04:00:00, None, None, None, None
None, -8.23, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-05 05:00:00, None, None, None, None
None, -8.18, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-05 06:00:00, None, None, None, None
None, -8.37, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-05 07:00:00, None, None, None, None
None, -9.42, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-05 08:00:00, None, None, None, None
None, -9.81, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-05 09:00:00, None, None, None, None
None, -10.14, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-05 10:00:00, None, None, None, None
None, -10.04, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-05 11:00:00, None, None, None, None
None, -9.42, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-05 12:00:00, None, None, None, None
None, -9.23, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-05 13:00:00, None, None, None, None
None, -9.04, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-05 14:00:00, None, None, None, None
None, -9.24, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-05 15:00:00, None, None, None, None
None, -9.58, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-05 16:00:00, None, None, None, None
None, -9.76, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-05 17:00:00, None, None, None, None
None, -9.66, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-05 18:00:00, None, None, None, None
None, -9.76, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-05 19:00:00, None, None, None, None
None, -9.89, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-05 20:00:00, None, None, None, None
None, -9.99, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-05 21:00:00, None, None, None, None
None, -9.79, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-05 22:00:00, None, None, None, None
None, -9.99, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-05 23:00:00, None, None, None, None
None, -10.32, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-06 00:00:00, None, None, None, None
None, -10.37, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-06 01:00:00, None, None, None, None
None, -10.37, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-06 02:00:00, None, None, None, None
None, -10.51, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-06 03:00:00, None, None, None, None
None, -10.56, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-06 04:00:00, None, None, None, None
None, -10.61, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-06 05:00:00, None, None, None, None
None, -10.51, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-06 06:00:00, None, None, None, None
None, -10.61, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-06 07:00:00, None, None, None, None
None, -10.61, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-06 08:00:00, None, None, None, None
None, -10.61, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-06 09:00:00, None, None, None, None
None, -10.75, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-06 10:00:00, None, None, None, None
None, -10.56, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-06 11:00:00, None, None, None, None
None, -10.95, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-06 12:00:00, None, None, None, None
None, -11.28, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-06 13:00:00, None, None, None, None
None, -11.47, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-06 14:00:00, None, None, None, None
None, -11.42, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-06 15:00:00, None, None, None, None
None, -11.47, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-06 16:00:00, None, None, None, None
None, -11.62, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-06 17:00:00, None, None, None, None
None, -11.57, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-06 18:00:00, None, None, None, None
None, -11.52, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-06 19:00:00, None, None, None, None
None, -11.47, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-06 20:00:00, None, None, None, None
None, -11.38, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-06 21:00:00, None, None, None, None
None, -10.99, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-06 22:00:00, None, None, None, None
None, -11.03, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-06 23:00:00, None, None, None, None
None, -10.89, 94.6, None, None, None, None, None, None, None, None, None, None, None, None, -12.0, None, None, None, None, None, None, None, 2012-01-07 00:00:00, None, None, None, None
None, -10.74, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-07 01:00:00, None, None, None, None
None, -10.84, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-07 02:00:00, None, None, None, None
None, -10.94, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-07 03:00:00, None, None, None, None
None, -10.99, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-07 04:00:00, None, None, None, None
None, -11.28, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-07 05:00:00, None, None, None, None
None, -11.28, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-07 06:00:00, None, None, None, None
None, -11.18, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-07 07:00:00, None, None, None, None
None, -10.89, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-07 08:00:00, None, None, None, None
None, -9.88, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-07 09:00:00, None, None, None, None
None, -9.65, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-07 10:00:00, None, None, None, None
None, -9.22, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-07 11:00:00, None, None, None, None
None, -9.22, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-07 12:00:00, None, None, None, None
None, -8.98, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-07 13:00:00, None, None, None, None
None, -9.12, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-07 14:00:00, None, None, None, None
None, -8.93, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-07 15:00:00, None, None, None, None
None, -8.6, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-07 16:00:00, None, None, None, None
None, -8.12, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-07 17:00:00, None, None, None, None
None, -7.35, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-07 18:00:00, None, None, None, None
None, -6.969, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-07 19:00:00, None, None, None, None
None, -6.781, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-07 20:00:00, None, None, None, None
None, -6.593, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-07 21:00:00, None, None, None, None
None, -6.402, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-07 22:00:00, None, None, None, None
None, -6.114, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-07 23:00:00, None, None, None, None
None, -5.635, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-08 00:00:00, None, None, None, None
None, -5.062, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-08 01:00:00, None, None, None, None
None, -4.636, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-08 02:00:00, None, None, None, None
None, -4.64, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-08 03:00:00, None, None, None, None
None, -4.975, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-08 04:00:00, None, None, None, None
None, -4.927, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-08 05:00:00, None, None, None, None
None, -4.544, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-08 06:00:00, None, None, None, None
None, -4.831, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-08 07:00:00, None, None, None, None
None, -4.4, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-08 08:00:00, None, None, None, None
None, -3.969, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-08 09:00:00, None, None, None, None
None, -3.633, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-08 10:00:00, None, None, None, None
None, -3.681, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-08 11:00:00, None, None, None, None
None, -3.442, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-08 12:00:00, None, None, None, None
None, -3.202, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-08 13:00:00, None, None, None, None
None, -2.579, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-08 14:00:00, None, None, None, None
None, -2.148, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-08 15:00:00, None, None, None, None
None, -2.582, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-08 16:00:00, None, None, None, None
