station_observations
CURRENT_AIR_TEMPERATURE2, CURRENT_AIR_TEMPERATURE1, RELATIVE_HUMIDITY1, STANDARD_SNOW, PRECIPITATION_NEW, MINIMUM_AIR_TEMPERATURE, max_wnd_spd_10m_pst1hr, WIND_DIRECTION_STD_DEVIATION1, snwfl_amt_pst1hr, MEASURED_WIND_SPEED1, MEASURED_WIND_DIRECTION1, dwpt_temp, avg_wnd_spd_10m_pst10mts, air_temp, min_air_temp_snc_last_reset, pcpn_amt_pst1hr, DEW_POINT, ATMOSPHERIC_PRESSURE, avg_wnd_dir_10m_pst10mts, max_air_temp_snc_last_reset, ACTUAL_WIND_DIRECTION, ACTUAL_WIND_SPEED, rel_hum, MAXIMUM_AIR_TEMPERATURE, time, snw_dpth, MAXIMUM_MEASURED_WIND_SPEED1, HEIGHT_OF_SNOW
None, -7.65, 39.39, None, None, None, None, 71.9, None, 1.552, 183.1, None, None, None, None, None, -18.0, None, None, None, None, None, None, None, 2012-01-01 10:00:00, None, None, 91.9
None, -6.276, 46.11, None, None, None, None, 77.5, None, 0.648, 17.18, None, None, None, None, None, -15.0, None, None, None, None, None, None, None, 2012-01-01 11:00:00, None, None, 91.7
None, -5.694, 50.93, None, None, None, None, 76.4, None, 0.777, 23.79, None, None, None, None, None, -13.0, None, None, None, None, None, None, None, 2012-01-01 12:00:00, None, None, 91.5
None, -5.609, 51.75, None, None, None, None, 59.74, None, 2.793, 0.222, None, None, None, None, None, -13.0, None, None, None, None, None, None, None, 2012-01-01 13:00:00, None, None, 91.5
None, -4.146, 57.72, None, None, None, None, 72.6, None, 1.667, 52.1, None, None, None, None, None, -10.0, None, None, None, None, None, None, None, 2012-01-01 14:00:00, None, None, 91.5
None, -2.872, 58.94, None, None, None, None, 78.3, None, 0.486, 94.4, None, None, None, None, None, -9.0, None, None, None, None, None, None, None, 2012-01-01 15:00:00, None, None, 91.3
None, -2.901, 71.4, None, None, None, None, 72.5, None, 1.602, 22.25, None, None, None, None, None, -7.0, None, None, None, None, None, None, None, 2012-01-01 16:00:00, None, None, 91.5
None, -2.146, 73.3, None, None, None, None, 64.93, None, 3.114, 36.35, None, None, None, None, None, -6.0, None, None, None, None, None, None, None, 2012-01-01 17:00:00, None, None, 90.7
None, -0.651, 71.9, None, None, None, None, 74.1, None, 1.604, 48.72, None, None, None, None, None, -5.0, None, None, None, None, None, None, None, 2012-01-01 18:00:00, None, None, 90.9
None, -0.613, 70.5, None, None, None, None, 66.8, None, 3.117, 20.08, None, None, None, None, None, -5.0, None, None, None, None, None, None, None, 2012-01-01 19:00:00, None, None, 89.7
None, 0.11, 62.53, None, None, None, None, 80.0, None, 0.253, 359.4, None, None, None, None, None, -6.0, None, None, None, None, None, None, None, 2012-01-01 20:00:00, None, None, 89.5
None, -0.179, 69.81, None, None, None, None, 75.2, None, 1.144, 80.9, None, None, None, None, None, -4.0, None, None, None, None, None, None, None, 2012-01-01 21:00:00, None, None, 89.0
None, 0.285, 71.1, None, None, None, None, 65.35, None, 3.421, 16.62, None, None, None, None, None, -4.0, None, None, None, None, None, None, None, 2012-01-01 22:00:00, None, None, 88.9
None, 0.906, 50.5, None, None, None, None, 75.7, None, 1.348, 272.7, None, None, None, None, None, -8.0, None, None, None, None, None, None, None, 2012-01-01 23:00:00, None, None, 88.8
None, 0.907, 47.91, None, None, None, None, 77.7, None, 0.798, 64.01, None, None, None, None, None, -9.0, None, None, None, None, None, None, None, 2012-01-02 00:00:00, None, None, 88.5
None, 0.731, 35.27, None, None, None, None, 77.2, None, 1.03, 230.6, None, None, None, None, None, -13.0, None, None, None, None, None, None, None, 2012-01-02 01:00:00, None, None, 88.5
None, 0.38, 32.77, None, None, None, None, 63.71, None, 3.815, 207.7, None, None, None, None, None, -14.0, None, None, None, None, None, None, None, 2012-01-02 02:00:00, None, None, 88.3
None, 0.581, 27.8, None, None, None, None, 69.09, None, 2.554, 178.7, None, None, None, None, None, -16.0, None, None, None, None, None, None, None, 2012-01-02 03:00:00, None, None, 88.2
None, 0.816, 24.8, None, None, None, None, 79.8, None, 0.311, 57.74, None, None, None, None, None, -17.0, None, None, None, None, None, None, None, 2012-01-02 04:00:00, None, None, 88.1
None, 0.722, 24.99, None, None, None, None, 71.7, None, 2.113, 214.8, None, None, None, None, None, -17.0, None, None, None, None, None, None, None, 2012-01-02 05:00:00, None, None, 88.1
None, 0.619, 25.02, None, None, None, None, 72.3, None, 1.941, 38.51, None, None, None, None, None, -17.0, None, None, None, None, None, None, None, 2012-01-02 06:00:00, None, None, 87.5
None, 0.842, 24.68, None, None, None, None, 64.47, None, 3.336, 13.86, None, None, None, None, None, -17.0, None, None, None, None, None, None, None, 2012-01-02 07:00:00, None, None, 87.3
None, 0.943, 24.21, None, None, None, None, 74.8, None, 1.176, 17.56, None, None, None, None, None, -17.0, None, None, None, None, None, None, None, 2012-01-02 08:00:00, None, None, 87.4
None, 1.241, 23.39, None, None, None, None, 71.9, None, 1.833, 232.8, None, None, None, None, None, -17.0, None, None, None, None, None, None, None, 2012-01-02 09:00:00, None, None, 87.3
None, 1.788, 22.31, None, None, None, None, 34.66, None, 12.5, 214.0, None, None, None, None, None, -17.0, None, None, None, None, None, None, None, 2012-01-02 10:00:00, None, None, 87.1
None, 2.07, 21.99, None, None, None, None, 35.89, None, 10.35, 209.3, None, None, None, None, None, -17.0, None, None, None, None, None, None, None, 2012-01-02 11:00:00, None, None, 87.0
None, 2.218, 22.18, None, None, None, None, 35.13, None, 11.36, 212.5, None, None, None, None, None, -17.0, None, None, None, None, None, None, None, 2012-01-02 12:00:00, None, None, 86.9
None, 2.053, 22.75, None, None, None, None, 33.67, None, 10.38, 210.7, None, None, None, None, None, -17.0, None, None, None, None, None, None, None, 2012-01-02 13:00:00, None, None, 86.8
None, 1.813, 24.01, None, None, None, None, 34.57, None, 10.15, 213.5, None, None, None, None, None, -17.0, None, None, None, None, None, None, None, 2012-01-02 14:00:00, None, None, 86.6
None, 1.514, 24.81, None, None, None, None, 26.79, None, 13.81, 210.9, None, None, None, None, None, -16.0, None, None, None, None, None, None, None, 2012-01-02 15:00:00, None, None, 86.6
None, 1.233, 26.48, None, None, None, None, 31.46, None, 9.94, 209.1, None, None, None, None, None, -16.0, None, None, None, None, None, None, None, 2012-01-02 16:00:00, None, None, 86.5
None, 0.908, 30.74, None, None, None, None, 28.75, None, 9.64, 203.1, None, None, None, None, None, -14.0, None, None, None, None, None, None, None, 2012-01-02 17:00:00, None, None, 86.4
None, 0.332, 49.42, None, None, None, None, 26.81, None, 7.75, 207.8, None, None, None, None, None, -9.0, None, None, None, None, None, None, None, 2012-01-02 18:00:00, None, None, 86.3
None, -1.357, 92.9, None, None, None, None, 44.16, None, 4.849, 209.4, None, None, None, None, None, -2.0, None, None, None, None, None, None, None, 2012-01-02 19:00:00, None, None, 87.3
None, -1.467, 98.9, None, None, None, None, 71.9, None, 1.234, 257.1, None, None, None, None, None, -2.0, None, None, None, None, None, None, None, 2012-01-02 20:00:00, None, None, 87.7
None, -1.32, 96.9, None, None, None, None, 38.88, None, 6.491, 212.3, None, None, None, None, None, -2.0, None, None, None, None, None, None, None, 2012-01-02 21:00:00, None, None, 87.6
None, -1.432, 96.5, None, None, None, None, 33.8, None, 10.82, 214.0, None, None, None, None, None, -2.0, None, None, None, None, None, None, None, 2012-01-02 22:00:00, None, None, 87.4
None, -1.078, 75.9, None, None, None, None, 28.79, None, 15.47, 209.5, None, None, None, None, None, -4.0, None, None, None, None, None, None, None, 2012-01-02 23:00:00, None, None, 86.2
None, -0.411, 63.78, None, None, None, None, 23.17, None, 19.26, 208.4, None, None, None, None, None, -6.0, None, None, None, None, None, None, None, 2012-01-03 00:00:00, None, None, 86.1
None, -0.743, 69.16, None, None, None, None, 24.4, None, 15.63, 211.0, None, None, None, None, None, -5.0, None, None, None, None, None, None, None, 2012-01-03 01:00:00, None, None, 86.0
None, -0.753, 72.4, None, None, None, None, 19.69, None, 20.06, 204.4, None, None, None, None, None, -5.0, None, None, None, None, None, None, None, 2012-01-03 02:00:00, None, None, 85.9
None, -0.902, 69.86, None, None, None, None, 25.87, None, 15.06, 199.2, None, None, None, None, None, -5.0, None, None, None, None, None, None, None, 2012-01-03 03:00:00, None, None, 85.9
None, -0.976, 67.53, None, None, None, None, 42.3, None, 7.91, 209.2, None, None, None, None, None, -6.0, None, None, None, None, None, None, None, 2012-01-03 04:00:00, None, None, 85.9
None, -0.846, 62.47, None, None, None, None, 31.94, None, 11.26, 208.0, None, None, None, None, None, -6.0, None, None, None, None, None, None, None, 2012-01-03 05:00:00, None, None, 85.7
None, -0.799, 60.21, None, None, None, None, 38.23, None, 9.28, 203.4, None, None, None, None, None, -7.0, None, None, None, None, None, None, None, 2012-01-03 06:00:00, None, None, 85.6
None, -0.892, 56.3, None, None, None, None, 41.06, None, 7.68, 204.8, None, None, None, None, None, -8.0, None, None, None, None, None, None, None, 2012-01-03 07:00:00, None, None, 85.4
None, -1.645, 80.1, None, None, None, None, 49.82, None, 5.029, 216.9, None, None, None, None, None, -4.0, None, None, None, None, None, None, None, 2012-01-03 08:00:00, None, None, 85.7
None, -2.491, 101.1, None, None, None, None, 70.5, None, 1.746, 348.9, None, None, None, None, None, -2.0, None, None, None, None, None, None, None, 2012-01-03 09:00:00, None, None, 87.6
None, -2.499, 100.6, None, None, None, None, 69.15, None, 2.533, 33.96, None, None, None, None, None, -2.0, None, None, None, None, None, None, None, 2012-01-03 10:00:00, None, None, 87.5
None, -2.574, 99.8, None, None, None, None, 79.1, None, 0.594, 75.2, None, None, None, None, None, -3.0, None, None, None, None, None, None, None, 2012-01-03 11:00:00, None, None, 85.8
None, -2.379, 96.8, None, None, None, None, 69.34, None, 2.96, 9.87, None, None, None, None, None, -3.0, None, None, None, None, None, None, None, 2012-01-03 12:00:00, None, None, 86.0
None, -1.904, 82.5, None, None, None, None, 73.0, None, 1.758, 2.686, None, None, None, None, None, -4.0, None, None, None, None, None, None, None, 2012-01-03 13:00:00, None, None, 85.7
None, -1.784, 83.7, None, None, None, None, 64.19, None, 3.54, 8.59, None, None, None, None, None, -4.0, None, None, None, None, None, None, None, 2012-01-03 14:00:00, None, None, 85.3
None, -1.356, 77.0, None, None, None, None, 74.7, None, 1.177, 11.02, None, None, None, None, None, -4.0, None, None, None, None, None, None, None, 2012-01-03 15:00:00, None, None, 85.1
None, -1.106, 73.1, None, None, None, None, 77.5, None, 0.797, 16.63, None, None, None, None, None, -5.0, None, None, None, None, None, None, None, 2012-01-03 16:00:00, None, None, 84.9
None, -0.863, 72.3, None, None, None, None, 77.7, None, 0.615, 209.8, None, None, None, None, None, -5.0, None, None, None, None, None, None, None, 2012-01-03 17:00:00, None, None, 84.9
None, -0.437, 68.9, None, None, None, None, 64.53, None, 2.967, 217.0, None, None, None, None, None, -5.0, None, None, None, None, None, None, None, 2012-01-03 18:00:00, None, None, 84.9
None, -0.244, 67.26, None, None, None, None, 73.6, None, 1.394, 228.2, None, None, None, None, None, -5.0, None, None, None, None, None, None, None, 2012-01-03 19:00:00, None, None, 84.7
None, -0.01, 63.58, None, None, None, None, 74.8, None, 1.429, 206.8, None, None, None, None, None, -5.0, None, None, None, None, None, None, None, 2012-01-03 20:00:00, None, None, 84.7
None, 0.165, 65.73, None, None, None, None, 51.78, None, 7.87, 202.4, None, None, None, None, None, -5.0, None, None, None, None, None, None, None, 2012-01-03 21:00:00, None, None, 84.5
None, 0.155, 69.1, None, None, None, None, 72.2, None, 1.971, 23.39, None, None, None, None, None, -5.0, None, None, None, None, None, None, None, 2012-01-03 22:00:00, None, None, 84.4
None, 0.22, 69.55, None, None, None, None, 73.8, None, 1.685, 18.71, None, None, None, None, None, -5.0, None, None, None, None, None, None, None, 2012-01-03 23:00:00, None, None, 84.2
None, 0.369, 70.3, None, None, None, None, 71.7, None, 2.207, 10.11, None, None, None, None, None, -4.0, None, None, None, None, None, None, None, 2012-01-04 00:00:00, None, None, 84.0
None, 0.684, 68.67, None, None, None, None, 74.8, None, 1.573, 207.1, None, None, None, None, None, -4.0, None, None, None, None, None, None, None, 2012-01-04 01:00:00, None, None, 83.8
None, 0.696, 70.2, None, None, None, None, 79.6, None, 0.322, 203.1, None, None, None, None, None, -4.0, None, None, None, None, None, None, None, 2012-01-04 02:00:00, None, None, 83.6
None, 1.083, 68.92, None, None, None, None, 72.8, None, 2.041, 193.5, None, None, None, None, None, -4.0, None, None, None, None, None, None, None, 2012-01-04 03:00:00, None, None, 83.5
None, 1.175, 69.72, None, None, None, None, 68.24, None, 2.718, 180.6, None, None, None, None, None, -4.0, None, None, None, None, None, None, None, 2012-01-04 04:00:00, None, None, 83.5
None, 1.103, 71.6, None, None, None, None, 74.6, None, 1.033, 357.4, None, None, None, None, None, -3.0, None, None, None, None, None, None, None, 2012-01-04 05:00:00, None, None, 83.5
None, 2.206, 65.45, None, None, None, None, 37.69, None, 11.68, 216.5, None, None, None, None, None, -4.0, None, None, None, None, None, None, None, 2012-01-04 06:00:00, None, None, 83.2
None, 1.893, 69.38, None, None, None, None, 35.82, None, 12.3, 214.5, None, None, None, None, None, -3.0, None, None, None, None, None, None, None, 2012-01-04 07:00:00, None, None, 83.3
None, 1.746, 71.0, None, None, None, None, 40.25, None, 9.65, 215.6, None, None, None, None, None, -3.0, None, None, None, None, None, None, None, 2012-01-04 08:00:00, None, None, 83.1
None, 1.978, 66.72, None, None, None, None, 36.31, None, 13.99, 213.4, None, None, None, None, None, -4.0, None, None, None, None, None, None, None, 2012-01-04 09:00:00, None, None, 83.1
None, 1.949, 67.46, None, None, None, None, 39.85, None, 11.71, 215.9, None, None, None, None, None, -3.0, None, None, None, None, None, None, None, 2012-01-04 10:00:00, None, None, 82.9
None, 2.034, 59.27, None, None, None, None, 38.26, None, 12.15, 216.3, None, None, None, None, None, -5.0, None, None, None, None, None, None, None, 2012-01-04 11:00:00, None, None, 82.8
None, 1.589, 61.3, None, None, None, None, 32.49, None, 14.07, 219.4, None, None, None, None, None, -5.0, None, None, None, None, None, None, None, 2012-01-04 12:00:00, None, None, 82.8
None, 1.754, 55.09, None, None, None, None, 30.77, None, 14.7, 215.4, None, None, None, None, None, -6.0, None, None, None, None, None, None, None, 2012-01-04 13:00:00, None, None, 82.7
None, 1.838, 51.78, None, None, None, None, 33.95, None, 10.94, 214.0, None, None, None, None, None, -7.0, None, None, None, None, None, None, None, 2012-01-04 14:00:00, None, None, 82.7
None, 1.459, 54.36, None, None, None, None, 38.37, None, 7.46, 216.1, None, None, None, None, None, -7.0, None, None, None, None, None, None, None, 2012-01-04 15:00:00, None, None, 82.7
None, 0.928, 61.16, None, None, None, None, 34.38, None, 8.53, 214.1, None, None, None, None, None, -6.0, None, None, None, None, None, None, None, 2012-01-04 16:00:00, None, None, 82.6
None, 0.937, 64.92, None, None, None, None, 32.47, None, 9.04, 208.7, None, None, None, None, None, -5.0, None, None, None, None, None, None, None, 2012-01-04 17:00:00, None, None, 82.5
None, 0.184, 86.5, None, None, None, None, 32.05, None, 11.11, 211.6, None, None, None, None, None, -2.0, None, None, None, None, None, None, None, 2012-01-04 18:00:00, None, None, 82.2
None, -0.689, 102.6, None, None, None, None, 26.39, None, 11.32, 221.8, None, None, None, None, None, -1.0, None, None, None, None, None, None, None, 2012-01-04 19:00:00, None, None, 83.8
None, -0.939, None, None, None, None, None, 40.99, None, 6.112, 220.2, None, None, None, None, None, -1.0, None, None, None, None, None, None, None, 2012-01-04 20:00:00, None, None, 86.7
None, -0.7, None, None, None, None, None, 32.42, None, 11.06, 209.2, None, None, None, None, None, -1.0, None, None, None, None, None, None, None, 2012-01-04 21:00:00, None, None, 86.6
None, -2.483, 101.9, None, None, None, None, 38.62, None, 8.3, 223.9, None, None, None, None, None, -2.0, None, None, None, None, None, None, None, 2012-01-04 22:00:00, None, None, 93.4
None, -3.069, None, None, None, None, None, 34.04, None, 7.37, 233.2, None, None, None, None, None, -3.0, None, None, None, None, None, None, None, 2012-01-04 23:00:00, None, None, 99.1
None, -3.434, None, None, None, None, None, 20.58, None, 11.19, 221.2, None, None, None, None, None, -3.0, None, None, None, None, None, None, None, 2012-01-05 00:00:00, None, None, 99.5
None, -3.395, None, None, None, None, None, 18.7, None, 12.08, 215.8, None, None, None, None, None, -3.0, None, None, None, None, None, None, None, 2012-01-05 01:00:00, None, None, 99.2
None, -3.629, None, None, None, None, None, 16.55, None, 15.91, 215.7, None, None, None, None, None, -4.0, None, None, None, None, None, None, None, 2012-01-05 02:00:00, None, None, 98.9
None, -3.752, None, None, None, None, None, 15.63, None, 19.18, 214.7, None, None, None, None, None, -4.0, None, None, None, None, None, None, None, 2012-01-05 03:00:00, None, None, 98.9
None, -4.164, 103.0, None, None, None, None, 16.89, None, 18.5, 213.8, None, None, None, None, None, -4.0, None, None, None, None, None, None, None, 2012-01-05 04:00:00, None, None, 98.7
None, -4.775, 100.3, None, None, None, None, 15.7, None, 17.54, 214.5, None, None, None, None, None, -5.0, None, None, None, None, None, None, None, 2012-01-05 05:00:00, None, None, 98.4
None, -5.21, 98.8, None, None, None, None, 18.39, None, 13.67, 212.8, None, None, None, None, None, -5.0, None, None, None, None, None, None, None, 2012-01-05 06:00:00, None, None, 98.3
None, -5.741, 97.4, None, None, None, None, 17.66, None, 10.84, 212.6, None, None, None, None, None, -6.0, None, None, None, None, None, None, None, 2012-01-05 07:00:00, None, None, 98.1
None, -6.055, 99.5, None, None, None, None, 17.52, None, 10.0, 214.8, None, None, None, None, None, -6.0, None, None, None, None, None, None, None, 2012-01-05 08:00:00, None, None, 97.8
None, -5.599, 103.0, None, None, None, None, 16.58, None, 10.16, 209.0, None, None, None, None, None, -6.0, None, None, None, None, None, None, None, 2012-01-05 09:00:00, None, None, 97.8
None, -5.371, 99.4, None, None, None, None, 17.4, None, 13.63, 213.4, None, None, None, None, None, -5.0, None, None, None, None, None, None, None, 2012-01-05 10:00:00, None, None, 97.5
None, -5.675, 88.4, None, None, None, None, 16.54, None, 14.77, 219.3, None, None, None, None, None, -7.0, None, None, None, None, None, None, None, 2012-01-05 11:00:00, None, None, 97.3
None, -6.189, 84.3, None, None, None, None, 17.44, None, 14.43, 220.6, None, None, None, None, None, -8.0, None, None, None, None, None, None, None, 2012-01-05 12:00:00, None, None, 97.0
None, -5.646, 93.9, None, None, None, None, 24.25, None, 9.68, 226.5, None, None, None, None, None, -6.0, None, None, None, None, None, None, None, 2012-01-05 13:00:00, None, None, 96.8
None, -5.286, 82.5, None, None, None, None, 21.26, None, 11.69, 220.1, None, None, None, None, None, -8.0, None, None, None, None, None, None, None, 2012-01-05 14:00:00, None, None, 96.9
None, -6.361, 86.9, None, None, None, None, 24.53, None, 10.45, 226.9, None, None, None, None, None, -8.0, None, None, None, None, None, None, None, 2012-01-05 15:00:00, None, None, 96.8
None, -6.735, 95.6, None, None, None, None, 24.27, None, 9.29, 229.6, None, None, None, None, None, -7.0, None, None, None, None, None, None, None, 2012-01-05 16:00:00, None, None, 96.5
None, -7.04, 95.7, None, None, None, None, 20.51, None, 8.26, 218.0, None, None, None, None, None, -8.0, None, None, None, None, None, None, None, 2012-01-05 17:00:00, None, None, 96.5
None, -6.966, 95.6, None, None, None, None, 15.04, None, 9.92, 212.4, None, None, None, None, None, -7.0, None, None, None, None, None, None, None, 2012-01-05 18:00:00, None, None, 96.7
None, -6.889, 93.3, None, None, None, None, 16.32, None, 13.6, 216.2, None, None, None, None, None, -8.0, None, None, None, None, None, None, None, 2012-01-05 19:00:00, None, None, 96.6
None, -6.966, 94.8, None, None, None, None, 14.61, None, 16.75, 216.6, None, None, None, None, None, -8.0, None, None, None, None, None, None, None, 2012-01-05 20:00:00, None, None, 96.4
None, -7.16, 96.0, None, None, None, None, 15.56, None, 14.2, 220.3, None, None, None, None, None, -8.0, None, None, None, None, None, None, None, 2012-01-05 21:00:00, None, None, 96.2
None, -7.38, 97.6, None, None, None, None, 16.56, None, 13.1, 218.5, None, None, None, None, None, -8.0, None, None, None, None, None, None, None, 2012-01-05 22:00:00, None, None, 96.1
None, -7.02, 97.5, None, None, None, None, 17.18, None, 13.21, 212.8, None, None, None, None, None, -7.0, None, None, None, None, None, None, None, 2012-01-05 23:00:00, None, None, 96.0
None, -7.0, 94.8, None, None, None, None, 16.49, None, 14.43, 217.4, None, None, None, None, None, -8.0, None, None, None, None, None, None, None, 2012-01-06 00:00:00, None, None, 95.9
None, -6.938, 94.7, None, None, None, None, 17.28, None, 12.52, 213.9, None, None, None, None, None, -8.0, None, None, None, None, None, None, None, 2012-01-06 01:00:00, None, None, 95.9
None, -7.13, 94.3, None, None, None, None, 17.47, None, 10.22, 214.0, None, None, None, None, None, -8.0, None, None, None, None, None, None, None, 2012-01-06 02:00:00, None, None, 95.7
None, -7.3, 96.6, None, None, None, None, 19.93, None, 7.01, 222.7, None, None, None, None, None, -8.0, None, None, None, None, None, None, None, 2012-01-06 03:00:00, None, None, 96.0
None, -7.29, 98.7, None, None, None, None, 20.07, None, 2.955, 227.5, None, None, None, None, None, -7.0, None, None, None, None, None, None, None, 2012-01-06 04:00:00, None, None, 97.5
None, -7.33, 99.0, None, None, None, None, 21.66, None, 4.409, 228.1, None, None, None, None, None, -7.0, None, None, None, None, None, None, None, 2012-01-06 05:00:00, None, None, 94.2
None, -7.57, 96.5, None, None, None, None, 25.8, None, 2.722, 232.5, None, None, None, None, None, -8.0, None, None, None, None, None, None, None, 2012-01-06 06:00:00, None, None, 94.5
None, -8.1, 87.8, None, None, None, None, 32.04, None, 1.325, 227.6, None, None, None, None, None, -10.0, None, None, None, None, None, None, None, 2012-01-06 07:00:00, None, None, 93.6
None, -8.41, 90.5, None, None, None, None, 14.72, None, 2.26, 204.2, None, None, None, None, None, -10.0, None, None, None, None, None, None, None, 2012-01-06 08:00:00, None, None, 92.8
None, -8.39, 90.0, None, None, None, None, 22.86, None, 2.233, 189.3, None, None, None, None, None, -10.0, None, None, None, None, None, None, None, 2012-01-06 09:00:00, None, None, 93.5
None, -7.74, 94.4, None, None, None, None, 22.44, None, 3.247, 212.0, None, None, None, None, None, -8.0, None, None, None, None, None, None, None, 2012-01-06 10:00:00, None, None, 93.7
None, -7.19, 86.0, None, None, None, None, 21.03, None, 5.482, 219.8, None, None, None, None, None, -9.0, None, None, None, None, None, None, None, 2012-01-06 11:00:00, None, None, 93.7
None, -6.218, 85.4, None, None, None, None, 18.6, None, 6.154, 223.0, None, None, None, None, None, -8.0, None, None, None, None, None, None, None, 2012-01-06 12:00:00, None, None, 93.8
None, -5.856, 85.0, None, None, None, None, 25.64, None, 2.499, 236.5, None, None, None, None, None, -8.0, None, None, None, None, None, None, None, 2012-01-06 13:00:00, None, None, 93.7
None, -5.96, 86.0, None, None, None, None, 33.91, None, 0.976, 248.0, None, None, None, None, None, -8.0, None, None, None, None, None, None, None, 2012-01-06 14:00:00, None, None, 93.9
None, -6.122, 91.9, None, None, None, None, 29.5, None, 1.454, 235.9, None, None, None, None, None, -7.0, None, None, None, None, None, None, None, 2012-01-06 15:00:00, None, None, 94.6
None, -6.917, 89.0, None, None, None, None, 25.01, None, 3.58, 222.3, None, None, None, None, None, -8.0, None, None, None, None, None, None, None, 2012-01-06 16:00:00, None, None, 96.1
None, -7.6, 89.3, None, None, None, None, 15.37, None, 10.54, 216.9, None, None, None, None, None, -9.0, None, None, None, None, None, None, None, 2012-01-06 17:00:00, None, None, 95.3
None, -7.91, 91.0, None, None, None, None, 17.12, None, 11.8, 215.8, None, None, None, None, None, -9.0, None, None, None, None, None, None, None, 2012-01-06 18:00:00, None, None, 95.9
None, -8.04, 85.9, None, None, None, None, 15.77, None, 11.56, 214.1, None, None, None, None, None, -10.0, None, None, None, None, None, None, None, 2012-01-06 19:00:00, None, None, 95.8
None, -8.2, 89.6, None, None, None, None, 20.95, None, 9.64, 213.7, None, None, None, None, None, -9.0, None, None, None, None, None, None, None, 2012-01-06 20:00:00, None, None, 95.8
None, -7.94, 91.0, None, None, None, None, 18.65, None, 13.99, 213.5, None, None, None, None, None, -9.0, None, None, None, None, None, None, None, 2012-01-06 21:00:00, None, None, 95.7
None, -7.94, 94.3, None, None, None, None, 17.07, None, 15.09, 212.5, None, None, None, None, None, -9.0, None, None, None, None, None, None, None, 2012-01-06 22:00:00, None, None, 95.6
None, -7.6, 94.5, None, None, None, None, 15.71, None, 14.73, 212.6, None, None, None, None, None, -8.0, None, None, None, None, None, None, None, 2012-01-06 23:00:00, None, None, 95.5
None, -7.48, 95.2, None, None, None, None, 17.06, None, 13.17, 213.6, None, None, None, None, None, -8.0, None, None, None, None, None, None, None, 2012-01-07 00:00:00, None, None, 95.6
None, -7.21, 95.2, None, None, None, None, 18.48, None, 15.16, 214.5, None, None, None, None, None, -8.0, None, None, None, None, None, None, None, 2012-01-07 01:00:00, None, None, 95.4
None, -6.899, 88.1, None, None, None, None, 16.6, None, 16.16, 212.2, None, None, None, None, None, -8.0, None, None, None, None, None, None, None, 2012-01-07 02:00:00, None, None, 95.3
None, -7.05, 89.3, None, None, None, None, 16.95, None, 18.09, 212.7, None, None, None, None, None, -8.0, None, None, None, None, None, None, None, 2012-01-07 03:00:00, None, None, 95.3
