station_observations
pcpn_amt_pst24hrs, CURRENT_AIR_TEMPERATURE2, CURRENT_AIR_TEMPERATURE1, STANDARD_SNOW, PRECIPITATION_NEW, MINIMUM_AIR_TEMPERATURE, max_wnd_spd_10m_pst1hr, snwfl_amt_pst1hr, avg_wnd_spd_10m_pst10mts, dwpt_temp, air_temp, min_air_temp_snc_last_reset, pcpn_amt_pst1hr, ATMOSPHERIC_PRESSURE, avg_wnd_dir_10m_pst10mts, max_air_temp_snc_last_reset, rel_hum, MAXIMUM_AIR_TEMPERATURE, time, snw_dpth, HEIGHT_OF_SNOW, stn_pres
None, None, 2.169, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-02 16:00:00, None, None, None
None, None, 1.832, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-02 17:00:00, None, None, None
None, None, 1.551, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-02 18:00:00, None, None, None
None, None, 1.091, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-02 19:00:00, None, None, None
None, None, 1.109, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-02 20:00:00, None, None, None
None, None, 1.4, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-02 21:00:00, None, None, None
None, None, 2.075, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-02 22:00:00, None, None, None
None, None, 2.169, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-02 23:00:00, None, None, None
None, None, 2.075, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-03 00:00:00, None, None, None
None, None, 2.422, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-03 01:00:00, None, None, None
None, None, 1.954, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-03 02:00:00, None, None, None
None, None, 1.944, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-03 03:00:00, None, None, None
None, None, 1.672, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-03 04:00:00, None, None, None
None, None, 1.401, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-03 05:00:00, None, None, None
None, None, 1.344, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-03 06:00:00, None, None, None
None, None, 1.184, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-03 07:00:00, None, None, None
None, None, 1.55, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-03 08:00:00, None, None, None
None, None, 1.662, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-03 09:00:00, None, None, None
None, None, 1.606, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-03 10:00:00, None, None, None
None, None, 1.466, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-03 11:00:00, None, None, None
None, None, 1.831, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-03 12:00:00, None, None, None
None, None, 2.066, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-03 13:00:00, None, None, None
None, None, 2.169, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-03 14:00:00, None, None, None
None, None, 2.478, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-03 15:00:00, None, None, None
None, None, 2.432, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-03 16:00:00, None, None, None
None, None, 2.254, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-03 17:00:00, None, None, None
None, None, 3.136, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-03 18:00:00, None, None, None
None, None, 3.287, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-03 19:00:00, None, None, None
None, None, 3.351, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-03 20:00:00, None, None, None
None, None, 3.491, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-03 21:00:00, None, None, None
None, None, 4.048, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-03 22:00:00, None, None, None
None, None, 2.693, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-03 23:00:00, None, None, None
None, None, 3.23, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-04 00:00:00, None, None, None
None, None, 3.453, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-04 01:00:00, None, None, None
None, None, 3.596, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-04 02:00:00, None, None, None
None, None, 3.745, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-04 03:00:00, None, None, None
None, None, 3.933, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-04 04:00:00, None, None, None
None, None, 3.368, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-04 05:00:00, None, None, None
None, None, 3.876, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-04 06:00:00, None, None, None
None, None, 3.367, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-04 07:00:00, None, None, None
None, None, 3.011, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-04 08:00:00, None, None, None
None, None, 3.482, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-04 09:00:00, None, None, None
None, None, 3.681, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-04 10:00:00, None, None, None
None, None, 3.594, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-04 11:00:00, None, None, None
None, None, 4.84, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-04 12:00:00, None, None, None
None, None, 4.462, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-04 13:00:00, None, None, None
None, None, 4.15, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-04 14:00:00, None, None, None
None, None, 3.679, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-04 15:00:00, None, None, None
None, None, 3.521, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-04 16:00:00, None, None, None
None, None, 3.03, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-04 17:00:00, None, None, None
None, None, 3.068, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-04 18:00:00, None, None, None
None, None, 3.33, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-04 19:00:00, None, None, None
None, None, 2.974, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-04 20:00:00, None, None, None
None, None, 2.629, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-04 21:00:00, None, None, None
None, None, 2.648, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-04 22:00:00, None, None, None
None, None, 3.248, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-04 23:00:00, None, None, None
None, None, 3.897, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-05 00:00:00, None, None, None
None, None, 3.446, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-05 01:00:00, None, None, None
None, None, 3.415, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-05 02:00:00, None, None, None
None, None, 3.425, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-05 03:00:00, None, None, None
None, None, 3.135, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-05 04:00:00, None, None, None
None, None, 3.146, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-05 05:00:00, None, None, None
None, None, 2.976, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-05 06:00:00, None, None, None
None, None, 3.397, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-05 07:00:00, None, None, None
None, None, 2.479, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-05 08:00:00, None, None, None
None, None, 2.338, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-05 09:00:00, None, None, None
None, None, 2.572, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-05 10:00:00, None, None, None
None, None, 2.628, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-05 11:00:00, None, None, None
None, None, 2.711, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-05 12:00:00, None, None, None
None, None, 2.766, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-05 13:00:00, None, None, None
None, None, 2.28, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-05 14:00:00, None, None, None
None, None, 2.176, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-05 15:00:00, None, None, None
None, None, 2.225, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-05 16:00:00, None, None, None
None, None, 2.113, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-05 17:00:00, None, None, None
None, None, 2.038, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-05 18:00:00, None, None, None
None, None, 1.925, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-05 19:00:00, None, None, None
None, None, 1.888, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-05 20:00:00, None, None, None
None, None, 1.775, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-05 21:00:00, None, None, None
None, None, 1.662, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-05 22:00:00, None, None, None
None, None, 1.653, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-05 23:00:00, None, None, None
None, None, 1.466, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-06 00:00:00, None, None, None
None, None, 1.419, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-06 01:00:00, None, None, None
None, None, 1.128, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-06 02:00:00, None, None, None
None, None, 1.437, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-06 03:00:00, None, None, None
None, None, 1.681, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-06 04:00:00, None, None, None
None, None, 1.643, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-06 05:00:00, None, None, None
None, None, 1.69, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-06 06:00:00, None, None, None
None, None, 1.7, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-06 07:00:00, None, None, None
None, None, 1.644, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-06 08:00:00, None, None, None
None, None, 1.785, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-06 09:00:00, None, None, None
None, None, 1.391, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-06 10:00:00, None, None, None
None, None, 1.288, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-06 11:00:00, None, None, None
None, None, 1.194, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-06 12:00:00, None, None, None
None, None, 0.82, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-06 13:00:00, None, None, None
None, None, 0.922, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-06 14:00:00, None, None, None
None, None, 0.623, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-06 15:00:00, None, None, None
None, None, 0.51, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-06 16:00:00, None, None, None
None, None, 0.444, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-06 17:00:00, None, None, None
None, None, 0.463, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-06 18:00:00, None, None, None
None, None, 0.5, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-06 19:00:00, None, None, None
None, None, 0.444, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-06 20:00:00, None, None, None
None, None, 0.491, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-06 21:00:00, None, None, None
None, None, 0.453, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-06 22:00:00, None, None, None
None, None, 0.341, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-06 23:00:00, None, None, None
None, None, 0.594, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-07 00:00:00, None, 31.26, None
None, None, 0.649, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-07 01:00:00, None, None, None
None, None, 0.509, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-07 02:00:00, None, None, None
None, None, 0.416, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-07 03:00:00, None, None, None
None, None, 1.334, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-07 04:00:00, None, None, None
None, None, 1.896, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-07 05:00:00, None, None, None
None, None, 1.868, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-07 06:00:00, None, None, None
None, None, 1.222, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-07 07:00:00, None, None, None
None, None, 1.25, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-07 08:00:00, None, None, None
None, None, 1.316, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-07 09:00:00, None, None, None
None, None, 1.672, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-07 10:00:00, None, None, None
None, None, 1.934, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-07 11:00:00, None, None, None
None, None, 2.141, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-07 12:00:00, None, None, None
None, None, 2.103, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-07 13:00:00, None, None, None
None, None, 1.982, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-07 14:00:00, None, None, None
None, None, 2.254, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-07 15:00:00, None, None, None
None, None, 1.841, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-07 16:00:00, None, None, None
None, None, 2.573, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-07 17:00:00, None, None, None
None, None, 2.967, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-07 18:00:00, None, None, None
None, None, 2.845, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-07 19:00:00, None, None, None
None, None, 2.89, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-07 20:00:00, None, None, None
None, None, 3.004, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-07 21:00:00, None, None, None
None, None, 2.843, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-07 22:00:00, None, None, None
None, None, 2.507, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-07 23:00:00, None, None, None
None, None, 2.825, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-08 00:00:00, None, None, None
None, None, 3.118, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-08 01:00:00, None, None, None
None, None, 3.521, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-08 02:00:00, None, None, None
None, None, 3.482, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-08 03:00:00, None, None, None
None, None, 3.34, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-08 04:00:00, None, None, None
None, None, 4.139, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-08 05:00:00, None, None, None
None, None, 4.132, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-08 06:00:00, None, None, None
None, None, 3.783, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-08 07:00:00, None, None, None
None, None, 4.394, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-08 08:00:00, None, None, None
None, None, 4.168, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-08 09:00:00, None, None, None
None, None, 4.112, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-08 10:00:00, None, None, None
None, None, 4.189, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-08 11:00:00, None, None, None
None, None, 4.142, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-08 12:00:00, None, None, None
None, None, 4.122, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-08 13:00:00, None, None, None
None, None, 3.942, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-08 14:00:00, None, None, None
None, None, 3.906, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-08 15:00:00, None, None, None
None, None, 3.697, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-08 16:00:00, None, None, None
None, None, 3.379, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-08 17:00:00, None, None, None
None, None, 3.435, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-08 18:00:00, None, None, None
None, None, 3.237, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-08 19:00:00, None, None, None
None, None, 3.123, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-08 20:00:00, None, None, None
None, None, 2.579, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-08 21:00:00, None, None, None
None, None, 2.693, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-08 22:00:00, None, None, None
None, None, 2.402, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-08 23:00:00, None, None, None
None, None, 2.178, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-09 00:00:00, None, None, None
None, None, 1.578, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-09 01:00:00, None, None, None
None, None, 1.579, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-09 02:00:00, None, None, None
None, None, 1.897, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-09 03:00:00, None, None, None
None, None, 2.019, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-09 04:00:00, None, None, None
None, None, 2.188, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-09 05:00:00, None, None, None
None, None, 2.094, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-09 06:00:00, None, None, None
None, None, 2.404, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-09 07:00:00, None, None, None
None, None, 2.31, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-09 08:00:00, None, None, None
None, None, 2.226, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-09 09:00:00, None, None, None
None, None, 1.917, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-09 10:00:00, None, None, None
None, None, 2.198, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-09 11:00:00, None, None, None
None, None, 1.373, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-09 12:00:00, None, None, None
None, None, 1.597, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-09 13:00:00, None, None, None
None, None, 1.279, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-09 14:00:00, None, None, None
None, None, 1.513, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-09 15:00:00, None, None, None
None, None, 0.782, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-09 16:00:00, None, None, None
None, None, 0.136, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-09 17:00:00, None, None, None
None, None, 1.006, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-09 18:00:00, None, None, None
None, None, 1.015, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-09 19:00:00, None, None, None
None, None, 1.043, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-09 20:00:00, None, None, None
None, None, 1.09, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-09 21:00:00, None, None, None
None, None, 0.201, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-09 22:00:00, None, None, None
None, None, 1.08, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-09 23:00:00, None, None, None
None, None, 0.284, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-10 00:00:00, None, None, None
None, None, -0.371, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-10 01:00:00, None, None, None
None, None, 0.05, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-10 02:00:00, None, None, None
None, None, -0.184, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-10 03:00:00, None, None, None
None, None, -0.341, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-10 04:00:00, None, None, None
None, None, -0.66, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-10 05:00:00, None, None, None
None, None, -0.893, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-10 06:00:00, None, None, None
None, None, -1.1, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-10 07:00:00, None, None, None
None, None, -1.747, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-10 08:00:00, None, None, None
None, None, -1.841, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-10 09:00:00, None, None, None
