station_observations
CURRENT_AIR_TEMPERATURE2, CURRENT_AIR_TEMPERATURE1, RELATIVE_HUMIDITY1, STANDARD_SNOW, PRECIPITATION_NEW, MINIMUM_AIR_TEMPERATURE, max_wnd_spd_10m_pst1hr, WIND_DIRECTION_STD_DEVIATION1, MEASURED_WIND_SPEED1, MEASURED_WIND_DIRECTION1, dwpt_temp, avg_wnd_spd_10m_pst10mts, air_temp, min_air_temp_snc_last_reset, DEW_POINT, ATMOSPHERIC_PRESSURE, avg_wnd_dir_10m_pst10mts, max_air_temp_snc_last_reset, ACTUAL_WIND_DIRECTION, ACTUAL_WIND_SPEED, rel_hum, MAXIMUM_AIR_TEMPERATURE, time, MAXIMUM_MEASURED_WIND_SPEED1, HEIGHT_OF_SNOW
None, -10.76, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-01 10:00:00, None, None
None, -9.99, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-01 11:00:00, None, None
None, -9.33, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-01 12:00:00, None, None
None, -9.09, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-01 13:00:00, None, None
None, -8.77, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-01 14:00:00, None, None
None, -8.39, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-01 15:00:00, None, None
None, -8.1, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-01 16:00:00, None, None
None, -8.15, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-01 17:00:00, None, None
None, -6.999, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-01 18:00:00, None, None
None, -6.09, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-01 19:00:00, None, None
None, -5.232, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-01 20:00:00, None, None
None, -4.045, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-01 21:00:00, None, None
None, -3.998, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-01 22:00:00, None, None
None, -3.336, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-01 23:00:00, None, None
None, -1.906, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-02 00:00:00, None, None
None, -1.817, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-02 01:00:00, None, None
None, -2.396, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-02 02:00:00, None, None
None, -3.017, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-02 03:00:00, None, None
None, -3.83, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-02 04:00:00, None, None
None, -4.26, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-02 05:00:00, None, None
None, -4.536, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-02 06:00:00, None, None
None, -4.583, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-02 07:00:00, None, None
None, -4.535, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-02 08:00:00, None, None
None, -3.436, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-02 09:00:00, None, None
None, -3.062, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-02 10:00:00, None, None
None, -3.591, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-02 11:00:00, None, None
None, -3.69, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-02 12:00:00, None, None
None, -3.307, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-02 13:00:00, None, None
None, -3.421, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-02 14:00:00, None, None
None, -4.093, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-02 15:00:00, None, None
None, -4.033, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-02 16:00:00, None, None
None, -4.261, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-02 17:00:00, None, None
None, -4.69, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-02 18:00:00, None, None
None, -5.256, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-02 19:00:00, None, None
None, -5.061, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-02 20:00:00, None, None
None, -4.535, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-02 21:00:00, None, None
None, -4.726, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-02 22:00:00, None, None
None, -5.395, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-02 23:00:00, None, None
None, -5.778, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-03 00:00:00, None, None
None, -5.921, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-03 01:00:00, None, None
None, -5.969, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-03 02:00:00, None, None
None, -6.017, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-03 03:00:00, None, None
None, -6.017, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-03 04:00:00, None, None
None, -6.017, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-03 05:00:00, None, None
None, -6.349, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-03 06:00:00, None, None
None, -6.445, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-03 07:00:00, None, None
None, -6.437, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-03 08:00:00, None, None
None, -6.053, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-03 09:00:00, None, None
None, -6.342, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-03 10:00:00, None, None
None, -6.151, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-03 11:00:00, None, None
None, -5.918, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-03 12:00:00, None, None
None, -5.921, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-03 13:00:00, None, None
None, -5.778, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-03 14:00:00, None, None
None, -5.252, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-03 15:00:00, None, None
None, -5.348, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-03 16:00:00, None, None
None, -4.917, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-03 17:00:00, None, None
None, -4.726, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-03 18:00:00, None, None
None, -3.818, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-03 19:00:00, None, None
None, -3.388, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-03 20:00:00, None, None
None, -3.34, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-03 21:00:00, None, None
None, -3.15, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-03 22:00:00, None, None
None, -3.106, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-03 23:00:00, None, None
None, -3.064, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-04 00:00:00, None, None
None, -3.113, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-04 01:00:00, None, None
None, -3.591, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-04 02:00:00, None, None
None, -3.877, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-04 03:00:00, None, None
None, -3.829, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-04 04:00:00, None, None
None, -3.777, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-04 05:00:00, None, None
None, -3.73, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-04 06:00:00, None, None
None, -3.441, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-04 07:00:00, None, None
None, -2.583, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-04 08:00:00, None, None
None, -2.3, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-04 09:00:00, None, None
None, -1.397, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-04 10:00:00, None, None
None, -1.606, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-04 11:00:00, None, None
None, -1.141, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-04 12:00:00, None, None
None, -1.518, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-04 13:00:00, None, None
None, -1.128, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-04 14:00:00, None, None
None, -1.07, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-04 15:00:00, None, None
None, -1.165, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-04 16:00:00, None, None
None, -1.26, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-04 17:00:00, None, None
None, -1.107, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-04 18:00:00, None, None
None, -0.915, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-04 19:00:00, None, None
None, -0.867, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-04 20:00:00, None, None
None, -2.157, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-04 21:00:00, None, None
None, -2.109, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-04 22:00:00, None, None
None, -1.727, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-04 23:00:00, None, None
None, -1.922, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-05 00:00:00, None, None
None, -2.211, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-05 01:00:00, None, None
None, -3.262, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-05 02:00:00, None, None
None, -3.832, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-05 03:00:00, None, None
None, -4.833, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-05 04:00:00, None, None
None, -5.55, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-05 05:00:00, None, None
None, -6.028, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-05 06:00:00, None, None
None, -6.065, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-05 07:00:00, None, None
None, -6.065, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-05 08:00:00, None, None
None, -6.59, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-05 09:00:00, None, None
None, -7.02, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-05 10:00:00, None, None
None, -7.07, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-05 11:00:00, None, None
None, -7.12, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-05 12:00:00, None, None
None, -7.07, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-05 13:00:00, None, None
None, -7.31, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-05 14:00:00, None, None
None, -7.16, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-05 15:00:00, None, None
None, -7.4, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-05 16:00:00, None, None
None, -7.73, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-05 17:00:00, None, None
None, -7.87, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-05 18:00:00, None, None
None, -8.06, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-05 19:00:00, None, None
None, -8.59, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-05 20:00:00, None, None
None, -8.92, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-05 21:00:00, None, None
None, -9.16, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-05 22:00:00, None, None
None, -9.26, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-05 23:00:00, None, None
None, -9.35, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-06 00:00:00, None, None
None, -9.34, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-06 01:00:00, None, None
None, -9.39, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-06 02:00:00, None, None
None, -9.72, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-06 03:00:00, None, None
None, -9.96, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-06 04:00:00, None, None
None, -10.01, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-06 05:00:00, None, None
None, -9.96, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-06 06:00:00, None, None
None, -10.3, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-06 07:00:00, None, None
None, -10.25, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-06 08:00:00, None, None
None, -10.01, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-06 09:00:00, None, None
None, -9.05, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-06 10:00:00, None, None
None, -8.86, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-06 11:00:00, None, None
None, -7.91, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-06 12:00:00, None, None
None, -7.96, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-06 13:00:00, None, None
None, -8.68, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-06 14:00:00, None, None
None, -9.16, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-06 15:00:00, None, None
None, -9.69, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-06 16:00:00, None, None
None, -9.97, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-06 17:00:00, None, None
None, -10.35, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-06 18:00:00, None, None
None, -10.63, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-06 19:00:00, None, None
None, -10.82, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-06 20:00:00, None, None
None, -10.82, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-06 21:00:00, None, None
None, -10.91, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-06 22:00:00, None, None
None, -11.1, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-06 23:00:00, None, None
None, -11.24, 91.5, None, None, None, None, None, None, None, None, None, None, None, -12.0, None, None, None, None, None, None, None, 2012-01-07 00:00:00, None, None
None, -11.1, 91.7, None, None, None, None, 15.59, 0.0, 321.2, None, None, None, None, -12.0, None, None, None, None, None, None, None, 2012-01-07 01:00:00, None, None
None, -11.1, 91.7, None, None, None, None, 19.21, 0.0, 332.8, None, None, None, None, -12.0, None, None, None, None, None, None, None, 2012-01-07 02:00:00, None, None
None, -11.1, 91.7, None, None, None, None, 17.45, 0.0, 324.0, None, None, None, None, -12.0, None, None, None, None, None, None, None, 2012-01-07 03:00:00, None, None
None, -10.77, 92.0, None, None, None, None, 15.15, 0.0, 326.5, None, None, None, None, -12.0, None, None, None, None, None, None, None, 2012-01-07 04:00:00, None, None
None, -10.77, 92.0, None, None, None, None, 9.68, 0.0, 318.2, None, None, None, None, -12.0, None, None, None, None, None, None, None, 2012-01-07 05:00:00, None, None
None, -10.81, 91.8, None, None, None, None, 10.92, 0.001, 311.2, None, None, None, None, -12.0, None, None, None, None, None, None, None, 2012-01-07 06:00:00, None, None
None, -10.91, 91.8, None, None, None, None, 5.875, 0.001, 314.9, None, None, None, None, -12.0, None, None, None, None, None, None, None, 2012-01-07 07:00:00, None, None
None, -11.0, 91.7, None, None, None, None, 10.65, 0.0, 307.4, None, None, None, None, -12.0, None, None, None, None, None, None, None, 2012-01-07 08:00:00, None, None
None, -10.67, 92.0, None, None, None, None, 12.83, 0.0, 295.1, None, None, None, None, -12.0, None, None, None, None, None, None, None, 2012-01-07 09:00:00, None, None
None, -10.48, 92.1, None, None, None, None, 11.75, 0.0, 289.3, None, None, None, None, -11.0, None, None, None, None, None, None, None, 2012-01-07 10:00:00, None, None
None, -9.48, 93.1, None, None, None, None, 12.83, 0.0, 286.1, None, None, None, None, -10.0, None, None, None, None, None, None, None, 2012-01-07 11:00:00, None, None
None, -9.72, 92.7, None, None, None, None, 14.23, 0.0, 313.3, None, None, None, None, -11.0, None, None, None, None, None, None, None, 2012-01-07 12:00:00, None, None
None, -9.92, 92.4, None, None, None, None, 8.38, 0.0, 300.0, None, None, None, None, -11.0, None, None, None, None, None, None, None, 2012-01-07 13:00:00, None, None
None, -9.87, 92.5, None, None, None, None, 8.59, 0.0, 307.3, None, None, None, None, -11.0, None, None, None, None, None, None, None, 2012-01-07 14:00:00, None, None
None, -10.15, 92.3, None, None, None, None, 9.62, 0.0, 305.2, None, None, None, None, -11.0, None, None, None, None, None, None, None, 2012-01-07 15:00:00, None, None
None, -10.39, 92.1, None, None, None, None, 7.09, 0.0, 310.1, None, None, None, None, -11.0, None, None, None, None, None, None, None, 2012-01-07 16:00:00, None, None
None, -10.68, 92.0, None, None, None, None, 6.783, 0.0, 314.6, None, None, None, None, -12.0, None, None, None, None, None, None, None, 2012-01-07 17:00:00, None, None
None, -10.73, 92.0, None, None, None, None, 44.3, 0.0, 283.1, None, None, None, None, -12.0, None, None, None, None, None, None, None, 2012-01-07 18:00:00, None, None
None, -10.82, 91.8, None, None, None, None, 6.281, 0.0, 210.4, None, None, None, None, -12.0, None, None, None, None, None, None, None, 2012-01-07 19:00:00, None, None
None, -10.82, 91.8, None, None, None, None, 6.021, 0.0, 202.1, None, None, None, None, -12.0, None, None, None, None, None, None, None, 2012-01-07 20:00:00, None, None
None, -10.43, 92.1, None, None, None, None, 5.007, 0.0, 197.8, None, None, None, None, -11.0, None, None, None, None, None, None, None, 2012-01-07 21:00:00, None, None
None, -10.24, 92.2, None, None, None, None, 5.165, 0.0, 195.4, None, None, None, None, -11.0, None, None, None, None, None, None, None, 2012-01-07 22:00:00, None, None
None, -10.0, 92.5, None, None, None, None, 4.643, 0.0, 192.0, None, None, None, None, -11.0, None, None, None, None, None, None, None, 2012-01-07 23:00:00, None, None
None, -9.81, 92.7, None, None, None, None, 4.604, 0.0, 194.9, None, None, None, None, -11.0, None, None, None, None, None, None, None, 2012-01-08 00:00:00, None, None
None, -8.95, 93.6, None, None, None, None, 5.843, 0.001, 207.6, None, None, None, None, -10.0, None, None, None, None, None, None, None, 2012-01-08 01:00:00, None, None
None, -8.67, 93.2, None, None, None, None, 18.76, 0.001, 212.0, None, None, None, None, -9.0, None, None, None, None, None, None, None, 2012-01-08 02:00:00, None, None
None, -8.58, 93.6, None, None, None, None, 7.33, 0.0, 334.2, None, None, None, None, -9.0, None, None, None, None, None, None, None, 2012-01-08 03:00:00, None, None
None, -8.67, 93.6, None, None, None, None, 6.984, 0.0, 325.0, None, None, None, None, -9.0, None, None, None, None, None, None, None, 2012-01-08 04:00:00, None, None
None, -8.29, 93.7, None, None, None, None, 18.14, 0.0, 324.1, None, None, None, None, -9.0, None, None, None, None, None, None, None, 2012-01-08 05:00:00, None, None
None, -7.33, 94.2, None, None, None, None, 20.56, 0.0, 342.9, None, None, None, None, -8.0, None, None, None, None, None, None, None, 2012-01-08 06:00:00, None, None
None, -7.81, 94.1, None, None, None, None, 0.726, 0.0, 268.5, None, None, None, None, -9.0, None, None, None, None, None, None, None, 2012-01-08 07:00:00, None, None
None, -7.62, 94.0, None, None, None, None, 0.213, 0.0, 267.4, None, None, None, None, -8.0, None, None, None, None, None, None, None, 2012-01-08 08:00:00, None, None
None, -7.38, 94.2, None, None, None, None, 0.101, 0.0, 267.1, None, None, None, None, -8.0, None, None, None, None, None, None, None, 2012-01-08 09:00:00, None, None
None, -6.623, 94.8, None, None, None, None, 0.048, 0.0, 267.2, None, None, None, None, -7.0, None, None, None, None, None, None, None, 2012-01-08 10:00:00, None, None
None, -6.675, 94.6, None, None, None, None, 0.0, 0.0, 267.3, None, None, None, None, -7.0, None, None, None, None, None, None, None, 2012-01-08 11:00:00, None, None
None, -6.006, 95.3, None, None, None, None, 0.196, 0.0, 267.6, None, None, None, None, -7.0, None, None, None, None, None, None, None, 2012-01-08 12:00:00, None, None
None, -4.906, 95.7, None, None, None, None, 0.151, 0.0, 268.0, None, None, None, None, -5.0, None, None, None, None, None, None, None, 2012-01-08 13:00:00, None, None
None, -4.667, 96.0, None, None, None, None, 0.128, 0.0, 268.4, None, None, None, None, -5.0, None, None, None, None, None, None, None, 2012-01-08 14:00:00, None, None
None, -4.478, 96.3, None, None, None, None, 0.151, 0.0, 268.8, None, None, None, None, -5.0, None, None, None, None, None, None, None, 2012-01-08 15:00:00, None, None
None, -4.533, 96.2, None, None, None, None, 0.145, 0.0, 269.2, None, None, None, None, -5.0, None, None, None, None, None, None, None, 2012-01-08 16:00:00, None, None
None, -4.439, 96.4, None, None, None, None, 0.28, 0.0, 269.8, None, None, None, None, -5.0, None, None, None, None, None, None, None, 2012-01-08 17:00:00, None, None
None, -3.77, 96.7, None, None, None, None, 0.204, 0.0, 270.6, None, None, None, None, -4.0, None, None, None, None, None, None, None, 2012-01-08 18:00:00, None, None
None, -4.248, 96.3, None, None, None, None, 0.172, 0.0, 271.0, None, None, None, None, -5.0, None, None, None, None, None, None, None, 2012-01-08 19:00:00, None, None
None, -3.484, 96.9, None, None, None, None, 0.165, 0.0, 271.4, None, None, None, None, -4.0, None, None, None, None, None, None, None, 2012-01-08 20:00:00, None, None
None, -3.436, 96.9, None, None, None, None, 0.181, 0.0, 271.9, None, None, None, None, -4.0, None, None, None, None, None, None, None, 2012-01-08 21:00:00, None, None
None, -3.388, 97.1, None, None, None, None, 0.128, 0.0, 272.3, None, None, None, None, -4.0, None, None, None, None, None, None, None, 2012-01-08 22:00:00, None, None
None, -3.675, 96.7, None, None, None, None, 0.14, 0.0, 272.7, None, None, None, None, -4.0, None, None, None, None, None, None, None, 2012-01-08 23:00:00, None, None
