station_observations
RELATIVE_HUMIDITY1, STANDARD_SNOW, MINIMUM_AIR_TEMPERATURE, max_wnd_spd_10m_pst1hr, MEASURED_WIND_SPEED1, MEASURED_WIND_DIRECTION1, dwpt_temp, min_air_temp_snc_last_reset, DEW_POINT, ATMOSPHERIC_PRESSURE, avg_wnd_dir_10m_pst10mts, ACTUAL_WIND_DIRECTION, MAXIMUM_AIR_TEMPERATURE, snw_dpth, MAXIMUM_MEASURED_WIND_SPEED1, HEIGHT_OF_SNOW, pcpn_amt_pst24hrs, CURRENT_AIR_TEMPERATURE2, CURRENT_AIR_TEMPERATURE1, PRECIPITATION_NEW, max_air_temp_snc_last_reset, rel_hum, ACTUAL_WIND_SPEED, WIND_DIRECTION_STD_DEVIATION1, avg_wnd_spd_10m_pst10mts, air_temp, pcpn_amt_pst1hr, snwfl_amt_pst1hr, time
87.1, None, None, None, None, None, None, None, -10.0, None, None, None, None, None, None, 45.0, None, None, -8.75, None, None, None, None, None, None, None, None, None, 2012-01-01 00:00:00
84.3, None, None, None, None, None, None, None, -11.0, None, None, None, None, None, None, 44.82, None, None, -8.69, None, None, None, None, None, None, None, None, None, 2012-01-01 01:00:00
92.3, None, None, None, None, None, None, None, -10.0, None, None, None, None, None, None, 44.89, None, None, -8.95, None, None, None, None, None, None, None, None, None, 2012-01-01 02:00:00
84.0, None, None, None, None, None, None, None, -11.0, None, None, None, None, None, None, 44.86, None, None, -8.61, None, None, None, None, None, None, None, None, None, 2012-01-01 03:00:00
80.7, None, None, None, None, None, None, None, -11.0, None, None, None, None, None, None, 44.74, None, None, -8.39, None, None, None, None, None, None, None, None, None, 2012-01-01 04:00:00
78.8, None, None, None, None, None, None, None, -11.0, None, None, None, None, None, None, 44.73, None, None, -8.25, None, None, None, None, None, None, None, None, None, 2012-01-01 05:00:00
76.7, None, None, None, None, None, None, None, -11.0, None, None, None, None, None, None, 44.49, None, None, -7.52, None, None, None, None, None, None, None, None, None, 2012-01-01 06:00:00
76.3, None, None, None, None, None, None, None, -11.0, None, None, None, None, None, None, 44.63, None, None, -7.62, None, None, None, None, None, None, None, None, None, 2012-01-01 07:00:00
75.9, None, None, None, None, None, None, None, -11.0, None, None, None, None, None, None, 44.48, None, None, -7.49, None, None, None, None, None, None, None, None, None, 2012-01-01 08:00:00
75.5, None, None, None, None, None, None, None, -10.0, None, None, None, None, None, None, 44.35, None, None, -6.923, None, None, None, None, None, None, None, None, None, 2012-01-01 09:00:00
72.6, None, None, None, None, None, None, None, -9.0, None, None, None, None, None, None, 44.05, None, None, -5.176, None, None, None, None, None, None, None, None, None, 2012-01-01 10:00:00
71.0, None, None, None, None, None, None, None, -8.0, None, None, None, None, None, None, 43.85, None, None, -4.078, None, None, None, None, None, None, None, None, None, 2012-01-01 11:00:00
72.4, None, None, None, None, None, None, None, -8.0, None, None, None, None, None, None, 43.98, None, None, -4.538, None, None, None, None, None, None, None, None, None, 2012-01-01 12:00:00
72.9, None, None, None, None, None, None, None, -8.0, None, None, None, None, None, None, 43.98, None, None, -4.67, None, None, None, None, None, None, None, None, None, 2012-01-01 13:00:00
73.5, None, None, None, None, None, None, None, -9.0, None, None, None, None, None, None, 43.72, None, None, -5.06, None, None, None, None, None, None, None, None, None, 2012-01-01 14:00:00
72.8, None, None, None, None, None, None, None, -9.0, None, None, None, None, None, None, 43.81, None, None, -5.003, None, None, None, None, None, None, None, None, None, 2012-01-01 15:00:00
73.1, None, None, None, None, None, None, None, -9.0, None, None, None, None, None, None, 43.75, None, None, -5.613, None, None, None, None, None, None, None, None, None, 2012-01-01 16:00:00
73.2, None, None, None, None, None, None, None, -9.0, None, None, None, None, None, None, 43.66, None, None, -5.718, None, None, None, None, None, None, None, None, None, 2012-01-01 17:00:00
73.4, None, None, None, None, None, None, None, -9.0, None, None, None, None, None, None, 43.51, None, None, -5.565, None, None, None, None, None, None, None, None, None, 2012-01-01 18:00:00
73.2, None, None, None, None, None, None, None, -8.0, None, None, None, None, None, None, 43.36, None, None, -4.896, None, None, None, None, None, None, None, None, None, 2012-01-01 19:00:00
73.2, None, None, None, None, None, None, None, -9.0, None, None, None, None, None, None, 43.36, None, None, -4.912, None, None, None, None, None, None, None, None, None, 2012-01-01 20:00:00
73.2, None, None, None, None, None, None, None, -9.0, None, None, None, None, None, None, 43.15, None, None, -5.674, None, None, None, None, None, None, None, None, None, 2012-01-01 21:00:00
73.1, None, None, None, None, None, None, None, -8.0, None, None, None, None, None, None, 43.08, None, None, -4.74, None, None, None, None, None, None, None, None, None, 2012-01-01 22:00:00
72.8, None, None, None, None, None, None, None, -7.0, None, None, None, None, None, None, 42.95, None, None, -3.605, None, None, None, None, None, None, None, None, None, 2012-01-01 23:00:00
73.7, None, None, None, None, None, None, None, -7.0, None, None, None, None, None, None, 43.12, None, None, -3.804, None, None, None, None, None, None, None, None, None, 2012-01-02 00:00:00
74.1, None, None, None, None, None, None, None, -7.0, None, None, None, None, None, None, 42.97, None, None, -3.436, None, None, None, None, None, None, None, None, None, 2012-01-02 01:00:00
73.4, None, None, None, None, None, None, None, -6.0, None, None, None, None, None, None, 42.59, None, None, -2.833, None, None, None, None, None, None, None, None, None, 2012-01-02 02:00:00
72.9, None, None, None, None, None, None, None, -6.0, None, None, None, None, None, None, 42.53, None, None, -2.111, None, None, None, None, None, None, None, None, None, 2012-01-02 03:00:00
