station_observations
RELATIVE_HUMIDITY1, STANDARD_SNOW, MINIMUM_AIR_TEMPERATURE, max_wnd_spd_10m_pst1hr, MEASURED_WIND_SPEED1, MEASURED_WIND_DIRECTION1, dwpt_temp, min_air_temp_snc_last_reset, DEW_POINT, ATMOSPHERIC_PRESSURE, avg_wnd_dir_10m_pst10mts, ACTUAL_WIND_DIRECTION, MAXIMUM_AIR_TEMPERATURE, snw_dpth, MAXIMUM_MEASURED_WIND_SPEED1, HEIGHT_OF_SNOW, pcpn_amt_pst24hrs, CURRENT_AIR_TEMPERATURE2, CURRENT_AIR_TEMPERATURE1, PRECIPITATION_NEW, max_air_temp_snc_last_reset, rel_hum, ACTUAL_WIND_SPEED, WIND_DIRECTION_STD_DEVIATION1, avg_wnd_spd_10m_pst10mts, air_temp, pcpn_amt_pst1hr, snwfl_amt_pst1hr, time
78.3, None, None, None, None, None, None, None, -15.0, None, None, None, None, None, None, 171.6, None, None, -12.25, None, None, None, None, None, None, None, None, None, 2012-01-01 00:00:00
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, -12.13, None, None, None, None, None, None, None, None, None, 2012-01-01 01:00:00
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, -12.11, None, None, None, None, None, None, None, None, None, 2012-01-01 02:00:00
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, -12.19, None, None, None, None, None, None, None, None, None, 2012-01-01 03:00:00
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, -12.31, None, None, None, None, None, None, None, None, None, 2012-01-01 04:00:00
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, -12.01, None, None, None, None, None, None, None, None, None, 2012-01-01 05:00:00
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, -11.85, None, None, None, None, None, None, None, None, None, 2012-01-01 06:00:00
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, -11.83, None, None, None, None, None, None, None, None, None, 2012-01-01 07:00:00
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, -11.64, None, None, None, None, None, None, None, None, None, 2012-01-01 08:00:00
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, -11.5, None, None, None, None, None, None, None, None, None, 2012-01-01 09:00:00
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, -11.17, None, None, None, None, None, None, None, None, None, 2012-01-01 10:00:00
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, -10.81, None, None, None, None, None, None, None, None, None, 2012-01-01 11:00:00
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, -10.65, None, None, None, None, None, None, None, None, None, 2012-01-01 12:00:00
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, -10.52, None, None, None, None, None, None, None, None, None, 2012-01-01 13:00:00
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, -10.49, None, None, None, None, None, None, None, None, None, 2012-01-01 14:00:00
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, -10.3, None, None, None, None, None, None, None, None, None, 2012-01-01 15:00:00
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, -10.06, None, None, None, None, None, None, None, None, None, 2012-01-01 16:00:00
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, -9.45, None, None, None, None, None, None, None, None, None, 2012-01-01 17:00:00
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, -8.11, None, None, None, None, None, None, None, None, None, 2012-01-01 18:00:00
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, -7.52, None, None, None, None, None, None, None, None, None, 2012-01-01 19:00:00
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, -7.13, None, None, None, None, None, None, None, None, None, 2012-01-01 20:00:00
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, -5.284, None, None, None, None, None, None, None, None, None, 2012-01-01 21:00:00
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, -4.905, None, None, None, None, None, None, None, None, None, 2012-01-01 22:00:00
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, -4.362, None, None, None, None, None, None, None, None, None, 2012-01-01 23:00:00
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, -4.188, None, None, None, None, None, None, None, None, None, 2012-01-02 00:00:00
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, -3.173, None, None, None, None, None, None, None, None, None, 2012-01-02 01:00:00
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, -2.723, None, None, None, None, None, None, None, None, None, 2012-01-02 02:00:00
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, -2.588, None, None, None, None, None, None, None, None, None, 2012-01-02 03:00:00
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, -1.745, None, None, None, None, None, None, None, None, None, 2012-01-02 04:00:00
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, -2.347, None, None, None, None, None, None, None, None, None, 2012-01-02 05:00:00
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, -3.395, None, None, None, None, None, None, None, None, None, 2012-01-02 06:00:00
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, -3.279, None, None, None, None, None, None, None, None, None, 2012-01-02 07:00:00
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, -2.982, None, None, None, None, None, None, None, None, None, 2012-01-02 08:00:00
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, -2.502, None, None, None, None, None, None, None, None, None, 2012-01-02 09:00:00
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, -1.974, None, None, None, None, None, None, None, None, None, 2012-01-02 10:00:00
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, -1.198, None, None, None, None, None, None, None, None, None, 2012-01-02 11:00:00
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, -1.092, None, None, None, None, None, None, None, None, None, 2012-01-02 12:00:00
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, -0.633, None, None, None, None, None, None, None, None, None, 2012-01-02 13:00:00
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, -1.224, None, None, None, None, None, None, None, None, None, 2012-01-02 14:00:00
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, -2.421, None, None, None, None, None, None, None, None, None, 2012-01-02 15:00:00
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, -2.749, None, None, None, None, None, None, None, None, None, 2012-01-02 16:00:00
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, -2.875, None, None, None, None, None, None, None, None, None, 2012-01-02 17:00:00
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, -3.857, None, None, None, None, None, None, None, None, None, 2012-01-02 18:00:00
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, -4.418, None, None, None, None, None, None, None, None, None, 2012-01-02 19:00:00
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, -4.67, None, None, None, None, None, None, None, None, None, 2012-01-02 20:00:00
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, -5.323, None, None, None, None, None, None, None, None, None, 2012-01-02 21:00:00
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, -5.742, None, None, None, None, None, None, None, None, None, 2012-01-02 22:00:00
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, -5.674, None, None, None, None, None, None, None, None, None, 2012-01-02 23:00:00
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, -5.781, None, None, None, None, None, None, None, None, None, 2012-01-03 00:00:00
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, -5.83, None, None, None, None, None, None, None, None, None, 2012-01-03 01:00:00
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, -6.016, None, None, None, None, None, None, None, None, None, 2012-01-03 02:00:00
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, -5.948, None, None, None, None, None, None, None, None, None, 2012-01-03 03:00:00
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, -5.742, None, None, None, None, None, None, None, None, None, 2012-01-03 04:00:00
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, -5.566, None, None, None, None, None, None, None, None, None, 2012-01-03 05:00:00
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, -5.614, None, None, None, None, None, None, None, None, None, 2012-01-03 06:00:00
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, -5.527, None, None, None, None, None, None, None, None, None, 2012-01-03 07:00:00
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, -4.806, None, None, None, None, None, None, None, None, None, 2012-01-03 08:00:00
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, -5.253, None, None, None, None, None, None, None, None, None, 2012-01-03 09:00:00
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, -4.438, None, None, None, None, None, None, None, None, None, 2012-01-03 10:00:00
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, -5.274, None, None, None, None, None, None, None, None, None, 2012-01-03 11:00:00
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, -5.195, None, None, None, None, None, None, None, None, None, 2012-01-03 12:00:00
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, -4.059, None, None, None, None, None, None, None, None, None, 2012-01-03 13:00:00
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, -4.418, None, None, None, None, None, None, None, None, None, 2012-01-03 14:00:00
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, -4.892, None, None, None, None, None, None, None, None, None, 2012-01-03 15:00:00
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, -5.166, None, None, None, None, None, None, None, None, None, 2012-01-03 16:00:00
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, -5.498, None, None, None, None, None, None, None, None, None, 2012-01-03 17:00:00
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, -5.303, None, None, None, None, None, None, None, None, None, 2012-01-03 18:00:00
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, -4.71, None, None, None, None, None, None, None, None, None, 2012-01-03 19:00:00
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, -4.584, None, None, None, None, None, None, None, None, None, 2012-01-03 20:00:00
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, -3.993, None, None, None, None, None, None, None, None, None, 2012-01-03 21:00:00
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, -3.713, None, None, None, None, None, None, None, None, None, 2012-01-03 22:00:00
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, -3.588, None, None, None, None, None, None, None, None, None, 2012-01-03 23:00:00
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, -3.145, None, None, None, None, None, None, None, None, None, 2012-01-04 00:00:00
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, -3.433, None, None, None, None, None, None, None, None, None, 2012-01-04 01:00:00
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, -2.799, None, None, None, None, None, None, None, None, None, 2012-01-04 02:00:00
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, -2.348, None, None, None, None, None, None, None, None, None, 2012-01-04 03:00:00
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, -1.859, None, None, None, None, None, None, None, None, None, 2012-01-04 04:00:00
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, -1.974, None, None, None, None, None, None, None, None, None, 2012-01-04 05:00:00
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, -2.069, None, None, None, None, None, None, None, None, None, 2012-01-04 06:00:00
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, -2.05, None, None, None, None, None, None, None, None, None, 2012-01-04 07:00:00
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, -2.375, None, None, None, None, None, None, None, None, None, 2012-01-04 08:00:00
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, -1.591, None, None, None, None, None, None, None, None, None, 2012-01-04 09:00:00
