station_observations
pcpn_amt_pst24hrs, CURRENT_AIR_TEMPERATURE2, CURRENT_AIR_TEMPERATURE1, RELATIVE_HUMIDITY1, STANDARD_SNOW, time, max_air_temp_snc_last_reset, MINIMUM_AIR_TEMPERATURE, dwpt_temp, air_temp, min_air_temp_snc_last_reset, pcpn_amt_pst1hr, snwfl_amt_pst1hr, rel_hum, MAXIMUM_AIR_TEMPERATURE, PRECIPITATION_NEW, snw_dpth, HEIGHT_OF_SNOW
None, None, -4.511, None, None, 2012-01-01 18:00:00, None, None, None, None, None, None, None, None, None, None, None, 149.0
None, None, -4.338, None, None, 2012-01-01 19:00:00, None, None, None, None, None, None, None, None, None, None, None, 150.0
None, None, -4.453, None, None, 2012-01-01 20:00:00, None, None, None, None, None, None, None, None, None, None, None, 151.6
None, None, -4.289, None, None, 2012-01-01 21:00:00, None, None, None, None, None, None, None, None, None, None, None, 153.1
None, None, -4.117, None, None, 2012-01-01 22:00:00, None, None, None, None, None, None, None, None, None, None, None, 154.4
None, None, -3.811, None, None, 2012-01-01 23:00:00, None, None, None, None, None, None, None, None, None, None, None, 156.4
None, None, -3.476, None, None, 2012-01-02 00:00:00, None, None, None, None, None, None, None, None, None, None, None, 157.7
None, None, -2.99, None, None, 2012-01-02 01:00:00, None, None, None, None, None, None, None, None, None, None, None, 157.3
None, None, -2.837, None, None, 2012-01-02 02:00:00, None, None, None, None, None, None, None, None, None, None, None, 156.9
None, None, -2.58, None, None, 2012-01-02 03:00:00, None, None, None, None, None, None, None, None, None, None, None, 156.3
None, None, -2.277, None, None, 2012-01-02 04:00:00, None, None, None, None, None, None, None, None, None, None, None, 158.1
None, None, -2.315, None, None, 2012-01-02 05:00:00, None, None, None, None, None, None, None, None, None, None, None, 157.9
None, None, -2.268, None, None, 2012-01-02 06:00:00, None, None, None, None, None, None, None, None, None, None, None, 156.8
None, None, -2.59, None, None, 2012-01-02 07:00:00, None, None, None, None, None, None, None, None, None, None, None, 160.0
None, None, -2.704, None, None, 2012-01-02 08:00:00, None, None, None, None, None, None, None, None, None, None, None, 161.8
None, None, -1.982, None, None, 2012-01-02 09:00:00, None, None, None, None, None, None, None, None, None, None, None, 162.6
None, None, -2.401, None, None, 2012-01-02 10:00:00, None, None, None, None, None, None, None, None, None, None, None, 162.3
None, None, -2.342, None, None, 2012-01-02 11:00:00, None, None, None, None, None, None, None, None, None, None, None, 166.2
None, None, -1.992, None, None, 2012-01-02 12:00:00, None, None, None, None, None, None, None, None, None, None, None, 164.9
None, None, -1.189, None, None, 2012-01-02 13:00:00, None, None, None, None, None, None, None, None, None, None, None, 165.2
None, None, -1.785, None, None, 2012-01-02 14:00:00, None, None, None, None, None, None, None, None, None, None, None, 164.5
None, None, -2.714, None, None, 2012-01-02 15:00:00, None, None, None, None, None, None, None, None, None, None, None, 164.0
None, None, -4.547, None, None, 2012-01-02 16:00:00, None, None, None, None, None, None, None, None, None, None, None, 163.4
None, None, -6.249, None, None, 2012-01-02 17:00:00, None, None, None, None, None, None, None, None, None, None, None, 163.1
None, None, -8.01, None, None, 2012-01-02 18:00:00, None, None, None, None, None, None, None, None, None, None, None, 162.7
None, None, -9.46, None, None, 2012-01-02 19:00:00, None, None, None, None, None, None, None, None, None, None, None, 162.4
None, None, -10.01, None, None, 2012-01-02 20:00:00, None, None, None, None, None, None, None, None, None, None, None, 161.9
None, None, -9.96, None, None, 2012-01-02 21:00:00, None, None, None, None, None, None, None, None, None, None, None, 161.6
None, None, -9.45, None, None, 2012-01-02 22:00:00, None, None, None, None, None, None, None, None, None, None, None, 161.3
None, None, -9.38, None, None, 2012-01-02 23:00:00, None, None, None, None, None, None, None, None, None, None, None, 160.9
None, None, -9.08, None, None, 2012-01-03 00:00:00, None, None, None, None, None, None, None, None, None, None, None, 160.4
None, None, -8.36, None, None, 2012-01-03 01:00:00, None, None, None, None, None, None, None, None, None, None, None, 160.1
None, None, -7.76, None, None, 2012-01-03 02:00:00, None, None, None, None, None, None, None, None, None, None, None, 159.7
None, None, -7.4, None, None, 2012-01-03 03:00:00, None, None, None, None, None, None, None, None, None, None, None, 159.3
None, None, -7.15, None, None, 2012-01-03 04:00:00, None, None, None, None, None, None, None, None, None, None, None, 156.0
None, None, -6.835, None, None, 2012-01-03 05:00:00, None, None, None, None, None, None, None, None, None, None, None, 159.6
None, None, -6.717, None, None, 2012-01-03 06:00:00, None, None, None, None, None, None, None, None, None, None, None, 159.9
None, None, -6.639, None, None, 2012-01-03 07:00:00, None, None, None, None, None, None, None, None, None, None, None, 158.6
None, None, -5.811, None, None, 2012-01-03 08:00:00, None, None, None, None, None, None, None, None, None, None, None, 161.0
None, None, -5.705, None, None, 2012-01-03 09:00:00, None, None, None, None, None, None, None, None, None, None, None, 159.8
None, None, -5.232, None, None, 2012-01-03 10:00:00, None, None, None, None, None, None, None, None, None, None, None, 161.6
None, None, -5.078, None, None, 2012-01-03 11:00:00, None, None, None, None, None, None, None, None, None, None, None, 161.6
None, None, -4.77, None, None, 2012-01-03 12:00:00, None, None, None, None, None, None, None, None, None, None, None, 164.0
None, None, -4.377, None, None, 2012-01-03 13:00:00, None, None, None, None, None, None, None, None, None, None, None, 166.2
None, None, -3.344, None, None, 2012-01-03 14:00:00, None, None, None, None, None, None, None, None, None, None, None, 167.2
None, None, -2.981, None, None, 2012-01-03 15:00:00, None, None, None, None, None, None, None, None, None, None, None, 170.2
None, None, -2.524, None, None, 2012-01-03 16:00:00, None, None, None, None, None, None, None, None, None, None, None, 172.6
None, None, -2.011, None, None, 2012-01-03 17:00:00, None, None, None, None, None, None, None, None, None, None, None, 172.5
None, None, -1.66, None, None, 2012-01-03 18:00:00, None, None, None, None, None, None, None, None, None, None, None, 173.9
None, None, -1.375, None, None, 2012-01-03 19:00:00, None, None, None, None, None, None, None, None, None, None, None, 172.4
None, None, -0.826, None, None, 2012-01-03 20:00:00, None, None, None, None, None, None, None, None, None, None, None, 172.9
None, None, -0.675, None, None, 2012-01-03 21:00:00, None, None, None, None, None, None, None, None, None, None, None, 172.7
None, None, -0.413, None, None, 2012-01-03 22:00:00, None, None, None, None, None, None, None, None, None, None, None, 172.5
None, None, -0.384, None, None, 2012-01-03 23:00:00, None, None, None, None, None, None, None, None, None, None, None, 172.1
None, None, -0.8, None, None, 2012-01-04 00:00:00, None, None, None, None, None, None, None, None, None, None, None, 171.7
None, None, -0.772, None, None, 2012-01-04 01:00:00, None, None, None, None, None, None, None, None, None, None, None, 172.9
None, None, -0.989, None, None, 2012-01-04 02:00:00, None, None, None, None, None, None, None, None, None, None, None, 176.1
None, None, -1.047, None, None, 2012-01-04 03:00:00, None, None, None, None, None, None, None, None, None, None, None, 181.9
None, None, -0.138, None, None, 2012-01-04 04:00:00, None, None, None, None, None, None, None, None, None, None, None, 185.7
None, None, -0.006, None, None, 2012-01-04 05:00:00, None, None, None, None, None, None, None, None, None, None, None, 187.2
None, None, 0.354, None, None, 2012-01-04 06:00:00, None, None, None, None, None, None, None, None, None, None, None, 186.4
None, None, 1.187, None, None, 2012-01-04 07:00:00, None, None, None, None, None, None, None, None, None, None, None, 184.3
None, None, 1.641, None, None, 2012-01-04 08:00:00, None, None, None, None, None, None, None, None, None, None, None, 182.2
None, None, 0.978, None, None, 2012-01-04 09:00:00, None, None, None, None, None, None, None, None, None, None, None, 180.6
None, None, 1.28, None, None, 2012-01-04 10:00:00, None, None, None, None, None, None, None, None, None, None, None, 179.4
None, None, 0.297, None, None, 2012-01-04 11:00:00, None, None, None, None, None, None, None, None, None, None, None, 178.9
None, None, 0.371, None, None, 2012-01-04 12:00:00, None, None, None, None, None, None, None, None, None, None, None, 178.5
None, None, 0.438, None, None, 2012-01-04 13:00:00, None, None, None, None, None, None, None, None, None, None, None, 177.3
None, None, 0.646, None, None, 2012-01-04 14:00:00, None, None, None, None, None, None, None, None, None, None, None, 176.8
None, None, 1.657, None, None, 2012-01-04 15:00:00, None, None, None, None, None, None, None, None, None, None, None, 175.3
None, None, 0.664, None, None, 2012-01-04 16:00:00, None, None, None, None, None, None, None, None, None, None, None, 174.7
None, None, 1.403, None, None, 2012-01-04 17:00:00, None, None, None, None, None, None, None, None, None, None, None, 174.0
None, None, 1.259, None, None, 2012-01-04 18:00:00, None, None, None, None, None, None, None, None, None, None, None, 173.3
None, None, 1.06, None, None, 2012-01-04 19:00:00, None, None, None, None, None, None, None, None, None, None, None, 171.9
None, None, 1.108, None, None, 2012-01-04 20:00:00, None, None, None, None, None, None, None, None, None, None, None, 170.5
None, None, 0.505, None, None, 2012-01-04 21:00:00, None, None, None, None, None, None, None, None, None, None, None, 170.5
None, None, 0.625, None, None, 2012-01-04 22:00:00, None, None, None, None, None, None, None, None, None, None, None, 171.1
None, None, 0.476, None, None, 2012-01-04 23:00:00, None, None, None, None, None, None, None, None, None, None, None, 170.6
None, None, 0.389, None, None, 2012-01-05 00:00:00, None, None, None, None, None, None, None, None, None, None, None, 170.0
None, None, 0.719, None, None, 2012-01-05 01:00:00, None, None, None, None, None, None, None, None, None, None, None, 169.2
None, None, 0.323, None, None, 2012-01-05 02:00:00, None, None, None, None, None, None, None, None, None, None, None, 168.3
None, None, 0.693, None, None, 2012-01-05 03:00:00, None, None, None, None, None, None, None, None, None, None, None, 167.6
None, None, 0.741, None, None, 2012-01-05 04:00:00, None, None, None, None, None, None, None, None, None, None, None, 167.0
None, None, 0.711, None, None, 2012-01-05 05:00:00, None, None, None, None, None, None, None, None, None, None, None, 166.8
None, None, 0.749, None, None, 2012-01-05 06:00:00, None, None, None, None, None, None, None, None, None, None, None, 166.4
None, None, 0.513, None, None, 2012-01-05 07:00:00, None, None, None, None, None, None, None, None, None, None, None, 165.9
None, None, 0.352, None, None, 2012-01-05 08:00:00, None, None, None, None, None, None, None, None, None, None, None, 165.2
None, None, 0.221, None, None, 2012-01-05 09:00:00, None, None, None, None, None, None, None, None, None, None, None, 164.4
None, None, 0.087, None, None, 2012-01-05 10:00:00, None, None, None, None, None, None, None, None, None, None, None, 163.6
None, None, 0.096, None, None, 2012-01-05 11:00:00, None, None, None, None, None, None, None, None, None, None, None, 162.1
None, None, 0.162, None, None, 2012-01-05 12:00:00, None, None, None, None, None, None, None, None, None, None, None, 163.0
None, None, 0.4, None, None, 2012-01-05 13:00:00, None, None, None, None, None, None, None, None, None, None, None, 162.6
None, None, 0.464, None, None, 2012-01-05 14:00:00, None, None, None, None, None, None, None, None, None, None, None, 164.1
None, None, -0.444, None, None, 2012-01-05 15:00:00, None, None, None, None, None, None, None, None, None, None, None, 163.8
None, None, -1.428, None, None, 2012-01-05 16:00:00, None, None, None, None, None, None, None, None, None, None, None, 163.3
None, None, -0.81, None, None, 2012-01-05 17:00:00, None, None, None, None, None, None, None, None, None, None, None, 163.0
None, None, -1.501, None, None, 2012-01-05 18:00:00, None, None, None, None, None, None, None, None, None, None, None, 162.8
None, None, -0.791, None, None, 2012-01-05 19:00:00, None, None, None, None, None, None, None, None, None, None, None, 162.2
None, None, -2.117, None, None, 2012-01-05 20:00:00, None, None, None, None, None, None, None, None, None, None, None, 161.4
None, None, -3.534, None, None, 2012-01-05 21:00:00, None, None, None, None, None, None, None, None, None, None, None, 160.8
None, None, -5.242, None, None, 2012-01-05 22:00:00, None, None, None, None, None, None, None, None, None, None, None, 160.1
None, None, -5.85, None, None, 2012-01-05 23:00:00, None, None, None, None, None, None, None, None, None, None, None, 160.4
None, None, -6.552, None, None, 2012-01-06 00:00:00, None, None, None, None, None, None, None, None, None, None, None, 160.2
None, None, -6.27, None, None, 2012-01-06 01:00:00, None, None, None, None, None, None, None, None, None, None, None, 160.1
None, None, -5.707, None, None, 2012-01-06 02:00:00, None, None, None, None, None, None, None, None, None, None, None, 159.7
None, None, -5.716, None, None, 2012-01-06 03:00:00, None, None, None, None, None, None, None, None, None, None, None, 159.7
None, None, -5.609, None, None, 2012-01-06 04:00:00, None, None, None, None, None, None, None, None, None, None, None, 159.2
None, None, -6.895, None, None, 2012-01-06 05:00:00, None, None, None, None, None, None, None, None, None, None, None, 158.9
None, None, -6.582, None, None, 2012-01-06 06:00:00, None, None, None, None, None, None, None, None, None, None, None, 158.1
None, None, -6.62, None, None, 2012-01-06 07:00:00, None, None, None, None, None, None, None, None, None, None, None, 156.9
None, None, -6.837, None, None, 2012-01-06 08:00:00, None, None, None, None, None, None, None, None, None, None, None, 156.4
None, None, -6.826, None, None, 2012-01-06 09:00:00, None, None, None, None, None, None, None, None, None, None, None, 155.8
None, None, -6.934, None, None, 2012-01-06 10:00:00, None, None, None, None, None, None, None, None, None, None, None, 156.9
None, None, -6.513, None, None, 2012-01-06 11:00:00, None, None, None, None, None, None, None, None, None, None, None, 158.2
None, None, -5.658, None, None, 2012-01-06 12:00:00, None, None, None, None, None, None, None, None, None, None, None, 156.2
None, None, -4.972, None, None, 2012-01-06 13:00:00, None, None, None, None, None, None, None, None, None, None, None, 158.3
None, None, -4.203, None, None, 2012-01-06 14:00:00, None, None, None, None, None, None, None, None, None, None, None, 157.8
None, None, -4.069, None, None, 2012-01-06 15:00:00, None, None, None, None, None, None, None, None, None, None, None, 159.3
None, None, -3.915, None, None, 2012-01-06 16:00:00, None, None, None, None, None, None, None, None, None, None, None, 159.6
None, None, -3.905, None, None, 2012-01-06 17:00:00, None, None, None, None, None, None, None, None, None, None, None, 159.2
None, None, -3.648, None, None, 2012-01-06 18:00:00, None, None, None, None, None, None, None, None, None, None, None, 159.8
None, None, -3.247, None, None, 2012-01-06 19:00:00, None, None, None, None, None, None, None, None, None, None, None, 158.6
None, None, -3.294, None, None, 2012-01-06 20:00:00, None, None, None, None, None, None, None, None, None, None, None, 158.6
None, None, -3.313, None, None, 2012-01-06 21:00:00, None, None, None, None, None, None, None, None, None, None, None, 158.4
None, None, -3.466, None, None, 2012-01-06 22:00:00, None, None, None, None, None, None, None, None, None, None, None, 159.4
None, None, -3.456, None, None, 2012-01-06 23:00:00, None, None, None, None, None, None, None, None, None, None, None, 160.1
None, None, -3.418, None, None, 2012-01-07 00:00:00, None, None, None, None, None, None, None, None, None, None, None, 160.1
None, None, -3.275, None, None, 2012-01-07 01:00:00, None, None, None, None, None, None, None, None, None, None, None, 161.0
None, None, -3.514, None, None, 2012-01-07 02:00:00, None, None, None, None, None, None, None, None, None, None, None, 161.3
None, None, -3.571, None, None, 2012-01-07 03:00:00, None, None, None, None, None, None, None, None, None, None, None, 161.3
None, None, -3.656, None, None, 2012-01-07 04:00:00, None, None, None, None, None, None, None, None, None, None, None, 161.5
None, None, -3.647, None, None, 2012-01-07 05:00:00, None, None, None, None, None, None, None, None, None, None, None, 161.3
None, None, -2.979, None, None, 2012-01-07 06:00:00, None, None, None, None, None, None, None, None, None, None, None, 161.2
None, None, -2.115, None, None, 2012-01-07 07:00:00, None, None, None, None, None, None, None, None, None, None, None, 161.3
None, None, -1.745, None, None, 2012-01-07 08:00:00, None, None, None, None, None, None, None, None, None, None, None, 161.7
None, None, -1.33, None, None, 2012-01-07 09:00:00, None, None, None, None, None, None, None, None, None, None, None, 164.1
None, None, -1.378, None, None, 2012-01-07 10:00:00, None, None, None, None, None, None, None, None, None, None, None, 165.7
None, None, -1.407, None, None, 2012-01-07 11:00:00, None, None, None, None, None, None, None, None, None, None, None, 166.5
None, None, -1.083, None, None, 2012-01-07 12:00:00, None, None, None, None, None, None, None, None, None, None, None, 167.1
None, None, -1.074, None, None, 2012-01-07 13:00:00, None, None, None, None, None, None, None, None, None, None, None, 168.1
None, None, -0.497, None, None, 2012-01-07 14:00:00, None, None, None, None, None, None, None, None, None, None, None, 168.6
None, None, -0.772, None, None, 2012-01-07 15:00:00, None, None, None, None, None, None, None, None, None, None, None, 169.4
None, None, -0.281, None, None, 2012-01-07 16:00:00, None, None, None, None, None, None, None, None, None, None, None, 169.4
None, None, -0.233, None, None, 2012-01-07 17:00:00, None, None, None, None, None, None, None, None, None, None, None, 169.5
None, None, -0.119, None, None, 2012-01-07 18:00:00, None, None, None, None, None, None, None, None, None, None, None, 170.8
None, None, -0.11, None, None, 2012-01-07 19:00:00, None, None, None, None, None, None, None, None, None, None, None, 171.9
None, None, -0.054, None, None, 2012-01-07 20:00:00, None, None, None, None, None, None, None, None, None, None, None, 172.7
None, None, 0.002, None, None, 2012-01-07 21:00:00, None, None, None, None, None, None, None, None, None, None, None, 172.3
None, None, 0.003, None, None, 2012-01-07 22:00:00, None, None, None, None, None, None, None, None, None, None, None, 172.1
None, None, -0.007, None, None, 2012-01-07 23:00:00, None, None, None, None, None, None, None, None, None, None, None, 172.3
None, None, -0.006, None, None, 2012-01-08 00:00:00, None, None, None, None, None, None, None, None, None, None, None, 173.6
None, None, 0.058, None, None, 2012-01-08 01:00:00, None, None, None, None, None, None, None, None, None, None, None, 174.5
None, None, -0.016, None, None, 2012-01-08 02:00:00, None, None, None, None, None, None, None, None, None, None, None, 173.9
None, None, 0.194, None, None, 2012-01-08 03:00:00, None, None, None, None, None, None, None, None, None, None, None, 175.0
None, None, 0.02, None, None, 2012-01-08 04:00:00, None, None, None, None, None, None, None, None, None, None, None, 174.7
None, None, 0.295, None, None, 2012-01-08 05:00:00, None, None, None, None, None, None, None, None, None, None, None, 174.3
None, None, -0.017, None, None, 2012-01-08 06:00:00, None, None, None, None, None, None, None, None, None, None, None, 173.7
None, None, -0.015, None, None, 2012-01-08 07:00:00, None, None, None, None, None, None, None, None, None, None, None, 173.9
None, None, 0.05, None, None, 2012-01-08 08:00:00, None, None, None, None, None, None, None, None, None, None, None, 175.2
None, None, -0.036, None, None, 2012-01-08 09:00:00, None, None, None, None, None, None, None, None, None, None, None, 174.9
None, None, -0.006, None, None, 2012-01-08 10:00:00, None, None, None, None, None, None, None, None, None, None, None, 173.7
None, None, 0.071, None, None, 2012-01-08 11:00:00, None, None, None, None, None, None, None, None, None, None, None, 173.3
None, None, 0.097, None, None, 2012-01-08 12:00:00, None, None, None, None, None, None, None, None, None, None, None, 172.6
None, None, 0.22, None, None, 2012-01-08 13:00:00, None, None, None, None, None, None, None, None, None, None, None, 172.3
None, None, 0.175, None, None, 2012-01-08 14:00:00, None, None, None, None, None, None, None, None, None, None, None, 171.8
None, None, 0.201, None, None, 2012-01-08 15:00:00, None, None, None, None, None, None, None, None, None, None, None, 171.1
None, None, 0.068, None, None, 2012-01-08 16:00:00, None, None, None, None, None, None, None, None, None, None, None, 170.4
None, None, -0.035, None, None, 2012-01-08 17:00:00, None, None, None, None, None, None, None, None, None, None, None, 169.7
None, None, -0.027, None, None, 2012-01-08 18:00:00, None, None, None, None, None, None, None, None, None, None, None, 169.0
None, None, 0.125, None, None, 2012-01-08 19:00:00, None, None, None, None, None, None, None, None, None, None, None, 168.6
None, None, -0.027, None, None, 2012-01-08 20:00:00, None, None, None, None, None, None, None, None, None, None, None, 167.9
None, None, -0.015, None, None, 2012-01-08 21:00:00, None, None, None, None, None, None, None, None, None, None, None, 167.7
None, None, -0.072, None, None, 2012-01-08 22:00:00, None, None, None, None, None, None, None, None, None, None, None, 167.2
None, None, -0.072, None, None, 2012-01-08 23:00:00, None, None, None, None, None, None, None, None, None, None, None, 166.8
None, None, -0.139, None, None, 2012-01-09 00:00:00, None, None, None, None, None, None, None, None, None, None, None, 166.7
None, None, -0.13, None, None, 2012-01-09 01:00:00, None, None, None, None, None, None, None, None, None, None, None, 166.3
None, None, -0.158, None, None, 2012-01-09 02:00:00, None, None, None, None, None, None, None, None, None, None, None, 165.6
None, None, -0.102, None, None, 2012-01-09 03:00:00, None, None, None, None, None, None, None, None, None, None, None, 165.2
None, None, -0.11, None, None, 2012-01-09 04:00:00, None, None, None, None, None, None, None, None, None, None, None, 164.7
None, None, -0.148, None, None, 2012-01-09 05:00:00, None, None, None, None, None, None, None, None, None, None, None, 164.2
None, None, -0.215, None, None, 2012-01-09 06:00:00, None, None, None, None, None, None, None, None, None, None, None, 164.3
None, None, -0.99, None, None, 2012-01-09 07:00:00, None, None, None, None, None, None, None, None, None, None, None, 163.9
None, None, -0.791, None, None, 2012-01-09 08:00:00, None, None, None, None, None, None, None, None, None, None, None, 163.5
None, None, -1.018, None, None, 2012-01-09 09:00:00, None, None, None, None, None, None, None, None, None, None, None, 163.0
None, None, -0.943, None, None, 2012-01-09 10:00:00, None, None, None, None, None, None, None, None, None, None, None, 162.7
None, None, -0.99, None, None, 2012-01-09 11:00:00, None, None, None, None, None, None, None, None, None, None, None, 162.6
None, None, -1.739, None, None, 2012-01-09 12:00:00, None, None, None, None, None, None, None, None, None, None, None, 162.9
None, None, -3.181, None, None, 2012-01-09 13:00:00, None, None, None, None, None, None, None, None, None, None, None, 163.6
None, None, -3.898, None, None, 2012-01-09 14:00:00, None, None, None, None, None, None, None, None, None, None, None, 163.1
None, None, -4.732, None, None, 2012-01-09 15:00:00, None, None, None, None, None, None, None, None, None, None, None, 163.8
None, None, -5.764, None, None, 2012-01-09 16:00:00, None, None, None, None, None, None, None, None, None, None, None, 163.5
None, None, -6.267, None, None, 2012-01-09 17:00:00, None, None, None, None, None, None, None, None, None, None, None, 163.0
None, None, -5.821, None, None, 2012-01-09 18:00:00, None, None, None, None, None, None, None, None, None, None, None, 162.7
None, None, -7.15, None, None, 2012-01-09 19:00:00, None, None, None, None, None, None, None, None, None, None, None, 162.4
None, None, -6.503, None, None, 2012-01-09 20:00:00, None, None, None, None, None, None, None, None, None, None, None, 162.2
None, None, -7.36, None, None, 2012-01-09 21:00:00, None, None, None, None, None, None, None, None, None, None, None, 161.8
None, None, -8.47, None, None, 2012-01-09 22:00:00, None, None, None, None, None, None, None, None, None, None, None, 161.6
None, None, -7.42, None, None, 2012-01-09 23:00:00, None, None, None, None, None, None, None, None, None, None, None, 161.4
None, None, -7.31, None, None, 2012-01-10 00:00:00, None, None, None, None, None, None, None, None, None, None, None, 161.4
None, None, -8.08, None, None, 2012-01-10 01:00:00, None, None, None, None, None, None, None, None, None, None, None, 161.2
None, None, -8.29, None, None, 2012-01-10 02:00:00, None, None, None, None, None, None, None, None, None, None, None, 161.1
None, None, -8.98, None, None, 2012-01-10 03:00:00, None, None, None, None, None, None, None, None, None, None, None, 160.8
None, None, -10.52, None, None, 2012-01-10 04:00:00, None, None, None, None, None, None, None, None, None, None, None, 160.7
None, None, -11.93, None, None, 2012-01-10 05:00:00, None, None, None, None, None, None, None, None, None, None, None, 160.3
None, None, -12.99, None, None, 2012-01-10 06:00:00, None, None, None, None, None, None, None, None, None, None, None, 160.3
None, None, -14.0, None, None, 2012-01-10 07:00:00, None, None, None, None, None, None, None, None, None, None, None, 160.2
None, None, -14.98, None, None, 2012-01-10 08:00:00, None, None, None, None, None, None, None, None, None, None, None, 159.8
None, None, -15.69, None, None, 2012-01-10 09:00:00, None, None, None, None, None, None, None, None, None, None, None, 159.6
None, None, -15.93, None, None, 2012-01-10 10:00:00, None, None, None, None, None, None, None, None, None, None, None, 159.7
None, None, -15.02, None, None, 2012-01-10 11:00:00, None, None, None, None, None, None, None, None, None, None, None, 159.5
None, None, -13.34, None, None, 2012-01-10 12:00:00, None, None, None, None, None, None, None, None, None, None, None, 159.2
None, None, -11.69, None, None, 2012-01-10 13:00:00, None, None, None, None, None, None, None, None, None, None, None, 159.4
None, None, -11.3, None, None, 2012-01-10 14:00:00, None, None, None, None, None, None, None, None, None, None, None, 159.4
None, None, -10.85, None, None, 2012-01-10 15:00:00, None, None, None, None, None, None, None, None, None, None, None, 159.3
None, None, -11.15, None, None, 2012-01-10 16:00:00, None, None, None, None, None, None, None, None, None, None, None, 158.9
None, None, -12.52, None, None, 2012-01-10 17:00:00, None, None, None, None, None, None, None, None, None, None, None, 158.7
None, None, -12.85, None, None, 2012-01-10 18:00:00, None, None, None, None, None, None, None, None, None, None, None, 158.2
None, None, -12.52, None, None, 2012-01-10 19:00:00, None, None, None, None, None, None, None, None, None, None, None, 158.4
None, None, -12.36, None, None, 2012-01-10 20:00:00, None, None, None, None, None, None, None, None, None, None, None, 158.6
None, None, -12.42, None, None, 2012-01-10 21:00:00, None, None, None, None, None, None, None, None, None, None, None, 157.9
None, None, -12.46, None, None, 2012-01-10 22:00:00, None, None, None, None, None, None, None, None, None, None, None, 158.0
None, None, -12.27, None, None, 2012-01-10 23:00:00, None, None, None, None, None, None, None, None, None, None, None, 157.6
None, None, -12.17, None, None, 2012-01-11 00:00:00, None, None, None, None, None, None, None, None, None, None, None, 157.8
None, None, -12.1, None, None, 2012-01-11 01:00:00, None, None, None, None, None, None, None, None, None, None, None, 158.4
None, None, -12.0, None, None, 2012-01-11 02:00:00, None, None, None, None, None, None, None, None, None, None, None, 160.0
None, None, -11.81, None, None, 2012-01-11 03:00:00, None, None, None, None, None, None, None, None, None, None, None, 156.8
None, None, -11.8, None, None, 2012-01-11 04:00:00, None, None, None, None, None, None, None, None, None, None, None, 161.1
None, None, -11.67, None, None, 2012-01-11 05:00:00, None, None, None, None, None, None, None, None, None, None, None, 161.3
None, None, -11.53, None, None, 2012-01-11 06:00:00, None, None, None, None, None, None, None, None, None, None, None, 161.9
None, None, -11.23, None, None, 2012-01-11 07:00:00, None, None, None, None, None, None, None, None, None, None, None, 162.1
None, None, -11.31, None, None, 2012-01-11 08:00:00, None, None, None, None, None, None, None, None, None, None, None, 162.4
None, None, -11.19, None, None, 2012-01-11 09:00:00, None, None, None, None, None, None, None, None, None, None, None, 162.4
