pcpn_amt_pst24hrs,SWE,cum_pcpn_amt,ONE_DAY_SNOW,air_temp_2,air_temp_1,snw_dpth,MAX_TEMP,ONE_DAY_PRECIPITATION,pcpn_amt_pst1hr,snw_dpth_wtr_equiv,MIN_TEMP,time,SNOW_ON_THE_GROUND,week_of_year
None, None, None, None, None, 17.1, 0.0, None, None, 416.0, None, None,2018-08-20 00:00:00, None,34
None, None, None, None, None, 15.8, 0.0, None, None, 416.0, None, None,2018-08-20 01:00:00, None,34
None, None, None, None, None, 14.8, 0.0, None, None, 416.0, None, None,2018-08-20 02:00:00, None,34
None, None, None, None, None, 12.4, 0.0, None, None, 417.0, None, None,2018-08-20 03:00:00, None,34
None, None, None, None, None, 11.7, 1.0, None, None, 417.0, None, None,2018-08-20 04:00:00, None,34
None, None, None, None, None, 11.1, 0.0, None, None, 417.0, None, None,2018-08-20 05:00:00, None,34
None, None, None, None, None, 11.4, None, None, None, 417.0, None, None,2018-08-20 06:00:00, None,34
None, None, None, None, None, 11.8, None, None, None, 417.0, None, None,2018-08-20 07:00:00, None,34
None, None, None, None, None, 10.6, 0.0, None, None, 417.0, None, None,2018-08-20 08:00:00, None,34
None, None, None, None, None, 10.8, 0.0, None, None, 417.0, None, None,2018-08-20 09:00:00, None,34
None, None, None, None, None, 9.5, 0.0, None, None, 417.0, None, None,2018-08-20 10:00:00, None,34
None, None, None, None, None, 10.1, 0.0, None, None, 417.0, None, None,2018-08-20 11:00:00, None,34
None, None, None, None, None, 9.0, 0.0, None, None, 417.0, None, None,2018-08-20 12:00:00, None,34
None, None, None, None, None, 8.6, 1.0, None, None, 417.0, None, None,2018-08-20 13:00:00, None,34
None, None, None, None, None, 7.7, 0.0, None, None, 417.0, None, None,2018-08-20 14:00:00, None,34
None, None, None, None, None, 8.2, 0.0, None, None, 417.0, None, None,2018-08-20 15:00:00, None,34
None, None, None, None, None, 9.7, 0.0, None, None, 417.0, None, None,2018-08-20 16:00:00, None,34
None, None, None, None, None, 11.4, 0.0, None, None, 417.0, None, None,2018-08-20 17:00:00, None,34
None, None, None, None, None, 13.3, 0.0, None, None, 416.0, None, None,2018-08-20 18:00:00, None,34
None, None, None, None, None, 13.5, None, None, None, 416.0, None, None,2018-08-20 19:00:00, None,34
None, None, None, None, None, 15.4, None, None, None, 416.0, None, None,2018-08-20 20:00:00, None,34
None, None, None, None, None, 15.8, 0.0, None, None, 415.0, None, None,2018-08-20 21:00:00, None,34
None, None, None, None, None, 16.5, None, None, None, 415.0, None, None,2018-08-20 22:00:00, None,34
None, None, None, None, None, 17.0, 0.0, None, None, 415.0, None, None,2018-08-20 23:00:00, None,34
None, None, None, None, None, 17.3, 0.0, None, None, 415.0, None, None,2018-08-21 00:00:00, None,34
None, None, None, None, None, 16.2, 0.0, None, None, 415.0, None, None,2018-08-21 01:00:00, None,34
None, None, None, None, None, 15.1, 0.0, None, None, 416.0, None, None,2018-08-21 02:00:00, None,34
None, None, None, None, None, 13.4, 0.0, None, None, 416.0, None, None,2018-08-21 03:00:00, None,34
None, None, None, None, None, 13.4, 0.0, None, None, 416.0, None, None,2018-08-21 04:00:00, None,34
None, None, None, None, None, 13.2, 0.0, None, None, 416.0, None, None,2018-08-21 05:00:00, None,34
None, None, None, None, None, 12.3, 0.0, None, None, 416.0, None, None,2018-08-21 06:00:00, None,34
None, None, None, None, None, 13.1, 0.0, None, None, 416.0, None, None,2018-08-21 07:00:00, None,34
None, None, None, None, None, 12.2, 0.0, None, None, 416.0, None, None,2018-08-21 08:00:00, None,34
None, None, None, None, None, 11.3, 0.0, None, None, 416.0, None, None,2018-08-21 09:00:00, None,34
None, None, None, None, None, 10.4, 1.0, None, None, 416.0, None, None,2018-08-21 10:00:00, None,34
None, None, None, None, None, 10.4, 0.0, None, None, 416.0, None, None,2018-08-21 11:00:00, None,34
None, None, None, None, None, 10.0, 0.0, None, None, 416.0, None, None,2018-08-21 12:00:00, None,34
None, None, None, None, None, 10.1, 0.0, None, None, 416.0, None, None,2018-08-21 13:00:00, None,34
None, None, None, None, None, 10.7, 0.0, None, None, 416.0, None, None,2018-08-21 14:00:00, None,34
None, None, None, None, None, 12.3, 0.0, None, None, 416.0, None, None,2018-08-21 15:00:00, None,34
None, None, None, None, None, 15.1, None, None, None, 415.0, None, None,2018-08-21 16:00:00, None,34
None, None, None, None, None, 16.2, 0.0, None, None, 415.0, None, None,2018-08-21 17:00:00, None,34
None, None, None, None, None, 17.5, None, None, None, 415.0, None, None,2018-08-21 18:00:00, None,34
None, None, None, None, None, 18.4, 1.0, None, None, 414.0, None, None,2018-08-21 19:00:00, None,34
None, None, None, None, None, 19.4, None, None, None, 414.0, None, None,2018-08-21 20:00:00, None,34
None, None, None, None, None, 20.8, 0.0, None, None, 413.0, None, None,2018-08-21 21:00:00, None,34
None, None, None, None, None, 21.1, None, None, None, 413.0, None, None,2018-08-21 22:00:00, None,34
None, None, None, None, None, 20.5, 0.0, None, None, 413.0, None, None,2018-08-21 23:00:00, None,34
None, None, None, None, None, 20.0, 0.0, None, None, 414.0, None, None,2018-08-22 00:00:00, None,34
None, None, None, None, None, 19.2, 0.0, None, None, 414.0, None, None,2018-08-22 01:00:00, None,34
None, None, None, None, None, 17.7, 0.0, None, None, 414.0, None, None,2018-08-22 02:00:00, None,34
None, None, None, None, None, 15.9, 0.0, None, None, 414.0, None, None,2018-08-22 03:00:00, None,34
None, None, None, None, None, 15.2, 0.0, None, None, 414.0, None, None,2018-08-22 04:00:00, None,34
