ONE_DAY_PRECIPITATION,ONE_DAY_RAIN,ONE_DAY_SNOW,time,SNOW_ON_THE_GROUND,week_of_year
5.8,5.8,0.0,2021-08-20, None,34
17.2,17.2,0.0,2021-08-26, None,34
