AirTemp,ONE_DAY_PRECIPITATION,time,MIN_TEMP,MAX_TEMP,week_of_year
-27.2, 0.0,2022-01-01 00:00:00, -27.2, -9.5,1
-26.5, None,2022-01-01 01:00:00, None, None,1
-26.0, None,2022-01-01 02:00:00, None, None,1
-25.3, None,2022-01-01 03:00:00, None, None,1
-24.5, None,2022-01-01 04:00:00, None, None,1
-23.4, None,2022-01-01 05:00:00, None, None,1
-22.6, None,2022-01-01 06:00:00, None, None,1
-21.5, None,2022-01-01 07:00:00, None, None,1
-20.1, None,2022-01-01 08:00:00, None, None,1
-19.3, None,2022-01-01 09:00:00, None, None,1
-18.5, None,2022-01-01 10:00:00, None, None,1
-17.7, None,2022-01-01 11:00:00, None, None,1
-16.3, None,2022-01-01 12:00:00, None, None,1
-15.0, None,2022-01-01 13:00:00, None, None,1
-15.8, None,2022-01-01 14:00:00, None, None,1
-16.8, None,2022-01-01 15:00:00, None, None,1
-17.4, None,2022-01-01 16:00:00, None, None,1
-10.1, None,2022-01-01 17:00:00, None, None,1
-9.5, None,2022-01-01 18:00:00, None, None,1
-14.5, None,2022-01-01 19:00:00, None, None,1
-16.1, None,2022-01-01 20:00:00, None, None,1
-15.0, None,2022-01-01 21:00:00, None, None,1
-18.4, None,2022-01-01 22:00:00, None, None,1
-19.5, None,2022-01-01 23:00:00, None, None,1
-19.6, 4.2,2022-01-02 00:00:00, -25.4, -19.6,1
-19.8, None,2022-01-02 01:00:00, None, None,1
-20.0, None,2022-01-02 02:00:00, None, None,1
-20.3, None,2022-01-02 03:00:00, None, None,1
-20.8, None,2022-01-02 04:00:00, None, None,1
-21.0, None,2022-01-02 05:00:00, None, None,1
-21.4, None,2022-01-02 06:00:00, None, None,1
-21.8, None,2022-01-02 07:00:00, None, None,1
-22.3, None,2022-01-02 08:00:00, None, None,1
-22.5, None,2022-01-02 09:00:00, None, None,1
-22.7, None,2022-01-02 10:00:00, None, None,1
-22.7, None,2022-01-02 11:00:00, None, None,1
-22.6, None,2022-01-02 12:00:00, None, None,1
-22.6, None,2022-01-02 13:00:00, None, None,1
-22.9, None,2022-01-02 14:00:00, None, None,1
-23.1, None,2022-01-02 15:00:00, None, None,1
-23.6, None,2022-01-02 16:00:00, None, None,1
-23.9, None,2022-01-02 17:00:00, None, None,1
-24.3, None,2022-01-02 18:00:00, None, None,1
-24.6, None,2022-01-02 19:00:00, None, None,1
-24.8, None,2022-01-02 20:00:00, None, None,1
-24.9, None,2022-01-02 21:00:00, None, None,1
-25.2, None,2022-01-02 22:00:00, None, None,1
-25.4, None,2022-01-02 23:00:00, None, None,1
-25.8, 2.7,2022-01-03 00:00:00, -29.3, -25.8,1
-26.0, None,2022-01-03 01:00:00, None, None,1
-26.2, None,2022-01-03 02:00:00, None, None,1
-26.4, None,2022-01-03 03:00:00, None, None,1
-26.5, None,2022-01-03 04:00:00, None, None,1
-26.6, None,2022-01-03 05:00:00, None, None,1
-26.7, None,2022-01-03 06:00:00, None, None,1
-26.9, None,2022-01-03 07:00:00, None, None,1
-27.0, None,2022-01-03 08:00:00, None, None,1
-27.2, None,2022-01-03 09:00:00, None, None,1
-27.5, None,2022-01-03 10:00:00, None, None,1
-27.6, None,2022-01-03 11:00:00, None, None,1
-27.3, None,2022-01-03 12:00:00, None, None,1
-27.0, None,2022-01-03 13:00:00, None, None,1
-27.2, None,2022-01-03 14:00:00, None, None,1
-27.2, None,2022-01-03 15:00:00, None, None,1
-27.3, None,2022-01-03 16:00:00, None, None,1
-27.4, None,2022-01-03 17:00:00, None, None,1
-27.6, None,2022-01-03 18:00:00, None, None,1
-28.0, None,2022-01-03 19:00:00, None, None,1
-28.2, None,2022-01-03 20:00:00, None, None,1
-28.7, None,2022-01-03 21:00:00, None, None,1
-29.3, None,2022-01-03 22:00:00, None, None,1
-29.3, None,2022-01-03 23:00:00, None, None,1
-29.5, 0.0,2022-01-04 00:00:00, -38.2, -29.5,1
-29.9, None,2022-01-04 01:00:00, None, None,1
-29.7, None,2022-01-04 02:00:00, None, None,1
-29.7, None,2022-01-04 03:00:00, None, None,1
-29.7, None,2022-01-04 04:00:00, None, None,1
-29.8, None,2022-01-04 05:00:00, None, None,1
-29.9, None,2022-01-04 06:00:00, None, None,1
-30.3, None,2022-01-04 07:00:00, None, None,1
-30.6, None,2022-01-04 08:00:00, None, None,1
-30.7, None,2022-01-04 09:00:00, None, None,1
-30.8, None,2022-01-04 10:00:00, None, None,1
-30.6, None,2022-01-04 11:00:00, None, None,1
-30.6, None,2022-01-04 12:00:00, None, None,1
-30.3, None,2022-01-04 13:00:00, None, None,1
-30.5, None,2022-01-04 14:00:00, None, None,1
-30.9, None,2022-01-04 15:00:00, None, None,1
-31.8, None,2022-01-04 16:00:00, None, None,1
-33.3, None,2022-01-04 17:00:00, None, None,1
-34.6, None,2022-01-04 18:00:00, None, None,1
-35.6, None,2022-01-04 19:00:00, None, None,1
-36.7, None,2022-01-04 20:00:00, None, None,1
-37.6, None,2022-01-04 21:00:00, None, None,1
-38.1, None,2022-01-04 22:00:00, None, None,1
-38.2, None,2022-01-04 23:00:00, None, None,1
-37.4, 0.0,2022-01-05 00:00:00, -38.6, -29.6,1
-37.8, None,2022-01-05 01:00:00, None, None,1
-38.6, None,2022-01-05 02:00:00, None, None,1
-38.0, None,2022-01-05 03:00:00, None, None,1
-36.8, None,2022-01-05 04:00:00, None, None,1
-35.8, None,2022-01-05 05:00:00, None, None,1
-35.3, None,2022-01-05 06:00:00, None, None,1
-34.9, None,2022-01-05 07:00:00, None, None,1
-34.8, None,2022-01-05 08:00:00, None, None,1
-34.5, None,2022-01-05 09:00:00, None, None,1
-34.2, None,2022-01-05 10:00:00, None, None,1
-33.4, None,2022-01-05 11:00:00, None, None,1
-32.2, None,2022-01-05 12:00:00, None, None,1
-31.7, None,2022-01-05 13:00:00, None, None,1
-30.3, None,2022-01-05 14:00:00, None, None,1
-30.5, None,2022-01-05 15:00:00, None, None,1
-29.9, None,2022-01-05 16:00:00, None, None,1
-29.6, None,2022-01-05 17:00:00, None, None,1
-29.8, None,2022-01-05 18:00:00, None, None,1
-30.1, None,2022-01-05 19:00:00, None, None,1
-31.1, None,2022-01-05 20:00:00, None, None,1
-32.1, None,2022-01-05 21:00:00, None, None,1
-33.6, None,2022-01-05 22:00:00, None, None,1
-35.1, None,2022-01-05 23:00:00, None, None,1
-36.5, 0.0,2022-01-06 00:00:00, -38.8, -31.7,1
-37.3, None,2022-01-06 01:00:00, None, None,1
-37.8, None,2022-01-06 02:00:00, None, None,1
-38.4, None,2022-01-06 03:00:00, None, None,1
-38.8, None,2022-01-06 04:00:00, None, None,1
-38.6, None,2022-01-06 05:00:00, None, None,1
-38.0, None,2022-01-06 06:00:00, None, None,1
-37.5, None,2022-01-06 07:00:00, None, None,1
-37.2, None,2022-01-06 08:00:00, None, None,1
-36.6, None,2022-01-06 09:00:00, None, None,1
-36.3, None,2022-01-06 10:00:00, None, None,1
-35.4, None,2022-01-06 11:00:00, None, None,1
-34.6, None,2022-01-06 12:00:00, None, None,1
-33.1, None,2022-01-06 13:00:00, None, None,1
-32.7, None,2022-01-06 14:00:00, None, None,1
-31.7, None,2022-01-06 15:00:00, None, None,1
-32.5, None,2022-01-06 16:00:00, None, None,1
-32.2, None,2022-01-06 17:00:00, None, None,1
-31.8, None,2022-01-06 18:00:00, None, None,1
-32.4, None,2022-01-06 19:00:00, None, None,1
-33.7, None,2022-01-06 20:00:00, None, None,1
-34.4, None,2022-01-06 21:00:00, None, None,1
-35.5, None,2022-01-06 22:00:00, None, None,1
-35.2, None,2022-01-06 23:00:00, None, None,1
-34.0, 0.4,2022-01-07 00:00:00, -34.0, -26.5,1
-33.0, None,2022-01-07 01:00:00, None, None,1
-32.8, None,2022-01-07 02:00:00, None, None,1
-32.6, None,2022-01-07 03:00:00, None, None,1
-32.4, None,2022-01-07 04:00:00, None, None,1
-32.0, None,2022-01-07 05:00:00, None, None,1
-31.7, None,2022-01-07 06:00:00, None, None,1
-31.3, None,2022-01-07 07:00:00, None, None,1
-31.1, None,2022-01-07 08:00:00, None, None,1
-31.4, None,2022-01-07 09:00:00, None, None,1
-32.2, None,2022-01-07 10:00:00, None, None,1
-30.9, None,2022-01-07 11:00:00, None, None,1
-29.6, None,2022-01-07 12:00:00, None, None,1
-28.3, None,2022-01-07 13:00:00, None, None,1
-27.3, None,2022-01-07 14:00:00, None, None,1
-26.6, None,2022-01-07 15:00:00, None, None,1
-26.5, None,2022-01-07 16:00:00, None, None,1
-27.0, None,2022-01-07 17:00:00, None, None,1
-27.5, None,2022-01-07 18:00:00, None, None,1
-27.3, None,2022-01-07 19:00:00, None, None,1
-26.8, None,2022-01-07 20:00:00, None, None,1
-26.7, None,2022-01-07 21:00:00, None, None,1
-26.8, None,2022-01-07 22:00:00, None, None,1
-27.3, None,2022-01-07 23:00:00, None, None,1
