wind_speed,temperature,wind_direction,relative_humidity,time,precipitation,week_of_year
0.8,0.5,146.0,93.0,2018-10-01 00:00:00, 0.0,40
3.5,0.7,167.0,92.0,2018-10-01 01:00:00, 0.0,40
2.6,0.8,159.0,92.0,2018-10-01 02:00:00, 0.0,40
1.1,0.9,328.0,92.0,2018-10-01 03:00:00, 0.0,40
3.4,1.2,156.0,88.0,2018-10-01 04:00:00, 0.0,40
1.2,1.1,304.0,90.0,2018-10-01 05:00:00, 0.0,40
2.3,1.5,222.0,86.0,2018-10-01 06:00:00, 0.0,40
5.3,4.1,178.0,76.0,2018-10-01 09:00:00, 0.0,40
5.8,5.6,165.0,75.0,2018-10-01 10:00:00, 0.0,40
7.0,7.5,161.0,67.0,2018-10-01 11:00:00, 0.0,40
5.4,7.4,186.0,75.0,2018-10-01 12:00:00, 0.3,40
3.5,7.7,185.0,76.0,2018-10-01 13:00:00, 0.0,40
0.7,7.3,138.0,86.0,2018-10-01 14:00:00, 0.5,40
0.0,7.6,320.0,85.0,2018-10-01 15:00:00, 0.0,40
1.5,7.4,153.0,88.0,2018-10-01 16:00:00, 0.5,40
0.2,6.7,260.0,94.0,2018-10-01 17:00:00, 0.0,40
1.0,6.3,201.0,93.0,2018-10-01 18:00:00, 0.3,40
0.0,6.0,60.0,95.0,2018-10-01 19:00:00, 0.0,40
2.3,5.7,354.0,97.0,2018-10-01 20:00:00, 0.5,40
0.7,4.9,307.0,95.0,2018-10-01 21:00:00, 3.6,40
1.3,4.0,19.0,94.0,2018-10-01 22:00:00, 2.0,40
1.0,2.9,356.0,95.0,2018-10-01 23:00:00, 2.5,40
1.1,2.2,341.0,95.0,2018-10-02 00:00:00, 1.3,40
0.3,1.8,154.0,94.0,2018-10-02 01:00:00, 0.5,40
2.3,0.6,128.0,95.0,2018-10-02 02:00:00, 0.3,40
0.0,0.4,278.0,95.0,2018-10-02 03:00:00, 0.3,40
0.0,0.1,198.0,96.0,2018-10-02 04:00:00, 0.0,40
1.2,-0.1,16.0,96.0,2018-10-02 05:00:00, 0.0,40
0.7,-0.3,359.0,94.0,2018-10-02 06:00:00, 0.0,40
0.0,-0.5,35.0,94.0,2018-10-02 07:00:00, 0.0,40
0.0,-0.5,135.0,93.0,2018-10-02 08:00:00, 0.0,40
0.0,-0.7,61.0,93.0,2018-10-02 09:00:00, 0.0,40
0.0,-0.6,33.0,92.0,2018-10-02 10:00:00, 0.0,40
0.0,1.2,45.0,84.0,2018-10-02 11:00:00, 0.0,40
0.3,0.9,184.0,84.0,2018-10-02 12:00:00, 0.0,40
0.7,1.3,180.0,85.0,2018-10-02 13:00:00, 0.0,40
1.6,0.3,13.0,89.0,2018-10-02 14:00:00, 0.0,40
0.0,-0.8,334.0,93.0,2018-10-02 15:00:00, 0.0,40
3.2,-1.2,0.0,92.0,2018-10-02 16:00:00, 0.0,40
5.2,-1.8,346.0,93.0,2018-10-02 17:00:00, 0.0,40
1.9,-1.9,283.0,93.0,2018-10-02 18:00:00, 0.0,40
0.0,-2.2,233.0,94.0,2018-10-02 19:00:00, 0.0,40
0.0,-2.5,315.0,95.0,2018-10-02 20:00:00, 0.0,40
0.0,-2.4,255.0,95.0,2018-10-02 21:00:00, 0.0,40
0.4,-2.3,285.0,94.0,2018-10-02 22:00:00, 0.0,40
