pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,STANDARD_SNOW,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,snwfl_amt_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,DEW_POINT,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,ACTUAL_WIND_DIRECTION,ACTUAL_WIND_SPEED,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,week_of_year
None, None, None, None, None, None, None, None, None, 0.0, None, None, -12.0, None, 1.1, 0.5, -0.1, None, None, 3.8, None, None, 35.0, None,2021-04-23 00:00:00, 150.0, None, None,17
None, None, None, None, None, None, None, None, None, 0.0, None, None, -9.0, None, 0.7, 0.3, 0.0, None, None, 3.8, None, None, 44.0, None,2021-04-23 01:00:00, 150.0, None, None,17
None, None, None, None, None, None, None, None, None, 0.0, None, None, -2.0, None, 0.1, -0.2, -0.1, None, None, 3.8, None, None, 71.0, None,2021-04-23 02:00:00, 150.0, None, None,17
None, None, None, None, None, None, None, None, None, 0.0, None, None, -1.0, None, -0.1, -0.2, -0.1, None, None, 3.8, None, None, 92.0, None,2021-04-23 03:00:00, 150.0, None, None,17
None, None, None, None, None, None, None, None, None, 0.0, None, None, -1.0, None, -0.4, -0.8, 0.0, None, None, 3.8, None, None, 94.0, None,2021-04-23 04:00:00, 150.0, None, None,17
None, None, None, None, None, None, None, None, None, 0.0, None, None, -1.0, None, -0.7, -0.9, 0.0, None, None, 3.8, None, None, 96.0, None,2021-04-23 05:00:00, 150.0, None, None,17
None, None, None, None, None, None, None, None, None, 0.0, None, None, -1.0, None, -0.8, -0.9, 0.0, None, None, 3.8, None, None, 97.0, None,2021-04-23 06:00:00, 150.0, None, None,17
None, None, None, None, None, None, None, None, None, 0.0, None, None, -1.0, None, -0.8, -0.9, 0.0, None, None, 3.8, None, None, 96.0, None,2021-04-23 07:00:00, 150.0, None, None,17
None, None, -0.616, 89.0, None, None, None, None, 36.22, 0.0, 3.673, 241.6, -2.0, None, -0.6, -1.0, 0.0, None, None, -0.5, None, None, 89.0, None,2021-04-23 08:00:00, 150.0, None, 150.0,17
None, None, 0.206, 81.9, None, None, None, None, 48.43, 0.0, 3.459, 229.5, -3.0, None, 0.2, -1.0, -0.5, None, None, 0.8, None, None, 82.0, None,2021-04-23 09:00:00, 150.0, None, 149.8,17
None, None, 1.266, 75.6, None, None, None, None, 36.68, 0.0, 3.091, 247.9, -3.0, None, 1.3, -1.0, 0.3, None, None, 1.8, None, None, 76.0, None,2021-04-23 10:00:00, 150.0, None, 149.7,17
None, None, 3.294, 67.08, None, None, None, None, 35.4, 0.0, 4.179, 338.3, -2.0, None, 3.3, -1.0, 0.0, None, None, 5.2, None, None, 67.0, None,2021-04-23 11:00:00, 148.0, None, 148.4,17
None, None, 5.416, 60.29, None, None, None, None, 26.79, 0.0, 6.938, 17.83, -1.0, None, 5.4, -1.0, 0.3, None, None, 6.5, None, None, 60.0, None,2021-04-23 12:00:00, 148.0, None, 147.7,17
None, None, 5.204, 63.67, None, None, None, None, 15.72, 0.0, 9.36, 64.79, -1.0, None, 5.2, -1.0, 0.4, None, None, 6.5, None, None, 64.0, None,2021-04-23 13:00:00, 148.0, None, 147.8,17
None, None, 4.951, 65.64, None, None, None, None, 15.34, 0.0, 12.78, 53.16, -1.0, None, 5.0, -1.0, 0.0, None, None, 6.5, None, None, 66.0, None,2021-04-23 14:00:00, 148.0, None, 147.5,17
None, None, 3.875, 71.91, None, None, None, None, 53.07, 0.0, 6.251, 61.91, -1.0, None, 3.9, -1.0, 0.4, None, None, 6.5, None, None, 72.0, None,2021-04-23 15:00:00, 148.0, None, 147.9,17
None, None, 2.551, 81.4, None, None, None, None, 52.86, 0.0, 7.135, 64.89, 0.0, None, 2.6, -1.0, -0.4, None, None, 6.5, None, None, 81.0, None,2021-04-23 16:00:00, 147.0, None, 147.3,17
None, None, 2.589, 83.4, None, None, None, None, 68.69, 0.0, 4.368, 100.5, 0.0, None, 2.6, -1.0, 0.0, None, None, 6.5, None, None, 83.0, None,2021-04-23 17:00:00, 147.0, None, 147.2,17
None, None, 2.603, 83.1, None, None, None, None, 67.22, 0.0, 3.521, 193.1, 0.0, None, 2.6, -1.0, -0.1, None, None, 6.5, None, None, 83.0, None,2021-04-23 18:00:00, 148.0, None, 147.7,17
None, None, 2.259, 83.2, None, None, None, None, 77.35, 0.0, 3.41, 57.87, -1.0, None, 2.3, -1.0, 0.0, None, None, 6.5, None, None, 83.0, None,2021-04-23 19:00:00, 147.0, None, 146.9,17
None, None, 1.39, 88.2, None, None, None, None, 56.58, 0.0, 2.746, 66.08, 0.0, None, 1.4, 1.1, 0.0, None, None, 1.9, None, None, 88.0, None,2021-04-23 20:00:00, 147.0, None, 146.7,17
None, None, 0.626, 95.0, None, None, None, None, 23.68, 0.0, 7.942, 29.83, 0.0, None, 0.6, 0.2, 0.4, None, None, 1.9, None, None, 95.0, None,2021-04-23 21:00:00, 147.0, None, 147.1,17
None, None, -0.198, 98.2, None, None, None, None, 57.67, 0.0, 3.627, 7.474, -1.0, None, -0.2, -0.6, 1.4, None, None, 1.9, None, None, 98.0, None,2021-04-23 22:00:00, 148.0, None, 148.1,17
None, None, -0.532, 98.6, None, None, None, None, 24.69, 0.0, 3.983, 25.59, -1.0, None, -0.5, -0.7, 0.7, None, None, 1.9, None, None, 99.0, None,2021-04-23 23:00:00, 148.0, None, 147.8,17
None, None, -0.651, 98.9, None, None, None, None, 18.85, 0.0, 6.084, 53.35, -1.0, None, -0.7, -0.8, 0.1, None, None, 1.9, None, None, 99.0, None,2021-04-24 00:00:00, 148.0, None, 147.9,17
None, None, -0.72, 98.9, None, None, None, None, 51.1, 0.0, 1.874, 65.25, -1.0, None, -0.7, -0.8, 0.0, None, None, 1.9, None, None, 99.0, None,2021-04-24 01:00:00, 148.0, None, 147.9,17
