CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,STANDARD_SNOW,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,ACTUAL_WIND_DIRECTION,ACTUAL_WIND_SPEED,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,snwfl_amt_pst1hr,stn_pres,week_of_year
None, None, None, None, None, None, None, None, None, None, -21.0, None, -4.3, -4.4, 0.0, None, None, None, 2.0, None, None, 22.0, None,2021-04-23 00:00:00, -6999.0, None, -6999.0, -6999.0,17
None, None, None, None, None, None, None, None, None, None, -21.0, None, -3.8, -4.4, 0.0, None, None, None, 2.0, None, None, 22.0, None,2021-04-23 01:00:00, -6999.0, None, -6999.0, -6999.0,17
None, None, None, None, None, None, None, None, None, None, -21.0, None, -4.2, -4.4, 0.0, None, None, None, 2.0, None, None, 22.0, None,2021-04-23 02:00:00, -6999.0, None, -6999.0, -6999.0,17
None, None, None, None, None, None, None, None, None, None, -21.0, None, -4.6, -4.6, 0.0, None, None, None, 2.0, None, None, 22.0, None,2021-04-23 03:00:00, -6999.0, None, -6999.0, -6999.0,17
None, None, None, None, None, None, None, None, None, None, -21.0, None, -4.7, -4.8, 0.0, None, None, None, 2.0, None, None, 22.0, None,2021-04-23 04:00:00, -6999.0, None, -6999.0, -6999.0,17
None, None, None, None, None, None, None, None, None, None, -21.0, None, -4.8, -4.8, 0.0, None, None, None, 2.0, None, None, 22.0, None,2021-04-23 05:00:00, -6999.0, None, -6999.0, -6999.0,17
None, None, None, None, None, None, None, None, None, None, -22.0, None, -4.9, -4.9, 0.0, None, None, None, 2.0, None, None, 22.0, None,2021-04-23 06:00:00, -6999.0, None, -6999.0, -6999.0,17
None, None, None, None, None, None, None, None, None, None, -21.0, None, -4.8, -5.1, 0.0, None, None, None, -4.8, None, None, 22.0, None,2021-04-23 07:00:00, -6999.0, None, -6999.0, -6999.0,17
None, -5.223, 22.02, None, None, None, None, 0.023, 0.258, 360.0, -22.0, None, -5.2, -5.3, 0.0, -22.0, None, None, -4.8, None, None, 22.0, None,2021-04-23 08:00:00, -6999.0, None, -6999.0, -6999.0,17
None, -4.776, 21.88, None, None, None, None, 0.05, 2.412, 360.0, -21.0, None, -4.8, -5.3, 0.0, -21.0, None, None, -4.8, None, None, 22.0, None,2021-04-23 09:00:00, -6999.0, None, -6999.0, -6999.0,17
None, -4.018, 21.66, None, None, None, None, 0.061, 5.129, 0.0, -21.0, None, -4.0, -5.3, 0.0, -21.0, None, None, -3.9, None, None, 22.0, None,2021-04-23 10:00:00, -6999.0, None, -6999.0, -6999.0,17
None, -2.36, 21.16, None, None, None, None, 0.047, 5.434, 0.0, -20.0, None, -2.4, -5.3, 0.0, -20.0, None, None, -2.3, None, None, 21.0, None,2021-04-23 11:00:00, -6999.0, None, -6999.0, -6999.0,17
None, -2.257, 21.13, None, None, None, None, 0.053, 4.839, 0.0, -20.0, None, -2.3, -5.3, 0.0, -20.0, None, None, -2.1, None, None, 21.0, None,2021-04-23 12:00:00, -6999.0, None, -6999.0, -6999.0,17
None, -2.003, 21.05, None, None, None, None, 0.046, 1.221, 0.0, -19.0, None, -2.0, -5.3, 0.0, -19.0, None, None, -2.0, None, None, 21.0, None,2021-04-23 13:00:00, -6999.0, None, -6999.0, -6999.0,17
None, -1.366, 20.86, None, None, None, None, 0.041, 0.666, 0.0, -19.0, None, -1.4, -5.3, 0.0, -19.0, None, None, -1.4, None, None, 21.0, None,2021-04-23 14:00:00, -6999.0, None, -6999.0, -6999.0,17
None, -1.244, 20.82, None, None, None, None, 0.039, 0.527, 0.0, -19.0, None, -1.2, -5.3, 0.0, -19.0, None, None, -1.2, None, None, 21.0, None,2021-04-23 15:00:00, -6999.0, None, -6999.0, -6999.0,17
None, -0.758, 20.68, None, None, None, None, 0.045, 0.5, 0.0, -19.0, None, -0.8, -5.3, 0.0, -19.0, None, None, -0.8, None, None, 21.0, None,2021-04-23 16:00:00, -6999.0, None, -6999.0, -6999.0,17
None, -0.702, 20.66, None, None, None, None, 0.032, 0.223, 0.0, -18.0, None, -0.7, -5.3, 0.0, -18.0, None, None, -0.7, None, None, 21.0, None,2021-04-23 17:00:00, -6999.0, None, -6999.0, -6999.0,17
None, -1.179, 20.8, None, None, None, None, 0.009, 0.002, 0.0, -19.0, None, -1.2, -5.3, 0.0, -19.0, None, None, -0.7, None, None, 21.0, None,2021-04-23 18:00:00, -6999.0, None, -6999.0, -6999.0,17
None, -1.609, 20.93, None, None, None, None, 0.0, 0.0, 0.0, -19.0, None, -1.6, -1.6, 0.0, -19.0, None, None, -1.2, None, None, 21.0, None,2021-04-23 19:00:00, -6999.0, None, -6999.0, -6999.0,17
None, -2.519, 21.21, None, None, None, None, 0.0, 0.0, 0.0, -20.0, None, -2.5, -2.5, 0.0, -20.0, None, None, -1.2, None, None, 21.0, None,2021-04-23 20:00:00, -6999.0, None, -6999.0, -6999.0,17
None, -3.291, 21.44, None, None, None, None, 0.0, 0.0, 0.0, -20.0, None, -3.3, -3.3, 0.0, -20.0, None, None, -1.2, None, None, 21.0, None,2021-04-23 21:00:00, -6999.0, None, -6999.0, -6999.0,17
None, -3.668, 21.55, None, None, None, None, 0.0, 0.0, 0.0, -21.0, None, -3.7, -3.7, 0.0, -21.0, None, None, -1.2, None, None, 22.0, None,2021-04-23 22:00:00, -6999.0, None, -6999.0, -6999.0,17
None, -3.47, 21.43, None, None, None, None, 0.0, 0.0, 0.0, -20.0, None, -3.5, -3.7, 0.0, -20.0, None, None, -1.2, None, None, 21.0, None,2021-04-23 23:00:00, -6999.0, None, -6999.0, -6999.0,17
None, -3.075, 21.37, None, None, None, None, 0.0, 0.0, 0.0, -20.0, None, -3.1, -3.7, 0.0, -20.0, None, None, -1.2, None, None, 21.0, None,2021-04-24 00:00:00, -6999.0, None, -6999.0, -6999.0,17
None, -3.414, 21.47, None, None, None, None, 0.0, 0.0, 0.0, -20.0, None, -3.4, -3.7, 0.0, -20.0, None, None, -1.2, None, None, 21.0, None,2021-04-24 01:00:00, -6999.0, None, -6999.0, -6999.0,17
None, -3.508, 21.5, None, None, None, None, 0.029, 0.002, 359.9, -20.0, None, -3.5, -3.7, 0.0, -20.0, None, None, -1.2, None, None, 22.0, None,2021-04-24 02:00:00, -6999.0, None, -6999.0, -6999.0,17
None, -4.141, 21.69, None, None, None, None, 0.0, 0.0, 0.0, -21.0, None, -4.1, -4.1, 0.0, -21.0, None, None, -1.2, None, None, 22.0, None,2021-04-24 03:00:00, -6999.0, None, -6999.0, -6999.0,17
None, -4.094, 21.68, None, None, None, None, 0.019, 0.068, 0.0, -21.0, None, -4.1, -4.2, 0.0, -21.0, None, None, -1.2, None, None, 22.0, None,2021-04-24 04:00:00, -6999.0, None, -6999.0, -6999.0,17
None, -3.933, 21.63, None, None, None, None, 0.012, 0.029, 0.0, -21.0, None, -3.9, -4.2, 0.0, -21.0, None, None, -1.2, None, None, 22.0, None,2021-04-24 05:00:00, -6999.0, None, -6999.0, -6999.0,17
None, -3.857, 21.61, None, None, None, None, 0.024, 0.129, 0.0, -21.0, None, -3.9, -4.2, 0.0, -21.0, None, None, -1.2, None, None, 22.0, None,2021-04-24 06:00:00, -6999.0, None, -6999.0, -6999.0,17
None, -3.593, 21.53, None, None, None, None, 0.026, 0.065, 360.0, -21.0, None, -3.6, -3.9, 0.0, -21.0, None, None, -3.6, None, None, 22.0, None,2021-04-24 07:00:00, -6999.0, None, -6999.0, -6999.0,17
None, -3.254, 21.43, None, None, None, None, 0.018, 0.099, 0.0, -20.0, None, -3.3, -3.9, 0.0, -20.0, None, None, -3.2, None, None, 21.0, None,2021-04-24 08:00:00, -6999.0, None, -6999.0, -6999.0,17
None, -2.305, 21.14, None, None, None, None, 0.032, 0.234, 0.0, -20.0, None, -2.3, -3.9, 0.0, -20.0, None, None, -2.3, None, None, 21.0, None,2021-04-24 09:00:00, -6999.0, None, -6999.0, -6999.0,17
None, -0.151, 20.5, None, None, None, None, 0.061, 7.37, 0.0, -18.0, None, -0.2, -3.9, 0.0, -18.0, None, None, -0.2, None, None, 21.0, None,2021-04-24 10:00:00, -6999.0, None, -6999.0, -6999.0,17
None, 1.298, 20.06, None, None, None, None, 70.0, 2.029, 12.14, -19.0, None, 1.3, -3.9, 0.0, -19.0, None, None, 1.3, None, None, 20.0, None,2021-04-24 11:00:00, -6999.0, None, -6999.0, -6999.0,17
None, 5.014, 18.95, None, None, None, None, 27.63, 10.48, 174.2, -17.0, None, 5.0, -3.9, 0.0, -17.0, None, None, 5.0, None, None, 19.0, None,2021-04-24 12:00:00, -6999.0, None, -6999.0, -6999.0,17
None, 6.481, 18.51, None, None, None, None, 38.29, 8.1, 201.1, -16.0, None, 6.5, -3.9, 0.0, -16.0, None, None, 6.5, None, None, 19.0, None,2021-04-24 13:00:00, -6999.0, None, -6999.0, -6999.0,17
None, 6.985, 18.35, None, None, None, None, 37.42, 8.5, 201.6, -15.0, None, 7.0, -3.9, 0.0, -15.0, None, None, 8.0, None, None, 18.0, None,2021-04-24 14:00:00, -6999.0, None, -6999.0, -6999.0,17
None, 6.171, 18.6, None, None, None, None, 30.55, 9.32, 200.4, -16.0, None, 6.2, -3.9, 0.0, -16.0, None, None, 8.0, None, None, 19.0, None,2021-04-24 15:00:00, -6999.0, None, -6999.0, -6999.0,17
