pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,STANDARD_SNOW,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,snwfl_amt_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,ACTUAL_WIND_DIRECTION,ACTUAL_WIND_SPEED,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,stn_pres,week_of_year
None, None, None, None, None, None, None, 0.0, None, None, -6999.0, None, 2.7, 2.5, -0.2, None, 8.6, None, None, -6999.0, None,2021-04-23 00:00:00, 201.0, None, None, None,17
None, None, None, None, None, None, None, 0.0, None, None, -6999.0, None, 2.4, 2.0, -0.3, None, 8.6, None, None, -6999.0, None,2021-04-23 01:00:00, 201.0, None, None, None,17
None, None, None, None, None, None, None, 0.0, None, None, -6999.0, None, 2.8, 2.0, -0.2, None, 8.6, None, None, -6999.0, None,2021-04-23 02:00:00, 201.0, None, None, None,17
None, None, None, None, None, None, None, 0.0, None, None, -6999.0, None, 2.8, 2.0, -0.1, None, 8.6, None, None, -6999.0, None,2021-04-23 03:00:00, 201.0, None, None, None,17
None, None, None, None, None, None, None, None, None, None, -6999.0, None, 2.2, 2.0, None, None, 8.6, None, None, -6999.0, None,2021-04-23 04:00:00, None, None, None, None,17
None, None, None, None, None, None, None, None, None, None, -6999.0, None, 2.5, 2.0, None, None, 8.6, None, None, -6999.0, None,2021-04-23 05:00:00, None, None, None, None,17
None, None, None, None, None, None, None, 0.0, None, None, -6999.0, None, 2.3, 2.0, -0.1, None, 8.6, None, None, -6999.0, None,2021-04-23 06:00:00, 201.0, None, None, None,17
None, None, None, None, None, None, None, None, None, None, -6999.0, None, 2.3, 1.9, None, None, 2.5, None, None, -6999.0, None,2021-04-23 07:00:00, None, None, None, None,17
None, 3.626, None, None, None, None, 37.11, None, 0.385, 332.3, -6999.0, None, 3.6, 1.9, None, None, 3.6, None, None, -6999.0, None,2021-04-23 08:00:00, None, None, 201.1, None,17
None, 5.119, None, None, None, None, 51.79, 0.0, 1.436, 101.7, -6999.0, None, 5.1, 1.9, 0.6, None, 5.6, None, None, -6999.0, None,2021-04-23 09:00:00, 201.0, None, 200.9, None,17
None, 6.748, None, None, None, None, 27.48, 0.0, 3.001, 134.2, -6999.0, None, 6.7, 1.9, 1.4, None, 6.9, None, None, -6999.0, None,2021-04-23 10:00:00, 201.0, None, 200.8, None,17
None, 7.78, None, None, None, None, 34.42, 0.0, 4.099, 128.5, -6999.0, None, 7.8, 1.9, 1.8, None, 8.5, None, None, -6999.0, None,2021-04-23 11:00:00, 201.0, None, 200.5, None,17
None, 9.2, None, None, None, None, 33.6, -1.0, 4.643, 125.4, -6999.0, None, 9.2, 1.9, 0.5, None, 10.4, None, None, -6999.0, None,2021-04-23 12:00:00, 200.0, None, 199.9, None,17
None, 9.67, None, None, None, None, 50.12, -1.0, 3.971, 17.57, -6999.0, None, 9.7, 1.9, 0.7, None, 10.9, None, None, -6999.0, None,2021-04-23 13:00:00, 199.0, None, 199.3, None,17
None, 11.65, None, None, None, None, 61.94, -1.0, 4.864, 165.1, -6999.0, None, 11.7, 1.9, 0.2, None, 12.0, None, None, -6999.0, None,2021-04-23 14:00:00, 199.0, None, 198.7, None,17
None, 11.17, None, None, None, None, 50.52, -1.0, 5.381, 187.9, -6999.0, None, 11.2, 1.9, 0.0, None, 12.0, None, None, -6999.0, None,2021-04-23 15:00:00, 198.0, None, 198.0, None,17
None, 12.03, None, None, None, None, 48.3, 0.0, 4.546, 167.1, -6999.0, None, 12.0, 1.9, -0.1, None, 12.2, None, None, -6999.0, None,2021-04-23 16:00:00, 198.0, None, 197.6, None,17
None, 11.9, None, None, None, None, 55.25, -1.0, 3.895, 157.6, -6999.0, None, 11.9, 1.9, -0.1, None, 12.5, None, None, -6999.0, None,2021-04-23 17:00:00, 197.0, None, 197.0, None,17
None, 9.66, None, None, None, None, 52.96, 0.0, 2.92, 200.0, -6999.0, None, 9.7, 1.9, 0.0, None, 12.5, None, None, -6999.0, None,2021-04-23 18:00:00, 197.0, None, 196.9, None,17
None, 8.38, None, None, None, None, 44.68, 0.0, 2.552, 188.9, -6999.0, None, 8.4, 8.3, -0.4, None, 9.7, None, None, -6999.0, None,2021-04-23 19:00:00, 197.0, None, 196.8, None,17
None, 6.023, None, None, None, None, 67.23, 0.0, 1.859, 227.7, -6999.0, None, 6.0, 6.1, -0.4, None, 9.7, None, None, -6999.0, None,2021-04-23 20:00:00, 197.0, None, 196.7, None,17
None, 3.858, None, None, None, None, 18.24, 0.0, 2.997, 348.4, -6999.0, None, 3.9, 4.0, -1.1, None, 9.7, None, None, -6999.0, None,2021-04-23 21:00:00, 197.0, None, 196.9, None,17
None, 4.015, None, None, None, None, 13.98, 0.0, 4.637, 354.6, -6999.0, None, 4.0, 3.4, -1.0, None, 9.7, None, None, -6999.0, None,2021-04-23 22:00:00, 197.0, None, 196.8, None,17
None, 4.107, None, None, None, None, 13.34, 0.0, 3.852, 355.0, -6999.0, None, 4.1, 3.3, -0.6, None, 9.7, None, None, -6999.0, None,2021-04-23 23:00:00, 197.0, None, 196.8, None,17
None, 3.56, None, None, None, None, 19.45, 0.0, 2.141, 338.0, -6999.0, None, 3.6, 3.0, -0.3, None, 9.7, None, None, -6999.0, None,2021-04-24 01:00:00, 197.0, None, 196.8, None,17
None, 3.298, None, None, None, None, 39.02, 0.0, 1.83, 339.2, -6999.0, None, 3.3, 3.0, -0.2, None, 9.7, None, None, -6999.0, None,2021-04-24 02:00:00, 197.0, None, 196.8, None,17
None, 6.094, None, None, None, None, 35.25, 0.0, 3.164, 354.6, -6999.0, None, 6.1, 3.0, 0.0, None, 9.7, None, None, -6999.0, None,2021-04-24 03:00:00, 197.0, None, 196.9, None,17
None, 6.057, None, None, None, None, 23.28, 0.0, 7.66, 10.56, -6999.0, None, 6.1, 3.0, 0.5, None, 9.7, None, None, -6999.0, None,2021-04-24 04:00:00, 197.0, None, 196.8, None,17
None, 5.907, None, None, None, None, 20.68, 0.0, 9.12, 12.91, -6999.0, None, 5.9, 3.0, 0.2, None, 9.7, None, None, -6999.0, None,2021-04-24 05:00:00, 197.0, None, 196.9, None,17
None, 5.516, None, None, None, None, 22.19, 0.0, 7.293, 12.77, -6999.0, None, 5.5, 3.0, 0.0, None, 9.7, None, None, -6999.0, None,2021-04-24 06:00:00, 197.0, None, 196.9, None,17
None, 5.472, None, None, None, None, 22.02, None, 7.683, 10.29, -6999.0, None, 5.5, 5.4, -0.1, None, 6.0, None, None, -6999.0, None,2021-04-24 07:00:00, None, None, 196.6, None,17
None, 5.554, None, None, None, None, 35.61, 0.0, 5.959, 9.9, -6999.0, None, 5.6, 4.7, -0.1, None, 6.0, None, None, -6999.0, None,2021-04-24 08:00:00, 197.0, None, 196.7, None,17
None, 6.968, None, None, None, None, 51.17, None, 5.815, 17.6, -6999.0, None, 7.0, 4.7, None, None, 7.5, None, None, -6999.0, None,2021-04-24 09:00:00, None, None, 196.5, None,17
None, 7.727, None, None, None, None, 35.33, None, 7.411, 12.7, -6999.0, None, 7.7, 4.7, None, None, 8.1, None, None, -6999.0, None,2021-04-24 10:00:00, None, None, 196.1, None,17
None, 7.591, None, None, None, None, 28.52, 0.0, 7.854, 17.76, -6999.0, None, 7.6, 4.7, 0.8, None, 8.1, None, None, -6999.0, None,2021-04-24 11:00:00, 196.0, None, 196.1, None,17
None, 8.25, None, None, None, None, 30.89, -1.0, 6.438, 9.72, -6999.0, None, 8.3, 4.7, 0.4, None, 8.6, None, None, -6999.0, None,2021-04-24 12:00:00, 195.0, None, 195.3, None,17
None, 10.33, None, None, None, None, 39.51, 0.0, 5.619, 8.34, -6999.0, None, 10.3, 4.7, 0.4, None, 10.5, None, None, -6999.0, None,2021-04-24 13:00:00, 195.0, None, 195.1, None,17
None, 10.62, None, None, None, None, 40.83, 0.0, 5.343, 7.359, -6999.0, None, 10.6, 4.7, 0.3, None, 10.9, None, None, -6999.0, None,2021-04-24 14:00:00, 195.0, None, 194.7, None,17
None, 10.61, None, None, None, None, 38.9, -1.0, 4.829, 8.6, -6999.0, None, 10.6, 4.7, -0.5, None, 11.8, None, None, -6999.0, None,2021-04-24 15:00:00, 194.0, None, 193.7, None,17
