pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,STANDARD_SNOW,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,snwfl_amt_pst1hr,avg_wnd_spd_10m_pst10mts,dwpt_temp,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,snw_dpth,HEIGHT_OF_SNOW,stn_pres,week_of_year
None, None, None, None, None, None, None, 0.0, None, -6999.0, 6.3, 6.3, -0.1, None, None, 11.1, -6999.0, None,2021-04-23 00:00:00, 0.0, None, -6999.0,17
None, None, None, None, None, None, None, 0.0, None, -6999.0, 6.2, 5.9, -0.3, None, None, 11.1, -6999.0, None,2021-04-23 01:00:00, 0.0, None, -6999.0,17
None, None, None, None, None, None, None, 0.0, None, -6999.0, 5.6, 5.5, 0.0, None, None, 11.1, -6999.0, None,2021-04-23 02:00:00, 0.0, None, -6999.0,17
None, None, None, None, None, None, None, 0.0, None, -6999.0, 6.7, 5.4, -0.2, None, None, 11.1, -6999.0, None,2021-04-23 03:00:00, 0.0, None, -6999.0,17
None, None, None, None, None, None, None, 0.0, None, -6999.0, 6.1, 5.4, -0.1, None, None, 11.1, -6999.0, None,2021-04-23 04:00:00, 0.0, None, -6999.0,17
None, None, None, None, None, None, None, 0.0, None, -6999.0, 7.2, 5.4, -0.1, None, None, 11.1, -6999.0, None,2021-04-23 05:00:00, 0.0, None, -6999.0,17
None, None, None, None, None, None, None, 0.0, None, -6999.0, 7.1, 5.4, -0.1, None, None, 11.1, -6999.0, None,2021-04-23 06:00:00, 0.0, None, -6999.0,17
None, None, None, None, None, None, None, 0.0, None, -6999.0, 7.1, 7.0, 0.2, None, None, 7.5, -6999.0, None,2021-04-23 07:00:00, 0.0, None, -6999.0,17
None, None, 8.56, None, None, None, None, 0.0, None, -6999.0, 8.6, 6.8, 0.3, None, None, 8.6, -6999.0, None,2021-04-23 08:00:00, 0.0, None, -6999.0,17
None, None, 8.99, None, None, None, None, 0.0, None, -6999.0, 9.0, 6.8, -0.2, None, None, 9.3, -6999.0, None,2021-04-23 09:00:00, 0.0, None, -6999.0,17
