pcpn_amt_pst24hrs,air_temp,CURRENT_AIR_TEMPERATURE1,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,max_air_temp_snc_last_reset,rel_hum,time,dwpt_temp,week_of_year
None, 10.0, None, 9.7, -1.0, 16.7, -6999.0,2021-04-23 00:00:00, -6999.0,17
None, 9.4, None, 9.4, -0.8, 16.7, -6999.0,2021-04-23 01:00:00, -6999.0,17
None, 8.7, None, 8.7, -0.8, 16.7, -6999.0,2021-04-23 02:00:00, -6999.0,17
None, 8.7, None, 8.3, -0.9, 16.7, -6999.0,2021-04-23 03:00:00, -6999.0,17
None, 7.6, None, 7.6, -0.2, 16.7, -6999.0,2021-04-23 04:00:00, -6999.0,17
None, 7.5, None, 7.6, -0.2, 16.7, -6999.0,2021-04-23 05:00:00, -6999.0,17
None, 7.7, None, 7.3, -0.1, 16.7, -6999.0,2021-04-23 06:00:00, -6999.0,17
None, 8.2, None, 7.4, 0.9, 8.2, -6999.0,2021-04-23 07:00:00, -6999.0,17
None, 8.2, 8.24, 7.4, 0.3, 8.8, -6999.0,2021-04-23 08:00:00, -6999.0,17
None, 9.7, 9.68, 7.4, 3.1, 9.6, -6999.0,2021-04-23 09:00:00, -6999.0,17
None, 10.7, 10.7, 7.4, 3.8, 11.1, -6999.0,2021-04-23 10:00:00, -6999.0,17
None, 12.1, 12.09, 7.4, 0.9, 13.0, -6999.0,2021-04-23 11:00:00, -6999.0,17
None, 14.3, 14.27, 7.4, 0.8, 14.3, -6999.0,2021-04-23 12:00:00, -6999.0,17
None, 14.1, 14.11, 7.4, -0.4, 15.1, -6999.0,2021-04-23 13:00:00, -6999.0,17
None, 14.2, 14.2, 7.4, -0.3, 15.1, -6999.0,2021-04-23 14:00:00, -6999.0,17
None, 14.2, 14.19, 7.4, 0.0, 15.1, -6999.0,2021-04-23 15:00:00, -6999.0,17
None, 14.3, 14.32, 7.4, 0.0, 15.1, -6999.0,2021-04-23 16:00:00, -6999.0,17
None, 14.3, 14.33, 7.4, -0.1, 15.1, -6999.0,2021-04-23 17:00:00, -6999.0,17
None, 13.6, 13.55, 7.4, -0.1, 15.1, -6999.0,2021-04-23 18:00:00, -6999.0,17
None, 12.9, 12.87, 12.9, 0.0, 13.6, -6999.0,2021-04-23 19:00:00, -6999.0,17
None, 11.8, 11.84, 11.9, -0.9, 13.6, -6999.0,2021-04-23 20:00:00, -6999.0,17
None, 11.0, 10.98, 11.0, -2.0, 13.6, -6999.0,2021-04-23 21:00:00, -6999.0,17
None, 10.4, 10.36, 10.3, -1.6, 13.6, -6999.0,2021-04-23 22:00:00, -6999.0,17
None, 10.3, 10.25, 10.1, -0.6, 13.6, -6999.0,2021-04-23 23:00:00, -6999.0,17
None, 9.8, 9.83, 9.9, -0.7, 13.6, -6999.0,2021-04-24 00:00:00, -6999.0,17
None, 9.9, 9.89, 9.8, -0.2, 13.6, -6999.0,2021-04-24 01:00:00, -6999.0,17
None, 9.1, 9.1, 9.1, 0.2, 13.6, -6999.0,2021-04-24 02:00:00, -6999.0,17
None, 9.1, 9.05, 9.0, 1.9, 13.6, -6999.0,2021-04-24 03:00:00, -6999.0,17
None, 8.8, 8.75, 8.7, 1.3, 13.6, -6999.0,2021-04-24 04:00:00, -6999.0,17
None, 8.7, 8.71, 8.4, 0.5, 13.6, -6999.0,2021-04-24 06:00:00, -6999.0,17
None, 8.5, 8.45, 8.4, 0.9, 8.7, -6999.0,2021-04-24 07:00:00, -6999.0,17
None, 8.9, 8.9, 8.3, 1.4, 8.9, -6999.0,2021-04-24 08:00:00, -6999.0,17
None, 9.0, 9.04, 8.3, 2.3, 9.1, -6999.0,2021-04-24 09:00:00, -6999.0,17
None, 9.2, 9.23, 8.3, 2.0, 9.2, -6999.0,2021-04-24 10:00:00, -6999.0,17
None, 10.4, 10.44, 8.3, 1.6, 10.5, -6999.0,2021-04-24 11:00:00, -6999.0,17
None, 10.6, 10.56, 8.3, -0.2, 10.5, -6999.0,2021-04-24 12:00:00, -6999.0,17
None, 10.5, 10.54, 8.3, 0.3, 10.6, -6999.0,2021-04-24 13:00:00, -6999.0,17
None, 10.8, 10.76, 8.3, 0.1, 11.2, -6999.0,2021-04-24 14:00:00, -6999.0,17
None, 11.0, 11.0, 8.3, 0.1, 11.2, -6999.0,2021-04-24 15:00:00, -6999.0,17
None, 10.8, 10.81, 8.3, -0.1, 11.2, -6999.0,2021-04-24 16:00:00, -6999.0,17
None, 10.8, 10.78, 8.3, 0.5, 11.2, -6999.0,2021-04-24 17:00:00, -6999.0,17
None, 10.6, 10.63, 8.3, -1.0, 11.2, -6999.0,2021-04-24 18:00:00, -6999.0,17
None, 10.1, 10.11, 10.2, -1.0, 10.7, -6999.0,2021-04-24 19:00:00, -6999.0,17
None, 9.4, 9.38, 9.4, -2.3, 10.7, -6999.0,2021-04-24 20:00:00, -6999.0,17
None, 9.0, 8.99, 9.0, 0.0, 10.7, -6999.0,2021-04-24 21:00:00, -6999.0,17
None, 8.8, 8.81, 8.6, -0.5, 10.7, -6999.0,2021-04-24 22:00:00, -6999.0,17
None, 8.6, 8.64, 8.6, 1.5, 10.7, -6999.0,2021-04-24 23:00:00, -6999.0,17
None, 8.4, 8.36, 8.4, 0.2, 10.7, -6999.0,2021-04-25 00:00:00, -6999.0,17
None, 8.2, 8.18, 8.2, 0.5, 10.7, -6999.0,2021-04-25 01:00:00, -6999.0,17
None, 8.2, 8.18, 8.1, 0.5, 10.7, -6999.0,2021-04-25 02:00:00, -6999.0,17
None, 8.0, 8.04, 8.0, 1.5, 10.7, -6999.0,2021-04-25 03:00:00, -6999.0,17
None, 7.9, 7.911, 7.9, 1.2, 10.7, -6999.0,2021-04-25 04:00:00, -6999.0,17
None, 7.8, 7.813, 7.8, 1.1, 10.7, -6999.0,2021-04-25 05:00:00, -6999.0,17
None, 7.7, 7.701, 7.6, 0.4, 10.7, -6999.0,2021-04-25 06:00:00, -6999.0,17
None, 8.4, 8.35, 7.7, 0.8, 8.5, -6999.0,2021-04-25 09:00:00, -6999.0,17
None, 8.6, 8.59, 7.7, 1.6, 9.0, -6999.0,2021-04-25 10:00:00, -6999.0,17
None, 9.6, 9.57, 7.7, 4.1, 10.0, -6999.0,2021-04-25 11:00:00, -6999.0,17
None, 10.0, 9.97, 7.7, 0.2, 10.0, -6999.0,2021-04-25 12:00:00, -6999.0,17
None, 9.6, 9.6, 7.7, 0.7, 10.3, -6999.0,2021-04-25 13:00:00, -6999.0,17
None, 10.3, 10.3, 7.7, 1.0, 10.5, -6999.0,2021-04-25 14:00:00, -6999.0,17
None, 11.0, 11.02, 7.7, 1.2, 11.0, -6999.0,2021-04-25 15:00:00, -6999.0,17
None, 10.4, 10.41, 7.7, -1.1, 11.5, -6999.0,2021-04-25 16:00:00, -6999.0,17
None, 10.7, 10.67, 7.7, -0.8, 11.5, -6999.0,2021-04-25 17:00:00, -6999.0,17
None, 10.6, 10.63, 7.7, 0.8, 11.5, -6999.0,2021-04-25 18:00:00, -6999.0,17
None, 10.1, 10.11, 10.1, -2.0, 10.7, -6999.0,2021-04-25 19:00:00, -6999.0,17
None, 9.5, 9.46, 9.4, -2.2, 10.7, -6999.0,2021-04-25 20:00:00, -6999.0,17
None, 8.4, 8.42, 8.4, -1.6, 10.7, -6999.0,2021-04-25 21:00:00, -6999.0,17
None, 7.7, 7.685, 7.7, -0.9, 10.7, -6999.0,2021-04-25 22:00:00, -6999.0,17
None, 7.1, 7.127, 7.1, -0.3, 10.7, -6999.0,2021-04-25 23:00:00, -6999.0,17
None, 7.1, 7.127, 6.9, -0.1, 10.7, -6999.0,2021-04-26 00:00:00, -6999.0,17
None, 7.5, 7.45, 6.9, 0.5, 10.7, -6999.0,2021-04-26 01:00:00, -6999.0,17
None, 7.6, 7.617, 6.9, 0.2, 10.7, -6999.0,2021-04-26 02:00:00, -6999.0,17
None, 7.8, 7.782, 6.9, 0.3, 10.7, -6999.0,2021-04-26 03:00:00, -6999.0,17
None, 7.8, 7.767, 6.9, -0.1, 10.7, -6999.0,2021-04-26 04:00:00, -6999.0,17
None, 7.8, 7.768, 6.9, 2.4, 10.7, -6999.0,2021-04-26 05:00:00, -6999.0,17
None, 6.4, 6.438, 6.4, -1.3, 10.7, -6999.0,2021-04-26 06:00:00, -6999.0,17
None, 9.1, 9.09, 6.3, 2.6, 9.2, -6999.0,2021-04-26 09:00:00, -6999.0,17
None, 9.8, 9.75, 6.3, 2.4, 9.8, -6999.0,2021-04-26 10:00:00, -6999.0,17
None, 10.7, 10.74, 6.3, 1.0, 10.7, -6999.0,2021-04-26 11:00:00, -6999.0,17
None, 12.2, 12.17, 6.3, 1.5, 13.5, -6999.0,2021-04-26 12:00:00, -6999.0,17
None, 13.3, 13.34, 6.3, 1.2, 14.0, -6999.0,2021-04-26 13:00:00, -6999.0,17
None, 12.9, 12.92, 6.3, -1.5, 14.3, -6999.0,2021-04-26 14:00:00, -6999.0,17
None, 12.8, 12.78, 6.3, 1.2, 14.3, -6999.0,2021-04-26 15:00:00, -6999.0,17
None, 14.8, 14.77, 6.3, -0.1, 15.0, -6999.0,2021-04-26 16:00:00, -6999.0,17
None, 12.9, 12.88, 6.3, -0.3, 15.0, -6999.0,2021-04-26 17:00:00, -6999.0,17
None, 12.6, 12.58, 6.3, -0.4, 15.0, -6999.0,2021-04-26 18:00:00, -6999.0,17
None, 12.3, 12.29, 12.1, -0.1, 13.1, -6999.0,2021-04-26 19:00:00, -6999.0,17
None, 11.4, 11.37, 11.5, -1.4, 13.1, -6999.0,2021-04-26 20:00:00, -6999.0,17
None, 8.5, 8.54, 8.5, -1.5, 13.1, -6999.0,2021-04-26 23:00:00, -6999.0,17
None, 8.1, 8.07, 8.1, -0.7, 13.1, -6999.0,2021-04-27 00:00:00, -6999.0,17
None, 8.3, 8.27, 7.7, 0.6, 13.1, -6999.0,2021-04-27 04:00:00, -6999.0,17
None, 8.6, 8.61, 8.4, 0.3, 8.6, -6999.0,2021-04-27 07:00:00, -6999.0,17
None, 9.3, 9.27, 8.4, 2.0, 9.2, -6999.0,2021-04-27 08:00:00, -6999.0,17
None, 10.2, 10.23, 8.4, 3.4, 10.4, -6999.0,2021-04-27 09:00:00, -6999.0,17
None, 10.3, 10.28, 8.4, 0.8, 10.8, -6999.0,2021-04-27 10:00:00, -6999.0,17
None, 10.9, 10.85, 8.4, 0.2, 11.8, -6999.0,2021-04-27 11:00:00, -6999.0,17
None, 12.6, 12.6, 8.4, 1.3, 12.9, -6999.0,2021-04-27 12:00:00, -6999.0,17
None, 13.0, 13.0, 8.4, -0.2, 13.0, -6999.0,2021-04-27 13:00:00, -6999.0,17
None, 13.1, 13.06, 8.4, 0.2, 13.2, -6999.0,2021-04-27 14:00:00, -6999.0,17
