SolarRadiation,AirTemperature,Precipitation,Rain,WindSpeed,SnowDepth,time,WindDirection,RelativeHumidity,week_of_year
None,-0.5, 1.0,0.0, 3.2, None,2017-03-05 00:00:00, 348.0,96.0,10
None,-0.5, None,0.0, 5.3, None,2017-03-05 00:15:00, 341.0,96.0,10
None,-0.6, None,0.0, 4.3, None,2017-03-05 00:30:00, 324.0,96.0,10
None,-0.7, None,0.0, 5.1, None,2017-03-05 00:45:00, 333.0,96.0,10
None,-0.8, 1.0,0.0, 3.4, None,2017-03-05 01:00:00, 340.0,96.0,10
None,-0.8, None,0.0, 6.0, None,2017-03-05 01:15:00, 331.0,96.0,10
None,-1.0, None,0.0, 4.1, None,2017-03-05 01:30:00, 344.0,96.0,10
None,-1.1, None,0.0, 5.6, None,2017-03-05 01:45:00, 328.0,96.0,10
None,-1.2, 1.0,0.0, 5.8, None,2017-03-05 02:00:00, 345.0,96.0,10
None,-1.3, None,0.0, 7.5, None,2017-03-05 02:15:00, 355.0,96.0,10
None,-1.4, None,0.0, 5.7, None,2017-03-05 02:30:00, 331.0,97.0,10
None,-1.3, None,0.0, 6.4, None,2017-03-05 02:45:00, 332.0,97.0,10
None,-1.3, 1.0,0.0, 7.9, None,2017-03-05 03:00:00, 335.0,97.0,10
None,-1.4, None,0.0, 7.4, None,2017-03-05 03:15:00, 1.0,97.0,10
None,-1.5, None,0.0, 7.7, None,2017-03-05 03:30:00, 353.0,96.0,10
None,-1.7, None,0.0, 8.6, None,2017-03-05 03:45:00, 354.0,96.0,10
None,-1.8, 0.0,0.0, 8.6, None,2017-03-05 04:00:00, 329.0,96.0,10
None,-1.7, None,0.0, 7.8, None,2017-03-05 04:15:00, 326.0,97.0,10
None,-1.7, None,0.0, 6.2, None,2017-03-05 04:30:00, 332.0,97.0,10
None,-1.8, None,0.0, 7.1, None,2017-03-05 04:45:00, 347.0,96.0,10
None,-2.0, 0.0,0.0, 7.0, None,2017-03-05 05:00:00, 353.0,96.0,10
None,-2.3, None,0.0, 6.9, None,2017-03-05 05:15:00, 14.0,95.0,10
None,-2.5, None,0.0, 6.1, None,2017-03-05 05:30:00, 351.0,95.0,10
None,-2.5, None,0.0, 7.1, None,2017-03-05 05:45:00, 3.0,96.0,10
None,-2.6, 0.0,0.0, 6.6, None,2017-03-05 06:00:00, 17.0,95.0,10
None,-2.7, None,0.0, 5.9, None,2017-03-05 06:15:00, 10.0,95.0,10
None,-2.9, None,0.0, 6.7, None,2017-03-05 06:30:00, 17.0,95.0,10
None,-2.9, None,0.0, 6.9, None,2017-03-05 06:45:00, 9.0,96.0,10
None,-2.8, 0.0,0.0, 6.8, None,2017-03-05 07:00:00, 8.0,95.0,10
None,-2.8, None,0.0, 5.6, None,2017-03-05 07:15:00, 9.0,95.0,10
None,-2.8, None,0.0, 6.4, None,2017-03-05 07:30:00, 34.0,96.0,10
None,-2.5, None,0.0, 9.7, None,2017-03-05 07:45:00, 10.0,96.0,10
None,-2.1, 1.0,0.0, 7.4, None,2017-03-05 08:00:00, 32.0,95.0,10
None,-1.8, None,0.0, 6.3, None,2017-03-05 08:15:00, 7.0,93.0,10
