pcpn_amt_pst24hrs,air_temp,min_air_temp_snc_last_reset,mslp,pcpn_amt_pst1hr,snwfl_amt_pst1hr,max_air_temp_snc_last_reset,rel_hum,time,snw_dpth,dwpt_temp,stn_pres,week_of_year
None,15.4,15.3, 1017.4, 0.1, None,20.5,89.0,2022-07-30 00:00:00, None,14.0, 923.0,31
None,15.3,15.2, 1017.2, 0.0, None,20.5,90.0,2022-07-30 01:00:00, None,13.0, 923.0,31
None,15.1,15.0, 1017.2, 0.1, None,20.5,90.0,2022-07-30 02:00:00, None,13.0, 923.0,31
None,14.9,14.7, 1017.1, 0.0, None,20.5,91.0,2022-07-30 03:00:00, None,13.0, 923.0,31
None,14.4,14.4, 1017.0, 0.0, None,20.5,93.0,2022-07-30 04:00:00, None,14.0, 923.0,31
None,14.1,14.1, 1017.1, 0.1, None,20.5,95.0,2022-07-30 05:00:00, None,14.0, 923.0,31
None,14.0,14.0, 1017.1, 0.1, None,20.5,95.0,2022-07-30 06:00:00, None,13.0, 923.0,31
None,14.0,13.9, 1017.1, 0.0, None,14.3,96.0,2022-07-30 07:00:00, None,13.0, 923.0,31
None,14.6,13.9, 1017.1, 0.1, None,14.7,93.0,2022-07-30 08:00:00, None,13.0, 923.0,31
None,15.1,13.9, 1017.1, 0.0, None,15.3,93.0,2022-07-30 09:00:00, None,14.0, 923.0,31
None,16.5,13.9, 1017.1, 0.0, None,16.6,85.0,2022-07-30 10:00:00, None,14.0, 923.0,31
None,17.6,13.9, 1017.1, -0.1, None,17.9,80.0,2022-07-30 11:00:00, None,14.0, 923.0,31
None,19.0,13.9, 1015.9, 0.1, None,19.0,75.0,2022-07-30 12:00:00, None,14.0, 922.0,31
None,20.3,13.9, 1015.8, -0.1, None,20.4,71.0,2022-07-30 13:00:00, None,14.0, 922.0,31
None,21.5,13.9, 1015.7, 0.1, None,21.5,62.0,2022-07-30 14:00:00, None,14.0, 922.0,31
None,21.5,13.9, 1015.7, -0.1, None,21.9,62.0,2022-07-30 15:00:00, None,14.0, 922.0,31
None,20.8,13.9, 1015.8, -0.2, None,21.9,67.0,2022-07-30 16:00:00, None,15.0, 922.0,31
None,18.9,13.9, 1016.0, 0.1, None,21.9,83.0,2022-07-30 17:00:00, None,17.0, 922.0,31
None,19.0,13.9, 1016.0, 0.2, None,21.9,84.0,2022-07-30 18:00:00, None,16.0, 922.0,31
None,19.1,18.8, 1016.0, -0.1, None,19.4,84.0,2022-07-30 19:00:00, None,16.0, 922.0,31
None,18.8,18.7, 1014.9, 0.0, None,19.4,86.0,2022-07-30 20:00:00, None,17.0, 921.0,31
None,18.3,18.3, 1014.9, 0.0, None,19.4,85.0,2022-07-30 21:00:00, None,17.0, 921.0,31
None,17.7,17.6, 1014.8, -0.1, None,19.4,87.0,2022-07-30 22:00:00, None,16.0, 921.0,31
None,16.5,16.4, 1014.8, 0.1, None,19.4,94.0,2022-07-30 23:00:00, None,15.0, 921.0,31
None,16.0,15.9, 1014.8, 0.1, None,19.4,96.0,2022-07-31 00:00:00, None,16.0, 921.0,31
None,15.8,15.7, 1014.7, -0.1, None,19.4,97.0,2022-07-31 01:00:00, None,15.0, 921.0,31
None,15.5,15.4, 1014.6, 0.2, None,19.4,97.0,2022-07-31 02:00:00, None,15.0, 921.0,31
None,15.2,15.1, 1014.6, 0.0, None,19.4,97.0,2022-07-31 03:00:00, None,15.0, 921.0,31
None,14.9,14.9, 1014.7, 0.1, None,19.4,97.0,2022-07-31 04:00:00, None,15.0, 921.0,31
None,14.7,14.7, 1014.9, 0.1, None,19.4,98.0,2022-07-31 05:00:00, None,15.0, 921.0,31
None,14.4,14.4, 1014.9, 0.0, None,19.4,99.0,2022-07-31 06:00:00, None,14.0, 921.0,31
None,14.5,14.3, 1014.9, 0.1, None,14.6,97.0,2022-07-31 07:00:00, None,15.0, 921.0,31
None,14.4,14.3, 1014.9, -0.1, None,14.6,96.0,2022-07-31 08:00:00, None,14.0, 921.0,31
None,15.1,14.3, 1013.8, 0.2, None,14.9,93.0,2022-07-31 09:00:00, None,14.0, 920.0,31
None,17.3,14.3, 1013.7, -0.2, None,17.2,81.0,2022-07-31 10:00:00, None,14.0, 920.0,31
None,18.3,14.3, 1013.7, 0.3, None,18.9,71.0,2022-07-31 11:00:00, None,13.0, 920.0,31
None,17.5,14.3, 1013.8, -0.1, None,18.9,78.0,2022-07-31 12:00:00, None,14.0, 920.0,31
None,18.7,14.3, 1013.7, -0.1, None,18.9,76.0,2022-07-31 13:00:00, None,14.0, 920.0,31
None,17.8,14.3, 1013.8, -0.2, None,19.9,78.0,2022-07-31 14:00:00, None,14.0, 920.0,31
None,17.3,14.3, 1013.9, -0.1, None,19.9,84.0,2022-07-31 15:00:00, None,15.0, 920.0,31
None,18.2,14.3, 1013.8, 0.2, None,19.9,77.0,2022-07-31 16:00:00, None,14.0, 920.0,31
None,20.0,14.3, 1012.6, -0.2, None,20.2,68.0,2022-07-31 17:00:00, None,14.0, 919.0,31
None,19.0,14.3, 1012.7, 0.1, None,20.2,69.0,2022-07-31 18:00:00, None,13.0, 919.0,31
None,19.6,18.6, 1012.6, -0.1, None,19.8,60.0,2022-07-31 19:00:00, None,12.0, 919.0,31
None,19.5,18.6, 1012.7, -0.2, None,20.2,47.0,2022-07-31 20:00:00, None,8.0, 919.0,31
None,17.0,17.1, 1011.7, -0.1, None,20.2,72.0,2022-07-31 21:00:00, None,12.0, 918.0,31
None,15.4,15.5, 1012.8, -0.1, None,20.2,78.0,2022-07-31 22:00:00, None,11.0, 919.0,31
None,14.4,14.3, 1012.8, 0.0, None,20.2,80.0,2022-07-31 23:00:00, None,11.0, 919.0,31
None,13.3,13.3, 1012.9, -0.1, None,20.2,85.0,2022-08-01 00:00:00, None,11.0, 919.0,31
None,12.0,11.9, 1013.0, 0.1, None,20.2,91.0,2022-08-01 01:00:00, None,10.0, 919.0,31
None,11.4,11.3, 1013.1, 0.1, None,20.2,93.0,2022-08-01 02:00:00, None,10.0, 919.0,31
None,10.6,10.6, 1013.2, 0.0, None,20.2,95.0,2022-08-01 03:00:00, None,9.0, 919.0,31
None,10.5,10.3, 1014.2, 0.0, None,20.2,94.0,2022-08-01 04:00:00, None,10.0, 920.0,31
None,10.2,10.1, 1014.1, 0.1, None,20.2,95.0,2022-08-01 05:00:00, None,10.0, 920.0,31
None,10.1,10.1, 1014.2, 0.0, None,20.2,94.0,2022-08-01 06:00:00, None,9.0, 920.0,31
None,9.9,9.8, 1014.2, 1.5, None,10.3,97.0,2022-08-01 07:00:00, None,10.0, 920.0,31
