CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,STANDARD_SNOW,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,snwfl_amt_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,ACTUAL_WIND_DIRECTION,ACTUAL_WIND_SPEED,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,week_of_year
None, 18.12, 49.62, None, None, None, None, 30.57, None, 4.69, 312.2, 7.0, None, 18.1, 17.6, None, None, None, 25.4, None, None, 50.0, None,2022-07-30 00:00:00, None, None, None,31
None, 17.44, 49.56, None, None, None, None, 47.64, None, 3.686, 305.4, 7.0, None, 17.4, 17.4, None, None, None, 25.4, None, None, 50.0, None,2022-07-30 01:00:00, None, None, None,31
None, 18.17, 46.4, None, None, None, None, 52.67, None, 1.461, 4.712, 6.0, None, 18.2, 17.3, None, None, None, 25.4, None, None, 46.0, None,2022-07-30 02:00:00, None, None, None,31
None, 18.32, 45.43, None, None, None, None, 40.54, None, 2.682, 334.3, 6.0, None, 18.3, 17.3, None, None, None, 25.4, None, None, 45.0, None,2022-07-30 03:00:00, None, None, None,31
None, 17.39, 51.14, None, None, None, None, 30.6, None, 3.17, 258.0, 7.0, None, 17.4, 17.3, None, None, None, 25.4, None, None, 51.0, None,2022-07-30 04:00:00, None, None, None,31
None, 17.37, 53.17, None, None, None, None, 27.43, None, 2.779, 255.3, 8.0, None, 17.4, 17.0, None, None, None, 25.4, None, None, 53.0, None,2022-07-30 05:00:00, None, None, None,31
None, 18.23, 48.89, None, None, None, None, 20.27, None, 3.386, 299.2, 7.0, None, 18.2, 17.0, None, None, None, 25.4, None, None, 49.0, None,2022-07-30 06:00:00, None, None, None,31
None, 18.58, 49.16, None, None, None, None, 21.55, None, 3.849, 312.9, 8.0, None, 18.6, 17.9, None, None, None, 18.6, None, None, 49.0, None,2022-07-30 07:00:00, None, None, None,31
None, 19.5, 43.86, None, None, None, None, 20.75, None, 1.882, 320.3, 7.0, None, 19.5, 17.9, None, None, None, 19.5, None, None, 44.0, None,2022-07-30 08:00:00, None, None, None,31
None, 21.02, 36.37, None, None, None, None, 33.93, None, 1.068, 286.3, 6.0, None, 21.0, 17.9, None, None, None, 21.1, None, None, 36.0, None,2022-07-30 09:00:00, None, None, None,31
None, 22.0, 31.08, None, None, None, None, 33.52, None, 2.101, 231.6, 4.0, None, 22.0, 17.9, None, None, None, 21.9, None, None, 31.0, None,2022-07-30 10:00:00, None, None, None,31
None, 23.11, 24.62, None, None, None, None, 42.07, None, 3.2, 267.0, 1.0, None, 23.1, 17.9, None, None, None, 23.7, None, None, 25.0, None,2022-07-30 11:00:00, None, None, None,31
None, 24.15, 28.48, None, None, None, None, 42.93, None, 3.432, 270.9, 5.0, None, 24.2, 17.9, None, None, None, 24.7, None, None, 28.0, None,2022-07-30 12:00:00, None, None, None,31
None, 24.88, 30.01, None, None, None, None, 39.96, None, 3.836, 263.8, 7.0, None, 24.9, 17.9, None, None, None, 25.2, None, None, 30.0, None,2022-07-30 13:00:00, None, None, None,31
None, 25.65, 29.03, None, None, None, None, 41.48, None, 4.652, 265.3, 6.0, None, 25.7, 17.9, None, None, None, 26.2, None, None, 29.0, None,2022-07-30 14:00:00, None, None, None,31
None, 26.93, 25.07, None, None, None, None, 40.16, None, 5.085, 269.6, 5.0, None, 26.9, 17.9, None, None, None, 27.0, None, None, 25.0, None,2022-07-30 15:00:00, None, None, None,31
None, 25.52, 26.63, None, None, None, None, 38.02, None, 5.607, 270.9, 6.0, None, 25.5, 17.9, None, None, None, 27.0, None, None, 27.0, None,2022-07-30 16:00:00, None, None, None,31
None, 26.27, 27.51, None, None, None, None, 36.99, None, 5.298, 277.0, 6.0, None, 26.3, 17.9, None, None, None, 27.0, None, None, 28.0, None,2022-07-30 17:00:00, None, None, None,31
None, 25.81, 25.94, None, None, None, None, 39.88, None, 3.921, 265.0, 5.0, None, 25.8, 17.9, None, None, None, 27.0, None, None, 26.0, None,2022-07-30 18:00:00, None, None, None,31
None, 24.11, 27.02, None, None, None, None, 40.47, None, 3.851, 276.6, 5.0, None, 24.1, 24.1, None, None, None, 26.0, None, None, 27.0, None,2022-07-30 19:00:00, None, None, None,31
None, 22.09, 36.34, None, None, None, None, 40.43, None, 3.034, 277.1, 6.0, None, 22.1, 22.0, None, None, None, 26.0, None, None, 36.0, None,2022-07-30 20:00:00, None, None, None,31
None, 20.73, 34.99, None, None, None, None, 44.72, None, 4.188, 219.0, 5.0, None, 20.7, 20.5, None, None, None, 26.0, None, None, 35.0, None,2022-07-30 21:00:00, None, None, None,31
None, 20.57, 35.46, None, None, None, None, 26.07, None, 6.803, 177.2, 5.0, None, 20.6, 20.4, None, None, None, 26.0, None, None, 35.0, None,2022-07-30 22:00:00, None, None, None,31
None, 19.87, 37.79, None, None, None, None, 23.17, None, 6.305, 155.8, 5.0, None, 19.9, 19.9, None, None, None, 26.0, None, None, 38.0, None,2022-07-30 23:00:00, None, None, None,31
None, 19.54, 37.63, None, None, None, None, 19.34, None, 4.063, 135.3, 5.0, None, 19.5, 19.5, None, None, None, 26.0, None, None, 38.0, None,2022-07-31 00:00:00, None, None, None,31
None, 19.5, 39.77, None, None, None, None, 19.02, None, 2.962, 133.3, 6.0, None, 19.5, 19.3, None, None, None, 26.0, None, None, 40.0, None,2022-07-31 01:00:00, None, None, None,31
None, 19.19, 41.44, None, None, None, None, 19.32, None, 4.225, 138.3, 6.0, None, 19.2, 19.2, None, None, None, 26.0, None, None, 41.0, None,2022-07-31 02:00:00, None, None, None,31
None, 18.82, 41.88, None, None, None, None, 13.17, None, 4.397, 110.9, 5.0, None, 18.8, 18.8, None, None, None, 26.0, None, None, 42.0, None,2022-07-31 03:00:00, None, None, None,31
None, 18.74, 41.23, None, None, None, None, 12.49, None, 4.357, 115.3, 5.0, None, 18.7, 18.6, None, None, None, 26.0, None, None, 41.0, None,2022-07-31 04:00:00, None, None, None,31
None, 18.25, 42.13, None, None, None, None, 14.92, None, 4.482, 127.9, 5.0, None, 18.3, 18.2, None, None, None, 26.0, None, None, 42.0, None,2022-07-31 05:00:00, None, None, None,31
None, 18.73, 39.94, None, None, None, None, 23.83, None, 2.819, 150.5, 5.0, None, 18.7, 17.9, None, None, None, 26.0, None, None, 40.0, None,2022-07-31 06:00:00, None, None, None,31
None, 19.75, 37.96, None, None, None, None, 21.48, None, 3.32, 109.3, 5.0, None, 19.8, 18.7, None, None, None, 19.8, None, None, 38.0, None,2022-07-31 07:00:00, None, None, None,31
