pcpn_amt_pst24hrs,air_temp,CURRENT_AIR_TEMPERATURE1,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,snwfl_amt_pst1hr,max_air_temp_snc_last_reset,rel_hum,HEIGHT_OF_SNOW,time,snw_dpth,dwpt_temp,week_of_year
None, 21.4, 21.42, 21.4, 426.5, 6.0, 32.1, None, -3.03,2022-07-30 00:00:00, -3.0, None,31
None, 22.6, 22.59, 21.4, 427.0, -1.0, 32.1, None, -3.624,2022-07-30 01:00:00, -4.0, None,31
None, 21.7, 21.71, 21.4, 427.0, -1.0, 32.1, None, None,2022-07-30 02:00:00, -4.0, None,31
None, 20.9, 20.88, 20.9, 427.0, -1.0, 32.1, None, -4.401,2022-07-30 03:00:00, -4.0, None,31
None, 21.0, 21.04, 20.6, 426.7, 2.0, 32.1, None, -3.316,2022-07-30 04:00:00, -3.0, None,31
None, 20.9, 20.89, 20.6, 427.0, 1.0, 32.1, None, -3.032,2022-07-30 05:00:00, -3.0, None,31
None, 20.6, 20.61, 20.6, 427.0, 0.0, 32.1, None, -2.973,2022-07-30 06:00:00, -3.0, None,31
None, 22.5, 22.5, 20.5, 426.9, -1.0, 22.4, None, -4.21,2022-07-30 07:00:00, -4.0, None,31
None, 26.3, 26.3, 20.5, 427.0, -2.0, 26.3, None, None,2022-07-30 08:00:00, -6.0, None,31
None, 27.9, 27.85, 20.5, 426.7, 0.0, 28.1, None, None,2022-07-30 09:00:00, -7.0, None,31
None, 27.7, 27.67, 20.5, 426.7, 2.0, 28.1, None, -4.757,2022-07-30 10:00:00, -5.0, None,31
None, 29.9, 29.93, 20.5, 426.5, 0.0, 29.9, None, None,2022-07-30 11:00:00, -5.0, None,31
None, 30.4, 30.4, 20.5, 426.7, 1.0, 31.1, None, -4.582,2022-07-30 12:00:00, -5.0, None,31
None, 31.6, 31.63, 20.5, 428.0, 2.0, 31.6, None, -3.589,2022-07-30 13:00:00, -4.0, None,31
None, 36.0, 35.97, 20.5, 428.0, -1.0, 35.9, None, -4.653,2022-07-30 14:00:00, -5.0, None,31
None, 39.1, 39.13, 20.5, 429.0, -1.0, 39.2, None, None,2022-07-30 15:00:00, -6.0, None,31
None, 37.1, 37.14, 20.5, 429.0, 2.0, 39.2, None, -4.889,2022-07-30 16:00:00, -5.0, None,31
None, 36.6, 36.57, 20.5, 429.0, 1.0, 39.2, None, -4.416,2022-07-30 17:00:00, -4.0, None,31
None, 35.7, 35.74, 20.5, 427.0, 1.0, 39.2, None, -4.077,2022-07-30 18:00:00, -4.0, None,31
None, 33.7, 33.66, 33.7, 427.0, -1.0, 35.8, None, None,2022-07-30 19:00:00, -5.0, None,31
None, 30.3, 30.27, 30.3, 426.6, 1.0, 35.8, None, -4.796,2022-07-30 20:00:00, -5.0, None,31
None, 27.2, 27.23, 27.3, 426.0, 0.0, 35.8, None, -4.559,2022-07-30 21:00:00, -5.0, None,31
None, 24.4, 24.35, 24.4, 426.4, 1.0, 35.8, None, -3.881,2022-07-30 22:00:00, -4.0, None,31
None, 22.1, 22.06, 22.1, 427.0, 0.0, 35.8, None, -3.863,2022-07-30 23:00:00, -4.0, None,31
None, 20.5, 20.46, 20.5, 427.0, 1.0, 35.8, None, -3.275,2022-07-31 00:00:00, -3.0, None,31
None, 19.3, 19.28, 19.3, 427.0, 1.0, 35.8, None, -2.709,2022-07-31 01:00:00, -3.0, None,31
None, 18.4, 18.4, 18.4, 427.0, 1.0, 35.8, None, -2.399,2022-07-31 02:00:00, -2.0, None,31
None, 17.7, 17.69, 17.7, 427.0, 0.0, 35.8, None, -2.354,2022-07-31 03:00:00, -2.0, None,31
None, 16.9, 16.93, 16.9, 427.0, 1.0, 35.8, None, -2.001,2022-07-31 04:00:00, -2.0, None,31
None, 16.3, 16.29, 16.3, 427.0, 0.0, 35.8, None, -2.161,2022-07-31 05:00:00, -2.0, None,31
None, 15.9, 15.85, 15.9, 427.0, 1.0, 35.8, None, -1.841,2022-07-31 06:00:00, -2.0, None,31
None, 18.7, 18.72, 15.9, 427.0, -1.0, 18.6, None, -2.705,2022-07-31 07:00:00, -3.0, None,31
None, 25.1, 25.07, 15.9, 427.0, -3.0, 25.0, None, None,2022-07-31 08:00:00, -5.0, None,31
None, 28.0, 27.99, 15.9, 427.0, -1.0, 27.9, None, None,2022-07-31 09:00:00, -6.0, None,31
None, 30.9, 30.87, 15.9, 427.0, -1.0, 30.8, None, None,2022-07-31 10:00:00, -7.0, None,31
None, 34.0, 33.95, 15.9, 427.0, 1.0, 33.9, None, None,2022-07-31 11:00:00, -6.0, None,31
None, 36.7, 36.69, 15.9, 428.0, 0.0, 36.7, None, None,2022-07-31 12:00:00, -6.0, None,31
None, 37.3, 37.31, 15.9, 428.0, 1.0, 37.3, None, None,2022-07-31 13:00:00, -6.0, None,31
None, 38.2, 38.24, 15.9, 429.0, -1.0, 38.2, None, None,2022-07-31 14:00:00, -7.0, None,31
None, 39.2, 39.19, 15.9, 428.4, 0.0, 39.5, None, None,2022-07-31 15:00:00, -7.0, None,31
None, 36.3, 36.32, 15.9, 429.0, 2.0, 39.5, None, -4.736,2022-07-31 16:00:00, -5.0, None,31
None, 36.7, 36.65, 15.9, 429.0, 0.0, 39.5, None, -4.659,2022-07-31 17:00:00, -5.0, None,31
None, 36.7, 36.65, 15.9, 429.0, 1.0, 39.5, None, -4.216,2022-07-31 18:00:00, -4.0, None,31
None, 34.7, 34.71, 34.8, 427.0, -1.0, 36.7, None, None,2022-07-31 19:00:00, -5.0, None,31
None, 31.1, 31.13, 31.2, 427.0, 1.0, 36.7, None, -4.518,2022-07-31 20:00:00, -5.0, None,31
None, 27.5, 27.51, 27.6, 426.0, 0.0, 36.7, None, -4.799,2022-07-31 21:00:00, -5.0, None,31
None, 24.3, 24.29, 24.3, 426.0, 0.0, 36.7, None, None,2022-07-31 22:00:00, -5.0, None,31
None, 22.1, 22.11, 22.1, 426.9, -2.0, 36.7, None, None,2022-07-31 23:00:00, -7.0, None,31
None, 20.6, 20.55, 20.6, 427.0, 3.0, 36.7, None, -4.339,2022-08-01 00:00:00, -4.0, None,31
None, 19.5, 19.46, 19.5, 427.0, 2.0, 36.7, None, -2.548,2022-08-01 01:00:00, -3.0, None,31
None, 18.5, 18.49, 18.5, 427.0, -1.0, 36.7, None, -3.047,2022-08-01 02:00:00, -3.0, None,31
None, 17.5, 17.49, 17.5, 427.0, 0.0, 36.7, None, -3.144,2022-08-01 03:00:00, -3.0, None,31
None, 16.5, 16.54, 16.6, 427.0, 1.0, 36.7, None, -2.433,2022-08-01 04:00:00, -2.0, None,31
None, 16.0, 15.98, 16.0, 427.0, 0.0, 36.7, None, -2.371,2022-08-01 05:00:00, -2.0, None,31
None, 15.7, 15.68, 15.7, 427.0, 0.0, 36.7, None, -2.397,2022-08-01 06:00:00, -2.0, None,31
None, 17.1, 17.06, 15.7, 427.0, -1.0, 17.0, None, -3.151,2022-08-01 07:00:00, -3.0, None,31
None, 21.8, 21.8, 15.7, 427.0, -2.0, 21.7, None, None,2022-08-01 08:00:00, -6.0, None,31
None, 27.2, 27.21, 15.7, 427.0, -1.0, 27.2, None, None,2022-08-01 09:00:00, -7.0, None,31
None, 28.4, 28.38, 15.7, 427.0, 2.0, 28.4, None, None,2022-08-01 10:00:00, -6.0, None,31
None, 29.2, 29.22, 15.7, 427.0, -1.0, 29.4, None, None,2022-08-01 11:00:00, -7.0, None,31
None, 29.0, 28.95, 15.7, 427.0, 1.0, 29.4, None, None,2022-08-01 12:00:00, -6.0, None,31
None, 31.1, 31.07, 15.7, 427.0, 1.0, 31.0, None, None,2022-08-01 13:00:00, -6.0, None,31
None, 33.0, 32.99, 15.7, 427.0, -1.0, 33.0, None, None,2022-08-01 14:00:00, -7.0, None,31
None, 33.3, 33.25, 15.7, 427.0, 0.0, 33.3, None, None,2022-08-01 15:00:00, -7.0, None,31
None, 34.0, 34.04, 15.7, 428.0, 1.0, 34.0, None, None,2022-08-01 16:00:00, -6.0, None,31
None, 33.6, 33.63, 15.7, 428.0, 1.0, 34.1, None, None,2022-08-01 17:00:00, -5.0, None,31
None, 33.0, 32.95, 15.7, 427.1, 1.0, 34.1, None, -4.848,2022-08-01 18:00:00, -5.0, None,31
None, 32.6, 32.59, 32.6, 427.7, 2.0, 33.0, None, -3.846,2022-08-01 19:00:00, -4.0, None,31
None, 31.0, 31.03, 31.1, 427.0, -1.0, 33.0, None, -4.787,2022-08-01 20:00:00, -5.0, None,31
None, 27.7, 27.72, 27.8, 425.4, 0.0, 33.0, None, None,2022-08-01 21:00:00, -5.0, None,31
None, 18.0, 17.99, 18.0, 432.0, 0.0, 33.0, None, -3.551,2022-08-02 02:00:00, -4.0, None,31
None, 17.8, 17.82, 17.8, 432.0, 1.0, 33.0, None, -2.78,2022-08-02 03:00:00, -3.0, None,31
None, 17.1, 17.11, 17.1, 432.0, 0.0, 33.0, None, -4.074,2022-08-02 05:00:00, -4.0, None,31
None, 16.8, 16.81, 16.8, 432.0, 1.0, 33.0, None, -3.736,2022-08-02 06:00:00, -4.0, None,31
None, 18.1, 18.12, 16.8, 432.0, 1.0, 18.0, None, -2.98,2022-08-02 07:00:00, -3.0, None,31
None, 22.7, 22.68, 16.8, 432.0, -2.0, 22.6, None, None,2022-08-02 08:00:00, -5.0, None,31
None, 25.0, 24.97, 16.8, 432.0, 0.0, 25.0, None, None,2022-08-02 09:00:00, -5.0, None,31
None, 27.3, 27.28, 16.8, 432.0, -1.0, 27.2, None, None,2022-08-02 10:00:00, -6.0, None,31
None, 30.3, 30.32, 16.8, 432.0, 0.0, 30.3, None, None,2022-08-02 11:00:00, -6.0, None,31
None, 32.9, 32.91, 16.8, 432.4, 0.0, 32.9, None, None,2022-08-02 12:00:00, -6.0, None,31
None, 32.8, 32.77, 16.8, 432.4, 1.0, 33.5, None, None,2022-08-02 13:00:00, -6.0, None,31
None, 33.6, 33.61, 16.8, 432.9, 1.0, 33.6, None, None,2022-08-02 14:00:00, -6.0, None,31
None, 34.3, 34.34, 16.8, 432.2, -1.0, 34.9, None, None,2022-08-02 15:00:00, -6.0, None,31
