pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,mslp,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,snwfl_amt_pst1hr,rel_hum,time,snw_dpth,HEIGHT_OF_SNOW,stn_pres,week_of_year
None, 8.05, 74.68, 21.8, 3.2, 51.28, 1.114, 156.4, 4.0, 1.1, 8.1, 8.1, 1016.6, 0.1, 4.0, 935.0, 156.0, None, 75.0,2020-05-27 00:00:00, None, None, 935.0,22
None, 6.551, 74.6, 21.8, 3.3, 30.99, 0.829, 166.8, 2.0, 0.8, 6.6, 6.6, 1017.7, -0.1, 2.0, 936.0, 167.0, None, 75.0,2020-05-27 01:00:00, None, None, 936.0,22
None, 5.929, 74.51, 21.8, 2.9, 33.71, 0.647, 157.2, 2.0, 0.6, 5.9, 5.9, 1017.7, 0.0, 2.0, 936.0, 157.0, None, 75.0,2020-05-27 02:00:00, None, None, 936.0,22
None, 4.804, 74.4, 21.8, 2.3, 49.35, 0.252, 169.4, 1.0, 0.3, 4.8, 4.8, 1019.0, 0.1, 1.0, 937.0, 169.0, None, 74.0,2020-05-27 03:00:00, None, None, 937.0,22
None, 3.87, 74.36, 21.8, 2.0, 30.02, 0.267, 158.7, 0.0, 0.3, 3.9, 3.9, 1018.8, 0.0, 0.0, 937.0, 159.0, None, 74.0,2020-05-27 04:00:00, None, None, 937.0,22
None, 3.566, 74.31, 21.8, 2.0, 23.69, 0.264, 168.4, -1.0, 0.3, 3.6, 3.4, 1020.1, 0.0, -1.0, 938.0, 168.0, None, 74.0,2020-05-27 05:00:00, None, None, 938.0,22
None, 3.67, 74.3, 21.8, 1.7, 56.37, 0.074, 292.9, 0.0, 0.1, 3.7, 3.4, 1020.0, 0.1, 0.0, 938.0, 293.0, None, 74.0,2020-05-27 06:00:00, None, None, 938.0,22
None, 5.414, 74.57, 5.4, 2.6, 63.03, 0.263, 333.3, 1.0, 0.3, 5.4, 3.7, 1021.2, 0.3, 1.0, 939.0, 333.0, None, 75.0,2020-05-27 07:00:00, None, None, 939.0,22
None, 8.32, 74.45, 8.3, 5.9, 21.02, 2.333, 55.37, 4.0, 2.3, 8.3, 3.7, 1021.3, 0.0, 4.0, 939.0, 55.0, None, 74.0,2020-05-27 08:00:00, None, None, 939.0,22
None, 13.16, 75.17, 13.0, 8.9, 62.23, 2.897, 268.2, 9.0, 2.9, 13.2, 3.7, 1021.1, 0.0, 9.0, 939.0, 268.0, None, 75.0,2020-05-27 09:00:00, None, None, 939.0,22
None, 16.45, 74.88, 16.4, 16.9, 35.27, 4.741, 256.0, 12.0, 4.7, 16.5, 3.7, 1019.8, 0.1, 12.0, 938.0, 256.0, None, 75.0,2020-05-27 10:00:00, None, None, 938.0,22
None, 18.58, 74.27, 18.6, 19.1, 53.72, 4.763, 233.3, 14.0, 4.8, 18.6, 3.7, 1019.7, -0.2, 14.0, 938.0, 233.0, None, 74.0,2020-05-27 11:00:00, None, None, 938.0,22
None, 19.84, 73.97, 19.9, 19.1, 50.84, 5.178, 251.8, 15.0, 5.2, 19.8, 3.7, 1019.8, 0.1, 15.0, 938.0, 252.0, None, 74.0,2020-05-27 12:00:00, None, None, 938.0,22
None, 19.94, 74.21, 19.9, 23.6, 39.56, 8.33, 254.4, 15.0, 8.3, 19.9, 3.7, 1019.9, -0.1, 15.0, 938.0, 254.0, None, 74.0,2020-05-27 13:00:00, None, None, 938.0,22
None, 20.74, 73.59, 20.8, 23.4, 35.01, 9.8, 250.4, 16.0, 9.8, 20.7, 3.7, 1019.9, -0.3, 16.0, 938.0, 250.0, None, 74.0,2020-05-27 14:00:00, None, None, 938.0,22
None, 21.81, 73.74, 21.7, 30.3, 39.34, 7.812, 248.2, 17.0, 7.8, 21.8, 3.7, 1019.9, 0.4, 17.0, 938.0, 248.0, None, 74.0,2020-05-27 15:00:00, None, None, 938.0,22
