pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,mslp,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,snwfl_amt_pst1hr,rel_hum,time,snw_dpth,stn_pres,week_of_year
0.0, 7.696, 92.2, 16.8, 3.5, 74.53, 0.812, 348.4, 6.0, 0.8, 7.7, 7.7, 1019.6, 0.0, 6.0, 914.0, 348.0, 0.0, 92.0,2020-05-27 00:00:00, -6999.0, 914.0,22
0.0, 6.365, 93.7, 16.8, 4.8, 74.66, 0.838, 163.2, 5.0, 0.8, 6.4, 6.3, 1019.5, 0.0, 5.0, 914.0, 163.0, 0.0, 94.0,2020-05-27 01:00:00, -6999.0, 914.0,22
0.0, 6.281, 94.8, 16.8, 6.1, 72.13, 0.691, 271.7, 5.0, 0.7, 6.3, 6.1, 1020.8, 0.0, 5.0, 915.0, 272.0, 0.0, 95.0,2020-05-27 02:00:00, -6999.0, 915.0,22
0.0, 5.321, 95.2, 16.8, 3.3, 66.31, 0.527, 152.1, 5.0, 0.5, 5.3, 5.4, 1020.8, 0.0, 5.0, 915.0, 152.0, 0.0, 95.0,2020-05-27 03:00:00, -6999.0, 915.0,22
0.0, 4.471, 95.8, 16.8, 5.8, 71.63, 0.776, 297.8, 4.0, 0.8, 4.5, 4.5, 1021.0, 0.0, 4.0, 915.0, 298.0, 0.0, 96.0,2020-05-27 04:00:00, -6999.0, 915.0,22
0.0, 3.681, 96.3, 16.8, 3.6, 62.12, 0.198, 328.1, 3.0, 0.2, 3.7, 3.7, 1021.0, 0.0, 3.0, 915.0, 328.0, 0.0, 96.0,2020-05-27 05:00:00, -6999.0, 915.0,22
0.0, 3.151, 96.7, 16.8, 3.7, 62.34, 0.102, 343.1, 3.0, 0.1, 3.2, 3.1, 1022.3, 0.0, 3.0, 916.0, 343.0, 0.0, 97.0,2020-05-27 06:00:00, -6999.0, 916.0,22
0.0, 3.68, 97.1, 3.7, 2.7, 68.71, 0.145, 57.93, 3.0, 0.1, 3.7, 3.0, 1022.4, 0.0, 3.0, 916.0, 58.0, 0.0, 97.0,2020-05-27 07:00:00, -6999.0, 916.0,22
0.0, 7.522, 84.6, 7.5, 4.2, 55.61, 0.579, 10.21, 5.0, 0.6, 7.5, 3.0, 1022.1, 0.0, 5.0, 916.0, 10.0, 0.0, 85.0,2020-05-27 08:00:00, -6999.0, 916.0,22
0.0, 11.85, 65.38, 11.8, 4.7, 56.46, 0.972, 97.3, 6.0, 1.0, 11.9, 3.0, 1021.8, 0.0, 6.0, 916.0, 97.0, 0.0, 65.0,2020-05-27 09:00:00, -6999.0, 916.0,22
0.0, 15.81, 32.01, 15.7, 8.0, 67.56, 1.684, 95.2, -1.0, 1.7, 15.8, 3.0, 1021.7, 0.0, -1.0, 916.0, 95.0, 0.0, 32.0,2020-05-27 10:00:00, -6999.0, 916.0,22
0.0, 16.57, 26.93, 17.0, 17.6, 49.51, 5.9, 119.6, -3.0, 5.9, 16.6, 3.0, 1021.7, 0.0, -3.0, 916.0, 120.0, 0.0, 27.0,2020-05-27 11:00:00, -6999.0, 916.0,22
0.0, 18.2, 23.18, 17.9, 19.7, 34.04, 7.407, 134.5, -4.0, 7.4, 18.2, 3.0, 1021.6, 0.0, -4.0, 916.0, 135.0, 0.0, 23.0,2020-05-27 12:00:00, -6999.0, 916.0,22
0.0, 18.94, 21.12, 19.4, 37.5, 37.37, 10.2, 127.5, -4.0, 10.2, 18.9, 3.0, 1020.5, 0.0, -4.0, 915.0, 128.0, 0.0, 21.0,2020-05-27 13:00:00, -6999.0, 915.0,22
0.0, 19.29, 18.89, 19.6, 31.1, 42.23, 11.07, 134.4, -5.0, 11.1, 19.3, 3.0, 1021.6, 0.0, -5.0, 916.0, 134.0, 0.0, 19.0,2020-05-27 14:00:00, -6999.0, 916.0,22
0.0, 20.04, 15.62, 20.5, 29.5, 40.0, 8.43, 134.2, -7.0, 8.4, 20.0, 3.0, 1021.7, 0.0, -7.0, 916.0, 134.0, 0.0, 16.0,2020-05-27 15:00:00, -6999.0, 916.0,22
0.0, 20.5, 17.0, 21.1, 26.1, 40.24, 9.02, 130.9, -6.0, 9.0, 20.5, 3.0, 1021.7, 0.0, -6.0, 916.0, 131.0, 0.0, 17.0,2020-05-27 16:00:00, -6999.0, 916.0,22
