pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,max_air_temp_snc_last_reset,rel_hum,max_wnd_spd_10m_pst1hr,avg_wnd_spd_10m_pst10mts,dwpt_temp,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,avg_wnd_dir_10m_pst10mts,snwfl_amt_pst1hr,time,snw_dpth,HEIGHT_OF_SNOW,stn_pres,week_of_year
None, 5.514, 12.5, -6999.0, -6999.0, -6999.0, -6999.0, 5.5, 5.1, -0.3, -6999.0, 0.0,2020-05-27 00:00:00, -5.0, None, -6999.0,22
None, 3.73, 12.5, -6999.0, -6999.0, -6999.0, -6999.0, 3.7, 3.7, -0.1, -6999.0, 0.0,2020-05-27 01:00:00, -5.0, None, -6999.0,22
None, 3.867, 12.5, -6999.0, -6999.0, -6999.0, -6999.0, 3.9, 3.5, 0.2, -6999.0, 0.0,2020-05-27 02:00:00, -5.0, None, -6999.0,22
None, 3.345, 12.5, -6999.0, -6999.0, -6999.0, -6999.0, 3.3, 2.8, -0.1, -6999.0, 0.0,2020-05-27 03:00:00, -5.0, None, -6999.0,22
None, 2.822, 12.5, -6999.0, -6999.0, -6999.0, -6999.0, 2.8, 2.3, 0.0, -6999.0, 0.0,2020-05-27 04:00:00, -5.0, None, -6999.0,22
None, 2.092, 12.5, -6999.0, -6999.0, -6999.0, -6999.0, 2.1, 1.2, -0.2, -6999.0, 0.0,2020-05-27 05:00:00, -5.0, None, -6999.0,22
None, 1.494, 12.5, -6999.0, -6999.0, -6999.0, -6999.0, 1.5, 1.2, 0.0, -6999.0, 0.0,2020-05-27 06:00:00, -5.0, None, -6999.0,22
None, 2.319, 2.7, -6999.0, -6999.0, -6999.0, -6999.0, 2.3, 0.9, 0.0, -6999.0, 0.0,2020-05-27 07:00:00, -5.0, None, -6999.0,22
None, 6.213, 6.6, -6999.0, -6999.0, -6999.0, -6999.0, 6.2, 0.9, 0.0, -6999.0, 0.0,2020-05-27 08:00:00, -5.0, None, -6999.0,22
None, 8.35, 8.4, -6999.0, -6999.0, -6999.0, -6999.0, 8.4, 0.9, 0.0, -6999.0, 0.0,2020-05-27 09:00:00, -5.0, None, -6999.0,22
None, 11.71, 11.7, -6999.0, -6999.0, -6999.0, -6999.0, 11.7, 0.9, -0.2, -6999.0, 0.0,2020-05-27 10:00:00, -5.0, -4.999, -6999.0,22
None, 14.13, 14.4, -6999.0, -6999.0, -6999.0, -6999.0, 14.1, 0.9, -0.2, -6999.0, 0.0,2020-05-27 11:00:00, -5.0, None, -6999.0,22
None, 16.58, 16.7, -6999.0, -6999.0, -6999.0, -6999.0, 16.6, 0.9, 0.1, -6999.0, 0.0,2020-05-27 12:00:00, -5.0, None, -6999.0,22
None, 16.71, 17.5, -6999.0, -6999.0, -6999.0, -6999.0, 16.7, 0.9, 0.0, -6999.0, 0.0,2020-05-27 13:00:00, -5.0, -4.947, -6999.0,22
