wind_direction,air_temperature,wind_gust_speed,tendency_amount,wind_speed,mean_sea_level,dew_point,snow_amount,air_temperature_yesterday_high,relative_humidity,time,air_temperature_yesterday_low,total_precipitation,week_of_year
None, 10.4, None, -0.14, 0.0, 102.2, 6.5, None, None, 76.0,2019-08-27 00:00:00, None, None,35
None, 9.7, None, -0.19, 0.0, 102.1, 8.4, None, None, 92.0,2019-08-27 01:00:00, None, None,35
None, 9.6, None, -0.22, 0.0, 102.1, 7.7, None, None, 88.0,2019-08-27 02:00:00, None, None,35
None, 8.9, None, -0.24, 0.0, 101.9, 8.0, None, None, 94.0,2019-08-27 03:00:00, None, None,35
None, 8.3, None, -0.23, 0.0, 101.9, 7.6, None, None, 96.0,2019-08-27 04:00:00, None, None,35
292.5, 7.7, None, -0.2, 4.0, 101.8, 7.2, None, None, 97.0,2019-08-27 05:00:00, None, None,35
None, 7.4, None, -0.18, 0.0, 101.7, 7.0, None, None, 97.0,2019-08-27 06:00:00, None, None,35
247.5, 7.7, None, -0.18, 1.0, 101.6, 6.3, None, 11.7, 91.0,2019-08-27 07:00:00, 3.4, 6.8,35
0.0, 7.0, None, -0.18, 6.0, 101.6, 6.6, None, None, 97.0,2019-08-27 08:00:00, None, None,35
None, 6.6, None, -0.15, 0.0, 101.5, 6.3, None, None, 97.0,2019-08-27 09:00:00, None, None,35
None, 5.9, None, -0.13, 0.0, 101.5, 5.5, None, None, 97.0,2019-08-27 10:00:00, None, None,35
None, 5.1, None, -0.1, 0.0, 101.5, 4.8, None, None, 98.0,2019-08-27 11:00:00, None, None,35
None, 4.5, None, -0.06, 0.0, 101.5, 4.3, None, None, 99.0,2019-08-27 12:00:00, None, None,35
292.5, 3.9, None, -0.01, 1.0, 101.5, 3.7, None, None, 99.0,2019-08-27 13:00:00, None, None,35
None, 4.9, None, -0.02, 0.0, 101.5, 4.8, None, None, 99.0,2019-08-27 14:00:00, None, None,35
None, 5.2, None, 0.03, 0.0, 101.5, 5.1, None, None, 99.0,2019-08-27 15:00:00, None, None,35
None, 4.8, None, 0.09, 0.0, 101.6, 4.7, None, None, 99.0,2019-08-27 16:00:00, None, None,35
None, 5.9, None, 0.15, 0.0, 101.7, 5.8, None, None, 99.0,2019-08-27 17:00:00, None, None,35
