TEMP_MEAN,WSPD_SCLR,HUMIDITY,avg_rel_hum_pst1hr,time,avg_air_temp_pst1hr,week_of_year
8.0, 0.642, 93.4, 95.7,2017-10-08 00:00:00, 6.998,41
7.0, 0.578998, 95.7, 96.7,2017-10-08 01:00:00, 6.219,41
6.2, 0.493999, 96.7, 97.1,2017-10-08 02:00:00, 6.116,41
6.1, 0.404, 97.1, 97.2,2017-10-08 03:00:00, 5.539,41
5.5, 0.574998, 97.2, 97.7,2017-10-08 04:00:00, 5.138,41
5.1, 0.337998, 97.7, 97.8,2017-10-08 05:00:00, 4.652,41
4.7, 0.517, 97.8, 97.9,2017-10-08 06:00:00, 3.93,41
3.9, 0.261, 97.9, 97.9,2017-10-08 07:00:00, 3.413,41
3.4, 0.259999, 97.9, 94.4,2017-10-08 08:00:00, 5.427,41
5.4, 0.538999, 94.4, 84.9,2017-10-08 09:00:00, 8.92,41
8.9, 1.117, 84.9, 71.83,2017-10-08 10:00:00, 12.45,41
12.5, 0.764998, 71.8, 66.19,2017-10-08 11:00:00, 13.89,41
13.9, 1.097, 66.2, 58.35,2017-10-08 12:00:00, 15.45,41
15.5, 0.819998, 58.4, 53.14,2017-10-08 13:00:00, 16.86,41
16.9, 0.917999, 53.1, 50.32,2017-10-08 14:00:00, 17.24,41
17.2, 1.034, 50.3, 43.81,2017-10-08 15:00:00, 18.64,41
18.6, 1.266, 43.8, 51.35,2017-10-08 16:00:00, 17.61,41
17.6, 0.725, 51.4, 60.28,2017-10-08 17:00:00, 15.82,41
15.8, 0.703, 60.3, 73.14,2017-10-08 18:00:00, 12.76,41
12.8, 0.372, 73.1, 83.9,2017-10-08 19:00:00, 10.58,41
10.6, 0.736998, 83.9, 91.2,2017-10-08 20:00:00, 8.95,41
8.9, 0.287999, 91.2, 93.5,2017-10-08 21:00:00, 7.838,41
7.8, 0.342999, 93.5, 95.1,2017-10-08 22:00:00, 6.959,41
7.0, 0.294999, 95.1, 96.0,2017-10-08 23:00:00, 5.96,41
