WSPD_SCLR,time,week_of_year
3.098,2017-10-08 00:00:00,41
2.224,2017-10-08 01:00:00,41
2.011,2017-10-08 02:00:00,41
1.583,2017-10-08 03:00:00,41
1.636,2017-10-08 04:00:00,41
0.563,2017-10-08 05:00:00,41
0.29,2017-10-08 06:00:00,41
0.545,2017-10-08 07:00:00,41
0.719,2017-10-08 08:00:00,41
1.523,2017-10-08 09:00:00,41
0.775,2017-10-08 10:00:00,41
1.551,2017-10-08 11:00:00,41
1.593,2017-10-08 12:00:00,41
2.609,2017-10-08 13:00:00,41
2.161,2017-10-08 14:00:00,41
2.213,2017-10-08 15:00:00,41
1.813,2017-10-08 16:00:00,41
4.084,2017-10-08 17:00:00,41
4.656,2017-10-08 18:00:00,41
5.536,2017-10-08 19:00:00,41
6.044,2017-10-08 20:00:00,41
5.746,2017-10-08 21:00:00,41
6.294,2017-10-08 22:00:00,41
8.65,2017-10-08 23:00:00,41
9.16,2017-10-09 00:00:00,41
9.04,2017-10-09 01:00:00,41
9.6,2017-10-09 02:00:00,41
8.79,2017-10-09 03:00:00,41
7.868,2017-10-09 04:00:00,41
6.586,2017-10-09 05:00:00,41
5.41,2017-10-09 06:00:00,41
5.43,2017-10-09 07:00:00,41
4.203,2017-10-09 08:00:00,41
4.063,2017-10-09 09:00:00,41
6.795,2017-10-09 10:00:00,41
7.722,2017-10-09 11:00:00,41
8.12,2017-10-09 12:00:00,41
6.823,2017-10-09 13:00:00,41
7.076,2017-10-09 14:00:00,41
7.368,2017-10-09 15:00:00,41
7.475,2017-10-09 16:00:00,41
7.241,2017-10-09 17:00:00,41
4.801,2017-10-09 18:00:00,41
3.603,2017-10-09 19:00:00,41
3.773,2017-10-09 20:00:00,41
3.908,2017-10-09 21:00:00,41
2.547,2017-10-09 22:00:00,41
2.237,2017-10-09 23:00:00,41
2.744,2017-10-10 00:00:00,41
0.651,2017-10-10 01:00:00,41
1.403,2017-10-10 02:00:00,41
2.339,2017-10-10 03:00:00,41
3.338,2017-10-10 04:00:00,41
3.148,2017-10-10 05:00:00,41
4.141,2017-10-10 06:00:00,41
3.83,2017-10-10 07:00:00,41
2.534,2017-10-10 08:00:00,41
3.857,2017-10-10 09:00:00,41
5.694,2017-10-10 10:00:00,41
5.447,2017-10-10 11:00:00,41
5.249,2017-10-10 12:00:00,41
4.993,2017-10-10 13:00:00,41
5.694,2017-10-10 14:00:00,41
5.578,2017-10-10 15:00:00,41
5.219,2017-10-10 16:00:00,41
5.409,2017-10-10 17:00:00,41
4.34,2017-10-10 18:00:00,41
4.801,2017-10-10 19:00:00,41
3.915,2017-10-10 20:00:00,41
3.31,2017-10-10 21:00:00,41
3.207,2017-10-10 22:00:00,41
3.024,2017-10-10 23:00:00,41
2.647,2017-10-11 00:00:00,41
2.514,2017-10-11 01:00:00,41
2.9,2017-10-11 02:00:00,41
2.304,2017-10-11 03:00:00,41
1.454,2017-10-11 04:00:00,41
0.649,2017-10-11 05:00:00,41
0.339,2017-10-11 07:00:00,41
0.471,2017-10-11 08:00:00,41
1.346,2017-10-11 09:00:00,41
1.636,2017-10-11 10:00:00,41
1.575,2017-10-11 11:00:00,41
1.662,2017-10-11 12:00:00,41
1.452,2017-10-11 13:00:00,41
1.489,2017-10-11 14:00:00,41
1.592,2017-10-11 15:00:00,41
1.7,2017-10-11 16:00:00,41
1.857,2017-10-11 17:00:00,41
2.272,2017-10-11 18:00:00,41
2.311,2017-10-11 19:00:00,41
1.493,2017-10-11 20:00:00,41
1.96,2017-10-11 21:00:00,41
1.854,2017-10-11 22:00:00,41
1.669,2017-10-11 23:00:00,41
1.913,2017-10-12 00:00:00,41
1.186,2017-10-12 01:00:00,41
1.878,2017-10-12 02:00:00,41
1.65,2017-10-12 03:00:00,41
1.187,2017-10-12 04:00:00,41
0.23,2017-10-12 05:00:00,41
1.133,2017-10-12 06:00:00,41
1.41,2017-10-12 07:00:00,41
0.322,2017-10-12 08:00:00,41
0.795,2017-10-12 09:00:00,41
0.264,2017-10-12 10:00:00,41
0.376,2017-10-12 11:00:00,41
0.814,2017-10-12 12:00:00,41
1.164,2017-10-12 13:00:00,41
0.826,2017-10-12 14:00:00,41
1.854,2017-10-12 15:00:00,41
1.598,2017-10-12 16:00:00,41
1.933,2017-10-12 17:00:00,41
2.191,2017-10-12 18:00:00,41
4.938,2017-10-12 19:00:00,41
5.662,2017-10-12 20:00:00,41
5.978,2017-10-12 21:00:00,41
4.938,2017-10-12 22:00:00,41
4.501,2017-10-12 23:00:00,41
3.886,2017-10-13 00:00:00,41
2.523,2017-10-13 01:00:00,41
3.053,2017-10-13 02:00:00,41
2.375,2017-10-13 03:00:00,41
3.045,2017-10-13 04:00:00,41
3.84,2017-10-13 05:00:00,41
4.146,2017-10-13 06:00:00,41
2.238,2017-10-13 07:00:00,41
3.058,2017-10-13 08:00:00,41
2.199,2017-10-13 09:00:00,41
0.956,2017-10-13 10:00:00,41
1.847,2017-10-13 11:00:00,41
1.845,2017-10-13 12:00:00,41
2.995,2017-10-13 13:00:00,41
3.617,2017-10-13 14:00:00,41
4.7,2017-10-13 15:00:00,41
4.939,2017-10-13 16:00:00,41
