pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,ACTUAL_WIND_SPEED,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,PRECIP_DETECTOR_RATIO,MEASURED_WIND_DIRECTION1,dwpt_temp,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,DEW_POINT,max_air_temp_snc_last_reset,ACTUAL_WIND_DIRECTION,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,MAXIMUM_MEASURED_WIND_SPEED1,week_of_year
None,-1.632,76.82, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-03-18 00:00:00, None,12
None,-2.212,77.04, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-03-18 02:00:00, None,12
None,-3.268,76.4, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-03-18 05:00:00, None,12
None,-3.364,75.68, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-03-18 06:00:00, None,12
None,-4.182,80.1, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-03-18 07:00:00, None,12
None,-4.037,80.3, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-03-18 08:00:00, None,12
None,-3.797,80.2, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-03-18 09:00:00, None,12
None,-0.446,69.63, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-03-18 10:00:00, None,12
None,4.871,37.8, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-03-18 12:00:00, None,12
None,7.086,32.27, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-03-18 13:00:00, None,12
None,9.03,28.65, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-03-18 14:00:00, None,12
None,9.4,26.93, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-03-18 15:00:00, None,12
None,9.32,29.4, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-03-18 16:00:00, None,12
None,6.638,57.35, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-03-18 17:00:00, None,12
None,3.903,67.75, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-03-18 19:00:00, None,12
None,2.577,72.36, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-03-18 20:00:00, None,12
None,2.138,72.25, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-03-18 21:00:00, None,12
None,1.73,74.64, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-03-18 22:00:00, None,12
None,2.21,72.96, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-03-18 23:00:00, None,12
None,2.258,74.34, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-03-19 00:00:00, None,12
None,1.826,75.73, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-03-19 01:00:00, None,12
None,0.817,78.52, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-03-19 02:00:00, None,12
None,0.673,78.09, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-03-19 03:00:00, None,12
None,1.572,74.38, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-03-19 05:00:00, None,12
None,0.913,78.53, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-03-19 06:00:00, None,12
None,1.199,76.24, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-03-19 07:00:00, None,12
None,0.865,81.2, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-03-19 08:00:00, None,12
None,3.677,60.8, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-03-19 09:00:00, None,12
None,4.819,56.43, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-03-19 10:00:00, None,12
None,6.004,50.21, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-03-19 11:00:00, None,12
None,7.496,41.23, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-03-19 12:00:00, None,12
None,8.78,37.19, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-03-19 13:00:00, None,12
None,9.31,33.46, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-03-19 14:00:00, None,12
None,10.02,33.47, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-03-19 15:00:00, None,12
None,11.12,33.43, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-03-19 16:00:00, None,12
None,11.95,31.88, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-03-19 17:00:00, None,12
None,11.64,42.33, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-03-19 18:00:00, None,12
None,9.13,56.28, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-03-19 19:00:00, None,12
None,6.924,68.35, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-03-19 20:00:00, None,12
None,5.442,71.51, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-03-19 21:00:00, None,12
None,4.539,76.3, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-03-20 00:00:00, None,12
None,4.539,76.42, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-03-20 01:00:00, None,12
None,4.082,79.64, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-03-20 02:00:00, None,12
None,4.245,78.95, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-03-20 03:00:00, None,12
None,3.292,81.5, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-03-20 04:00:00, None,12
None,2.988,82.6, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-03-20 05:00:00, None,12
None,3.551,84.1, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-03-20 08:00:00, None,12
None,4.854,78.62, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-03-20 09:00:00, None,12
None,7.564,60.57, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-03-20 10:00:00, None,12
None,8.21,60.95, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-03-20 11:00:00, None,12
None,9.2,59.95, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-03-20 12:00:00, None,12
None,9.6,59.47, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-03-20 13:00:00, None,12
None,9.72,57.66, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-03-20 14:00:00, None,12
None,9.56,60.64, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-03-20 15:00:00, None,12
None,9.64,62.16, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-03-20 16:00:00, None,12
None,10.31,60.14, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-03-20 17:00:00, None,12
None,9.91,61.22, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-03-20 18:00:00, None,12
None,9.14,66.1, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-03-20 19:00:00, None,12
None,5.252,85.3, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-03-21 00:00:00, None,12
None,5.011,88.3, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-03-21 01:00:00, None,12
None,4.65,90.3, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-03-21 02:00:00, None,12
None,4.574,94.3, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-03-21 04:00:00, None,12
None,3.434,94.7, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-03-21 05:00:00, None,12
None,2.725,94.8, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-03-21 06:00:00, None,12
None,2.135,95.4, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-03-21 07:00:00, None,12
None,2.066,95.8, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-03-21 08:00:00, None,12
None,3.714,95.5, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-03-21 09:00:00, None,12
None,7.588,83.4, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-03-21 10:00:00, None,12
None,8.52,74.89, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-03-21 11:00:00, None,12
None,10.93,63.67, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-03-21 12:00:00, None,12
None,12.1,54.72, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-03-21 13:00:00, None,12
