CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,STANDARD_SNOW,time,MINIMUM_AIR_TEMPERATURE,ACTUAL_WIND_SPEED,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,DEW_POINT,ACTUAL_WIND_DIRECTION,MAXIMUM_AIR_TEMPERATURE,PRECIPITATION_NEW,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,week_of_year
None, 4.3, 79.04, None,2016-03-20 05:00:00, None, None,32.57, 4.73,27.33, None, None, None, None, None, 60.86,12
None, 4.831, 76.23, None,2016-03-20 06:00:00, None, None,41.88, 3.197,15.61, None, None, None, None, None, 61.06,12
None, 4.528, 77.49, None,2016-03-20 07:00:00, None, None,27.58, 6.737,32.2, None, None, None, None, None, 60.42,12
None, 3.945, 85.4, None,2016-03-20 08:00:00, None, None,21.18, 6.187,18.08, None, None, None, None, None, 60.33,12
None, 3.846, 87.0, None,2016-03-20 09:00:00, None, None,16.01, 7.639,31.25, None, None, None, None, None, 60.35,12
None, 4.497, 84.2, None,2016-03-20 10:00:00, None, None,36.19, 5.427,13.45, None, None, None, None, None, 60.34,12
None, 4.656, 84.0, None,2016-03-20 11:00:00, None, None,30.25, 5.064,18.26, None, None, None, None, None, 59.74,12
None, 5.863, 79.36, None,2016-03-20 12:00:00, None, None,19.95, 4.627,20.74, None, None, None, None, None, 59.37,12
None, 6.461, 77.6, None,2016-03-20 13:00:00, None, None,22.58, 3.828,8.19, None, None, None, None, None, 59.17,12
None, 6.545, 76.58, None,2016-03-20 14:00:00, None, None,27.96, 2.688,359.8, None, None, None, None, None, 58.34,12
None, 6.522, 76.95, None,2016-03-20 15:00:00, None, None,27.65, 3.051,4.597, None, None, None, None, None, 58.12,12
None, 6.212, 91.6, None,2016-03-20 16:00:00, None, None,58.72, 1.269,207.5, None, None, None, None, None, 58.15,12
None, 5.651, 91.3, None,2016-03-20 17:00:00, None, None,76.92, 2.176,277.5, None, None, None, None, None, 57.98,12
None, 5.279, 94.6, None,2016-03-20 18:00:00, None, None,46.48, 2.436,183.8, None, None, None, None, None, 57.64,12
None, 4.752, 95.6, None,2016-03-20 19:00:00, None, None,14.72, 5.038,167.4, None, None, None, None, None, 56.63,12
None, 4.428, 96.4, None,2016-03-20 20:00:00, None, None,11.54, 9.01,173.2, None, None, None, None, None, 56.28,12
None, 4.364, 96.5, None,2016-03-20 21:00:00, None, None,11.84, 10.96,172.9, None, None, None, None, None, 56.93,12
None, 4.421, 96.9, None,2016-03-20 22:00:00, None, None,14.58, 9.86,168.7, None, None, None, None, None, 56.72,12
None, 4.444, 96.1, None,2016-03-20 23:00:00, None, None,11.24, 15.82,155.6, None, None, None, None, None, 56.98,12
None, 4.46, 94.9, None,2016-03-21 00:00:00, None, None,11.64, 17.05,157.0, None, None, None, None, None, 57.0,12
None, 4.133, 96.5, None,2016-03-21 01:00:00, None, None,12.25, 15.95,161.9, None, None, None, None, None, 56.55,12
None, 3.459, 96.1, None,2016-03-21 02:00:00, None, None,23.15, 12.37,187.6, None, None, None, None, None, 56.48,12
None, 3.175, 93.6, None,2016-03-21 03:00:00, None, None,18.99, 9.67,169.2, None, None, None, None, None, 56.45,12
None, 3.031, 96.1, None,2016-03-21 04:00:00, None, None,13.77, 13.1,159.9, None, None, None, None, None, 56.29,12
None, 2.952, 96.4, None,2016-03-21 05:00:00, None, None,16.22, 13.81,160.4, None, None, None, None, None, 55.97,12
None, 2.995, 96.9, None,2016-03-21 06:00:00, None, None,17.44, 11.7,163.6, None, None, None, None, None, 56.07,12
None, 2.656, 97.1, None,2016-03-21 07:00:00, None, None,15.52, 14.3,159.5, None, None, None, None, None, 55.75,12
None, 2.631, 96.3, None,2016-03-21 08:00:00, None, None,10.39, 12.81,157.4, None, None, None, None, None, 55.8,12
None, 3.362, 93.1, None,2016-03-21 09:00:00, None, None,13.65, 8.48,163.1, None, None, None, None, None, 55.7,12
None, 4.873, 90.0, None,2016-03-21 10:00:00, None, None,18.8, 7.558,169.8, None, None, None, None, None, 54.22,12
None, 5.248, 89.1, None,2016-03-21 11:00:00, None, None,55.28, 2.653,248.9, None, None, None, None, None, 55.04,12
None, 6.314, 82.1, None,2016-03-21 12:00:00, None, None,51.01, 3.315,12.31, None, None, None, None, None, 54.53,12
None, 6.158, 77.57, None,2016-03-21 13:00:00, None, None,52.66, 2.035,30.89, None, None, None, None, None, 54.29,12
None, 7.288, 65.37, None,2016-03-21 14:00:00, None, None,56.79, 2.52,313.8, None, None, None, None, None, 54.55,12
None, 8.56, 71.08, None,2016-03-21 15:00:00, None, None,62.6, 3.487,246.2, None, None, None, None, None, 54.38,12
None, 8.01, 69.1, None,2016-03-21 16:00:00, None, None,35.06, 5.327,336.8, None, None, None, None, None, 54.56,12
None, 7.375, 70.31, None,2016-03-21 17:00:00, None, None,32.92, 3.382,348.4, None, None, None, None, None, 54.36,12
None, 6.144, 74.17, None,2016-03-21 18:00:00, None, None,25.11, 5.397,38.38, None, None, None, None, None, 54.03,12
None, 5.415, 78.11, None,2016-03-21 19:00:00, None, None,13.8, 10.28,40.89, None, None, None, None, None, 53.98,12
None, 2.738, 93.3, None,2016-03-21 20:00:00, None, None,60.61, 9.73,197.3, None, None, None, None, None, 53.94,12
None, 2.743, 93.3, None,2016-03-21 21:00:00, None, None,47.61, 4.336,128.5, None, None, None, None, None, 53.83,12
None, 2.568, 96.1, None,2016-03-21 22:00:00, None, None,35.74, 4.802,155.5, None, None, None, None, None, 53.81,12
None, 1.86, 96.5, None,2016-03-21 23:00:00, None, None,41.23, 6.823,151.9, None, None, None, None, None, 54.69,12
None, 1.95, 96.3, None,2016-03-22 00:00:00, None, None,13.96, 9.4,169.6, None, None, None, None, None, 54.0,12
None, 2.16, 96.6, None,2016-03-22 01:00:00, None, None,12.5, 9.95,166.8, None, None, None, None, None, 54.04,12
None, 2.047, 96.7, None,2016-03-22 02:00:00, None, None,17.43, 9.14,164.0, None, None, None, None, None, 53.99,12
None, 2.109, 96.9, None,2016-03-22 03:00:00, None, None,22.64, 8.32,162.6, None, None, None, None, None, 54.04,12
None, 2.063, 96.9, None,2016-03-22 04:00:00, None, None,22.24, 7.332,163.1, None, None, None, None, None, 53.94,12
None, 1.519, 97.0, None,2016-03-22 05:00:00, None, None,17.85, 13.17,164.5, None, None, None, None, None, 53.93,12
None, 1.31, 97.0, None,2016-03-22 06:00:00, None, None,18.5, 14.62,161.1, None, None, None, None, None, 53.89,12
None, 1.16, 97.0, None,2016-03-22 07:00:00, None, None,15.44, 13.59,161.4, None, None, None, None, None, 53.89,12
None, 1.179, 97.1, None,2016-03-22 08:00:00, None, None,15.44, 14.27,161.4, None, None, None, None, None, 53.81,12
None, 1.496, 97.2, None,2016-03-22 09:00:00, None, None,11.8, 15.67,161.6, None, None, None, None, None, 53.81,12
None, 2.043, 97.2, None,2016-03-22 10:00:00, None, None,15.94, 15.73,164.8, None, None, None, None, None, 53.84,12
None, 2.338, 96.9, None,2016-03-22 11:00:00, None, None,14.98, 15.49,161.2, None, None, None, None, None, 53.81,12
None, 4.089, 96.4, None,2016-03-22 12:00:00, None, None,17.53, 13.7,166.2, None, None, None, None, None, 53.89,12
None, 4.575, 92.5, None,2016-03-22 13:00:00, None, None,17.92, 14.05,167.1, None, None, None, None, None, 53.01,12
None, 5.196, 87.0, None,2016-03-22 14:00:00, None, None,17.57, 15.41,162.2, None, None, None, None, None, 52.31,12
None, 3.991, 89.7, None,2016-03-22 15:00:00, None, None,19.04, 13.77,164.8, None, None, None, None, None, 51.5,12
None, 4.58, 88.0, None,2016-03-22 16:00:00, None, None,19.41, 14.86,170.0, None, None, None, None, None, 51.53,12
None, 4.905, 84.4, None,2016-03-22 17:00:00, None, None,20.87, 13.07,167.6, None, None, None, None, None, 50.66,12
None, 3.839, 87.1, None,2016-03-22 18:00:00, None, None,22.87, 11.81,170.9, None, None, None, None, None, 50.65,12
None, 2.835, 90.5, None,2016-03-22 19:00:00, None, None,21.68, 11.62,161.3, None, None, None, None, None, 50.52,12
None, 2.327, 89.4, None,2016-03-22 20:00:00, None, None,14.63, 12.94,159.5, None, None, None, None, None, 50.56,12
None, 2.08, 91.6, None,2016-03-22 21:00:00, None, None,13.08, 15.29,159.8, None, None, None, None, None, 50.46,12
None, 2.055, 94.0, None,2016-03-22 22:00:00, None, None,12.66, 18.01,155.9, None, None, None, None, None, 50.48,12
None, 1.826, 95.4, None,2016-03-22 23:00:00, None, None,13.5, 15.51,156.5, None, None, None, None, None, 50.46,12
None, 1.742, 96.7, None,2016-03-23 00:00:00, None, None,14.22, 16.38,157.0, None, None, None, None, None, 50.47,12
None, 1.472, 96.9, None,2016-03-23 01:00:00, None, None,14.74, 16.58,160.6, None, None, None, None, None, 50.39,12
None, 1.382, 97.0, None,2016-03-23 02:00:00, None, None,14.06, 16.57,156.9, None, None, None, None, None, 50.65,12
None, 1.463, 97.1, None,2016-03-23 03:00:00, None, None,14.64, 15.07,156.7, None, None, None, None, None, 50.67,12
None, 1.597, 97.1, None,2016-03-23 04:00:00, None, None,19.16, 13.29,165.7, None, None, None, None, None, 50.24,12
None, 1.531, 97.1, None,2016-03-23 05:00:00, None, None,20.2, 15.46,166.5, None, None, None, None, None, 50.14,12
None, 1.209, 97.1, None,2016-03-23 06:00:00, None, None,21.08, 16.69,165.6, None, None, None, None, None, 49.89,12
None, 0.858, 97.1, None,2016-03-23 07:00:00, None, None,18.58, 18.91,162.9, None, None, None, None, None, 49.92,12
None, 0.837, 97.1, None,2016-03-23 08:00:00, None, None,15.64, 20.13,159.9, None, None, None, None, None, 49.95,12
None, 1.068, 97.1, None,2016-03-23 09:00:00, None, None,15.8, 18.64,154.9, None, None, None, None, None, 49.92,12
None, 1.468, 97.1, None,2016-03-23 10:00:00, None, None,15.8, 16.74,154.1, None, None, None, None, None, 49.83,12
None, 1.647, 96.8, None,2016-03-23 11:00:00, None, None,19.17, 13.82,160.2, None, None, None, None, None, 49.58,12
None, 1.93, 96.8, None,2016-03-23 12:00:00, None, None,18.2, 13.06,158.3, None, None, None, None, None, 48.41,12
None, 2.321, 96.5, None,2016-03-23 13:00:00, None, None,17.14, 14.61,154.4, None, None, None, None, None, 49.38,12
None, 2.616, 96.0, None,2016-03-23 14:00:00, None, None,20.65, 14.01,161.8, None, None, None, None, None, 49.19,12
None, 3.0, 95.5, None,2016-03-23 15:00:00, None, None,19.7, 13.33,165.7, None, None, None, None, None, 48.4,12
None, 2.582, 96.1, None,2016-03-23 16:00:00, None, None,17.82, 13.5,170.5, None, None, None, None, None, 48.19,12
None, 2.261, 96.3, None,2016-03-23 17:00:00, None, None,17.69, 12.72,167.8, None, None, None, None, None, 48.04,12
None, 1.895, 96.5, None,2016-03-23 18:00:00, None, None,17.66, 11.88,164.2, None, None, None, None, None, 47.34,12
None, 1.238, 96.7, None,2016-03-23 19:00:00, None, None,18.63, 11.86,165.5, None, None, None, None, None, 47.46,12
None, 0.988, 96.9, None,2016-03-23 20:00:00, None, None,14.58, 14.51,159.7, None, None, None, None, None, 47.36,12
None, 1.027, 96.9, None,2016-03-23 21:00:00, None, None,11.48, 14.3,158.0, None, None, None, None, None, 46.85,12
None, 0.554, 96.9, None,2016-03-23 22:00:00, None, None,13.37, 14.18,158.6, None, None, None, None, None, 47.86,12
None, 0.546, 97.0, None,2016-03-23 23:00:00, None, None,13.82, 14.35,158.4, None, None, None, None, None, 47.91,12
None, 0.667, 97.1, None,2016-03-24 00:00:00, None, None,12.52, 14.64,159.0, None, None, None, None, None, 48.16,12
None, 0.546, 97.1, None,2016-03-24 01:00:00, None, None,10.38, 18.9,152.3, None, None, None, None, None, 48.17,12
None, 0.571, 97.1, None,2016-03-24 02:00:00, None, None,14.38, 19.3,160.6, None, None, None, None, None, 48.16,12
None, 0.492, 97.1, None,2016-03-24 03:00:00, None, None,17.73, 18.96,166.0, None, None, None, None, None, 48.0,12
None, -0.072, 97.0, None,2016-03-24 04:00:00, None, None,16.75, 20.9,166.1, None, None, None, None, None, 47.55,12
None, -0.123, 97.0, None,2016-03-24 05:00:00, None, None,16.51, 20.19,167.8, None, None, None, None, None, 47.41,12
None, -0.168, 96.9, None,2016-03-24 06:00:00, None, None,17.87, 17.68,163.7, None, None, None, None, None, 46.67,12
None, -0.35, 96.8, None,2016-03-24 07:00:00, None, None,16.51, 18.77,167.8, None, None, None, None, None, 47.08,12
None, -0.334, 96.8, None,2016-03-24 08:00:00, None, None,18.79, 16.65,168.3, None, None, None, None, None, 47.38,12
None, -0.163, 96.6, None,2016-03-24 09:00:00, None, None,17.21, 17.21,169.7, None, None, None, None, None, 48.63,12
None, -0.146, 96.5, None,2016-03-24 10:00:00, None, None,19.23, 15.19,167.5, None, None, None, None, None, 48.99,12
None, 0.233, 96.3, None,2016-03-24 11:00:00, None, None,17.42, 15.01,164.6, None, None, None, None, None, 49.47,12
None, 0.469, 95.8, None,2016-03-24 12:00:00, None, None,18.07, 15.42,162.7, None, None, None, None, None, 48.53,12
None, 0.577, 95.3, None,2016-03-24 13:00:00, None, None,19.06, 14.82,165.0, None, None, None, None, None, 49.16,12
None, 0.312, 95.6, None,2016-03-24 14:00:00, None, None,17.95, 15.21,162.6, None, None, None, None, None, 49.06,12
None, 0.2, 96.3, None,2016-03-24 15:00:00, None, None,17.38, 13.43,162.8, None, None, None, None, None, 49.19,12
None, 0.319, 96.5, None,2016-03-24 16:00:00, None, None,17.65, 15.57,164.4, None, None, None, None, None, 48.74,12
None, 0.46, 96.6, None,2016-03-24 17:00:00, None, None,16.65, 16.01,167.0, None, None, None, None, None, 48.7,12
None, 0.192, 96.7, None,2016-03-24 18:00:00, None, None,17.72, 14.52,158.7, None, None, None, None, None, 47.88,12
None, -0.141, 96.9, None,2016-03-24 19:00:00, None, None,16.63, 16.71,163.9, None, None, None, None, None, 47.77,12
None, -0.174, 97.0, None,2016-03-24 20:00:00, None, None,14.58, 16.62,156.0, None, None, None, None, None, 47.78,12
None, -0.253, 97.0, None,2016-03-24 21:00:00, None, None,13.81, 16.65,152.9, None, None, None, None, None, 47.71,12
None, -0.374, 97.0, None,2016-03-24 22:00:00, None, None,12.74, 18.06,150.8, None, None, None, None, None, 47.86,12
None, -0.509, 97.0, None,2016-03-24 23:00:00, None, None,11.94, 16.5,153.2, None, None, None, None, None, 47.92,12
