pcpn_amt_pst24hrs,SWE,cum_pcpn_amt,ONE_DAY_SNOW,air_temp_2,air_temp_1,snw_dpth,MAX_TEMP,ONE_DAY_PRECIPITATION,pcpn_amt_pst1hr,snw_dpth_wtr_equiv,time,MIN_TEMP,week_of_year
None, None,224.0, None,-11.6,-11.7, 0.0, None, None, None,3.0,2023-10-22 09:00:00, None,43
None, None,224.0, None,-7.6,-8.0, 0.0, None, None, None,2.0,2023-10-22 14:00:00, None,43
None, None,224.0, None,-11.5,-12.4, 0.0, None, None, None,4.0,2023-10-24 11:00:00, None,43
None, None,224.0, None,-7.2,-7.3, 0.0, None, None, None,2.0,2023-10-24 15:00:00, None,43
None, None,224.0, None,-10.1,-9.9, 0.0, None, None, None,3.0,2023-10-25 10:00:00, None,43
None, None,223.0, None,-11.5,-11.4, 0.0, None, None, None,2.0,2023-10-27 07:00:00, None,43
None, None,223.0, None,-5.2,-5.7, 0.0, None, None, None,-1.0,2023-10-27 21:00:00, None,43
None, None,223.0, None,-7.6,-7.7, 0.0, None, None, None,-1.0,2023-10-27 23:00:00, None,43
None, None,223.0, None,-10.6,-10.7, 0.0, None, None, None,-1.0,2023-10-28 04:00:00, None,43
None, None,223.0, None,0.2,-2.3, 0.0, None, None, None,-1.0,2023-10-28 13:00:00, None,43
0.0, None,223.0, None,-7.5,-7.8, 0.0, None, None, None,-2.0,2023-10-28 23:00:00, None,43
