station_observations
AirTemp, ONE_DAY_PRECIPITATION, time, MIN_TEMP, MAX_TEMP
None, 0.0, 2018-01-01 00:00:00, -12.6, -7.8
None, 0.0, 2018-01-02 00:00:00, -11.1, -6.7
None, 0.0, 2018-01-03 00:00:00, -6.7, -3.5
None, 0.0, 2018-01-04 00:00:00, -4.9, -2.3
None, 2.9, 2018-01-05 00:00:00, -2.9, -0.8
None, 4.0, 2018-01-06 00:00:00, -1.0, 0.8
None, 1.0, 2018-01-07 00:00:00, 0.8, 2.5
None, 7.0, 2018-01-08 00:00:00, 0.8, 2.5
None, 10.0, 2018-01-09 00:00:00, 0.7, 1.3
None, 1.0, 2018-01-10 00:00:00, 0.1, 2.5
None, 1.0, 2018-01-11 00:00:00, -2.1, 0.1
None, 2.0, 2018-01-12 00:00:00, -2.5, -1.3
None, 0.0, 2018-01-13 00:00:00, -2.1, 0.4
None, 0.0, 2018-01-14 00:00:00, -2.1, 0.3
None, 0.0, 2018-01-15 00:00:00, -2.1, 0.9
None, 1.0, 2018-01-16 00:00:00, -2.5, 1.5
None, 5.0, 2018-01-17 00:00:00, 0.7, 1.7
None, 5.4, 2018-01-18 00:00:00, 1.0, 4.2
None, 0.0, 2018-01-19 00:00:00, 1.3, 3.3
None, 0.0, 2018-01-20 00:00:00, 1.6, 3.5
None, 1.0, 2018-01-21 00:00:00, 2.1, 3.7
None, 0.0, 2018-01-22 00:00:00, 1.9, 3.4
None, 5.0, 2018-01-23 00:00:00, 0.1, 2.1
None, 14.4, 2018-01-24 00:00:00, 0.1, 1.4
None, 8.7, 2018-01-25 00:00:00, 0.7, 3.0
None, 1.0, 2018-01-26 00:00:00, 0.3, 2.1
None, 5.0, 2018-01-27 00:00:00, -1.0, 0.8
None, 8.0, 2018-01-28 00:00:00, -1.2, 0.4
None, 12.8, 2018-01-29 00:00:00, 0.1, 5.1
None, 3.2, 2018-01-30 00:00:00, 1.3, 5.1
None, 0.0, 2018-01-31 00:00:00, -0.5, 2.6
None, 5.0, 2018-02-01 00:00:00, -0.8, 0.8
None, 12.0, 2018-02-02 00:00:00, 0.3, 1.6
None, 5.0, 2018-02-03 00:00:00, 1.4, 4.3
None, 10.0, 2018-02-04 00:00:00, 0.8, 2.3
None, 1.6, 2018-02-05 00:00:00, 0.5, 2.1
None, 5.5, 2018-02-06 00:00:00, -0.9, 2.4
None, 4.0, 2018-02-07 00:00:00, 0.1, 1.3
None, 22.0, 2018-02-08 00:00:00, -0.3, 4.0
None, 3.0, 2018-02-09 00:00:00, -2.8, -0.3
None, 0.0, 2018-02-10 00:00:00, -6.2, -1.5
None, 0.0, 2018-02-11 00:00:00, -6.6, -1.6
None, 0.0, 2018-02-12 00:00:00, -10.2, -3.5
None, 7.0, 2018-02-13 00:00:00, -5.9, -1.9
None, 4.0, 2018-02-14 00:00:00, -2.5, -0.1
None, 0.0, 2018-02-15 00:00:00, -3.2, -0.1
None, 2.0, 2018-02-16 00:00:00, -3.6, -0.5
None, 6.0, 2018-02-17 00:00:00, -4.7, -2.8
None, 0.0, 2018-02-18 00:00:00, -9.2, -3.7
None, 0.0, 2018-02-19 00:00:00, -14.2, -6.7
None, 4.0, 2018-02-20 00:00:00, -12.5, -7.9
None, 0.0, 2018-02-21 00:00:00, -15.2, -7.3
None, 0.0, 2018-02-22 00:00:00, -11.8, -3.7
None, 1.0, 2018-02-23 00:00:00, -12.8, -6.3
None, 0.0, 2018-02-24 00:00:00, -6.5, -2.2
None, 2.0, 2018-02-25 00:00:00, -4.2, -0.1
None, 0.0, 2018-02-26 00:00:00, -4.9, 0.9
None, 0.0, 2018-02-27 00:00:00, -2.0, 0.6
None, 1.0, 2018-02-28 00:00:00, -2.1, 2.5
None, 0.0, 2018-03-01 00:00:00, -0.4, 3.7
None, 0.0, 2018-03-02 00:00:00, 0.3, 7.1
None, 0.0, 2018-03-03 00:00:00, 0.3, 3.4
None, 0.0, 2018-03-04 00:00:00, -2.2, 1.8
None, 0.0, 2018-03-05 00:00:00, -1.7, 3.5
None, 0.0, 2018-03-06 00:00:00, -1.3, 3.1
None, 0.0, 2018-03-07 00:00:00, -0.4, 3.5
None, 6.2, 2018-03-08 00:00:00, -1.3, 1.4
None, 7.0, 2018-03-09 00:00:00, 0.0, 6.0
None, 0.0, 2018-03-10 00:00:00, -2.4, 4.8
None, 0.0, 2018-03-11 00:00:00, -3.0, 5.6
None, 0.0, 2018-03-12 00:00:00, -2.0, 7.0
None, 1.0, 2018-03-13 00:00:00, -1.7, 8.7
None, 2.0, 2018-03-14 00:00:00, 0.4, 5.1
None, 1.0, 2018-03-15 00:00:00, 1.6, 4.4
None, 0.1, 2018-03-16 00:00:00, 1.2, 7.9
None, 0.0, 2018-03-17 00:00:00, -0.4, 10.0
None, 2.0, 2018-03-18 00:00:00, -0.4, 6.6
None, 1.1, 2018-03-19 00:00:00, 1.8, 6.1
None, 0.0, 2018-03-20 00:00:00, 1.9, 7.4
None, 0.0, 2018-03-21 00:00:00, 1.7, 8.7
None, 5.8, 2018-03-22 00:00:00, 2.1, 5.9
None, 0.0, 2018-03-23 00:00:00, 1.6, 6.5
None, 1.0, 2018-03-24 00:00:00, 0.9, 4.2
None, 0.0, 2018-03-25 00:00:00, -1.0, 4.9
None, 0.0, 2018-03-26 00:00:00, 0.9, 5.2
None, 7.0, 2018-03-27 00:00:00, 2.7, 6.5
None, 1.0, 2018-03-28 00:00:00, 0.8, 8.7
None, 0.0, 2018-03-29 00:00:00, -0.9, 8.3
None, 0.0, 2018-03-30 00:00:00, 1.8, 10.0
None, 0.0, 2018-03-31 00:00:00, 0.6, 7.2
None, 0.0, 2018-04-01 00:00:00, -0.2, 2.9
None, 0.0, 2018-04-02 00:00:00, 0.7, 5.7
None, 50.4, 2018-04-03 00:00:00, 0.7, 6.0
None, 0.0, 2018-04-04 00:00:00, 1.5, 8.7
None, 0.0, 2018-04-05 00:00:00, 0.9, 9.4
