air_temp,CURRENT_AIR_TEMPERATURE1,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,snwfl_amt_pst1hr,max_air_temp_snc_last_reset,HEIGHT_OF_SNOW,time,snw_dpth,dwpt_temp,stn_pres,week_of_year
None,19.06, None, None, None, None, 17.14,2016-08-19 00:00:00, None, None, None,34
None,18.81, None, None, None, None, None,2016-08-19 01:00:00, None, None, None,34
None,18.84, None, None, None, None, 24.88,2016-08-19 02:00:00, None, None, None,34
None,18.69, None, None, None, None, None,2016-08-19 03:00:00, None, None, None,34
None,17.94, None, None, None, None, 24.38,2016-08-19 04:00:00, None, None, None,34
None,16.86, None, None, None, None, 26.77,2016-08-19 05:00:00, None, None, None,34
None,17.0, None, None, None, None, None,2016-08-19 06:00:00, None, None, None,34
None,16.63, None, None, None, None, 17.79,2016-08-19 07:00:00, None, None, None,34
None,19.13, None, None, None, None, 25.71,2016-08-19 08:00:00, None, None, None,34
None,19.21, None, None, None, None, 22.67,2016-08-19 09:00:00, None, None, None,34
None,19.55, None, None, None, None, None,2016-08-19 10:00:00, None, None, None,34
None,20.73, None, None, None, None, None,2016-08-19 11:00:00, None, None, None,34
None,22.32, None, None, None, None, 24.01,2016-08-19 12:00:00, None, None, None,34
None,23.4, None, None, None, None, 23.08,2016-08-19 13:00:00, None, None, None,34
None,24.03, None, None, None, None, 22.87,2016-08-19 14:00:00, None, None, None,34
None,24.77, None, None, None, None, 25.0,2016-08-19 15:00:00, None, None, None,34
None,23.41, None, None, None, None, 23.35,2016-08-19 16:00:00, None, None, None,34
None,21.88, None, None, None, None, 25.57,2016-08-19 17:00:00, None, None, None,34
None,21.01, None, None, None, None, 21.65,2016-08-19 18:00:00, None, None, None,34
None,20.82, None, None, None, None, 23.99,2016-08-19 19:00:00, None, None, None,34
None,20.66, None, None, None, None, None,2016-08-19 20:00:00, None, None, None,34
None,19.4, None, None, None, None, None,2016-08-19 21:00:00, None, None, None,34
None,19.02, None, None, None, None, 21.53,2016-08-19 22:00:00, None, None, None,34
None,18.47, None, None, None, None, None,2016-08-19 23:00:00, None, None, None,34
None,18.24, None, None, None, None, 18.58,2016-08-20 00:00:00, None, None, None,34
None,17.98, None, None, None, None, 17.36,2016-08-20 01:00:00, None, None, None,34
None,17.52, None, None, None, None, 18.08,2016-08-20 02:00:00, None, None, None,34
None,17.01, None, None, None, None, 18.34,2016-08-20 03:00:00, None, None, None,34
None,16.46, None, None, None, None, 18.95,2016-08-20 04:00:00, None, None, None,34
None,16.27, None, None, None, None, 18.49,2016-08-20 05:00:00, None, None, None,34
None,16.16, None, None, None, None, 17.82,2016-08-20 06:00:00, None, None, None,34
None,17.0, None, None, None, None, None,2016-08-20 07:00:00, None, None, None,34
None,17.2, None, None, None, None, None,2016-08-20 08:00:00, None, None, None,34
None,17.33, None, None, None, None, 24.75,2016-08-20 09:00:00, None, None, None,34
None,18.12, None, None, None, None, 16.6,2016-08-20 10:00:00, None, None, None,34
None,18.05, None, None, None, None, 18.0,2016-08-20 11:00:00, None, None, None,34
None,18.71, None, None, None, None, None,2016-08-20 12:00:00, None, None, None,34
None,17.91, None, None, None, None, 18.2,2016-08-20 13:00:00, None, None, None,34
None,18.37, None, None, None, None, 17.43,2016-08-20 14:00:00, None, None, None,34
