wind_speed,temperature,wind_direction,relative_humidity,time,week_of_year
6.8, 2.2,6.0, 96.0,2021-10-08 00:00:00,41
6.1, 0.5,167.0, 96.0,2021-10-08 01:00:00,41
0.7, -0.4,304.0, 97.0,2021-10-08 02:00:00,41
4.7, 1.3,12.0, 97.0,2021-10-08 03:00:00,41
4.0, 1.1,15.0, 97.0,2021-10-08 04:00:00,41
11.5, 2.8,339.0, 94.0,2021-10-08 05:00:00,41
13.3, 3.6,340.0, 89.0,2021-10-08 06:00:00,41
9.0, 5.3,27.0, 77.0,2021-10-08 07:00:00,41
11.2, 6.7,13.0, 69.0,2021-10-08 08:00:00,41
6.1, 8.3,38.0, 65.0,2021-10-08 09:00:00,41
8.6, 9.4,22.0, 63.0,2021-10-08 10:00:00,41
15.1, 10.7,334.0, 55.0,2021-10-08 11:00:00,41
12.6, 11.6,333.0, 54.0,2021-10-08 12:00:00,41
12.6, 12.0,330.0, 49.0,2021-10-08 13:00:00,41
10.8, 12.0,354.0, 49.0,2021-10-08 14:00:00,41
10.8, 11.3,0.0, 50.0,2021-10-08 15:00:00,41
9.0, 9.2,22.0, 58.0,2021-10-08 16:00:00,41
6.1, 7.5,26.0, 66.0,2021-10-08 17:00:00,41
6.8, 5.8,292.0, 74.0,2021-10-08 18:00:00,41
1.1, 3.1,278.0, 83.0,2021-10-08 19:00:00,41
3.2, 1.2,116.0, 89.0,2021-10-08 20:00:00,41
6.8, 1.2,126.0, 90.0,2021-10-08 21:00:00,41
1.4, 0.2,18.0, 94.0,2021-10-08 22:00:00,41
2.2, -0.8,67.0, 94.0,2021-10-08 23:00:00,41
1.1, -0.9,111.0, 96.0,2021-10-09 00:00:00,41
1.8, -1.4,71.0, 96.0,2021-10-09 01:00:00,41
4.7, -1.5,132.0, 97.0,2021-10-09 02:00:00,41
2.2, -1.1,146.0, 98.0,2021-10-09 03:00:00,41
3.2, -0.2,127.0, 98.0,2021-10-09 04:00:00,41
3.2, -0.9,114.0, 98.0,2021-10-09 05:00:00,41
5.4, -0.5,106.0, 98.0,2021-10-09 06:00:00,41
4.3, 0.6,134.0, 98.0,2021-10-09 07:00:00,41
3.6, 2.1,146.0, 97.0,2021-10-09 08:00:00,41
10.8, 3.4,186.0, 85.0,2021-10-09 09:00:00,41
7.9, 5.8,191.0, 74.0,2021-10-09 10:00:00,41
4.3, 9.0,181.0, 58.0,2021-10-09 11:00:00,41
