wind_direction,rel_hum,avg_wnd_spd_10m_pst10mts,precipitation,dwpt_temp,wind_speed,air_temp,temperature,avg_wnd_dir_10m_pst10mts,rnfl_amt_pst1hr,rnfl_amt_pst24hrs,relative_humidity,time,week_of_year,pcpn_amt_pst24hrs,SWE,cum_pcpn_amt,ONE_DAY_SNOW,air_temp_2,air_temp_1,snw_dpth,MAX_TEMP,ONE_DAY_PRECIPITATION,pcpn_amt_pst1hr,snw_dpth_wtr_equiv,MIN_TEMP,SNOW_ON_THE_GROUND
326.0, None, None,0.0, None,6.6, None,24.7, None, None, None,23.0,2017-08-17 18:00:00,33,,,,,,,,,,,,,
355.0, None, None,0.0, None,3.0, None,19.7, None, None, None,34.0,2017-08-17 19:00:00,33,,,,,,,,,,,,,
357.0, None, None,0.0, None,3.2, None,15.3, None, None, None,45.0,2017-08-17 20:00:00,33,,,,,,,,,,,,,
63.0, None, None,0.0, None,2.3, None,12.9, None, None, None,45.0,2017-08-17 21:00:00,33,,,,,,,,,,,,,
358.0, None, None,0.0, None,5.2, None,15.1, None, None, None,44.0,2017-08-17 22:00:00,33,,,,,,,,,,,,,
66.0, None, None,0.0, None,4.7, None,11.9, None, None, None,59.0,2017-08-17 23:00:00,33,,,,,,,,,,,,,
33.0, None, None,0.0, None,3.3, None,10.9, None, None, None,60.0,2017-08-18 00:00:00,33,,,,,,,,,,,,,
12.0, None, None,0.0, None,4.2, None,9.2, None, None, None,67.0,2017-08-18 01:00:00,33,,,,,,,,,,,,,
63.0, None, None,0.0, None,4.0, None,8.1, None, None, None,74.0,2017-08-18 02:00:00,33,,,,,,,,,,,,,
114.0, None, None,0.0, None,3.5, None,7.4, None, None, None,81.0,2017-08-18 03:00:00,33,,,,,,,,,,,,,
50.0, None, None,0.0, None,5.2, None,6.9, None, None, None,81.0,2017-08-18 04:00:00,33,,,,,,,,,,,,,
161.0, None, None,0.0, None,3.5, None,6.2, None, None, None,86.0,2017-08-18 05:00:00,33,,,,,,,,,,,,,
183.0, None, None,0.0, None,3.3, None,9.0, None, None, None,77.0,2017-08-18 06:00:00,33,,,,,,,,,,,,,
290.0, None, None,0.0, None,4.9, None,13.6, None, None, None,62.0,2017-08-18 07:00:00,33,,,,,,,,,,,,,
319.0, None, None,0.0, None,5.9, None,20.5, None, None, None,36.0,2017-08-18 08:00:00,33,,,,,,,,,,,,,
297.0, None, None,0.0, None,8.8, None,20.3, None, None, None,35.0,2017-08-18 09:00:00,33,,,,,,,,,,,,,
328.0, None, None,0.0, None,7.3, None,19.3, None, None, None,40.0,2017-08-18 10:00:00,33,,,,,,,,,,,,,
262.0, None, None,0.0, None,9.1, None,22.6, None, None, None,31.0,2017-08-18 11:00:00,33,,,,,,,,,,,,,
267.0, None, None,0.0, None,7.6, None,23.4, None, None, None,31.0,2017-08-18 12:00:00,33,,,,,,,,,,,,,
299.0, None, None,0.0, None,10.8, None,24.2, None, None, None,28.0,2017-08-18 13:00:00,33,,,,,,,,,,,,,
310.0, None, None,0.0, None,11.9, None,25.6, None, None, None,28.0,2017-08-18 14:00:00,33,,,,,,,,,,,,,
317.0, None, None,0.0, None,16.4, None,24.2, None, None, None,31.0,2017-08-18 15:00:00,33,,,,,,,,,,,,,
318.0, None, None,0.0, None,14.8, None,22.8, None, None, None,33.0,2017-08-18 16:00:00,33,,,,,,,,,,,,,
308.0, None, None,0.0, None,16.5, None,20.5, None, None, None,38.0,2017-08-18 17:00:00,33,,,,,,,,,,,,,
307.0, None, None,0.0, None,16.2, None,17.4, None, None, None,42.0,2017-08-18 18:00:00,33,,,,,,,,,,,,,
261.0, None, None,0.0, None,5.0, None,15.5, None, None, None,45.0,2017-08-18 19:00:00,33,,,,,,,,,,,,,
332.0, None, None,0.0, None,8.2, None,13.5, None, None, None,51.0,2017-08-18 20:00:00,33,,,,,,,,,,,,,
327.0, None, None,0.0, None,8.6, None,13.3, None, None, None,53.0,2017-08-18 21:00:00,33,,,,,,,,,,,,,
27.0, None, None,0.0, None,4.6, None,11.8, None, None, None,61.0,2017-08-18 22:00:00,33,,,,,,,,,,,,,
57.0, None, None,0.0, None,4.0, None,12.3, None, None, None,61.0,2017-08-18 23:00:00,33,,,,,,,,,,,,,
346.0, None, None,0.0, None,7.8, None,12.7, None, None, None,62.0,2017-08-19 00:00:00,33,,,,,,,,,,,,,
46.0, None, None,0.0, None,5.6, None,12.4, None, None, None,64.0,2017-08-19 01:00:00,33,,,,,,,,,,,,,
72.0, None, None,0.0, None,4.2, None,10.9, None, None, None,72.0,2017-08-19 02:00:00,33,,,,,,,,,,,,,
15.0, None, None,0.0, None,4.4, None,9.7, None, None, None,79.0,2017-08-19 03:00:00,33,,,,,,,,,,,,,
40.0, None, None,0.0, None,4.0, None,7.8, None, None, None,84.0,2017-08-19 04:00:00,33,,,,,,,,,,,,,
4.0, None, None,0.0, None,5.3, None,8.9, None, None, None,73.0,2017-08-19 05:00:00,33,,,,,,,,,,,,,
349.0, None, None,0.0, None,4.9, None,9.9, None, None, None,68.0,2017-08-19 06:00:00,33,,,,,,,,,,,,,
341.0, None, None,0.0, None,3.5, None,11.4, None, None, None,58.0,2017-08-19 07:00:00,33,,,,,,,,,,,,,
351.0, None, None,0.0, None,5.6, None,13.2, None, None, None,48.0,2017-08-19 08:00:00,33,,,,,,,,,,,,,
10.0, None, None,0.0, None,7.0, None,15.5, None, None, None,39.0,2017-08-19 09:00:00,33,,,,,,,,,,,,,
320.0, None, None,0.0, None,7.0, None,16.6, None, None, None,35.0,2017-08-19 10:00:00,33,,,,,,,,,,,,,
336.0, None, None,0.0, None,7.3, None,16.5, None, None, None,35.0,2017-08-19 11:00:00,33,,,,,,,,,,,,,
355.0, None, None,0.0, None,7.6, None,18.6, None, None, None,32.0,2017-08-19 12:00:00,33,,,,,,,,,,,,,
294.0, None, None,0.0, None,9.5, None,20.1, None, None, None,26.0,2017-08-19 13:00:00,33,,,,,,,,,,,,,
289.0, None, None,0.0, None,10.0, None,20.2, None, None, None,28.0,2017-08-19 14:00:00,33,,,,,,,,,,,,,
291.0, None, None,0.0, None,10.8, None,19.9, None, None, None,27.0,2017-08-19 15:00:00,33,,,,,,,,,,,,,
292.0, None, None,0.0, None,7.1, None,19.8, None, None, None,28.0,2017-08-19 16:00:00,33,,,,,,,,,,,,,
339.0, None, None,0.0, None,6.8, None,19.6, None, None, None,29.0,2017-08-19 17:00:00,33,,,,,,,,,,,,,
355.0, None, None,0.0, None,4.0, None,18.0, None, None, None,33.0,2017-08-19 18:00:00,33,,,,,,,,,,,,,
357.0, None, None,0.0, None,4.1, None,14.0, None, None, None,43.0,2017-08-19 19:00:00,33,,,,,,,,,,,,,
48.0, None, None,0.0, None,3.1, None,10.3, None, None, None,57.0,2017-08-19 20:00:00,33,,,,,,,,,,,,,
33.0, None, None,0.0, None,5.3, None,9.3, None, None, None,58.0,2017-08-19 21:00:00,33,,,,,,,,,,,,,
46.0, None, None,0.0, None,6.9, None,10.2, None, None, None,52.0,2017-08-19 22:00:00,33,,,,,,,,,,,,,
356.0, None, None,0.0, None,2.5, None,6.9, None, None, None,67.0,2017-08-19 23:00:00,33,,,,,,,,,,,,,
,,,,,,,,,,,,2017-08-13 00:00:00,33,, None, None, None, None,20.8, 0.0, None, None,415.0, None, None, None
,,,,,,,,,,,,2017-08-13 01:00:00,33,, None, None, None, None,19.7, 0.0, None, None,415.0, None, None, None
,,,,,,,,,,,,2017-08-13 02:00:00,33,, None, None, None, None,19.9, 0.0, None, None,415.0, None, None, None
,,,,,,,,,,,,2017-08-13 03:00:00,33,, None, None, None, None,18.6, 0.0, None, None,415.0, None, None, None
,,,,,,,,,,,,2017-08-13 04:00:00,33,, None, None, None, None,17.4, 1.0, None, None,415.0, None, None, None
,,,,,,,,,,,,2017-08-13 05:00:00,33,, None, None, None, None,16.4, 0.0, None, None,415.0, None, None, None
,,,,,,,,,,,,2017-08-13 06:00:00,33,, None, None, None, None,14.2, None, None, None,415.0, None, None, None
,,,,,,,,,,,,2017-08-13 07:00:00,33,, None, None, None, None,11.8, 1.0, None, None,416.0, None, None, None
,,,,,,,,,,,,2017-08-13 08:00:00,33,, None, None, None, None,9.9, 0.0, None, None,416.0, None, None, None
,,,,,,,,,,,,2017-08-13 09:00:00,33,, None, None, None, None,9.1, 0.0, None, None,416.0, None, None, None
,,,,,,,,,,,,2017-08-13 10:00:00,33,, None, None, None, None,8.5, 0.0, None, None,416.0, None, None, None
,,,,,,,,,,,,2017-08-13 11:00:00,33,, None, None, None, None,8.4, 1.0, None, None,416.0, None, None, None
,,,,,,,,,,,,2017-08-13 12:00:00,33,, None, None, None, None,8.3, 1.0, None, None,416.0, None, None, None
,,,,,,,,,,,,2017-08-13 13:00:00,33,, None, None, None, None,7.8, 0.0, None, None,417.0, None, None, None
,,,,,,,,,,,,2017-08-13 14:00:00,33,, None, None, None, None,7.9, 0.0, None, None,418.0, None, None, None
,,,,,,,,,,,,2017-08-13 15:00:00,33,, None, None, None, None,8.4, 0.0, None, None,418.0, None, None, None
,,,,,,,,,,,,2017-08-13 16:00:00,33,, 545.0, None, None, None,8.3, 1.0, None, None,418.0, None, None, None
,,,,,,,,,,,,2017-08-13 17:00:00,33,, None, None, None, None,8.4, 1.0, None, None,418.0, None, None, None
,,,,,,,,,,,,2017-08-13 18:00:00,33,, None, None, None, None,8.9, 1.0, None, None,418.0, None, None, None
,,,,,,,,,,,,2017-08-13 19:00:00,33,, None, None, None, None,9.7, 1.0, None, None,418.0, None, None, None
,,,,,,,,,,,,2017-08-13 20:00:00,33,, None, None, None, None,11.3, 0.0, None, None,418.0, None, None, None
,,,,,,,,,,,,2017-08-13 21:00:00,33,, None, None, None, None,13.5, 0.0, None, None,417.0, None, None, None
,,,,,,,,,,,,2017-08-13 22:00:00,33,, None, None, None, None,14.4, 1.0, None, None,417.0, None, None, None
,,,,,,,,,,,,2017-08-13 23:00:00,33,, None, None, None, None,14.7, 1.0, None, None,416.0, None, None, None
,,,,,,,,,,,,2017-08-14 00:00:00,33,, None, None, None, None,14.4, 1.0, None, None,416.0, None, None, None
,,,,,,,,,,,,2017-08-14 01:00:00,33,, None, None, None, None,13.3, 0.0, None, None,416.0, None, None, None
,,,,,,,,,,,,2017-08-14 02:00:00,33,, None, None, None, None,11.9, 1.0, None, None,416.0, None, None, None
,,,,,,,,,,,,2017-08-14 03:00:00,33,, None, None, None, None,9.8, 0.0, None, None,416.0, None, None, None
,,,,,,,,,,,,2017-08-14 04:00:00,33,, None, None, None, None,7.9, 1.0, None, None,416.0, None, None, None
,,,,,,,,,,,,2017-08-14 05:00:00,33,, None, None, None, None,7.1, 1.0, None, None,416.0, None, None, None
,,,,,,,,,,,,2017-08-14 06:00:00,33,, None, None, None, None,6.1, 1.0, None, None,416.0, None, None, None
,,,,,,,,,,,,2017-08-14 07:00:00,33,, None, None, None, None,6.2, 1.0, None, None,416.0, None, None, None
,,,,,,,,,,,,2017-08-14 08:00:00,33,, None, None, None, None,5.3, 1.0, None, None,416.0, None, None, None
,,,,,,,,,,,,2017-08-14 09:00:00,33,, None, None, None, None,5.2, 1.0, None, None,416.0, None, None, None
,,,,,,,,,,,,2017-08-14 10:00:00,33,, None, None, None, None,4.8, 1.0, None, None,416.0, None, None, None
,,,,,,,,,,,,2017-08-14 11:00:00,33,, None, None, None, None,4.7, 1.0, None, None,416.0, None, None, None
,,,,,,,,,,,,2017-08-14 12:00:00,33,, None, None, None, None,4.8, 1.0, None, None,416.0, None, None, None
,,,,,,,,,,,,2017-08-14 13:00:00,33,, None, None, None, None,4.7, 0.0, None, None,416.0, None, None, None
,,,,,,,,,,,,2017-08-14 14:00:00,33,, None, None, None, None,4.8, 1.0, None, None,416.0, None, None, None
,,,,,,,,,,,,2017-08-14 15:00:00,33,, None, None, None, None,5.7, 1.0, None, None,415.0, None, None, None
,,,,,,,,,,,,2017-08-14 16:00:00,33,, 549.0, None, None, None,6.8, 0.0, None, None,415.0, None, None, None
,,,,,,,,,,,,2017-08-14 17:00:00,33,, None, None, None, None,7.6, 0.0, None, None,415.0, None, None, None
,,,,,,,,,,,,2017-08-14 18:00:00,33,, None, None, None, None,8.6, 0.0, None, None,415.0, None, None, None
,,,,,,,,,,,,2017-08-14 19:00:00,33,, None, None, None, None,10.0, 1.0, None, None,415.0, None, None, None
,,,,,,,,,,,,2017-08-14 20:00:00,33,, None, None, None, None,10.4, None, None, None,414.0, None, None, None
,,,,,,,,,,,,2017-08-14 21:00:00,33,, None, None, None, None,11.4, 0.0, None, None,414.0, None, None, None
,,,,,,,,,,,,2017-08-14 22:00:00,33,, None, None, None, None,12.1, 1.0, None, None,414.0, None, None, None
,,,,,,,,,,,,2017-08-14 23:00:00,33,, None, None, None, None,11.7, 0.0, None, None,414.0, None, None, None
,,,,,,,,,,,,2017-08-15 00:00:00,33,, None, None, None, None,11.9, 0.0, None, None,414.0, None, None, None
,,,,,,,,,,,,2017-08-15 01:00:00,33,, None, None, None, None,11.5, 0.0, None, None,414.0, None, None, None
,,,,,,,,,,,,2017-08-15 02:00:00,33,, None, None, None, None,10.8, 0.0, None, None,414.0, None, None, None
