AirTemp,ONE_DAY_PRECIPITATION,Snow_WE,time,MIN_TEMP,MAX_TEMP,week_of_year,pcpn_amt_pst1hr,snw_dpth_wtr_equiv,SWE,ONE_DAY_SNOW,air_temp_1,pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,mslp,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,snwfl_amt_pst1hr,rel_hum,snw_dpth,HEIGHT_OF_SNOW,stn_pres
,0.0, None,2020-06-17,1.5,14.7,25,,,,,,,,,,,,,,,,,,,,,,,,,,
,4.2, None,2020-06-18,2.5,18.1,25,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.0, None,2020-06-19,4.4,18.7,25,,,,,,,,,,,,,,,,,,,,,,,,,,
,11.3, None,2020-06-20,6.8,11.7,25,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.1, None,2020-06-21,4.8,17.6,25,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.0, None,2020-06-22,3.0,20.5,25,,,,,,,,,,,,,,,,,,,,,,,,,,
,9.0, None,2020-06-23,7.6,21.8,25,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,2020-06-17 00:00:00, None, None,25,552.0,3.0, None, None,9.7,,,,,,,,,,,,,,,,,,,,,
,,,2020-06-17 01:00:00, None, None,25,552.0,3.0, None, None,7.6,,,,,,,,,,,,,,,,,,,,,
,,,2020-06-17 02:00:00, None, None,25,552.0,3.0, None, None,8.5,,,,,,,,,,,,,,,,,,,,,
,,,2020-06-17 03:00:00, None, None,25,552.0,3.0, None, None,6.0,,,,,,,,,,,,,,,,,,,,,
,,,2020-06-17 04:00:00, None, None,25,552.0,3.0, None, None,5.5,,,,,,,,,,,,,,,,,,,,,
,,,2020-06-17 05:00:00, None, None,25,553.0,2.0, None, None,4.0,,,,,,,,,,,,,,,,,,,,,
,,,2020-06-17 06:00:00, None, None,25,553.0,2.0, None, None,4.4,,,,,,,,,,,,,,,,,,,,,
,,,2020-06-17 07:00:00, None, None,25,553.0,2.0, None, None,3.2,,,,,,,,,,,,,,,,,,,,,
,,,2020-06-17 08:00:00, None, None,25,553.0,2.0, None, None,2.0,,,,,,,,,,,,,,,,,,,,,
,,,2020-06-17 09:00:00, None, None,25,553.0,1.0, None, None,1.7,,,,,,,,,,,,,,,,,,,,,
,,,2020-06-17 10:00:00, None, None,25,553.0,1.0, None, None,1.9,,,,,,,,,,,,,,,,,,,,,
,,,2020-06-17 11:00:00, None, None,25,553.0,1.0, None, None,2.0,,,,,,,,,,,,,,,,,,,,,
,,,2020-06-17 12:00:00, None, None,25,553.0,1.0, None, None,2.1,,,,,,,,,,,,,,,,,,,,,
,,,2020-06-17 13:00:00, None, None,25,553.0,1.0, None, None,2.9,,,,,,,,,,,,,,,,,,,,,
,,,2020-06-17 14:00:00, None, None,25,553.0,1.0, None, None,5.2,,,,,,,,,,,,,,,,,,,,,
,,,2020-06-17 15:00:00, None, None,25,553.0,1.0, None, None,7.4,,,,,,,,,,,,,,,,,,,,,
,,,2020-06-17 16:00:00, None, None,25,552.0,1.0, None, None,9.0,,,,,,,,,,,,,,,,,,,,,
,,,2020-06-17 17:00:00, None, None,25,552.0,1.0, None, None,10.9,,,,,,,,,,,,,,,,,,,,,
,,,2020-06-17 18:00:00, None, None,25,552.0,1.0, None, None,11.8,,,,,,,,,,,,,,,,,,,,,
,,,2020-06-17 19:00:00, None, None,25,552.0,1.0, None, None,12.7,,,,,,,,,,,,,,,,,,,,,
,,,2020-06-17 20:00:00, None, None,25,552.0,2.0, None, None,12.4,,,,,,,,,,,,,,,,,,,,,
,,,2020-06-17 21:00:00, None, None,25,552.0,2.0, None, None,12.7,,,,,,,,,,,,,,,,,,,,,
,,,2020-06-17 22:00:00, None, None,25,552.0,3.0, None, None,14.7,,,,,,,,,,,,,,,,,,,,,
,,,2020-06-17 23:00:00, None, None,25,552.0,3.0, None, None,12.8,,,,,,,,,,,,,,,,,,,,,
,,,2020-06-18 00:00:00, None, None,25,552.0,3.0, None, None,13.6,,,,,,,,,,,,,,,,,,,,,
,,,2020-06-18 01:00:00, None, None,25,551.0,3.0, None, None,13.2,,,,,,,,,,,,,,,,,,,,,
,,,2020-06-18 02:00:00, None, None,25,551.0,3.0, None, None,13.1,,,,,,,,,,,,,,,,,,,,,
,,,2020-06-18 03:00:00, None, None,25,552.0,3.0, None, None,11.3,,,,,,,,,,,,,,,,,,,,,
,,,2020-06-18 04:00:00, None, None,25,552.0,3.0, None, None,7.9,,,,,,,,,,,,,,,,,,,,,
,,,2020-06-18 05:00:00, None, None,25,552.0,3.0, None, None,5.7,,,,,,,,,,,,,,,,,,,,,
,,,2020-06-18 06:00:00, None, None,25,552.0,3.0, None, None,4.9,,,,,,,,,,,,,,,,,,,,,
,,,2020-06-18 07:00:00, None, None,25,552.0,2.0, None, None,3.9,,,,,,,,,,,,,,,,,,,,,
,,,2020-06-18 08:00:00, None, None,25,553.0,2.0, None, None,3.2,,,,,,,,,,,,,,,,,,,,,
,,,2020-06-18 09:00:00, None, None,25,553.0,2.0, None, None,3.3,,,,,,,,,,,,,,,,,,,,,
,,,2020-06-18 10:00:00, None, None,25,553.0,1.0, None, None,3.1,,,,,,,,,,,,,,,,,,,,,
,,,2020-06-18 11:00:00, None, None,25,553.0,1.0, None, None,2.5,,,,,,,,,,,,,,,,,,,,,
,,,2020-06-18 12:00:00, None, None,25,553.0,1.0, None, None,2.6,,,,,,,,,,,,,,,,,,,,,
,,,2020-06-18 13:00:00, None, None,25,553.0,1.0, None, None,3.0,,,,,,,,,,,,,,,,,,,,,
,,,2020-06-18 14:00:00, None, None,25,553.0,1.0, None, None,5.4,,,,,,,,,,,,,,,,,,,,,
,,,2020-06-18 15:00:00, None, None,25,553.0,1.0, None, None,9.2,,,,,,,,,,,,,,,,,,,,,
,,,2020-06-18 16:00:00, None, None,25,552.0,1.0, None, None,12.0,,,,,,,,,,,,,,,,,,,,,
