ONE_DAY_PRECIPITATION,ONE_DAY_RAIN,MIN_TEMP,ONE_DAY_SNOW,time,SNOW_ON_THE_GROUND,MAX_TEMP,week_of_year,pcpn_amt_pst24hrs,air_temp,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,pcpn_amt_pst1hr,snwfl_amt_pst1hr,max_air_temp_snc_last_reset,rel_hum,min_air_temp_snc_last_reset,snw_dpth,dwpt_temp
0.0,0.0,12.0,0.0,2020-06-17,0.0,23.5,25,,,,,,,,,,,
0.0,0.0,13.0,0.0,2020-06-18,0.0,26.5,25,,,,,,,,,,,
0.0,0.0,15.0,0.0,2020-06-19,0.0,26.5,25,,,,,,,,,,,
0.0,0.0,18.0,0.0,2020-06-20,0.0,22.0,25,,,,,,,,,,,
0.0,0.0,15.5,0.0,2020-06-21,0.0,28.5,25,,,,,,,,,,,
,,,,2020-06-17 00:00:00,,,25,0.0, 9.0,8.96,76.11, 0.0, 0.0, 14.6, 76.0, 8.8, -6999.0, 5.0
,,,,2020-06-17 01:00:00,,,25,0.0, 7.8,7.775,85.3, 0.0, 0.0, 14.6, 85.0, 7.7, -6999.0, 5.0
,,,,2020-06-17 02:00:00,,,25,0.0, 7.4,7.387,86.9, 0.0, 0.0, 14.6, 87.0, 7.3, -6999.0, 5.0
,,,,2020-06-17 03:00:00,,,25,0.0, 7.0,6.987,87.9, 0.0, 0.0, 14.6, 88.0, 6.8, -6999.0, 5.0
,,,,2020-06-17 04:00:00,,,25,0.0, 8.2,8.17,77.7, 0.0, 0.0, 14.6, 78.0, 6.0, -6999.0, 5.0
,,,,2020-06-17 05:00:00,,,25,0.0, 8.6,8.56,74.52, 0.0, 0.0, 14.6, 75.0, 6.0, -6999.0, 4.0
,,,,2020-06-17 06:00:00,,,25,0.0, 10.3,10.34,67.45, 0.0, 0.0, 14.6, 67.0, 6.0, -6999.0, 4.0
,,,,2020-06-17 07:00:00,,,25,0.0, 10.0,10.04,69.54, 0.0, 0.0, 11.1, 70.0, 9.9, -6999.0, 5.0
,,,,2020-06-17 08:00:00,,,25,0.0, 13.0,13.0,61.11, 0.0, 0.0, 12.9, 61.0, 9.9, -6999.0, 6.0
,,,,2020-06-17 09:00:00,,,25,0.0, 12.7,12.65,60.2, 0.0, 0.0, 13.6, 60.0, 9.9, -6999.0, 5.0
,,,,2020-06-17 10:00:00,,,25,0.0, 14.7,14.66,55.61, 0.0, 0.0, 14.5, 56.0, 9.9, -6999.0, 6.0
,,,,2020-06-17 11:00:00,,,25,0.0, 15.2,15.18,51.67, 0.0, 0.0, 15.3, 52.0, 9.9, -6999.0, 5.0
,,,,2020-06-17 12:00:00,,,25,0.0, 15.1,15.14,51.22, 0.0, 0.0, 16.3, 51.0, 9.9, -6999.0, 5.0
