pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,mslp,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,snwfl_amt_pst1hr,rel_hum,time,snw_dpth,stn_pres,week_of_year
15.0, 13.2, 82.1, 17.0, 12.3, 26.39, 3.498, 162.4, 10.0, 3.5, 13.2, 12.4, 1001.1, 0.0, 10.0, 952.0, 162.0, 0.0, 82.0,2020-07-01 00:00:00, -6999.0, 952.0,27
15.0, 12.89, 86.7, 17.0, 20.0, 35.32, 5.047, 203.9, 11.0, 5.0, 12.9, 12.4, 1001.0, 0.0, 11.0, 952.0, 204.0, 0.0, 87.0,2020-07-01 01:00:00, -6999.0, 952.0,27
15.0, 12.74, 88.7, 17.0, 7.5, 20.48, 3.607, 158.7, 11.0, 3.6, 12.7, 12.4, 1001.0, 0.0, 11.0, 952.0, 159.0, 0.0, 89.0,2020-07-01 02:00:00, -6999.0, 952.0,27
15.0, 12.94, 87.9, 17.0, 12.1, 49.14, 2.693, 181.1, 11.0, 2.7, 12.9, 12.4, 1001.1, 0.0, 11.0, 952.0, 181.0, 0.0, 88.0,2020-07-01 03:00:00, -6999.0, 952.0,27
15.0, 12.1, 92.5, 17.0, 5.4, 22.62, 1.887, 146.0, 11.0, 1.9, 12.1, 12.1, 1000.1, 0.0, 11.0, 951.0, 146.0, 0.0, 93.0,2020-07-01 04:00:00, -6999.0, 951.0,27
15.0, 12.29, 90.9, 17.0, 6.6, 21.72, 2.084, 155.7, 11.0, 2.1, 12.3, 12.0, 1000.0, 0.0, 11.0, 951.0, 156.0, 0.0, 91.0,2020-07-01 05:00:00, -6999.0, 951.0,27
15.0, 12.46, 89.8, 17.0, 6.8, 23.32, 2.568, 157.1, 11.0, 2.6, 12.5, 12.0, 1001.0, 0.0, 11.0, 952.0, 157.0, 0.0, 90.0,2020-07-01 06:00:00, -6999.0, 952.0,27
12.7, 12.96, 91.0, 13.1, 6.3, 21.15, 2.702, 167.8, 11.0, 2.7, 13.0, 12.4, 1001.1, 0.1, 11.0, 952.0, 168.0, 0.0, 91.0,2020-07-01 07:00:00, -6999.0, 952.0,27
10.1, 13.49, 87.2, 13.8, 4.0, 52.08, 0.596, 217.1, 12.0, 0.6, 13.5, 12.4, 1000.0, 0.0, 12.0, 951.0, 217.0, 0.0, 87.0,2020-07-01 08:00:00, -6999.0, 951.0,27
6.0, 14.55, 83.7, 14.6, 4.1, 62.29, 1.108, 235.2, 12.0, 1.1, 14.6, 12.4, 1000.0, 0.0, 12.0, 951.0, 235.0, 0.0, 84.0,2020-07-01 09:00:00, -6999.0, 951.0,27
2.2, 14.56, 79.49, 15.0, 4.4, 59.0, 0.515, 200.3, 11.0, 0.5, 14.6, 12.4, 1000.0, 0.0, 11.0, 951.0, 200.0, 0.0, 79.0,2020-07-01 10:00:00, -6999.0, 951.0,27
2.0, 15.03, 70.66, 15.2, 8.0, 68.4, 1.188, 180.9, 10.0, 1.2, 15.0, 12.4, 1000.1, 0.0, 10.0, 951.0, 181.0, 0.0, 71.0,2020-07-01 11:00:00, -6999.0, 951.0,27
2.0, 15.49, 68.41, 15.8, 15.0, 63.5, 3.391, 180.6, 10.0, 3.4, 15.5, 12.4, 999.0, 0.0, 10.0, 950.0, 181.0, 0.0, 68.0,2020-07-01 12:00:00, -6999.0, 950.0,27
2.0, 15.49, 65.27, 16.1, 23.6, 65.67, 4.39, 207.1, 9.0, 4.4, 15.5, 12.4, 1000.0, 0.0, 9.0, 951.0, 207.0, 0.0, 65.0,2020-07-01 13:00:00, -6999.0, 951.0,27
2.0, 15.66, 70.05, 16.1, 15.4, 48.79, 4.623, 217.6, 10.0, 4.6, 15.7, 12.4, 999.0, 0.0, 10.0, 950.0, 218.0, 0.0, 70.0,2020-07-01 14:00:00, -6999.0, 950.0,27
1.4, 15.99, 71.44, 16.1, 15.6, 67.49, 3.032, 252.5, 10.0, 3.0, 16.0, 12.4, 999.0, 0.1, 10.0, 950.0, 253.0, 0.0, 71.0,2020-07-01 15:00:00, -6999.0, 950.0,27
1.4, 15.13, 76.89, 16.1, 8.8, 69.6, 2.566, 275.1, 11.0, 2.6, 15.1, 12.4, 999.0, 0.2, 11.0, 950.0, 275.0, 0.0, 77.0,2020-07-01 16:00:00, -6999.0, 950.0,27
1.9, 14.15, 87.4, 16.1, 6.2, 57.62, 1.593, 243.4, 12.0, 1.6, 14.2, 12.4, 1000.1, 0.5, 12.0, 951.0, 243.0, 0.0, 87.0,2020-07-01 17:00:00, -6999.0, 951.0,27
2.4, 13.71, 91.0, 16.1, 5.9, 59.73, 1.173, 205.5, 12.0, 1.2, 13.7, 12.4, 1000.2, 0.5, 12.0, 951.0, 206.0, 0.0, 91.0,2020-07-01 18:00:00, -6999.0, 951.0,27
