pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,max_air_temp_snc_last_reset,rel_hum,max_wnd_spd_10m_pst1hr,avg_wnd_spd_10m_pst10mts,dwpt_temp,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,avg_wnd_dir_10m_pst10mts,snwfl_amt_pst1hr,time,snw_dpth,HEIGHT_OF_SNOW,stn_pres,week_of_year
None, 9.23, 11.4, -6999.0, -6999.0, -6999.0, -6999.0, 9.2, 9.2, 2.4, -6999.0, 0.0,2020-07-01 00:00:00, -5.0, -4.874, -6999.0,27
None, 8.82, 11.4, -6999.0, -6999.0, -6999.0, -6999.0, 8.8, 8.8, 2.0, -6999.0, 0.0,2020-07-01 01:00:00, -5.0, -4.999, -6999.0,27
None, 8.59, 11.4, -6999.0, -6999.0, -6999.0, -6999.0, 8.6, 8.5, 2.1, -6999.0, 0.0,2020-07-01 02:00:00, -5.0, -4.902, -6999.0,27
None, 8.43, 11.4, -6999.0, -6999.0, -6999.0, -6999.0, 8.4, 8.4, 2.3, -6999.0, 0.0,2020-07-01 03:00:00, -5.0, -4.908, -6999.0,27
None, 8.28, 11.4, -6999.0, -6999.0, -6999.0, -6999.0, 8.3, 8.3, 0.3, -6999.0, 0.0,2020-07-01 04:00:00, -5.0, -4.99, -6999.0,27
None, 8.05, 11.4, -6999.0, -6999.0, -6999.0, -6999.0, 8.1, 8.0, 0.0, -6999.0, 0.0,2020-07-01 05:00:00, -5.0, -4.903, -6999.0,27
None, 8.11, 11.4, -6999.0, -6999.0, -6999.0, -6999.0, 8.1, 7.9, 0.0, -6999.0, 0.0,2020-07-01 06:00:00, -5.0, -4.981, -6999.0,27
None, 8.22, 8.2, -6999.0, -6999.0, -6999.0, -6999.0, 8.2, 7.9, 0.3, -6999.0, 0.0,2020-07-01 07:00:00, -5.0, -4.963, -6999.0,27
None, 8.56, 8.8, -6999.0, -6999.0, -6999.0, -6999.0, 8.6, 7.9, 0.0, -6999.0, 0.0,2020-07-01 08:00:00, -5.0, -4.995, -6999.0,27
None, 9.36, 9.6, -6999.0, -6999.0, -6999.0, -6999.0, 9.4, 7.9, 0.0, -6999.0, 0.0,2020-07-01 09:00:00, -5.0, None, -6999.0,27
