RELATIVE_HUMIDITY1,STANDARD_SNOW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,min_air_temp_snc_last_reset,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,ACTUAL_WIND_DIRECTION,MAXIMUM_AIR_TEMPERATURE,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,PRECIPITATION_NEW,max_air_temp_snc_last_reset,PRECIP_DETECTOR_RATIO,ACTUAL_WIND_SPEED,WIND_DIRECTION_STD_DEVIATION1,avg_wnd_spd_10m_pst10mts,air_temp,mslp,pcpn_amt_pst1hr,snwfl_amt_pst1hr,rel_hum,time,stn_pres,week_of_year
93.2, None, None, None,0.125,97.9, None, None,2.0,971.0, None, None, None, None, None,-1.04, None, None,3.259, None, None, None, None,71.1, None, None, None, None, None, None,2016-03-25 00:00:00, None,13
93.9, None, None, None,0.131,203.9, None, None,2.0,971.0, None, None, None, None, None,-0.938, None, None,3.304, None, None, None, None,63.35, None, None, None, None, None, None,2016-03-25 01:00:00, None,13
94.1, None, None, None,0.13,355.2, None, None,3.0,971.0, None, None, None, None, None,-0.904, None, None,3.498, None, None, None, None,74.88, None, None, None, None, None, None,2016-03-25 02:00:00, None,13
94.2, None, None, None,0.283,19.01, None, None,2.0,972.0, None, None, None, None, None,-0.938, None, None,3.304, None, None, None, None,71.59, None, None, None, None, None, None,2016-03-25 03:00:00, None,13
94.5, None, None, None,0.707,136.2, None, None,3.0,972.0, None, None, None, None, None,-0.812, None, None,3.958, None, None, None, None,67.75, None, None, None, None, None, None,2016-03-25 04:00:00, None,13
88.6, None, None, None,2.384,194.5, None, None,3.0,972.0, None, None, None, None, None,-0.834, None, None,4.376, None, None, None, None,45.26, None, None, None, None, None, None,2016-03-25 05:00:00, None,13
84.3, None, None, None,2.096,212.4, None, None,2.0,973.0, None, None, None, None, None,-0.977, None, None,4.176, None, None, None, None,52.5, None, None, None, None, None, None,2016-03-25 06:00:00, None,13
86.1, None, None, None,2.116,173.2, None, None,1.0,973.0, None, None, None, None, None,-1.089, None, None,3.502, None, None, None, None,43.66, None, None, None, None, None, None,2016-03-25 07:00:00, None,13
81.7, None, None, None,1.88,174.8, None, None,2.0,973.0, None, None, None, None, None,-1.064, None, None,4.563, None, None, None, None,44.55, None, None, None, None, None, None,2016-03-25 08:00:00, None,13
76.33, None, None, None,1.465,234.5, None, None,2.0,974.0, None, None, None, None, None,-0.787, None, None,5.814, None, None, None, None,49.66, None, None, None, None, None, None,2016-03-25 09:00:00, None,13
72.87, None, None, None,2.38,226.3, None, None,2.0,974.0, None, None, None, None, None,-0.786, None, None,6.508, None, None, None, None,60.75, None, None, None, None, None, None,2016-03-25 10:00:00, None,13
60.42, None, None, None,2.041,288.1, None, None,1.0,975.0, None, None, None, None, None,-0.754, None, None,8.57, None, None, None, None,56.06, None, None, None, None, None, None,2016-03-25 11:00:00, None,13
56.59, None, None, None,2.989,274.3, None, None,1.0,975.0, None, None, None, None, None,-0.935, None, None,9.14, None, None, None, None,44.24, None, None, None, None, None, None,2016-03-25 12:00:00, None,13
50.66, None, None, None,2.382,291.3, None, None,0.0,975.0, None, None, None, None, None,-0.977, None, None,10.29, None, None, None, None,46.68, None, None, None, None, None, None,2016-03-25 13:00:00, None,13
41.51, None, None, None,2.693,314.9, None, None,-2.0,975.0, None, None, None, None, None,-0.806, None, None,10.81, None, None, None, None,43.8, None, None, None, None, None, None,2016-03-25 14:00:00, None,13
34.37, None, None, None,2.582,293.8, None, None,-4.0,975.0, None, None, None, None, None,-0.869, None, None,11.33, None, None, None, None,49.41, None, None, None, None, None, None,2016-03-25 15:00:00, None,13
36.27, None, None, None,2.201,327.8, None, None,-3.0,974.0, None, None, None, None, None,-0.775, None, None,11.53, None, None, None, None,45.05, None, None, None, None, None, None,2016-03-25 16:00:00, None,13
42.58, None, None, None,2.156,349.7, None, None,-1.0,974.0, None, None, None, None, None,-0.809, None, None,11.13, None, None, None, None,33.9, None, None, None, None, None, None,2016-03-25 17:00:00, None,13
54.18, None, None, None,3.298,6.588, None, None,2.0,974.0, None, None, None, None, None,-0.836, None, None,10.29, None, None, None, None,28.45, None, None, None, None, None, None,2016-03-25 18:00:00, None,13
60.5, None, None, None,1.319,308.8, None, None,2.0,974.0, None, None, None, None, None,-1.204, None, None,8.46, None, None, None, None,57.33, None, None, None, None, None, None,2016-03-25 19:00:00, None,13
68.73, None, None, None,1.258,154.3, None, None,1.0,974.0, None, None, None, None, None,-1.42, None, None,6.064, None, None, None, None,23.97, None, None, None, None, None, None,2016-03-25 20:00:00, None,13
74.97, None, None, None,1.02,129.9, None, None,0.0,974.0, None, None, None, None, None,-1.444, None, None,3.956, None, None, None, None,59.4, None, None, None, None, None, None,2016-03-25 21:00:00, None,13
81.5, None, None, None,0.692,122.9, None, None,0.0,975.0, None, None, None, None, None,-1.194, None, None,2.723, None, None, None, None,64.69, None, None, None, None, None, None,2016-03-25 22:00:00, None,13
88.0, None, None, None,0.708,165.0, None, None,0.0,975.0, None, None, None, None, None,-1.036, None, None,1.665, None, None, None, None,62.81, None, None, None, None, None, None,2016-03-25 23:00:00, None,13
89.2, None, None, None,0.25,154.9, None, None,0.0,975.0, None, None, None, None, None,-1.114, None, None,1.134, None, None, None, None,77.98, None, None, None, None, None, None,2016-03-26 00:00:00, None,13
91.3, None, None, None,0.11,3.242, None, None,-1.0,975.0, None, None, None, None, None,-1.148, None, None,0.718, None, None, None, None,48.91, None, None, None, None, None, None,2016-03-26 01:00:00, None,13
92.2, None, None, None,0.179,32.07, None, None,-1.0,975.0, None, None, None, None, None,-1.17, None, None,-0.253, None, None, None, None,60.05, None, None, None, None, None, None,2016-03-26 02:00:00, None,13
93.9, None, None, None,0.034,6.378, None, None,-1.0,975.0, None, None, None, None, None,-0.96, None, None,-0.583, None, None, None, None,6.991, None, None, None, None, None, None,2016-03-26 03:00:00, None,13
94.3, None, None, None,0.5,187.8, None, None,-1.0,975.0, None, None, None, None, None,-1.019, None, None,-0.382, None, None, None, None,69.89, None, None, None, None, None, None,2016-03-26 04:00:00, None,13
94.2, None, None, None,0.214,349.2, None, None,-1.0,975.0, None, None, None, None, None,-0.991, None, None,-0.583, None, None, None, None,56.21, None, None, None, None, None, None,2016-03-26 05:00:00, None,13
94.5, None, None, None,0.168,51.8, None, None,-2.0,975.0, None, None, None, None, None,-1.093, None, None,-1.067, None, None, None, None,56.42, None, None, None, None, None, None,2016-03-26 06:00:00, None,13
95.3, None, None, None,0.073,25.49, None, None,-2.0,975.0, None, None, None, None, None,-0.994, None, None,-1.159, None, None, None, None,63.69, None, None, None, None, None, None,2016-03-26 07:00:00, None,13
95.4, None, None, None,0.041,4.19, None, None,-1.0,975.0, None, None, None, None, None,-0.905, None, None,-0.546, None, None, None, None,16.68, None, None, None, None, None, None,2016-03-26 08:00:00, None,13
95.4, None, None, None,0.035,342.4, None, None,0.0,975.0, None, None, None, None, None,-0.836, None, None,0.762, None, None, None, None,31.78, None, None, None, None, None, None,2016-03-26 09:00:00, None,13
92.1, None, None, None,0.167,356.9, None, None,1.0,974.0, None, None, None, None, None,-0.803, None, None,2.466, None, None, None, None,23.07, None, None, None, None, None, None,2016-03-26 10:00:00, None,13
81.4, None, None, None,0.973,359.0, None, None,1.0,974.0, None, None, None, None, None,-0.896, None, None,4.335, None, None, None, None,28.48, None, None, None, None, None, None,2016-03-26 11:00:00, None,13
76.0, None, None, None,0.114,63.04, None, None,2.0,973.0, None, None, None, None, None,-0.921, None, None,5.522, None, None, None, None,35.74, None, None, None, None, None, None,2016-03-26 12:00:00, None,13
59.7, None, None, None,5.874,10.2, None, None,1.0,972.0, None, None, None, None, None,-0.531, None, None,8.94, None, None, None, None,32.61, None, None, None, None, None, None,2016-03-26 13:00:00, None,13
44.07, None, None, None,9.67,12.88, None, None,-1.0,971.0, None, None, None, None, None,-0.701, None, None,11.13, None, None, None, None,22.26, None, None, None, None, None, None,2016-03-26 14:00:00, None,13
38.01, None, None, None,9.17,13.97, None, None,-2.0,970.0, None, None, None, None, None,-0.843, None, None,11.71, None, None, None, None,28.62, None, None, None, None, None, None,2016-03-26 15:00:00, None,13
35.48, None, None, None,8.84,18.56, None, None,-2.0,969.0, None, None, None, None, None,-0.912, None, None,12.39, None, None, None, None,29.7, None, None, None, None, None, None,2016-03-26 16:00:00, None,13
32.11, None, None, None,10.61,13.61, None, None,-4.0,968.0, None, None, None, None, None,-0.912, None, None,12.72, None, None, None, None,23.75, None, None, None, None, None, None,2016-03-26 17:00:00, None,13
30.52, None, None, None,9.36,17.46, None, None,-4.0,967.0, None, None, None, None, None,-1.095, None, None,12.69, None, None, None, None,27.75, None, None, None, None, None, None,2016-03-26 18:00:00, None,13
33.09, None, None, None,4.879,44.3, None, None,-4.0,967.0, None, None, None, None, None,-0.976, None, None,11.26, None, None, None, None,46.95, None, None, None, None, None, None,2016-03-26 19:00:00, None,13
45.45, None, None, None,2.131,126.5, None, None,-2.0,966.0, None, None, None, None, None,-1.437, None, None,8.98, None, None, None, None,47.93, None, None, None, None, None, None,2016-03-26 20:00:00, None,13
52.71, None, None, None,1.575,139.1, None, None,-2.0,966.0, None, None, None, None, None,-1.264, None, None,6.939, None, None, None, None,50.49, None, None, None, None, None, None,2016-03-26 21:00:00, None,13
63.33, None, None, None,2.03,162.6, None, None,-1.0,966.0, None, None, None, None, None,-1.33, None, None,5.784, None, None, None, None,30.48, None, None, None, None, None, None,2016-03-26 22:00:00, None,13
68.59, None, None, None,1.497,155.3, None, None,0.0,966.0, None, None, None, None, None,-1.561, None, None,4.854, None, None, None, None,52.79, None, None, None, None, None, None,2016-03-26 23:00:00, None,13
67.98, None, None, None,1.514,159.8, None, None,-1.0,966.0, None, None, None, None, None,-1.394, None, None,4.897, None, None, None, None,44.93, None, None, None, None, None, None,2016-03-27 00:00:00, None,13
68.64, None, None, None,1.261,143.8, None, None,-1.0,965.0, None, None, None, None, None,-1.031, None, None,4.563, None, None, None, None,47.65, None, None, None, None, None, None,2016-03-27 01:00:00, None,13
72.71, None, None, None,1.435,138.1, None, None,0.0,965.0, None, None, None, None, None,-1.003, None, None,4.834, None, None, None, None,54.95, None, None, None, None, None, None,2016-03-27 02:00:00, None,13
75.9, None, None, None,1.209,126.3, None, None,0.0,965.0, None, None, None, None, None,-1.196, None, None,4.22, None, None, None, None,63.98, None, None, None, None, None, None,2016-03-27 03:00:00, None,13
76.32, None, None, None,1.164,146.0, None, None,0.0,965.0, None, None, None, None, None,-1.022, None, None,4.177, None, None, None, None,59.06, None, None, None, None, None, None,2016-03-27 04:00:00, None,13
78.7, None, None, None,1.838,146.7, None, None,0.0,964.0, None, None, None, None, None,-0.935, None, None,3.599, None, None, None, None,51.56, None, None, None, None, None, None,2016-03-27 05:00:00, None,13
74.55, None, None, None,1.713,134.2, None, None,0.0,964.0, None, None, None, None, None,-0.8, None, None,4.612, None, None, None, None,48.96, None, None, None, None, None, None,2016-03-27 06:00:00, None,13
79.23, None, None, None,0.962,163.5, None, None,1.0,964.0, None, None, None, None, None,-1.054, None, None,4.071, None, None, None, None,35.2, None, None, None, None, None, None,2016-03-27 07:00:00, None,13
81.8, None, None, None,0.309,174.9, None, None,2.0,964.0, None, None, None, None, None,-0.912, None, None,4.418, None, None, None, None,58.44, None, None, None, None, None, None,2016-03-27 08:00:00, None,13
80.6, None, None, None,0.256,306.6, None, None,2.0,964.0, None, None, None, None, None,-0.856, None, None,5.552, None, None, None, None,52.04, None, None, None, None, None, None,2016-03-27 09:00:00, None,13
86.0, None, None, None,2.068,286.7, None, None,4.0,964.0, None, None, None, None, None,-0.775, None, None,5.718, None, None, None, None,42.41, None, None, None, None, None, None,2016-03-27 10:00:00, None,13
82.1, None, None, None,2.854,280.0, None, None,4.0,964.0, None, None, None, None, None,-0.716, None, None,6.608, None, None, None, None,34.15, None, None, None, None, None, None,2016-03-27 11:00:00, None,13
83.8, None, None, None,1.836,307.8, None, None,4.0,964.0, None, None, None, None, None,-0.86, None, None,6.506, None, None, None, None,66.98, None, None, None, None, None, None,2016-03-27 12:00:00, None,13
88.8, None, None, None,2.407,285.6, None, None,5.0,964.0, None, None, None, None, None,-0.76, None, None,6.388, None, None, None, None,39.05, None, None, None, None, None, None,2016-03-27 13:00:00, None,13
90.2, None, None, None,2.79,349.5, None, None,5.0,965.0, None, None, None, None, None,-0.843, None, None,6.304, None, None, None, None,44.25, None, None, None, None, None, None,2016-03-27 14:00:00, None,13
86.9, None, None, None,2.988,8.07, None, None,5.0,965.0, None, None, None, None, None,-0.604, None, None,6.972, None, None, None, None,39.32, None, None, None, None, None, None,2016-03-27 15:00:00, None,13
87.7, None, None, None,4.058,7.203, None, None,5.0,965.0, None, None, None, None, None,-0.658, None, None,6.928, None, None, None, None,28.61, None, None, None, None, None, None,2016-03-27 16:00:00, None,13
86.9, None, None, None,2.272,359.6, None, None,5.0,966.0, None, None, None, None, None,-0.752, None, None,6.832, None, None, None, None,28.52, None, None, None, None, None, None,2016-03-27 17:00:00, None,13
87.3, None, None, None,0.631,330.6, None, None,5.0,966.0, None, None, None, None, None,-0.867, None, None,6.722, None, None, None, None,32.44, None, None, None, None, None, None,2016-03-27 18:00:00, None,13
91.1, None, None, None,0.519,349.2, None, None,5.0,966.0, None, None, None, None, None,-0.838, None, None,5.907, None, None, None, None,33.99, None, None, None, None, None, None,2016-03-27 19:00:00, None,13
92.9, None, None, None,0.129,342.1, None, None,5.0,967.0, None, None, None, None, None,-0.817, None, None,5.602, None, None, None, None,40.64, None, None, None, None, None, None,2016-03-27 20:00:00, None,13
94.2, None, None, None,0.128,68.58, None, None,5.0,967.0, None, None, None, None, None,-0.839, None, None,5.457, None, None, None, None,73.38, None, None, None, None, None, None,2016-03-27 21:00:00, None,13
94.8, None, None, None,0.626,139.2, None, None,5.0,968.0, None, None, None, None, None,-0.831, None, None,5.396, None, None, None, None,74.24, None, None, None, None, None, None,2016-03-27 22:00:00, None,13
95.2, None, None, None,0.887,177.9, None, None,5.0,968.0, None, None, None, None, None,-0.768, None, None,5.409, None, None, None, None,42.91, None, None, None, None, None, None,2016-03-27 23:00:00, None,13
95.3, None, None, None,1.488,171.5, None, None,4.0,968.0, None, None, None, None, None,-0.854, None, None,5.118, None, None, None, None,38.47, None, None, None, None, None, None,2016-03-28 00:00:00, None,13
94.7, None, None, None,1.992,173.2, None, None,4.0,969.0, None, None, None, None, None,-0.769, None, None,5.021, None, None, None, None,37.25, None, None, None, None, None, None,2016-03-28 01:00:00, None,13
93.4, None, None, None,2.248,168.5, None, None,4.0,969.0, None, None, None, None, None,-0.821, None, None,5.02, None, None, None, None,24.66, None, None, None, None, None, None,2016-03-28 02:00:00, None,13
91.3, None, None, None,1.945,176.0, None, None,4.0,969.0, None, None, None, None, None,-0.948, None, None,5.021, None, None, None, None,39.93, None, None, None, None, None, None,2016-03-28 03:00:00, None,13
87.1, None, None, None,3.002,184.3, None, None,3.0,970.0, None, None, None, None, None,-0.913, None, None,5.265, None, None, None, None,31.44, None, None, None, None, None, None,2016-03-28 04:00:00, None,13
84.0, None, None, None,1.785,174.4, None, None,3.0,971.0, None, None, None, None, None,-1.119, None, None,5.417, None, None, None, None,35.02, None, None, None, None, None, None,2016-03-28 05:00:00, None,13
83.0, None, None, None,2.459,162.4, None, None,3.0,971.0, None, None, None, None, None,-1.022, None, None,5.358, None, None, None, None,38.06, None, None, None, None, None, None,2016-03-28 06:00:00, None,13
77.6, None, None, None,2.257,184.4, None, None,2.0,972.0, None, None, None, None, None,-1.02, None, None,5.79, None, None, None, None,39.27, None, None, None, None, None, None,2016-03-28 07:00:00, None,13
73.14, None, None, None,2.209,175.1, None, None,2.0,973.0, None, None, None, None, None,-0.9, None, None,6.49, None, None, None, None,39.42, None, None, None, None, None, None,2016-03-28 08:00:00, None,13
69.7, None, None, None,2.798,241.3, None, None,2.0,973.0, None, None, None, None, None,-0.887, None, None,7.295, None, None, None, None,43.3, None, None, None, None, None, None,2016-03-28 09:00:00, None,13
64.65, None, None, None,2.457,223.0, None, None,2.0,974.0, None, None, None, None, None,-0.671, None, None,7.923, None, None, None, None,42.71, None, None, None, None, None, None,2016-03-28 10:00:00, None,13
60.05, None, None, None,1.585,204.0, None, None,1.0,974.0, None, None, None, None, None,-0.879, None, None,8.88, None, None, None, None,67.75, None, None, None, None, None, None,2016-03-28 11:00:00, None,13
49.95, None, None, None,1.68,212.7, None, None,0.0,975.0, None, None, None, None, None,-0.896, None, None,10.28, None, None, None, None,66.55, None, None, None, None, None, None,2016-03-28 12:00:00, None,13
44.35, None, None, None,2.744,234.5, None, None,1.0,974.0, None, None, None, None, None,-0.85, None, None,12.64, None, None, None, None,53.96, None, None, None, None, None, None,2016-03-28 13:00:00, None,13
42.55, None, None, None,3.509,246.0, None, None,0.0,975.0, None, None, None, None, None,-0.826, None, None,12.51, None, None, None, None,72.75, None, None, None, None, None, None,2016-03-28 14:00:00, None,13
38.89, None, None, None,2.686,71.0, None, None,0.0,975.0, None, None, None, None, None,-0.7, None, None,13.4, None, None, None, None,75.4, None, None, None, None, None, None,2016-03-28 15:00:00, None,13
40.85, None, None, None,3.549,57.38, None, None,0.0,975.0, None, None, None, None, None,-0.886, None, None,12.92, None, None, None, None,76.42, None, None, None, None, None, None,2016-03-28 16:00:00, None,13
40.42, None, None, None,1.984,166.7, None, None,0.0,975.0, None, None, None, None, None,-0.874, None, None,12.88, None, None, None, None,59.49, None, None, None, None, None, None,2016-03-28 17:00:00, None,13
32.57, None, None, None,2.722,248.9, None, None,-1.0,975.0, None, None, None, None, None,-1.606, None, None,15.48, None, None, None, None,59.92, None, None, None, None, None, None,2016-03-28 18:00:00, None,13
45.95, None, None, None,1.961,197.0, None, None,0.0,975.0, None, None, None, None, None,-1.265, None, None,12.04, None, None, None, None,57.16, None, None, None, None, None, None,2016-03-28 19:00:00, None,13
58.14, None, None, None,2.44,145.7, None, None,2.0,975.0, None, None, None, None, None,-1.227, None, None,9.44, None, None, None, None,36.36, None, None, None, None, None, None,2016-03-28 20:00:00, None,13
67.02, None, None, None,1.982,135.6, None, None,1.0,976.0, None, None, None, None, None,-1.422, None, None,7.202, None, None, None, None,54.77, None, None, None, None, None, None,2016-03-28 21:00:00, None,13
65.97, None, None, None,3.046,133.3, None, None,0.0,977.0, None, None, None, None, None,-0.993, None, None,6.172, None, None, None, None,50.96, None, None, None, None, None, None,2016-03-28 22:00:00, None,13
65.13, None, None, None,2.947,157.6, None, None,-1.0,977.0, None, None, None, None, None,-1.216, None, None,5.518, None, None, None, None,47.55, None, None, None, None, None, None,2016-03-28 23:00:00, None,13
64.02, None, None, None,2.6,146.3, None, None,-1.0,977.0, None, None, None, None, None,-1.724, None, None,5.021, None, None, None, None,58.67, None, None, None, None, None, None,2016-03-29 00:00:00, None,13
