WDIR_VECT,TEMP_MEAN,WSPD_SCLR,HUMIDITY,time,week_of_year
None,3.2, None,87.8,2017-11-26 00:00:00,48
None,3.0, None,88.5,2017-11-26 01:00:00,48
None,3.0, None,88.3,2017-11-26 02:00:00,48
None,2.6, None,91.3,2017-11-26 03:00:00,48
None,2.4, None,91.9,2017-11-26 04:00:00,48
None,2.5, None,91.8,2017-11-26 05:00:00,48
None,2.8, None,91.1,2017-11-26 06:00:00,48
None,3.4, None,86.6,2017-11-26 07:00:00,48
None,4.0, None,83.4,2017-11-26 08:00:00,48
None,4.2, None,82.9,2017-11-26 09:00:00,48
None,4.4, None,84.0,2017-11-26 10:00:00,48
None,3.9, None,90.5,2017-11-26 11:00:00,48
None,4.2, None,91.0,2017-11-26 12:00:00,48
None,4.1, None,91.7,2017-11-26 13:00:00,48
None,3.8, None,92.6,2017-11-26 14:00:00,48
None,4.6, None,89.6,2017-11-26 15:00:00,48
None,4.8, None,87.6,2017-11-26 16:00:00,48
None,4.8, None,86.6,2017-11-26 17:00:00,48
None,4.3, None,89.6,2017-11-26 18:00:00,48
None,3.9, None,92.1,2017-11-26 19:00:00,48
None,4.6, None,83.6,2017-11-26 20:00:00,48
None,3.4, None,91.8,2017-11-26 21:00:00,48
None,3.1, None,93.9,2017-11-26 22:00:00,48
None,3.0, None,84.9,2017-11-26 23:00:00,48
None,2.3, None,79.4,2017-11-27 00:00:00,48
None,2.9, None,68.7,2017-11-27 01:00:00,48
None,2.1, None,75.1,2017-11-27 02:00:00,48
None,2.0, None,75.2,2017-11-27 03:00:00,48
None,1.3, None,83.2,2017-11-27 04:00:00,48
None,0.7, None,89.9,2017-11-27 05:00:00,48
None,0.4, None,93.2,2017-11-27 06:00:00,48
None,0.7, None,86.8,2017-11-27 07:00:00,48
None,0.8, None,83.3,2017-11-27 08:00:00,48
None,0.7, None,82.4,2017-11-27 09:00:00,48
None,1.6, None,81.4,2017-11-27 10:00:00,48
None,1.4, None,83.5,2017-11-27 11:00:00,48
None,1.8, None,73.7,2017-11-27 12:00:00,48
None,2.0, None,65.0,2017-11-27 13:00:00,48
None,1.9, None,70.0,2017-11-27 14:00:00,48
None,1.5, None,77.7,2017-11-27 15:00:00,48
None,0.9, None,81.9,2017-11-27 16:00:00,48
None,0.3, None,84.8,2017-11-27 17:00:00,48
None,1.0, None,74.6,2017-11-27 18:00:00,48
None,1.1, None,71.5,2017-11-27 19:00:00,48
None,1.0, None,68.6,2017-11-27 20:00:00,48
None,0.2, None,74.2,2017-11-27 21:00:00,48
None,0.1, None,76.1,2017-11-27 22:00:00,48
None,1.3, None,68.5,2017-11-27 23:00:00,48
None,1.8, None,64.2,2017-11-28 00:00:00,48
None,1.6, None,63.2,2017-11-28 01:00:00,48
None,2.0, None,60.1,2017-11-28 02:00:00,48
None,2.4, None,59.6,2017-11-28 03:00:00,48
None,1.8, None,63.6,2017-11-28 04:00:00,48
None,1.7, None,66.6,2017-11-28 05:00:00,48
None,1.7, None,67.5,2017-11-28 06:00:00,48
None,1.8, None,68.1,2017-11-28 07:00:00,48
None,2.1, None,65.9,2017-11-28 08:00:00,48
None,1.9, None,69.4,2017-11-28 09:00:00,48
None,1.3, None,78.7,2017-11-28 10:00:00,48
None,1.3, None,79.0,2017-11-28 11:00:00,48
None,1.7, None,74.5,2017-11-28 12:00:00,48
None,1.3, None,79.6,2017-11-28 13:00:00,48
None,1.7, None,77.4,2017-11-28 14:00:00,48
None,2.0, None,75.0,2017-11-28 15:00:00,48
None,1.9, None,76.8,2017-11-28 16:00:00,48
None,1.7, None,80.1,2017-11-28 17:00:00,48
None,1.8, None,80.4,2017-11-28 18:00:00,48
None,1.8, None,81.6,2017-11-28 19:00:00,48
None,1.7, None,82.2,2017-11-28 20:00:00,48
None,2.0, None,79.2,2017-11-28 21:00:00,48
None,2.0, None,78.4,2017-11-28 22:00:00,48
None,2.5, None,74.9,2017-11-28 23:00:00,48
None,2.4, None,75.7,2017-11-29 00:00:00,48
None,2.6, None,74.3,2017-11-29 01:00:00,48
None,2.7, None,72.3,2017-11-29 02:00:00,48
None,2.1, None,77.5,2017-11-29 03:00:00,48
