ONE_DAY_PRECIPITATION,ONE_DAY_RAIN,MIN_TEMP,ONE_DAY_SNOW,time,SNOW_ON_THE_GROUND,MAX_TEMP,week_of_year,wind_speed,temperature,wind_direction,relative_humidity,precipitation
0.0,0.0,11.5,0.0,2016-07-22,0.0,27.0,30,,,,,
0.0,0.0,14.0,0.0,2016-07-23,0.0,25.0,30,,,,,
0.0,0.0,9.0,0.0,2016-07-24,0.0,31.5,30,,,,,
0.0,0.0,12.5,0.0,2016-07-25,0.0,31.5,30,,,,,
0.0,0.0,12.5,0.0,2016-07-26,0.0,31.0,30,,,,,
0.0,0.0,11.5,0.0,2016-07-27,0.0,32.5,30,,,,,
0.0,0.0,12.5,0.0,2016-07-28,0.0,33.0,30,,,,,
,,,,2016-07-22 00:00:00,,,30,6.3,11.1,225.0,83.0,0.0
,,,,2016-07-22 01:00:00,,,30,4.9,13.5,90.0,62.0,0.0
,,,,2016-07-22 02:00:00,,,30,7.2,15.4,270.0,59.0,0.0
,,,,2016-07-22 03:00:00,,,30,5.4,12.1,90.0,69.0,0.0
,,,,2016-07-22 04:00:00,,,30,2.7,9.7,270.0,82.0,0.0
,,,,2016-07-22 05:00:00,,,30,4.5,10.1,90.0,79.0,0.0
,,,,2016-07-22 06:00:00,,,30,3.7,11.9,225.0,87.0,0.0
,,,,2016-07-22 07:00:00,,,30,7.5,14.8,270.0,64.0,0.0
,,,,2016-07-22 08:00:00,,,30,3.1,16.2,270.0,66.0,0.0
,,,,2016-07-22 09:00:00,,,30,3.2,17.8,180.0,48.0,0.0
,,,,2016-07-22 10:00:00,,,30,5.1,19.0,225.0,49.0,0.0
,,,,2016-07-22 11:00:00,,,30,6.0,18.2,180.0,59.0,0.0
,,,,2016-07-22 12:00:00,,,30,9.6,18.7,135.0,56.0,0.0
,,,,2016-07-22 13:00:00,,,30,8.9,20.2,135.0,57.0,0.0
,,,,2016-07-22 14:00:00,,,30,14.4,24.3,135.0,42.0,0.0
,,,,2016-07-22 15:00:00,,,30,14.9,20.1,180.0,49.0,0.0
,,,,2016-07-22 16:00:00,,,30,9.7,21.8,135.0,52.0,0.0
,,,,2016-07-22 17:00:00,,,30,9.8,21.3,180.0,49.0,0.0
,,,,2016-07-22 18:00:00,,,30,8.9,19.7,180.0,54.0,0.0
,,,,2016-07-22 19:00:00,,,30,10.4,17.4,225.0,51.0,0.0
,,,,2016-07-22 20:00:00,,,30,6.4,13.5,225.0,85.0,0.0
,,,,2016-07-22 21:00:00,,,30,3.6,12.4,135.0,83.0,0.0
,,,,2016-07-22 22:00:00,,,30,4.5,13.1,270.0,75.0,0.0
,,,,2016-07-22 23:00:00,,,30,13.8,13.2,225.0,67.0,0.0
,,,,2016-07-23 00:00:00,,,30,14.2,12.7,270.0,67.0,0.0
,,,,2016-07-23 01:00:00,,,30,11.2,12.4,270.0,68.0,0.0
,,,,2016-07-23 02:00:00,,,30,7.8,12.1,225.0,72.0,0.0
,,,,2016-07-23 03:00:00,,,30,7.8,11.7,270.0,72.0,0.0
,,,,2016-07-23 04:00:00,,,30,4.3,10.8,45.0,75.0,0.0
,,,,2016-07-23 05:00:00,,,30,4.4,9.3,270.0,86.0,0.0
,,,,2016-07-23 06:00:00,,,30,4.8,12.2,270.0,74.0,0.0
,,,,2016-07-23 07:00:00,,,30,7.4,15.1,225.0,64.0,0.0
,,,,2016-07-23 08:00:00,,,30,6.8,13.7,90.0,80.0,0.0
,,,,2016-07-23 09:00:00,,,30,7.3,15.5,90.0,65.0,0.0
,,,,2016-07-23 10:00:00,,,30,10.2,19.0,90.0,59.0,0.0
,,,,2016-07-23 11:00:00,,,30,11.9,17.9,90.0,64.0,0.0
,,,,2016-07-23 12:00:00,,,30,6.3,16.9,90.0,64.0,0.0
,,,,2016-07-23 13:00:00,,,30,5.5,17.7,90.0,61.0,0.0
,,,,2016-07-23 14:00:00,,,30,7.0,19.1,90.0,61.0,0.0
,,,,2016-07-23 15:00:00,,,30,5.5,18.7,45.0,63.0,0.0
,,,,2016-07-23 16:00:00,,,30,5.2,19.2,45.0,59.0,0.0
,,,,2016-07-23 17:00:00,,,30,6.5,19.2,90.0,60.0,0.0
,,,,2016-07-23 18:00:00,,,30,6.2,18.2,90.0,64.0,0.0
,,,,2016-07-23 19:00:00,,,30,1.8,17.3,90.0,70.0,0.0
,,,,2016-07-23 20:00:00,,,30,2.5,12.1,180.0,93.0,0.0
,,,,2016-07-23 21:00:00,,,30,4.3,9.8,225.0,96.0,0.0
,,,,2016-07-23 22:00:00,,,30,4.9,8.9,180.0,97.0,0.0
,,,,2016-07-23 23:00:00,,,30,3.3,8.8,180.0,98.0,0.0
,,,,2016-07-24 00:00:00,,,30,4.4,8.4,225.0,96.0,0.0
,,,,2016-07-24 01:00:00,,,30,4.8,7.7,225.0,98.0,0.0
,,,,2016-07-24 02:00:00,,,30,4.0,7.7,90.0,98.0,0.0
,,,,2016-07-24 03:00:00,,,30,3.6,7.0,270.0,98.0,0.0
,,,,2016-07-24 04:00:00,,,30,3.1,6.8,225.0,99.0,0.0
,,,,2016-07-24 05:00:00,,,30,3.0,7.1,270.0,99.0,0.0
,,,,2016-07-24 06:00:00,,,30,2.3,12.2,45.0,99.0,0.0
,,,,2016-07-24 07:00:00,,,30,5.9,16.2,90.0,73.0,0.0
,,,,2016-07-24 08:00:00,,,30,7.3,18.3,90.0,63.0,0.0
,,,,2016-07-24 09:00:00,,,30,7.3,20.0,90.0,56.0,0.0
,,,,2016-07-24 10:00:00,,,30,9.3,21.4,90.0,52.0,0.0
,,,,2016-07-24 11:00:00,,,30,9.5,22.9,90.0,53.0,0.0
,,,,2016-07-24 12:00:00,,,30,9.9,24.3,90.0,41.0,0.0
,,,,2016-07-24 13:00:00,,,30,9.5,27.5,180.0,33.0,0.0
,,,,2016-07-24 14:00:00,,,30,6.3,28.2,180.0,33.0,0.0
,,,,2016-07-24 15:00:00,,,30,9.8,27.3,90.0,33.0,0.0
,,,,2016-07-24 16:00:00,,,30,8.7,27.5,90.0,34.0,0.0
,,,,2016-07-24 17:00:00,,,30,6.8,26.9,135.0,37.0,0.0
,,,,2016-07-24 18:00:00,,,30,6.7,26.5,180.0,41.0,0.0
,,,,2016-07-24 19:00:00,,,30,3.2,21.2,225.0,63.0,0.0
,,,,2016-07-24 20:00:00,,,30,3.7,16.9,180.0,84.0,0.0
,,,,2016-07-24 21:00:00,,,30,3.9,14.2,225.0,75.0,0.0
,,,,2016-07-24 22:00:00,,,30,3.1,13.3,225.0,84.0,0.0
,,,,2016-07-24 23:00:00,,,30,2.9,12.9,225.0,83.0,0.0
,,,,2016-07-25 00:00:00,,,30,4.1,12.6,135.0,83.0,0.0
,,,,2016-07-25 01:00:00,,,30,3.5,11.7,225.0,90.0,0.0
,,,,2016-07-25 02:00:00,,,30,3.0,11.5,225.0,91.0,0.0
,,,,2016-07-25 03:00:00,,,30,4.2,11.2,270.0,92.0,0.0
,,,,2016-07-25 04:00:00,,,30,3.3,10.8,180.0,95.0,0.0
,,,,2016-07-25 05:00:00,,,30,2.6,11.9,180.0,92.0,0.0
,,,,2016-07-25 06:00:00,,,30,2.3,14.0,225.0,92.0,0.0
,,,,2016-07-25 07:00:00,,,30,4.9,18.5,90.0,75.0,0.0
,,,,2016-07-25 08:00:00,,,30,6.3,18.5,90.0,77.0,0.0
,,,,2016-07-25 09:00:00,,,30,4.4,20.0,45.0,69.0,0.0
,,,,2016-07-25 10:00:00,,,30,8.8,18.3,135.0,77.0,0.0
,,,,2016-07-25 11:00:00,,,30,4.2,21.9,90.0,64.0,0.0
,,,,2016-07-25 12:00:00,,,30,4.3,21.4,0.0,63.0,0.0
,,,,2016-07-25 13:00:00,,,30,4.5,22.4,270.0,59.0,0.0
,,,,2016-07-25 14:00:00,,,30,5.9,25.0,90.0,59.0,0.0
,,,,2016-07-25 15:00:00,,,30,8.5,26.7,90.0,51.0,0.0
,,,,2016-07-25 16:00:00,,,30,9.2,27.2,90.0,47.0,0.0
,,,,2016-07-25 17:00:00,,,30,4.7,27.1,135.0,35.0,0.0
,,,,2016-07-25 18:00:00,,,30,3.3,25.5,315.0,59.0,0.0
,,,,2016-07-25 19:00:00,,,30,5.4,20.0,315.0,81.0,0.0
,,,,2016-07-25 20:00:00,,,30,8.2,16.9,315.0,78.0,0.0
,,,,2016-07-25 21:00:00,,,30,5.3,16.7,225.0,63.0,0.0
,,,,2016-07-25 22:00:00,,,30,5.2,15.5,225.0,76.0,0.0
,,,,2016-07-25 23:00:00,,,30,5.4,13.0,180.0,84.0,0.0
,,,,2016-07-26 00:00:00,,,30,3.9,12.2,225.0,90.0,0.0
,,,,2016-07-26 01:00:00,,,30,3.8,11.9,225.0,87.0,0.0
,,,,2016-07-26 02:00:00,,,30,3.0,12.1,225.0,86.0,0.0
,,,,2016-07-26 03:00:00,,,30,4.6,10.9,180.0,92.0,0.0
,,,,2016-07-26 04:00:00,,,30,3.3,10.4,225.0,95.0,0.0
,,,,2016-07-26 05:00:00,,,30,6.7,11.1,135.0,97.0,0.0
,,,,2016-07-26 06:00:00,,,30,3.6,18.2,135.0,72.0,0.0
,,,,2016-07-26 07:00:00,,,30,2.4,20.5,180.0,60.0,0.0
,,,,2016-07-26 08:00:00,,,30,7.3,22.1,135.0,60.0,0.0
,,,,2016-07-26 09:00:00,,,30,7.7,21.3,90.0,59.0,0.0
