pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,rel_hum,dwpt_temp,air_temp,min_air_temp_snc_last_reset,DEW_POINT,pcpn_amt_pst1hr,snwfl_amt_pst1hr,time,snw_dpth,HEIGHT_OF_SNOW,week_of_year
None, -1.266, 72.09, 0.8, 72.0, -5.0, -1.3, -1.5, -5.0, 0.0, 1.0,2021-03-12 00:00:00, 18.0, 17.6,11
None, -1.186, 71.05, 0.8, 71.0, -5.0, -1.2, -1.5, -5.0, 0.0, 0.0,2021-03-12 01:00:00, 17.0, 17.42,11
None, -1.702, 72.93, 0.8, 73.0, -5.0, -1.7, -1.8, -5.0, -0.1, 0.0,2021-03-12 02:00:00, 17.0, 17.35,11
None, 1.758, 52.31, 1.9, 52.0, -7.0, 1.8, -1.8, -7.0, 0.1, 0.0,2021-03-12 03:00:00, 17.0, 17.28,11
None, 2.18, 51.51, 2.3, 52.0, -7.0, 2.2, -1.8, -7.0, 0.0, 0.0,2021-03-12 04:00:00, 17.0, 17.39,11
None, 2.54, 49.32, 2.4, 49.0, -7.0, 2.5, -1.8, -7.0, 0.0, 1.0,2021-03-12 05:00:00, 18.0, 17.7,11
None, 1.425, 55.33, 4.1, 55.0, -6.0, 1.4, -1.8, -6.0, 0.0, 0.0,2021-03-12 06:00:00, 17.0, 17.37,11
None, -0.14, 60.82, 3.7, 61.0, -6.0, -0.1, -0.1, -6.0, 0.0, 0.0,2021-03-12 07:00:00, 17.0, 17.19,11
None, 0.311, 60.84, 3.7, 61.0, -6.0, 0.3, -0.2, -6.0, 0.0, 0.0,2021-03-12 08:00:00, 17.0, 17.32,11
None, 1.342, 57.4, 3.7, 57.0, -6.0, 1.3, -0.2, -6.0, 0.0, 0.0,2021-03-12 09:00:00, 17.0, 17.29,11
None, 3.763, 49.56, 3.7, 50.0, -5.0, 3.8, -0.2, -5.0, 0.2, 0.0,2021-03-12 10:00:00, 17.0, 17.35,11
None, 4.559, 46.59, 4.7, 47.0, -6.0, 4.6, -0.2, -6.0, 0.1, 0.0,2021-03-12 11:00:00, 17.0, 17.11,11
None, 5.58, 45.11, 5.6, 45.0, -6.0, 5.6, -0.2, -6.0, -0.3, 0.0,2021-03-12 12:00:00, 17.0, 17.17,11
None, 7.771, 38.62, 7.7, 39.0, -5.0, 7.8, -0.2, -5.0, 0.3, 1.0,2021-03-12 13:00:00, 18.0, 17.93,11
None, 8.88, 37.82, 9.3, 38.0, -4.0, 8.9, -0.2, -4.0, 0.3, 0.0,2021-03-12 14:00:00, 18.0, 17.68,11
None, 9.58, 44.74, 9.8, 45.0, -2.0, 9.6, -0.2, -2.0, 0.1, 0.0,2021-03-12 15:00:00, 17.0, 17.34,11
None, 9.51, 47.08, 10.0, 47.0, -1.0, 9.5, -0.2, -1.0, 0.1, 0.0,2021-03-12 16:00:00, 17.0, 17.44,11
None, 8.79, 49.32, 10.0, 49.0, -2.0, 8.8, -0.2, -2.0, -0.8, -1.0,2021-03-12 17:00:00, 16.0, 16.32,11
None, 7.726, 53.14, 10.0, 53.0, 0.0, 7.7, -0.2, 0.0, 0.0, 0.0,2021-03-12 18:00:00, 16.0, 16.47,11
None, 6.74, 57.42, 7.7, 57.0, 0.0, 6.7, 6.6, 0.0, 0.0, 0.0,2021-03-12 19:00:00, 16.0, 16.42,11
None, 6.474, 57.63, 7.7, 58.0, -1.0, 6.5, 6.1, -1.0, 0.0, 0.0,2021-03-12 20:00:00, 16.0, 15.93,11
None, 4.335, 68.18, 7.7, 68.0, -1.0, 4.3, 4.4, -1.0, 0.0, 0.0,2021-03-12 21:00:00, 16.0, 15.79,11
None, 2.111, 78.17, 7.7, 78.0, -2.0, 2.1, 1.9, -2.0, 0.0, 0.0,2021-03-12 22:00:00, 16.0, 15.72,11
None, 1.207, 82.7, 7.7, 83.0, -2.0, 1.2, 1.0, -2.0, 0.0, 0.0,2021-03-12 23:00:00, 16.0, 15.74,11
None, 0.355, 87.1, 7.7, 87.0, -2.0, 0.4, 0.3, -2.0, 0.0, 0.0,2021-03-13 00:00:00, 16.0, 15.59,11
None, -0.07, 89.8, 7.7, 90.0, -2.0, -0.1, -0.3, -2.0, 0.0, 0.0,2021-03-13 01:00:00, 16.0, 15.76,11
None, 0.274, 88.1, 7.7, 88.0, -1.0, 0.3, -0.3, -1.0, 0.0, 0.0,2021-03-13 02:00:00, 16.0, 15.68,11
None, 0.438, 88.4, 7.7, 88.0, -1.0, 0.4, -0.3, -1.0, 0.0, 0.0,2021-03-13 03:00:00, 16.0, 15.51,11
None, 0.204, 89.5, 7.7, 90.0, -1.0, 0.2, -0.3, -1.0, 0.0, 0.0,2021-03-13 04:00:00, 16.0, 15.51,11
None, 0.486, 90.6, 7.7, 91.0, -1.0, 0.5, -0.3, -1.0, 0.0, 0.0,2021-03-13 05:00:00, 16.0, 15.62,11
None, 0.474, 90.0, 7.7, 90.0, -1.0, 0.5, -0.3, -1.0, 0.0, 0.0,2021-03-13 06:00:00, 16.0, 15.61,11
None, 0.49, 89.2, 0.9, 89.0, -2.0, 0.5, 0.2, -2.0, 0.0, 0.0,2021-03-13 07:00:00, 16.0, 15.58,11
None, 0.656, 88.1, 1.3, 88.0, -1.0, 0.7, 0.2, -1.0, 0.0, 0.0,2021-03-13 08:00:00, 15.0, 15.39,11
None, 1.532, 85.0, 1.4, 85.0, -1.0, 1.5, 0.2, -1.0, 0.0, 1.0,2021-03-13 09:00:00, 16.0, 15.69,11
None, 5.583, 63.37, 5.6, 63.0, 0.0, 5.6, 0.2, 0.0, 0.0, 0.0,2021-03-13 10:00:00, 16.0, 15.78,11
None, 6.798, 59.01, 6.9, 59.0, -1.0, 6.8, 0.2, -1.0, 0.0, 0.0,2021-03-13 11:00:00, 16.0, 15.93,11
None, 8.9, 53.86, 8.8, 54.0, 0.0, 8.9, 0.2, 0.0, 0.9, 0.0,2021-03-13 12:00:00, 16.0, 16.15,11
None, 12.66, 29.04, 13.0, 29.0, -5.0, 12.7, 0.2, -5.0, -0.3, 0.0,2021-03-13 13:00:00, 16.0, 16.27,11
None, 12.61, 25.27, 13.1, 25.0, -7.0, 12.6, 0.2, -7.0, -0.3, -1.0,2021-03-13 14:00:00, 15.0, 15.36,11
None, 11.7, 25.59, 13.1, 26.0, -7.0, 11.7, 0.2, -7.0, -0.3, -1.0,2021-03-13 15:00:00, 14.0, 14.44,11
None, 11.39, 27.88, 13.1, 28.0, -7.0, 11.4, 0.2, -7.0, 0.1, 0.0,2021-03-13 16:00:00, 15.0, 14.53,11
None, 10.72, 27.96, 13.1, 28.0, -7.0, 10.7, 0.2, -7.0, -0.2, 0.0,2021-03-13 17:00:00, 15.0, 14.59,11
None, 9.46, 29.67, 13.1, 30.0, -8.0, 9.5, 0.2, -8.0, 0.1, -2.0,2021-03-13 18:00:00, 13.0, 12.99,11
None, 9.06, 30.34, 9.8, 30.0, -8.0, 9.1, 8.9, -8.0, -0.1, 1.0,2021-03-13 19:00:00, 14.0, 13.63,11
None, 8.58, 33.55, 9.8, 34.0, -7.0, 8.6, 8.4, -7.0, -0.3, 0.0,2021-03-13 20:00:00, 14.0, 13.59,11
None, 8.48, 32.05, 9.8, 32.0, -7.0, 8.5, 8.0, -7.0, -0.3, 0.0,2021-03-13 21:00:00, 13.0, 13.31,11
None, 8.13, 30.57, 9.8, 31.0, -7.0, 8.1, 7.7, -7.0, -0.2, 0.0,2021-03-13 22:00:00, 13.0, 12.89,11
None, 7.662, 29.84, 9.8, 30.0, -9.0, 7.7, 7.5, -9.0, -0.1, 0.0,2021-03-13 23:00:00, 13.0, 12.66,11
None, 7.389, 31.66, 9.8, 32.0, -8.0, 7.4, 6.7, -8.0, 0.0, 0.0,2021-03-14 00:00:00, 13.0, 12.7,11
None, 7.939, 34.11, 9.8, 34.0, -7.0, 7.9, 6.7, -7.0, 0.1, 0.0,2021-03-14 01:00:00, 13.0, 12.7,11
None, 6.276, 47.38, 9.8, 47.0, -4.0, 6.3, 6.2, -4.0, -0.2, 0.0,2021-03-14 03:00:00, 12.0, 12.49,11
None, 6.13, 46.13, 9.8, 46.0, -5.0, 6.1, 4.7, -5.0, 0.0, 0.0,2021-03-14 04:00:00, 12.0, 12.49,11
None, 4.221, 55.98, 9.8, 56.0, -3.0, 4.2, 4.3, -3.0, 0.0, 0.0,2021-03-14 05:00:00, 12.0, 12.26,11
None, 2.352, 64.37, 9.8, 64.0, -3.0, 2.4, 2.3, -3.0, 0.0, 0.0,2021-03-14 06:00:00, 12.0, 12.26,11
None, 6.252, 52.44, 6.2, 52.0, -3.0, 6.3, 2.1, -3.0, 0.0, 1.0,2021-03-14 07:00:00, 13.0, 12.78,11
None, 6.384, 51.97, 6.6, 52.0, -3.0, 6.4, 2.1, -3.0, 0.2, -1.0,2021-03-14 08:00:00, 12.0, 12.23,11
None, 5.752, 57.6, 6.8, 58.0, -2.0, 5.8, 2.1, -2.0, -0.1, 0.0,2021-03-14 09:00:00, 12.0, 12.34,11
None, 5.366, 69.76, 6.8, 70.0, 0.0, 5.4, 2.1, 0.0, 0.0, 1.0,2021-03-14 10:00:00, 13.0, 12.66,11
None, 6.003, 67.24, 6.8, 67.0, 1.0, 6.0, 2.1, 1.0, 0.0, 0.0,2021-03-14 11:00:00, 13.0, 12.69,11
None, 6.874, 65.44, 7.0, 65.0, 1.0, 6.9, 2.1, 1.0, 0.5, -1.0,2021-03-14 12:00:00, 12.0, 11.78,11
None, 6.139, 73.4, 7.0, 73.0, 2.0, 6.1, 2.1, 2.0, 0.1, 0.0,2021-03-14 13:00:00, 11.0, 11.44,11
None, 5.251, 79.07, 7.0, 79.0, 2.0, 5.3, 2.1, 2.0, 0.4, 0.0,2021-03-14 14:00:00, 11.0, 11.37,11
None, 5.167, 86.0, 7.0, 86.0, 3.0, 5.2, 2.1, 3.0, 0.0, -1.0,2021-03-14 15:00:00, 11.0, 10.8,11
None, 4.427, 91.4, 7.0, 91.0, 3.0, 4.4, 2.1, 3.0, 0.0, 0.0,2021-03-14 16:00:00, 10.0, 10.49,11
None, 4.234, 94.1, 7.0, 94.0, 4.0, 4.2, 2.1, 4.0, 0.0, 1.0,2021-03-14 17:00:00, 11.0, 10.75,11
None, 4.126, 94.7, 7.0, 95.0, 3.0, 4.1, 2.1, 3.0, 0.0, -1.0,2021-03-14 18:00:00, 10.0, 9.95,11
None, 3.748, 95.8, 4.4, 96.0, 3.0, 3.7, 3.5, 3.0, 0.0, 1.0,2021-03-14 19:00:00, 10.0, 10.44,11
None, 3.774, 75.1, 4.5, 75.0, 0.0, 3.8, 3.3, 0.0, 0.0, 0.0,2021-03-14 20:00:00, 10.0, 10.27,11
None, 4.158, 66.51, 4.5, 67.0, -2.0, 4.2, 3.3, -2.0, 0.2, 1.0,2021-03-14 21:00:00, 11.0, 11.04,11
None, 1.822, 74.76, 4.5, 75.0, -2.0, 1.8, 1.8, -2.0, -0.2, 0.0,2021-03-14 22:00:00, 11.0, 10.6,11
None, 0.173, 80.8, 4.5, 81.0, -3.0, 0.2, -0.1, -3.0, 0.3, 0.0,2021-03-14 23:00:00, 11.0, 10.62,11
None, 0.399, 63.79, 4.5, 64.0, -6.0, 0.4, -0.2, -6.0, 0.5, 0.0,2021-03-15 00:00:00, 11.0, 10.57,11
None, -0.362, 61.35, 4.5, 61.0, -6.0, -0.4, -0.5, -6.0, 0.3, 0.0,2021-03-15 01:00:00, 10.0, 10.38,11
None, -0.366, 58.13, 4.5, 58.0, -7.0, -0.4, -0.5, -7.0, 0.0, 0.0,2021-03-15 02:00:00, 10.0, 10.31,11
None, -0.7, 48.76, 4.5, 49.0, -9.0, -0.7, -1.0, -9.0, -0.1, 0.0,2021-03-15 03:00:00, 10.0, 10.36,11
None, -1.326, 52.3, 4.5, 52.0, -9.0, -1.3, -1.8, -9.0, 0.1, 0.0,2021-03-15 04:00:00, 10.0, 10.16,11
None, -2.346, 65.01, 4.5, 65.0, -8.0, -2.3, -2.4, -8.0, -0.1, 0.0,2021-03-15 05:00:00, 10.0, 10.07,11
None, -2.86, 60.05, 4.5, 60.0, -9.0, -2.9, -2.9, -9.0, 0.1, 0.0,2021-03-15 06:00:00, 10.0, 9.88,11
None, -3.8, 62.22, -2.6, 62.0, -9.0, -3.8, -3.9, -9.0, 0.0, 0.0,2021-03-15 07:00:00, 10.0, 10.07,11
None, -4.826, 71.46, -2.6, 71.0, -8.0, -4.8, -4.7, -8.0, 0.0, 0.0,2021-03-15 08:00:00, 10.0, 9.77,11
None, -5.473, 75.02, -2.6, 75.0, -9.0, -5.5, -5.4, -9.0, 0.0, 0.0,2021-03-15 09:00:00, 10.0, 9.85,11
None, -2.86, 67.01, -2.6, 67.0, -8.0, -2.9, -5.5, -8.0, 0.0, 0.0,2021-03-15 10:00:00, 10.0, 9.85,11
None, 0.345, 44.47, 0.4, 44.0, -10.0, 0.3, -5.5, -10.0, 0.0, 0.0,2021-03-15 11:00:00, 10.0, 9.72,11
