CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,STANDARD_SNOW,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,snwfl_amt_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,ACTUAL_WIND_DIRECTION,ACTUAL_WIND_SPEED,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,week_of_year
None, -6.392, 56.6, None, None, None, 9.1, 37.53, 0.0, 2.666, 232.3, -13.0, 2.7, -6.4, -6.6, None, None, 232.0, -5.6, None, None, 57.0, None,2021-03-12 00:00:00, 209.0, None, 209.1,11
None, -6.696, 56.97, None, None, None, 13.1, 15.94, 0.0, 7.242, 199.1, -13.0, 7.2, -6.7, -6.8, None, None, 199.0, -5.6, None, None, 57.0, None,2021-03-12 01:00:00, 209.0, None, 208.7,11
None, -6.663, 61.01, None, None, None, 12.6, 20.72, 0.0, 6.95, 193.7, -12.0, 7.0, -6.7, -6.9, None, None, 194.0, -5.6, None, None, 61.0, None,2021-03-12 02:00:00, 209.0, None, 209.0,11
None, -6.499, 60.1, None, None, None, 11.4, 28.5, 0.0, 5.862, 188.2, -12.0, 5.9, -6.5, -7.2, None, None, 188.0, -5.6, None, None, 60.0, None,2021-03-12 03:00:00, 209.0, None, 208.7,11
None, -6.845, 63.79, None, None, None, 13.6, 14.93, 0.0, 7.078, 179.1, -12.0, 7.1, -6.8, -7.2, None, None, 179.0, -5.6, None, None, 64.0, None,2021-03-12 04:00:00, 209.0, None, 208.7,11
None, -7.072, 65.24, None, None, None, 16.4, 13.1, 0.0, 9.09, 188.1, -12.0, 9.1, -7.1, -7.2, None, None, 188.0, -5.6, None, None, 65.0, None,2021-03-12 05:00:00, 209.0, None, 208.8,11
None, -7.098, 68.62, None, None, None, 14.0, 16.7, 0.0, 8.45, 176.2, -11.0, 8.5, -7.1, -7.2, None, None, 176.0, -5.6, None, None, 69.0, None,2021-03-12 06:00:00, 209.0, None, 208.6,11
None, -6.603, 70.54, None, None, None, 12.6, 18.65, 0.0, 7.215, 178.7, -11.0, 7.2, -6.6, -7.2, None, None, 179.0, -6.6, None, None, 71.0, None,2021-03-12 07:00:00, 209.0, None, 208.7,11
None, -4.277, 56.92, None, None, None, 11.0, 23.43, 0.0, 4.515, 168.1, -11.0, 4.5, -4.3, -7.2, None, None, 168.0, -4.2, None, None, 57.0, None,2021-03-12 08:00:00, 208.0, None, 208.4,11
None, -3.576, 56.46, None, None, None, 9.4, 30.85, 1.0, 4.121, 189.4, -10.0, 4.1, -3.6, -7.2, None, None, 189.0, -3.2, None, None, 56.0, None,2021-03-12 09:00:00, 209.0, None, 208.7,11
None, -1.336, 54.38, None, None, None, 8.2, 41.2, 0.0, 2.744, 214.3, -9.0, 2.7, -1.3, -7.2, None, None, 214.0, -1.4, None, None, 54.0, None,2021-03-12 10:00:00, 209.0, None, 208.5,11
None, -1.887, 47.19, None, None, None, 8.6, 40.51, 0.0, 2.51, 222.5, -10.0, 2.5, -1.9, -7.2, None, None, 223.0, -1.2, None, None, 47.0, None,2021-03-12 11:00:00, 208.0, None, 208.4,11
None, -0.374, 49.85, None, None, None, 11.6, 40.85, 0.0, 3.053, 258.3, -9.0, 3.1, -0.4, -7.2, None, None, 258.0, -0.3, None, None, 50.0, None,2021-03-12 12:00:00, 209.0, None, 208.5,11
None, -0.247, 50.86, None, None, None, 14.5, 38.94, 0.0, 3.529, 264.5, -8.0, 3.5, -0.2, -7.2, None, None, 265.0, 0.0, None, None, 51.0, None,2021-03-12 13:00:00, 208.0, None, 208.4,11
None, 0.876, 48.4, None, None, None, 12.8, 38.29, 0.0, 3.544, 263.0, -9.0, 3.5, 0.9, -7.2, None, None, 263.0, 1.1, None, None, 48.0, None,2021-03-12 14:00:00, 208.0, None, 208.1,11
None, -0.535, 54.31, None, None, None, 14.5, 34.98, 0.0, 4.143, 272.1, -8.0, 4.1, -0.5, -7.2, None, None, 272.0, 1.1, None, None, 54.0, None,2021-03-12 15:00:00, 208.0, None, 208.0,11
None, -1.194, 55.4, None, None, None, 11.6, 30.4, 0.0, 3.856, 272.5, -8.0, 3.9, -1.2, -7.2, None, None, 273.0, 1.1, None, None, 55.0, None,2021-03-12 16:00:00, 208.0, None, 207.9,11
None, -1.535, 57.7, None, None, None, 13.1, 23.03, 0.0, 4.49, 281.2, -8.0, 4.5, -1.5, -7.2, None, None, 281.0, 1.1, None, None, 58.0, None,2021-03-12 17:00:00, 208.0, None, 207.8,11
None, -2.88, 60.41, None, None, None, 6.7, 34.29, 0.0, 1.492, 272.2, -9.0, 1.5, -2.9, -7.2, None, None, 272.0, 1.1, None, None, 60.0, None,2021-03-12 18:00:00, 208.0, None, 207.8,11
None, -3.42, 63.35, None, None, None, 4.0, 51.05, 0.0, 1.434, 209.0, -9.0, 1.4, -3.4, -4.0, None, None, 209.0, -2.6, None, None, 63.0, None,2021-03-12 19:00:00, 208.0, None, 207.6,11
None, -3.574, 63.6, None, None, None, 4.9, 47.96, 0.0, 2.38, 188.6, -9.0, 2.4, -3.6, -4.0, None, None, 189.0, -2.6, None, None, 64.0, None,2021-03-12 20:00:00, 207.0, None, 207.3,11
None, -3.878, 64.44, None, None, None, 4.0, 36.24, 0.0, 1.656, 174.8, -9.0, 1.7, -3.9, -4.0, None, None, 175.0, -2.6, None, None, 64.0, None,2021-03-12 21:00:00, 208.0, None, 207.5,11
None, -3.595, 65.28, None, None, None, 6.5, 42.79, 0.0, 1.877, 231.2, -8.0, 1.9, -3.6, -4.3, None, None, 231.0, -2.6, None, None, 65.0, None,2021-03-12 22:00:00, 207.0, None, 207.1,11
None, -3.758, 64.14, None, None, None, 5.4, 16.83, 0.0, 0.646, 260.9, -9.0, 0.6, -3.8, -4.3, None, None, 261.0, -2.6, None, None, 64.0, None,2021-03-12 23:00:00, 207.0, None, 207.3,11
None, -3.341, 63.49, None, None, None, 9.6, 27.02, 0.0, 3.939, 296.0, -9.0, 3.9, -3.3, -4.3, None, None, 296.0, -2.6, None, None, 63.0, None,2021-03-13 00:00:00, 207.0, None, 207.1,11
None, -2.89, 63.54, None, None, None, 13.0, 56.64, 0.0, 4.213, 9.04, -8.0, 4.2, -2.9, -4.3, None, None, 9.0, -2.5, None, None, 64.0, None,2021-03-13 01:00:00, 207.0, None, 207.0,11
None, -2.292, 63.87, None, None, None, 4.7, 63.16, 0.0, 1.307, 161.9, -8.0, 1.3, -2.3, -4.3, None, None, 162.0, -2.1, None, None, 64.0, None,2021-03-13 02:00:00, 207.0, None, 207.1,11
None, -1.71, 61.26, None, None, None, 8.2, 32.7, 0.0, 3.099, 8.49, -8.0, 3.1, -1.7, -4.3, None, None, 8.0, -1.0, None, None, 61.0, None,2021-03-13 03:00:00, 207.0, None, 206.7,11
None, -0.89, 58.16, None, None, None, 4.5, 65.74, 1.0, 1.218, 243.5, -7.0, 1.2, -0.9, -4.3, None, None, 244.0, -0.6, None, None, 58.0, None,2021-03-13 04:00:00, 207.0, None, 207.1,11
None, -0.455, 56.51, None, None, None, 5.9, 41.45, 0.0, 1.988, 67.07, -7.0, 2.0, -0.5, -4.3, None, None, 67.0, -0.3, None, None, 57.0, None,2021-03-13 05:00:00, 207.0, None, 207.0,11
None, 0.648, 53.2, None, None, None, 6.4, 42.63, 0.0, 2.841, 86.8, -8.0, 2.8, 0.6, -4.3, None, None, 87.0, 0.8, None, None, 53.0, None,2021-03-13 06:00:00, 207.0, None, 206.7,11
None, 1.765, 51.57, None, None, None, 3.7, 58.45, 0.0, 1.506, 19.44, -7.0, 1.5, 1.8, 0.5, None, None, 19.0, 1.7, None, None, 52.0, None,2021-03-13 07:00:00, 207.0, None, 206.9,11
None, 3.476, 45.89, None, None, None, 3.4, 56.46, 0.0, 1.091, 344.6, -7.0, 1.1, 3.5, 0.5, None, None, 345.0, 3.4, None, None, 46.0, None,2021-03-13 08:00:00, 207.0, None, 206.5,11
None, 5.178, 41.73, None, None, None, 7.8, 23.43, 0.0, 2.961, 115.7, -7.0, 3.0, 5.2, 0.5, None, None, 116.0, 5.2, None, None, 42.0, None,2021-03-13 09:00:00, 206.0, None, 206.0,11
None, 6.467, 39.68, None, None, None, 7.8, 25.15, 0.0, 3.249, 113.9, -6.0, 3.2, 6.5, 0.5, None, None, 114.0, 6.5, None, None, 40.0, None,2021-03-13 10:00:00, 206.0, None, 206.1,11
None, 5.607, 40.16, None, None, None, 7.8, 26.59, 0.0, 3.314, 120.9, -7.0, 3.3, 5.6, 0.5, None, None, 121.0, 6.8, None, None, 40.0, None,2021-03-13 11:00:00, 206.0, None, 205.9,11
None, 4.904, 43.33, None, None, None, 8.7, 30.98, 0.0, 3.252, 135.6, -6.0, 3.3, 4.9, 0.5, None, None, 136.0, 6.8, None, None, 43.0, None,2021-03-13 12:00:00, 206.0, None, 206.0,11
None, 4.531, 43.82, None, None, None, 7.3, 57.6, -1.0, 2.58, 176.8, -7.0, 2.6, 4.5, 0.5, None, None, 177.0, 6.8, None, None, 44.0, None,2021-03-13 13:00:00, 205.0, None, 205.3,11
None, 4.187, 44.19, None, None, None, 6.9, 52.39, 0.0, 1.396, 265.1, -7.0, 1.4, 4.2, 0.5, None, None, 265.0, 6.8, None, None, 44.0, None,2021-03-13 14:00:00, 205.0, None, 205.0,11
None, 4.383, 43.6, None, None, None, 6.3, 68.78, 0.0, 1.454, 210.4, -7.0, 1.5, 4.4, 0.5, None, None, 210.0, 6.8, None, None, 44.0, None,2021-03-13 15:00:00, 205.0, None, 204.8,11
None, 5.949, 40.93, None, None, None, 6.1, 50.6, 0.0, 1.417, 165.7, -6.0, 1.4, 5.9, 0.5, None, None, 166.0, 6.9, None, None, 41.0, None,2021-03-13 16:00:00, 204.0, None, 204.4,11
None, 3.744, 46.2, None, None, None, 4.5, 41.11, 0.0, 0.557, 196.1, -7.0, 0.6, 3.7, 0.5, None, None, 196.0, 6.9, None, None, 46.0, None,2021-03-13 17:00:00, 205.0, None, 204.5,11
